UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1512.20822578318 -1512.20780094368 -1512.20232991732 -1512.14301581896 -1512.13037237363 -1512.12861323876 -1512.12847465756 -1512.54169944877 -1512.56995653755 -1512.65439620333 -1512.65447806238 -1512.6559212974 -1512.72555452066 -1512.72392414622 -1512.7232918502 -1512.72319129109 -1512.72299430547 -1512.71174499171 -1512.71250864112 -1512.81579301277 -1513.6443820674 -1513.65247404563 -1513.65614572476 -1513.65727981418 -1514.25429568183 -1514.27663195642 -1514.5083515987 -1514.60549334236 -1514.65026452767 -1514.66019641261 -1514.67020632267 -1515.43602739424 -1513.59947640852 -1513.51029078471 -1513.46115975429 -1513.43677013363 -1513.43666535605 -1513.43657385787 -1513.43464109711 -1513.39796333242 -1513.16101724845
UNCHS044153 -1512.20869237328 -1512.20826754588 -1512.20279723123 -1512.14348687037 -1512.13084350626 -1512.12908439015 -1512.12894581456 -1512.54217092046 -1512.57042798779 -1512.65486756575 -1512.65494942553 -1512.65639267325 -1512.72603126438 -1512.72440094594 -1512.72376867364 -1512.72366811707 -1512.72347113663 -1512.7122221003 -1512.71298668424 -1512.81627750594 -1513.64488097203 -1513.65297676628 -1513.65664860799 -1513.65778272246 -1514.25479993602 -1514.27713617718 -1514.50885529309 -1514.60599691196 -1514.65076804121 -1514.66070021236 -1514.67071039384 -1515.43652538045 -1513.59996661152 -1513.51078273223 -1513.46165261917 -1513.43726406417 -1513.43715928845 -1513.43706779189 -1513.43513502861 -1513.39845721688 -1513.16151567896
UNCHS044154 -1512.19983417054 -1512.19940816126 -1512.19389545138 -1512.13414135625 -1512.12140605955 -1512.11964524331 -1512.11950658872 -1512.53270998792 -1512.56096530125 -1512.64539906672 -1512.64548089701 -1512.64692362746 -1512.71636763967 -1512.71473623008 -1512.71410348993 -1512.71400290144 -1512.7138058427 -1512.70254208642 -1512.70326780758 -1512.80644074654 -1513.63459696769 -1513.64252799705 -1513.64619248736 -1513.64732550002 -1514.24432508741 -1514.26666000843 -1514.49837001067 -1514.59550917857 -1514.64027939538 -1514.65020034236 -1514.66019986712 -1515.42622090119 -1513.58970894331 -1513.5003909592 -1513.45118802486 -1513.42674219608 -1513.42663731939 -1513.42654573469 -1513.42461279441 -1513.38793143019 -1513.15059794289
JAX00436295 -1512.12476070305 -1512.12432525887 -1512.11846551335 -1512.05488387877 -1512.04131820052 -1512.03954228356 -1512.03940312772 -1512.45246306189 -1512.48070708671 -1512.56510421758 -1512.56518583257 -1512.56662478645 -1512.63461899626 -1512.63297961337 -1512.63234344707 -1512.63224263045 -1512.63204500359 -1512.62066005637 -1512.62109093783 -1512.72350327178 -1513.54845568417 -1513.55515388036 -1513.55876224764 -1513.55988691025 -1514.15686973962 -1514.17918433206 -1514.41076593811 -1514.5078740358 -1514.55263208178 -1514.56246860919 -1514.57238798925 -1515.33996290761 -1513.50373966018 -1513.41341558819 -1513.36366581413 -1513.3387908414 -1513.33868520331 -1513.33859295386 -1513.33665835952 -1513.2999438249 -1513.05949338021
UNC27782039 -1512.11250448024 -1512.11206764217 -1512.10615455859 -1512.04193675687 -1512.0282243354 -1512.02644580361 -1512.0263066045 -1512.43935237886 -1512.46759537803 -1512.55198941299 -1512.55207100074 -1512.55350947714 -1512.62131252693 -1512.61967213365 -1512.61903553119 -1512.61893468707 -1512.61873698934 -1512.60733308208 -1512.60772373061 -1512.71006636871 -1513.53462957757 -1513.5411631988 -1513.54476365122 -1513.54588714865 -1514.14289759741 -1514.16520677117 -1514.39675565142 -1514.49385631821 -1514.53861136087 -1514.548436557 -1514.55834518061 -1515.32612907942 -1513.4899273839 -1513.39946882672 -1513.34964580961 -1513.32471359077 -1513.32460784988 -1513.32451551068 -1513.322580611 -1513.28585995944 -1513.04494719759
UNC27782319 -1512.11261588769 -1512.11217902709 -1512.10626462213 -1512.04203231082 -1512.02831674975 -1512.02653822017 -1512.02639903717 -1512.43944167983 -1512.46768418172 -1512.55207640383 -1512.55215798946 -1512.55359642815 -1512.62139590473 -1512.61975561518 -1512.61911905599 -1512.61901821905 -1512.61882053438 -1512.60741626392 -1512.60780587214 -1512.71014576941 -1513.53469713209 -1513.54122650801 -1513.5448267709 -1513.54595023928 -1514.14295691346 -1514.1652661169 -1514.39681423643 -1514.49391466707 -1514.53866961142 -1514.54849460584 -1514.55840303714 -1515.32618435759 -1513.48994424687 -1513.39947479443 -1513.34964596948 -1513.32471124231 -1513.32460549707 -1513.32451315408 -1513.32257825821 -1513.28585770115 -1513.04492181098
UNC27782556 -1512.1131322377 -1512.11269537867 -1512.10678101342 -1512.04254907583 -1512.02883358427 -1512.02705506349 -1512.02691590902 -1512.43998670457 -1512.46823134706 -1512.55263070119 -1512.55271229941 -1512.55415095933 -1512.62195190464 -1512.62031171295 -1512.6196751976 -1512.61957436704 -1512.61937669421 -1512.60797239605 -1512.6083624222 -1512.71070288379 -1513.53525464605 -1513.54178589335 -1513.54538624978 -1513.54650973223 -1514.14351464172 -1514.16582388068 -1514.39737068017 -1514.49447060911 -1514.53922531929 -1514.5490504161 -1514.55895894155 -1515.32673653079 -1513.4904798407 -1513.40000881195 -1513.3501791684 -1513.32524484254 -1513.3251390979 -1513.32504675544 -1513.32311186788 -1513.28639149555 -1513.04545224966
UNCHS044157 -1512.42193776292 -1512.42149996843 -1512.4156016034 -1512.35152466668 -1512.33783887997 -1512.33605580142 -1512.33594333049 -1512.7800291603 -1512.81085946956 -1512.90408826101 -1512.90418483058 -1512.90588683132 -1512.97414818291 -1512.97257564523 -1512.97197072687 -1512.97187464806 -1512.97168568602 -1512.96021208214 -1512.96103695499 -1513.06377858356 -1513.88842944892 -1513.89691796815 -1513.90061889368 -1513.90175815227 -1514.49868853505 -1514.52098821593 -1514.75121777958 -1514.84781865997 -1514.89233827016 -1514.90222777454 -1514.91219441382 -1515.68167572887 -1513.84689618146 -1513.75831684997 -1513.70949824066 -1513.68550319361 -1513.68539900079 -1513.68530801233 -1513.68337578308 -1513.64672248426 -1513.40492689595
UNCHS044158 -1512.44769804388 -1512.44726016889 -1512.44136346678 -1512.37730252566 -1512.36361978185 -1512.36183628573 -1512.36172598178 -1512.80853213787 -1512.83961697303 -1512.93374357847 -1512.93384159915 -1512.93556916511 -1513.00388220676 -1513.00231734656 -1513.00171602642 -1513.00162049065 -1513.00143252031 -1512.98994907968 -1512.99082314257 -1513.09364128493 -1513.91833777391 -1513.92705310367 -1513.93076565882 -1513.93190673718 -1514.52880380275 -1514.55110124236 -1514.78117383528 -1514.87771604758 -1514.92220810096 -1514.93210501907 -1514.9420783499 -1515.71175244396 -1513.87713313753 -1513.78876898934 -1513.74006555943 -1513.71617975457 -1513.71607572891 -1513.71598488633 -1513.71405256973 -1513.67739914992 -1513.43553624547
UNC27783294 -1512.53597330741 -1512.53553522676 -1512.5296449361 -1512.46564554266 -1512.45197448424 -1512.45018985323 -1512.45008712214 -1512.90641972946 -1512.93841851572 -1513.03579557574 -1513.03589891689 -1513.03772024208 -1513.1062400005 -1513.10470612662 -1513.10411925222 -1513.10402589491 -1513.10384189629 -1513.09232333887 -1513.093382713 -1513.19649452507 -1514.02137411137 -1514.03094866593 -1514.03470632335 -1514.03585445315 -1514.63259065925 -1514.65487837007 -1514.88435997254 -1514.98068186171 -1515.02507048437 -1515.03499595722 -1515.04499511195 -1515.81537779353 -1513.98134105083 -1513.89377567039 -1513.84549733682 -1513.82201750542 -1513.82191409451 -1513.82182378835 -1513.81989090525 -1513.78323225477 -1513.54112647768
JAX00436342 -1512.53501650275 -1512.53457841937 -1512.52868812425 -1512.46468870722 -1512.45101764822 -1512.44923300793 -1512.44913026766 -1512.905456605 -1512.93745429824 -1513.03482656722 -1513.03492992407 -1513.03675151603 -1513.10524973888 -1513.10371601298 -1513.10312917711 -1513.103035828 -1513.10285184222 -1513.09133332559 -1513.09239274743 -1513.19549974122 -1514.02037461794 -1514.02994924148 -1514.03370688038 -1514.03485502198 -1514.63161706364 -1514.65390499224 -1514.88338709658 -1514.97970907846 -1515.02409773803 -1515.03402369254 -1515.0440233036 -1515.81447274525 -1513.98043680253 -1513.89286900536 -1513.84458880461 -1513.82110731457 -1513.82100389673 -1513.82091358455 -1513.81898071195 -1513.7823222228 -1513.54021743493
