UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1568.72860696809 -1568.72929897952 -1568.72207433803 -1568.66450061599 -1568.65593648974 -1568.65716755434 -1568.65759207205 -1568.14569421259 -1568.10382562699 -1567.94494339176 -1567.94375106623 -1567.9227405833 -1567.92922097989 -1567.91372328838 -1567.90688240247 -1567.90585428714 -1567.90405594088 -1567.8191050065 -1567.77208609431 -1567.37290226642 -1567.55368168525 -1567.23010624607 -1567.17897103884 -1567.17136056138 -1568.02956688644 -1568.02307241575 -1567.94313777079 -1567.95245682553 -1567.95913658712 -1567.9723171096 -1567.98522714118 -1568.8503416302 -1571.63388721476 -1571.76801512763 -1571.85204467423 -1571.8502862994 -1571.85040567927 -1571.85050965351 -1571.84976806714 -1571.83638361024 -1572.38026961639
UNCHS044153 -1568.72813454177 -1568.72882655308 -1568.72160403013 -1568.66404684751 -1568.65548511379 -1568.65671630236 -1568.65714084195 -1568.14523345007 -1568.10336444092 -1567.94448088391 -1567.94328854917 -1567.92227790602 -1567.92876325665 -1567.91326556492 -1567.90642467916 -1567.90539656299 -1567.90359821528 -1567.81865077701 -1567.7716286852 -1567.3724340691 -1567.55322205907 -1567.22963422536 -1567.17849847175 -1567.17088791776 -1568.02909706237 -1568.0226023479 -1567.94266543291 -1567.95198381645 -1567.95866330184 -1567.97184381966 -1567.98475385335 -1568.8498931802 -1571.63345661701 -1571.76758419821 -1571.85161341914 -1571.84985326929 -1571.84997265372 -1571.85007663194 -1571.84933504664 -1571.83595063123 -1572.37984650823
UNCHS044154 -1568.71715856327 -1568.71785064619 -1568.71068107123 -1568.65358575149 -1568.64510292601 -1568.64633554782 -1568.64675995707 -1568.13484380146 -1568.09297393252 -1567.93408736874 -1567.93289504198 -1567.91188453771 -1567.91844755128 -1567.90295068137 -1567.89611015785 -1567.89508208015 -1567.89328377891 -1567.80839630958 -1567.76132454099 -1567.36196112965 -1567.54289489563 -1567.2191129975 -1567.16796944466 -1567.16035781633 -1568.01861397331 -1568.01211540242 -1567.93214041773 -1567.94144746697 -1567.9481223045 -1567.96130236784 -1567.9742120514 -1568.83967159613 -1571.62336872209 -1571.75747155602 -1571.84148677836 -1571.83970297106 -1571.83982235342 -1571.8399263298 -1571.839184862 -1571.82580288222 -1572.36984647032
JAX00436295 -1568.6193822604 -1568.62007817586 -1568.61340806358 -1568.56082270925 -1568.55314344257 -1568.55439007307 -1568.55481326151 -1568.04278773107 -1568.00090778309 -1567.84198532214 -1567.8407929517 -1567.81978167096 -1567.82695185026 -1567.81145923513 -1567.80462061339 -1567.80359269696 -1567.80179450719 -1567.71739182006 -1567.66993741906 -1567.26921112313 -1567.45125136133 -1567.1260008998 -1567.07480558695 -1567.0671869784 -1567.92569897414 -1567.91916417905 -1567.8388649476 -1567.84807492457 -1567.85471004253 -1567.86788548037 -1567.88079142573 -1568.74876461467 -1571.53347934588 -1571.6673786297 -1571.75127935875 -1571.74930671658 -1571.74942605405 -1571.74952999102 -1571.74878933851 -1571.73542435679 -1572.28053334366
UNC27782039 -1568.60232714986 -1568.60302443859 -1568.59644787457 -1568.54473765226 -1568.53722067162 -1568.53847002036 -1568.53889298337 -1568.02684139672 -1567.98495915688 -1567.82602842915 -1567.82483602594 -1567.8038241682 -1567.81108165176 -1567.7955891097 -1567.78875053051 -1567.78772260266 -1567.78592436642 -1567.70159550153 -1567.65408737525 -1567.25315384064 -1567.43534484438 -1567.10989418871 -1567.05869357491 -1567.05107429094 -1567.90959544366 -1567.90305391454 -1567.82270130937 -1567.83189519857 -1567.83852375348 -1567.85169826131 -1567.86460342158 -1568.7329410801 -1571.51779506192 -1571.65166248906 -1571.73554544137 -1571.73354457709 -1571.73366390101 -1571.73376782612 -1571.73302726544 -1571.71966422618 -1572.26490448277
UNC27782319 -1568.60368704843 -1568.60438444238 -1568.5978090054 -1568.54611005403 -1568.53859531741 -1568.53984513764 -1568.54026825254 -1568.02816811477 -1567.98628380663 -1567.82734661889 -1567.8261541539 -1567.80514121934 -1567.8124002109 -1567.79690715103 -1567.79006834753 -1567.78904038655 -1567.78724209871 -1567.70291337479 -1567.65540490099 -1567.25446629629 -1567.43665471864 -1567.11120344185 -1567.06000285565 -1567.05238357424 -1567.91089829734 -1567.90435631384 -1567.82400251918 -1567.83319613862 -1567.8398245897 -1567.85299913215 -1567.86590433599 -1568.73427490856 -1571.51917522133 -1571.65304814137 -1571.73693350923 -1571.73493055573 -1571.73504990286 -1571.73515384822 -1571.73441326935 -1571.72104994781 -1572.26629280745
UNC27782556 -1568.60383527726 -1568.60453270277 -1568.59795716325 -1568.54625728926 -1568.5387423903 -1568.53999238598 -1568.54041559867 -1568.02834095042 -1567.98645909722 -1567.8275310331 -1567.82633859416 -1567.8053261191 -1567.81258602446 -1567.79709312105 -1567.79025438253 -1567.78922643107 -1567.78742816336 -1567.70310108474 -1567.65559478843 -1567.25465779644 -1567.43684817593 -1567.11140511289 -1567.06020527769 -1567.05258610838 -1567.91109973151 -1567.90455765012 -1567.82420402585 -1567.83339799248 -1567.84002662724 -1567.85320146916 -1567.86610696229 -1568.73449547946 -1571.51941599769 -1571.65329219035 -1571.73717903415 -1571.73517587786 -1571.73529523607 -1571.73539919111 -1571.7346586099 -1571.72129526757 -1572.26654431496
UNCHS044157 -1567.90895535541 -1567.90964829621 -1567.90306301377 -1567.85124419367 -1567.84370148357 -1567.84493165642 -1567.8453836802 -1567.3853069573 -1567.34731193483 -1567.20234844975 -1567.20121777786 -1567.18128862121 -1567.18917253773 -1567.17410891629 -1567.16745325555 -1567.16645215876 -1567.1647013959 -1567.08244619285 -1567.03729695059 -1566.63939033422 -1566.8252340359 -1566.50841333271 -1566.45802662913 -1566.45053003691 -1567.31052928558 -1567.30404171424 -1567.22410348354 -1567.23371231974 -1567.24055401854 -1567.25403593237 -1567.26723366773 -1568.14032999796 -1570.9245415803 -1571.05905209618 -1571.14323430531 -1571.14193971656 -1571.14205951513 -1571.14216385654 -1571.14143199245 -1571.12823101443 -1571.6796686538
UNCHS044158 -1567.87261572174 -1567.87330860625 -1567.86672235308 -1567.81489315422 -1567.80734825665 -1567.80857831201 -1567.80903198162 -1567.35165192791 -1567.31389911611 -1567.1698341727 -1567.16870696556 -1567.14883868455 -1567.15675574536 -1567.14171386762 -1567.1350674919 -1567.13406775494 -1567.13231940595 -1567.05017372736 -1567.00514780185 -1566.60736594379 -1566.79336654345 -1566.47698965737 -1566.42664445961 -1566.41915411892 -1567.27923111173 -1567.27274251137 -1567.19281021652 -1567.2024371278 -1567.20928852285 -1567.22278643543 -1567.23599942912 -1568.10935703536 -1570.89349558662 -1571.02803524831 -1571.11223044538 -1571.11096718061 -1571.11108702381 -1571.1111914043 -1571.11046013687 -1571.09727065003 -1571.6491243764
UNC27783294 -1567.75271506608 -1567.75340795262 -1567.746818695 -1567.69495626203 -1567.68740416185 -1567.68863490836 -1567.68909398395 -1567.24029860207 -1567.20335911984 -1567.06233679665 -1567.06122091528 -1567.04155175793 -1567.0495838301 -1567.03461022412 -1567.02799303748 -1567.02699757242 -1567.02525681739 -1566.94346224524 -1566.89882899995 -1566.50140269639 -1566.68787233968 -1566.37290028326 -1566.32268617599 -1566.31521556239 -1567.17552394552 -1567.16902891003 -1567.08910321459 -1567.09878524835 -1567.10566662333 -1567.11921610252 -1567.13247832363 -1568.00671172978 -1570.79056295931 -1570.92519266548 -1571.00942667821 -1571.00825630163 -1571.00837630589 -1571.00848082731 -1571.00775160169 -1570.99460174731 -1571.54789860938
