UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1567.8229685253 -1567.82244406836 -1567.82222016956 -1567.82074278388 -1567.82059340874 -1567.81943223183 -1567.81883327014 -1567.74540810403 -1567.7380722767 -1567.71063932333 -1567.71052255407 -1567.70848175704 -1567.79710820869 -1567.79378365722 -1567.79236992032 -1567.79213694273 -1567.7917519083 -1567.80193138066 -1567.893360773 -1567.18697525146 -1567.35338142605 -1567.70277418147 -1567.74151800043 -1567.74739257167 -1567.74497124868 -1567.72271067941 -1567.87180248354 -1567.94303249586 -1567.97677810001 -1567.96819687742 -1567.96056334966 -1568.08611574418 -1567.47325952022 -1567.71783106812 -1567.85808590274 -1567.91350734101 -1567.91357262408 -1567.91362929323 -1567.91178352474 -1567.87630597329 -1569.31980525784
UNCHS044153 -1567.82186677891 -1567.82134265101 -1567.82111913489 -1567.8196440407 -1567.81949482418 -1567.81833363791 -1567.81773470658 -1567.74430729149 -1567.73697126153 -1567.70953759793 -1567.70942083283 -1567.70738010902 -1567.79601567613 -1567.79269130384 -1567.79127764291 -1567.79104467441 -1567.79065966098 -1567.80083846918 -1567.89227538708 -1567.18589275662 -1567.35233759366 -1567.70177292609 -1567.74052205102 -1567.74639747294 -1567.74398020851 -1567.72171918867 -1567.8708069124 -1567.94203631807 -1567.97578166498 -1567.96719999608 -1567.9595660503 -1568.08509651128 -1567.47224982629 -1567.71681044215 -1567.85705881163 -1567.91247420546 -1567.91253948467 -1567.91259615044 -1567.9107503843 -1567.87527287174 -1569.31879988385
UNCHS044154 -1567.81108872198 -1567.81056907617 -1567.81035595614 -1567.80896118151 -1567.80882335271 -1567.80766097719 -1567.8070619688 -1567.73363168146 -1567.72629571594 -1567.69886260605 -1567.69874584028 -1567.69670510502 -1567.78547979871 -1567.78215574435 -1567.78074222079 -1567.78050923664 -1567.78012425366 -1567.79029493361 -1567.88185051771 -1567.17551698092 -1567.34256192148 -1567.69265471741 -1567.7314856396 -1567.73737415081 -1567.73499066645 -1567.71272308779 -1567.86175308124 -1567.93297373947 -1567.96671536032 -1567.95812593318 -1567.95048470861 -1568.07578579594 -1567.46335986668 -1567.70779713207 -1567.84797319304 -1567.90330760648 -1567.90337280549 -1567.90342940115 -1567.90158378421 -1567.86610882368 -1569.31006672949
JAX00436295 -1567.70660613862 -1567.70612205205 -1567.70600813863 -1567.70541607545 -1567.70540103781 -1567.70422921318 -1567.70362957543 -1567.63017627055 -1567.62284104407 -1567.59541348709 -1567.59529671931 -1567.59325595214 -1567.68316825252 -1567.67984693108 -1567.67843458983 -1567.67820148346 -1567.67781677492 -1567.68793932974 -1567.78049843732 -1567.07447245929 -1567.24647799642 -1567.60218751553 -1567.64172199951 -1567.64772307749 -1567.64553012665 -1567.62320980353 -1567.77177133417 -1567.84292160342 -1567.87663327418 -1567.86797876951 -1567.86027653432 -1567.98363990711 -1567.37482185641 -1567.61821624884 -1567.7577808453 -1567.8124295166 -1567.81249403759 -1567.81255004067 -1567.81070584903 -1567.77525574761 -1569.22298333866
UNC27782039 -1567.68654159732 -1567.68606276983 -1567.6859677025 -1567.6855337549 -1567.68554423903 -1567.68437100708 -1567.68377127263 -1567.61031447351 -1567.60297940785 -1567.57555293986 -1567.57543617267 -1567.57339541631 -1567.66348368991 -1567.66016282505 -1567.65875068163 -1567.65851755788 -1567.65813289823 -1567.66825232493 -1567.7609747406 -1567.05497389726 -1567.22775991234 -1567.58439583566 -1567.62404738088 -1567.63006718303 -1567.62788345727 -1567.60555516165 -1567.75404488898 -1567.82518452213 -1567.8588916752 -1567.85022670184 -1567.84251466195 -1567.96556230357 -1567.3573418023 -1567.60056633449 -1567.74003129765 -1567.79456803959 -1567.79463245018 -1567.79468835678 -1567.79284443455 -1567.75739912886 -1569.20576903938
UNC27782319 -1567.68447269338 -1567.68399396792 -1567.68389919681 -1567.68346794918 -1567.68347892005 -1567.68230611441 -1567.68170657287 -1567.60824267963 -1567.60090688673 -1567.5734778438 -1567.57336110119 -1567.57132077655 -1567.66140870931 -1567.65808875412 -1567.65667699631 -1567.65644393071 -1567.65605938104 -1567.666180002 -1567.75890352336 -1567.05289890419 -1567.22568617018 -1567.58232810687 -1567.62198040774 -1567.6280003297 -1567.62581943065 -1567.60349153846 -1567.75198240142 -1567.82312240349 -1567.85682971819 -1567.84816516733 -1567.84045353062 -1567.96346284956 -1567.35515270792 -1567.59836153238 -1567.73781688405 -1567.79234918997 -1567.79241360752 -1567.79246952022 -1567.79062557111 -1567.75517983546 -1569.20355962381
UNC27782556 -1567.68354598464 -1567.68306729187 -1567.6829725248 -1567.6825413368 -1567.68255232387 -1567.68137972772 -1567.68078027589 -1567.60730639386 -1567.59996970266 -1567.57253747851 -1567.57242074471 -1567.57038057553 -1567.66046778294 -1567.65714822354 -1567.65573663412 -1567.65550359408 -1567.65511909354 -1567.66524041172 -1567.75796509699 -1567.05196199144 -1567.22475005002 -1567.58139908034 -1567.6210524187 -1567.62707250755 -1567.62489294805 -1567.60256537689 -1567.75105625215 -1567.82219585408 -1567.85590297717 -1567.84723856181 -1567.83952705173 -1567.96251854809 -1567.35416289052 -1567.59736397695 -1567.73681456237 -1567.79134439656 -1567.79140881718 -1567.79146473258 -1567.78962076413 -1567.75417469957 -1569.20255270438
UNCHS044157 -1567.65924218876 -1567.6587642274 -1567.65867002425 -1567.65824367379 -1567.65825547553 -1567.6570890483 -1567.65649036973 -1567.58120685869 -1567.57371115344 -1567.54567981116 -1567.54556104855 -1567.54348564965 -1567.63364364461 -1567.63033568263 -1567.62892968654 -1567.62869747406 -1567.6283151344 -1567.63860848145 -1567.73238100533 -1567.02910578768 -1567.20463588194 -1567.56753141434 -1567.60807922785 -1567.61424312484 -1567.61173742977 -1567.58951901355 -1567.73758676225 -1567.80830283963 -1567.84181160459 -1567.83307766858 -1567.82529832696 -1567.94726434494 -1567.33757174494 -1567.58021243093 -1567.71930288722 -1567.773381162 -1567.77344543394 -1567.77350121941 -1567.7716535158 -1567.73613559908 -1569.18165837073
UNCHS044158 -1567.6584919701 -1567.65801403791 -1567.65791988775 -1567.65749391087 -1567.65750575638 -1567.65633958009 -1567.65574087597 -1567.5803699366 -1567.57286600307 -1567.54480057948 -1567.54468163661 -1567.54260309925 -1567.63276837654 -1567.62946166987 -1567.62805625948 -1567.62782413343 -1567.62744200195 -1567.63775090632 -1567.7316191091 -1567.02859275693 -1567.20437637233 -1567.56785159962 -1567.60848283365 -1567.61466015331 -1567.6121203078 -1567.58991105668 -1567.73793482617 -1567.80861059927 -1567.84210055637 -1567.83335980918 -1567.82557382801 -1567.94745556331 -1567.33759763096 -1567.58020033616 -1567.71926684837 -1567.773317369 -1567.77338161392 -1567.7734373758 -1567.7715894045 -1567.73606619942 -1569.18132347192
UNC27783294 -1567.65714922638 -1567.65667132208 -1567.65657734508 -1567.65615260405 -1567.65616459731 -1567.65499900274 -1567.65440012928 -1567.57883170733 -1567.57130679581 -1567.54314667028 -1567.5430270599 -1567.54093686906 -1567.63110114287 -1567.62779886246 -1567.62639547671 -1567.62616365449 -1567.62578223866 -1567.63614353892 -1567.73033854836 -1567.0281779668 -1567.20484059979 -1567.57030202586 -1567.61121938305 -1567.61744273885 -1567.6147904546 -1567.59261312939 -1567.74048626373 -1567.81102358201 -1567.8444489256 -1567.83568448504 -1567.82787539495 -1567.94950321897 -1567.33902152452 -1567.58150667389 -1567.72050104925 -1567.77447232425 -1567.77453648002 -1567.77459216405 -1567.77274329184 -1567.73720209974 -1569.18154808636
