UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -2018.32724216997 -2018.33245453621 -2018.233339815 -2028.34082513542 -2031.54484385861 -2031.60664673068 -2031.60846558264 -2031.19516063014 -2031.50563715302 -2033.16511121193 -2033.16621937104 -2033.18581532488 -2042.20815696504 -2042.33292564038 -2042.38739326852 -2042.39383138818 -2042.4046397493 -2042.63776489295 -2042.57604952843 -2045.31584574659 -2051.34007759626 -2065.24030258206 -2067.56537603492 -2067.92763687626 -2065.12248763687 -2065.48321519153 -2069.57333506938 -2071.01694219649 -2071.6516102458 -2071.92540101117 -2072.20045515806 -2083.27682814154 -2087.94035960858 -2088.02882763366 -2088.02788486007 -2087.95789251504 -2087.95908197512 -2087.96012288484 -2087.96550677945 -2088.09370928908 -2112.70018926332
UNCHS044153 -2018.3120463253 -2018.31684932078 -2018.21045244099 -2028.27674260653 -2031.48027930379 -2031.54204496807 -2031.54382981081 -2031.13061382757 -2031.44111201694 -2033.10067929616 -2033.10178284733 -2033.12129811544 -2042.15218400172 -2042.27684066295 -2042.33126199957 -2042.33769120937 -2042.34848280421 -2042.58065939425 -2042.5187584178 -2045.25781651489 -2051.28186635773 -2065.19504534102 -2067.52214278554 -2067.88472483396 -2065.07946937062 -2065.44023826229 -2069.53071760126 -2070.97447899113 -2071.6092146396 -2071.88302898753 -2072.1581153658 -2083.2360674516 -2087.90185338138 -2087.98895167348 -2087.98733659857 -2087.91699528327 -2087.91818308891 -2087.91922255424 -2087.92460655483 -2088.0528126662 -2112.65858106843
UNCHS044154 -2018.24982415636 -2018.24734292665 -2017.8700493241 -2026.23597686154 -2029.38368331535 -2029.44506517519 -2029.4468512886 -2029.0318975309 -2029.34245672785 -2031.0026230181 -2031.00372957237 -2031.02330029706 -2040.35256138655 -2040.47894495228 -2040.53412770197 -2040.5406037752 -2040.55147364059 -2040.75638227338 -2040.68973654966 -2043.40481113813 -2049.42749658215 -2063.79472883109 -2066.19207570292 -2066.56579976068 -2063.75439127725 -2064.11527560835 -2068.21466502385 -2069.66320638379 -2070.30007421923 -2070.57643985325 -2070.85428238583 -2081.91038825558 -2086.67582970897 -2086.72973897799 -2086.71135068033 -2086.62916143913 -2086.63032922863 -2086.6313512162 -2086.63672727632 -2086.76483617097 -2111.32844329677
JAX00436295 -2029.76184488344 -2029.71654082021 -2027.70253649745 -2015.65083860509 -2015.78851498165 -2015.80473043244 -2015.80653367135 -2015.37671632165 -2015.68721513811 -2017.34998128078 -2017.35108079407 -2017.37054795347 -2028.70636948601 -2028.84407268864 -2028.9042333205 -2028.91098389158 -2028.92231085141 -2028.93934487359 -2028.85954459729 -2031.59968001939 -2037.92755502134 -2055.4273702906 -2058.29571488394 -2058.74388688152 -2056.01496120465 -2056.37887342491 -2060.53221749253 -2062.00311283868 -2062.64994865044 -2062.94241133945 -2063.23763432044 -2074.26112964222 -2079.68578471299 -2079.54574411548 -2079.43382469918 -2079.29070475441 -2079.29175777428 -2079.2926795465 -2079.29790751818 -2079.42325233383 -2103.63809940208
UNC27782039 -2033.33654491965 -2033.29037095033 -2031.24422845394 -2016.41231893511 -2015.64578959539 -2015.64662465228 -2015.64842833671 -2015.21689860163 -2015.52719606171 -2017.18939129126 -2017.19048072076 -2017.2097718537 -2028.56257881471 -2028.70028847335 -2028.76044751506 -2028.76718810628 -2028.77849770455 -2028.7885516042 -2028.71099944577 -2031.46352526835 -2037.81010911551 -2055.38423531233 -2058.26117962834 -2058.71069338093 -2056.02676868831 -2056.38989439012 -2060.53330991578 -2062.00191746195 -2062.64773152269 -2062.94059088276 -2063.23620785933 -2074.2682214575 -2079.68813667198 -2079.54055217578 -2079.42470805936 -2079.27872798616 -2079.27977418709 -2079.28069000289 -2079.28587780502 -2079.41035837202 -2103.57654697958
UNC27782319 -2033.39337085116 -2033.34715494133 -2031.30115464046 -2016.42938286827 -2015.64772573256 -2015.64789147412 -2015.64950993095 -2015.21669067895 -2015.52686117544 -2017.18865562052 -2017.18971894682 -2017.20855258788 -2028.56010235626 -2028.69691270506 -2028.75669211949 -2028.76337564804 -2028.77457948507 -2028.7837425992 -2028.70603114164 -2031.45831846618 -2037.80457237312 -2055.37721768481 -2058.25390319505 -2058.70337454242 -2056.02043618834 -2056.3835682283 -2060.52659026172 -2061.99508558485 -2062.64085176271 -2062.93339952966 -2063.22872106054 -2074.27278508533 -2079.6888984519 -2079.5389483506 -2079.42203113269 -2079.27600679601 -2079.2770468226 -2079.27795724753 -2079.28314411582 -2079.40760486567 -2103.57518744356
UNC27782556 -2033.39215581736 -2033.34590540962 -2031.29989093994 -2016.42802109527 -2015.64635707587 -2015.64633736596 -2015.64786575279 -2015.21095239828 -2015.52069113802 -2017.1810690952 -2017.18211987446 -2017.20073352644 -2028.55228023706 -2028.68866404484 -2028.74826369662 -2028.75492013206 -2028.76607375712 -2028.77481413169 -2028.69701461412 -2031.44916632338 -2037.79525401076 -2055.36708112605 -2058.24360121762 -2058.69304504861 -2056.01020041239 -2056.37334346281 -2060.51613553759 -2061.98452794527 -2062.63024787277 -2062.92264853238 -2063.21782992437 -2074.26731906871 -2079.68194997284 -2079.53115280483 -2079.41383437544 -2079.26785907646 -2079.26889634198 -2079.2698043562 -2079.27499151681 -2079.39946149198 -2103.5672602447
UNCHS044157 -2038.2761396784 -2038.23006687883 -2036.18594847314 -2021.32691575282 -2020.54544036237 -2020.54422163355 -2020.5418189973 -2015.12257422078 -2014.84689480654 -2014.51146855884 -2014.51179177072 -2014.51756345411 -2025.86143643215 -2025.97638541138 -2026.02707562363 -2026.03241221105 -2026.04122413534 -2026.02601498786 -2025.953182324 -2028.69817273543 -2034.91626276542 -2051.65669159401 -2054.36218362666 -2054.7839990005 -2052.12767028446 -2052.48542322308 -2056.41991787321 -2057.79262784417 -2058.39441453529 -2058.6837976681 -2058.9747284175 -2069.7478245236 -2075.07139348533 -2075.20299979227 -2075.19368134828 -2075.12204686274 -2075.12317262335 -2075.12415784047 -2075.12933672887 -2075.25745533071 -2098.49572344353
UNCHS044158 -2039.16097329983 -2039.11491893676 -2037.07094672356 -2022.21260643728 -2021.43101638606 -2021.42968728763 -2021.42691631241 -2015.46838135861 -2015.11984243863 -2014.52091135046 -2014.52111327581 -2014.52475315662 -2025.86621517737 -2025.97694637573 -2026.02582782377 -2026.03089315135 -2026.03922493418 -2026.01950291955 -2025.94697994116 -2028.69254051598 -2034.90488390531 -2051.60795956627 -2054.30576786847 -2054.72635193727 -2052.07367335563 -2052.43147519471 -2056.35735277431 -2057.72571291352 -2058.32548815179 -2058.61478761591 -2058.90557672507 -2069.6667340145 -2074.97974108688 -2075.12393269764 -2075.11951946825 -2075.05164980844 -2075.05277565337 -2075.05376093583 -2075.05888099996 -2075.1860129878 -2098.36162821549
UNC27783294 -2042.76948085899 -2042.72350683228 -2040.68086740239 -2025.83082447858 -2025.04909465609 -2025.04739633921 -2025.0434693755 -2017.33856824377 -2016.74002136518 -2015.20116213379 -2015.20088781323 -2015.19615957748 -2026.5274674112 -2026.62080146107 -2026.66216990821 -2026.66610862721 -2026.67244735374 -2026.63427390092 -2026.56117106541 -2029.30754498286 -2035.50650695871 -2052.13379442763 -2054.81613421618 -2055.23426339934 -2052.59329112058 -2052.95199203904 -2056.86383852738 -2058.22392364977 -2058.81981726866 -2059.10853623854 -2059.39865226566 -2070.11763086899 -2075.38896464187 -2075.54778864112 -2075.54861300292 -2075.48563336949 -2075.48674195041 -2075.48771212224 -2075.49255430707 -2075.61442224475 -2098.50445857223
