UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -2037.72890661305 -2037.72987672422 -2037.67947550325 -2049.27682449851 -2052.84066004839 -2052.91886347309 -2052.92490256076 -2052.41458395998 -2052.76303825056 -2054.70003435292 -2054.70273184757 -2054.75000110032 -2057.38694493992 -2057.46454270521 -2057.49759146358 -2057.50148791536 -2057.50909279661 -2057.59039773645 -2057.96835457207 -2061.40309527142 -2067.94555081435 -2084.35080600172 -2086.71194910219 -2087.09211408819 -2096.09266286272 -2095.59785875919 -2095.16736807683 -2095.55525058038 -2095.75807829851 -2095.91736214683 -2096.08547667584 -2105.31367667867 -2111.85159826866 -2112.63746818742 -2113.02550425527 -2112.99252842195 -2112.99380651383 -2112.99492317527 -2112.98494742496 -2112.80621407488 -2130.42017766075
UNCHS044153 -2037.71548667097 -2037.71603812161 -2037.65839818209 -2049.21638224513 -2052.78027138567 -2052.85845106927 -2052.86445737142 -2052.35442813274 -2052.70292262008 -2054.64010815487 -2054.64280146334 -2054.68999745472 -2057.33033986477 -2057.40778803784 -2057.44077434908 -2057.44466013662 -2057.45224544228 -2057.53324531163 -2057.91156850426 -2061.34685310705 -2067.89131865958 -2084.31105795032 -2086.67427571463 -2087.05476884402 -2096.05552455188 -2095.56074853825 -2095.13056950702 -2095.51852108756 -2095.7213824114 -2095.8807108783 -2096.04887760253 -2105.27957123959 -2111.81966917415 -2112.60539426308 -2112.99335962663 -2112.9605039512 -2112.96178137936 -2112.96289746186 -2112.9529200072 -2112.77415688577 -2130.38776806836
UNCHS044154 -2037.56496334082 -2037.55824755489 -2037.22651155063 -2047.15817204267 -2050.6971571558 -2050.77562094788 -2050.78166508546 -2050.27094606417 -2050.61910570216 -2052.55581537196 -2052.55852016218 -2052.60591932344 -2055.38500123151 -2055.46271956355 -2055.49582757882 -2055.49968079912 -2055.50721110582 -2055.58308156616 -2055.97663321469 -2059.43385736099 -2066.05561427068 -2083.00527419464 -2085.44408760922 -2085.83654572712 -2094.84606139904 -2094.35135265179 -2093.93052120046 -2094.32044128132 -2094.5243002176 -2094.68674599522 -2094.85821932759 -2104.13938857053 -2110.78428066145 -2111.58059423328 -2111.97330389201 -2111.94533515135 -2111.94661507896 -2111.94773335068 -2111.9377152264 -2111.75826368285 -2129.3063597169
JAX00436295 -2047.44290017078 -2047.39288325473 -2045.32979397469 -2034.5811741249 -2035.34665092772 -2035.38578699099 -2035.39219433903 -2034.86941806213 -2035.21401751711 -2037.14491144146 -2037.14769804489 -2037.19654223379 -2040.9462439337 -2041.02796758925 -2041.06281672028 -2041.06654516582 -2041.07387300001 -2041.10947113858 -2041.63380765645 -2045.46472192312 -2052.9939385979 -2073.86833033894 -2076.860994082 -2077.34087896256 -2086.48281253807 -2085.9920532982 -2085.64400645441 -2086.04150517537 -2086.24954579151 -2086.43422076204 -2086.62919248254 -2096.35120054502 -2103.77040001539 -2104.65169772699 -2105.0884222063 -2105.10829118341 -2105.10959931672 -2105.11074227212 -2105.10035784518 -2104.91427492545 -2121.98051700336
UNC27782039 -2050.64349640349 -2050.59242412376 -2048.47314804288 -2034.64875807898 -2034.49174088025 -2034.51551105244 -2034.52196370038 -2033.99601363504 -2034.34002062266 -2036.2697160373 -2036.27250650827 -2036.32141788718 -2040.07458176517 -2040.15701682634 -2040.19216379844 -2040.19592161011 -2040.20330221273 -2040.23417543081 -2040.76710414023 -2044.62716110157 -2052.21842866433 -2073.30061699283 -2076.32271816872 -2076.80726483696 -2085.97938072903 -2085.48841549077 -2085.1375645346 -2085.53343950279 -2085.74079501567 -2085.92695222141 -2086.12343826169 -2095.87869972348 -2103.33300729319 -2104.21897948587 -2104.65849271172 -2104.68191643227 -2104.68322494478 -2104.68436823638 -2104.67393011027 -2104.486765501 -2121.50525848777
UNC27782319 -2050.68101417213 -2050.62989619397 -2048.51028006564 -2034.64006521444 -2034.46736647701 -2034.49046027899 -2034.49672709733 -2033.96971643886 -2034.31363584732 -2036.24317830028 -2036.24594340595 -2036.29441020485 -2040.0446411621 -2040.126213714 -2040.16099826269 -2040.16470198019 -2040.17198239294 -2040.2019043437 -2040.73481281176 -2044.59503297885 -2052.18683713668 -2073.27075124625 -2076.2930977648 -2076.7776829934 -2085.95071819944 -2085.45973646592 -2085.10844969073 -2085.50421364527 -2085.71152414973 -2085.89741247426 -2086.09364618193 -2095.85561676133 -2103.30715829705 -2104.19062361055 -2104.62899338827 -2104.65234647235 -2104.65365068936 -2104.65479023203 -2104.64434818226 -2104.45711178706 -2121.47922702012
UNC27782556 -2050.67400321094 -2050.62284945715 -2048.50320038823 -2034.63285771768 -2034.46018823184 -2034.48309587334 -2034.48927176337 -2033.95770444263 -2034.30114144494 -2036.22916444596 -2036.23191663185 -2036.28015692028 -2040.02933954946 -2040.11046845351 -2040.14506640028 -2040.14874226786 -2040.15597133487 -2040.18544906661 -2040.71832232083 -2044.57858852811 -2052.17049746068 -2073.25417185202 -2076.27643217719 -2076.76100252702 -2085.93424422621 -2085.44328001463 -2085.0918321276 -2085.48752643005 -2085.69480649513 -2085.88055747482 -2086.07666146842 -2095.84166074936 -2103.29199072094 -2104.17427517826 -2104.61207564963 -2104.63531713553 -2104.63661939311 -2104.63775722559 -2104.6273127409 -2104.4400346349 -2121.46392358208
UNCHS044157 -2055.47047535857 -2055.41937997816 -2053.29765914102 -2039.4094627365 -2039.23466800369 -2039.2566025918 -2039.25925951556 -2033.60379456848 -2033.2741787505 -2032.86536021174 -2032.86667964882 -2032.88967451009 -2036.63194916824 -2036.66446143664 -2036.67819829221 -2036.67875357635 -2036.68051522845 -2036.66484211847 -2037.21792261195 -2041.15184323824 -2048.7629687353 -2069.30471243588 -2072.19622206324 -2072.65926078526 -2081.8275460656 -2081.35740264516 -2080.97632603096 -2081.32767819356 -2081.51378433435 -2081.69459938683 -2081.88547248271 -2091.82099726821 -2099.39820131443 -2100.30776183701 -2100.73189749835 -2100.70005776992 -2100.70141866155 -2100.70260762962 -2100.69073291413 -2100.47874325815 -2116.61268143817
UNCHS044158 -2056.31912052589 -2056.26802739171 -2054.14649478925 -2040.25865040442 -2040.08349397316 -2040.10531958077 -2040.10763819615 -2033.95348635647 -2033.54777660776 -2032.85234322247 -2032.85352295663 -2032.87405058303 -2036.61281796375 -2036.64009620548 -2036.65155784828 -2036.65177084331 -2036.65292970556 -2036.6323143732 -2037.1884510505 -2041.13438754645 -2048.76014279657 -2069.30804998803 -2072.19715574929 -2072.65976037992 -2081.82413939211 -2081.3542989598 -2080.97151339149 -2081.32140169935 -2081.5068178065 -2081.68742250502 -2081.8780879199 -2091.83476012496 -2099.41389322056 -2100.32507468396 -2100.74897151845 -2100.71557002006 -2100.71693163837 -2100.71812123799 -2100.70612560043 -2100.49186313669 -2116.55903789915
UNC27783294 -2059.67818468294 -2059.62709171832 -2057.50689597847 -2043.62477387925 -2043.44841912876 -2043.46982093757 -2043.47103893867 -2035.74958367398 -2035.09474340251 -2033.42085854824 -2033.42167353465 -2033.43574706069 -2037.19231251095 -2037.20374221546 -2037.20822498617 -2037.20737611702 -2037.20665829525 -2037.17101994775 -2037.73847204151 -2041.73363179068 -2049.43208144878 -2070.09716615038 -2072.99391247646 -2073.45756834377 -2082.61700205354 -2082.14577957694 -2081.75975262 -2082.10926722933 -2082.29451873703 -2082.47431651349 -2082.66423697656 -2092.7049487397 -2100.26448800327 -2101.1750583396 -2101.59847735072 -2101.56502090821 -2101.56637329631 -2101.56755483255 -2101.55520760872 -2101.33393585489 -2117.11924395484
