UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1725.96869961276 -1725.96878117807 -1725.971473705 -1725.98539793801 -1725.98565124516 -1725.98546720355 -1725.98553791 -1726.35254727872 -1726.3840186185 -1726.5006890826 -1726.50082139915 -1726.50313493482 -1726.48750536641 -1726.48197242635 -1726.47943510576 -1726.47904941072 -1726.47837499015 -1726.41415643385 -1726.42709567148 -1728.37634135341 -1735.37559014889 -1735.66534919599 -1735.6939720913 -1735.70029450374 -1739.0856030277 -1738.72906473243 -1737.63675979683 -1737.67371414043 -1737.72043032231 -1737.78380273667 -1737.84804298606 -1741.57425616343 -1749.10973325969 -1749.26248535356 -1749.34741039487 -1749.33755047574 -1749.3380078924 -1749.33840731283 -1749.34101638252 -1749.40111027396 -1750.50904536721
UNCHS044153 -1725.9690659984 -1725.96914794216 -1725.97184930326 -1725.98585522204 -1725.98612273837 -1725.98593894532 -1725.98600967392 -1726.35302258043 -1726.38449426874 -1726.5011660571 -1726.5012984042 -1726.50361247393 -1726.48799587262 -1726.48246398067 -1726.47992711256 -1726.47954148341 -1726.47886719167 -1726.41466754396 -1726.42763015538 -1728.37680015703 -1735.37576677018 -1735.66566688266 -1735.69430871264 -1735.70063411245 -1739.08588450514 -1738.72934635459 -1737.63704442558 -1737.67399829546 -1737.72071441196 -1737.78408755897 -1737.84832854538 -1741.57448029716 -1749.10975873365 -1749.26247485874 -1749.34737982873 -1749.33751459783 -1749.3379719802 -1749.33837137073 -1749.34098047561 -1749.4010751481 -1750.50901925788
UNCHS044154 -1725.97193344649 -1725.97202198196 -1725.97488721185 -1725.99037666692 -1725.99088941895 -1725.99070897552 -1725.99077963719 -1726.35782918613 -1726.38930535262 -1726.50599416668 -1726.50612645743 -1726.50843954669 -1726.49309729081 -1726.48756340623 -1726.48502566563 -1726.48463986221 -1726.48396544712 -1726.42004374585 -1726.43337797954 -1728.38137759917 -1735.37539202794 -1735.66789565386 -1735.696868264 -1735.70324568603 -1739.08814981101 -1738.73160692573 -1737.63935987952 -1737.67631326332 -1737.72303181559 -1737.78640956441 -1737.85065570392 -1741.57691865748 -1749.11153716714 -1749.26391478755 -1749.34863882949 -1749.33866401785 -1749.33912105973 -1749.33952015303 -1749.34212983399 -1749.40223611024 -1750.51045765151
JAX00436295 -1725.98650822345 -1725.98665692105 -1725.99099995124 -1726.02145236725 -1726.02478142103 -1726.02464082304 -1726.02471072052 -1726.39217117262 -1726.42369820107 -1726.54057984793 -1726.54071155549 -1726.54301451185 -1726.53079498748 -1726.52523689552 -1726.52268858628 -1726.52230068903 -1726.521624634 -1726.46085854513 -1726.47842239143 -1728.41472527271 -1735.35880953268 -1735.67773501242 -1735.7102088559 -1735.71714075675 -1739.09932077032 -1738.74269207268 -1737.65078562942 -1737.68766072342 -1737.73437329113 -1737.79779107391 -1737.86208337112 -1741.58968010294 -1749.11732885661 -1749.26626307313 -1749.34916093651 -1749.33809251328 -1749.33854611083 -1749.33894219734 -1749.34155594524 -1749.40174432853 -1750.5117371559
UNC27782039 -1725.98668118558 -1725.9868400803 -1725.99142513105 -1726.0246734189 -1726.02860039565 -1726.02846846914 -1726.02853820039 -1726.39608706004 -1726.42762514578 -1726.54454862233 -1726.54468021363 -1726.5469811527 -1726.53544243832 -1726.52987884247 -1726.52732813512 -1726.52693976421 -1726.52626331352 -1726.46618285766 -1726.48466804756 -1728.41871162639 -1735.35304421816 -1735.67717411211 -1735.71036737892 -1735.7174139755 -1739.09921114216 -1738.74255817528 -1737.6506766708 -1737.68752194449 -1737.73422730994 -1737.79765172872 -1737.86195197507 -1741.58985534273 -1749.11607450153 -1749.26432676833 -1749.3468657187 -1749.33558502457 -1749.33603794345 -1749.33643343751 -1749.33904764056 -1749.39924526631 -1750.50938531809
UNC27782319 -1725.98787040898 -1725.98802947149 -1725.99261723221 -1726.02589836567 -1726.02983256798 -1726.02970103558 -1726.02977090667 -1726.39732392121 -1726.42886233788 -1726.54578703028 -1726.54591878914 -1726.54822265558 -1726.53667205757 -1726.53111433304 -1726.52856616239 -1726.52817817434 -1726.52750241295 -1726.4674387219 -1726.48593670313 -1728.41992308472 -1735.35411094151 -1735.67830363865 -1735.71150679656 -1735.71855490697 -1739.1001341136 -1738.74348500944 -1737.65161234223 -1737.68845741442 -1737.73516267806 -1737.79859013012 -1737.86289326657 -1741.59045592623 -1749.11577998955 -1749.26392626093 -1749.34640379887 -1749.33512327231 -1749.33557609596 -1749.33597150705 -1749.3385857458 -1749.3987844872 -1750.50893558729
UNC27782556 -1725.98839401726 -1725.98855309964 -1725.99314072919 -1726.026420318 -1726.03035417578 -1726.03022277769 -1726.03029271497 -1726.39784769268 -1726.42938704493 -1726.54631580748 -1726.54644766014 -1726.54875316668 -1726.5371929495 -1726.53163821921 -1726.52909134086 -1726.52870354831 -1726.52802813546 -1726.46796808476 -1726.486466523 -1728.42044158401 -1735.35462298314 -1735.67881321306 -1735.7120165637 -1735.71906467299 -1739.10054176945 -1738.74389458543 -1737.65202507376 -1737.68886978937 -1737.73557482939 -1737.79900365388 -1737.86330808393 -1741.59070930358 -1749.11561456871 -1749.26371720781 -1749.34616894248 -1749.33489042446 -1749.33534320861 -1749.33573858531 -1749.33835282655 -1749.39855183983 -1750.50871198978
UNCHS044157 -1726.03660842677 -1726.03676967997 -1726.04132566956 -1726.07428912905 -1726.07816198251 -1726.07804616178 -1726.07812807564 -1726.45585202927 -1726.48917788717 -1726.61357978572 -1726.6137286001 -1726.61633421368 -1726.60526508757 -1726.5995810578 -1726.59697807506 -1726.59658165794 -1726.59589235906 -1726.53400933797 -1726.5530195128 -1728.49118565181 -1735.43375029304 -1735.76290086213 -1735.79657844788 -1735.80370213533 -1739.18396381477 -1738.82681591007 -1737.73561196304 -1737.77363008694 -1737.82090295965 -1737.88450913408 -1737.94899496816 -1741.6803267945 -1749.18660988861 -1749.33372799139 -1749.41569534331 -1749.4043819524 -1749.40483745735 -1749.4052352154 -1749.40783144149 -1749.46768645926 -1750.61394138653
UNCHS044158 -1726.03964262719 -1726.03980409666 -1726.04435696971 -1726.07729039316 -1726.08115767033 -1726.08104350228 -1726.08112688857 -1726.45978273031 -1726.49324894909 -1726.61824229292 -1726.6183922116 -1726.62101739406 -1726.60999360738 -1726.60429685327 -1726.60168842197 -1726.60129117425 -1726.60060055198 -1726.53853923318 -1726.5575992003 -1728.49613614443 -1735.43950291072 -1735.76919684363 -1735.80292870144 -1735.810061097 -1739.19029254531 -1738.83306587981 -1737.74184569949 -1737.7799782492 -1737.82730872921 -1737.890930754 -1737.95543317747 -1741.68710984167 -1749.19154639965 -1749.33853522524 -1749.42044380555 -1749.40911692563 -1749.40957271113 -1749.40997071471 -1749.41256555335 -1749.47239393771 -1750.62249009822
UNC27783294 -1726.05243348002 -1726.0525959048 -1726.05713580834 -1726.08994287715 -1726.09378641728 -1726.09367954515 -1726.09376903855 -1726.47579674441 -1726.50975011837 -1726.63681577486 -1726.6369705248 -1726.6396811188 -1726.62866008629 -1726.62295222244 -1726.62033927336 -1726.61994133913 -1726.61925007006 -1726.55657210911 -1726.57582155252 -1728.5157077119 -1735.4620797356 -1735.79384760255 -1735.82779292543 -1735.83495916923 -1739.21380656849 -1738.85627235639 -1737.7650117763 -1737.80358673294 -1737.85114020639 -1737.91483017945 -1737.97940303497 -1741.71116565566 -1749.20951313562 -1749.35593220407 -1749.43756823797 -1749.42615212058 -1749.42660919171 -1749.42700832018 -1749.42959794296 -1749.48932487063 -1750.65324245982
