UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1712.97614183223 -1712.97611797026 -1712.97708571722 -1712.97895215527 -1712.97785181089 -1712.97759311533 -1712.97755376727 -1712.92026635776 -1712.91901274938 -1712.9169265199 -1712.91699726473 -1712.91823321579 -1712.9373980707 -1712.94187196387 -1712.94378670922 -1712.94407194742 -1712.94456439525 -1712.93983007613 -1712.91251675425 -1713.57346734175 -1718.99224138201 -1718.96369596071 -1718.94339074511 -1718.9416414023 -1722.17148698755 -1722.3070290623 -1723.52801033621 -1724.07254229156 -1724.32681866332 -1724.45823909509 -1724.5870256836 -1727.02479273474 -1727.48785328472 -1727.86776059633 -1728.0684410233 -1728.08721410014 -1728.08767549435 -1728.0880782942 -1728.08916723322 -1728.1195837744 -1730.16744041331
UNCHS044153 -1712.97622556676 -1712.97620175586 -1712.97716721622 -1712.97901704106 -1712.97791446016 -1712.97765590108 -1712.97761663028 -1712.92030390701 -1712.9190481455 -1712.91695454821 -1712.9170252897 -1712.91826118015 -1712.93742902983 -1712.94190300186 -1712.94381776609 -1712.94410300629 -1712.94459545847 -1712.93986061686 -1712.91255066061 -1713.57353803831 -1718.99237570404 -1718.96383258717 -1718.94352792339 -1718.94177867725 -1722.17164920598 -1722.3071922934 -1723.52817635616 -1724.07270845149 -1724.32698482779 -1724.45840530244 -1724.58719191502 -1727.02491752108 -1727.48802296875 -1727.86793672573 -1728.06862079836 -1728.08739261592 -1728.08785398471 -1728.08825676234 -1728.08934567807 -1728.11976161563 -1730.1676053733
UNCHS044154 -1712.96725726419 -1712.96723047645 -1712.96833979406 -1712.97171377702 -1712.97091217262 -1712.97066009146 -1712.97062060774 -1712.91332837397 -1712.91207474423 -1712.90999092284 -1712.91006149996 -1712.91129449693 -1712.93002334327 -1712.93449214102 -1712.93640468034 -1712.93668967979 -1712.93718156574 -1712.93254206687 -1712.90486981489 -1713.56331354317 -1718.97248733964 -1718.94369830468 -1718.92326473782 -1718.92149823788 -1722.1512539406 -1722.28679160349 -1723.50800876897 -1724.05260381352 -1724.30691008131 -1724.4383612876 -1724.56717947393 -1727.00491610725 -1727.47073297096 -1727.84895395405 -1728.04867810377 -1728.06666757366 -1728.06712769934 -1728.06752939158 -1728.06861750738 -1728.09901820158 -1730.14308866405
JAX00436295 -1712.87310321327 -1712.87304466994 -1712.87496082477 -1712.88888916868 -1712.89053401437 -1712.89033664821 -1712.89029523001 -1712.83318032184 -1712.83194512301 -1712.82994641266 -1712.83001547999 -1712.8312219026 -1712.84613101251 -1712.85055245674 -1712.85244461717 -1712.85272735529 -1712.8532139935 -1712.84945922086 -1712.81858580981 -1713.45610270526 -1718.78681772218 -1718.75680642343 -1718.73549733895 -1718.73362002245 -1721.96462605163 -1722.10012365388 -1723.32310370869 -1723.86813636345 -1724.12265183378 -1724.25434104272 -1724.38340427766 -1726.82151701955 -1727.30946716351 -1727.67413136648 -1727.86621953944 -1727.87801438673 -1727.87846466391 -1727.87885775719 -1727.87993729262 -1727.9101717229 -1729.92394574965
UNC27782039 -1712.85416721174 -1712.85410214033 -1712.85605201661 -1712.87100110379 -1712.8729714096 -1712.87278198047 -1712.87274023061 -1712.81565316858 -1712.81442087349 -1712.81243579229 -1712.81250459501 -1712.81370636077 -1712.82798815893 -1712.8324013313 -1712.83428992775 -1712.83457225945 -1712.83505796938 -1712.83145896723 -1712.80005231795 -1713.43442752618 -1718.7535998915 -1718.72354276082 -1718.70213508263 -1718.70024667463 -1721.93197274038 -1722.06746467194 -1723.29066764669 -1723.83574666262 -1724.0902846982 -1724.22200608274 -1724.35110253753 -1726.78929713372 -1727.28050203345 -1727.64320249255 -1727.83419624019 -1727.84510885043 -1727.84555772467 -1727.84594959299 -1727.84702734766 -1727.87722675148 -1729.8865835782
UNC27782319 -1712.85366247642 -1712.85359745209 -1712.85554849108 -1712.87052218128 -1712.87249972533 -1712.87231133467 -1712.87226992038 -1712.81505435786 -1712.8138107326 -1712.81178666642 -1712.81185543459 -1712.81305658499 -1712.82732051789 -1712.83173351672 -1712.83362196656 -1712.83390427886 -1712.83438994802 -1712.83079460012 -1712.79937767685 -1713.43369539437 -1718.75262966494 -1718.72257250033 -1718.7011625743 -1718.69927389705 -1721.93103192886 -1722.06652316695 -1723.2897282044 -1723.83480694507 -1724.0893448679 -1724.22106660951 -1724.35016342942 -1726.78815055741 -1727.27967786949 -1727.64233953053 -1727.83331640363 -1727.84419555134 -1727.84464425715 -1727.84503597821 -1727.84611363968 -1727.87631055963 -1729.88547567591
UNC27782556 -1712.85355236758 -1712.85348739775 -1712.85543836493 -1712.8704112028 -1712.87238855737 -1712.8722003823 -1712.8721590796 -1712.81491682134 -1712.81367074014 -1712.81163791261 -1712.81170670052 -1712.81290819412 -1712.82717143985 -1712.83158493134 -1712.83347357749 -1712.83375591909 -1712.83424164087 -1712.83064778124 -1712.79923484636 -1713.43356317755 -1718.75250862945 -1718.72245330072 -1718.70104395803 -1718.69915534289 -1721.93092100745 -1722.06641137843 -1723.28960370585 -1723.83467623236 -1724.08921121997 -1724.22093185106 -1724.35002755248 -1726.7878981424 -1727.27954341874 -1727.64223596927 -1727.83323123542 -1727.84411526193 -1727.84456392275 -1727.84495560444 -1727.84603327304 -1727.87623019238 -1729.88535337389
UNCHS044157 -1712.72824938696 -1712.72813055676 -1712.73006323896 -1712.74485433341 -1712.74679521496 -1712.74632543276 -1712.74618538664 -1712.72856523918 -1712.73098138813 -1712.74174422064 -1712.7418566573 -1712.74382843485 -1712.75948085588 -1712.76429051332 -1712.76637804948 -1712.76669027114 -1712.76723097407 -1712.76526770584 -1712.73769502226 -1713.37538110729 -1718.68906713334 -1718.66092709623 -1718.64029621887 -1718.63849984776 -1721.86480057755 -1721.99929978271 -1723.20766550147 -1723.74574985617 -1723.99701682113 -1724.12754056183 -1724.25544621617 -1726.69140716151 -1727.19248608794 -1727.59034415674 -1727.79989230409 -1727.82498110513 -1727.82545626401 -1727.82587107651 -1727.82697069189 -1727.85781937459 -1729.87198730936
UNCHS044158 -1712.70696164703 -1712.70683798933 -1712.70876978008 -1712.72355307686 -1712.72549252996 -1712.7249975803 -1712.72484749758 -1712.71000688575 -1712.71274838735 -1712.72474617936 -1712.72486312169 -1712.72691469547 -1712.74269908324 -1712.74754759536 -1712.74965493955 -1712.74997014916 -1712.75051634179 -1712.74870700754 -1712.7214819488 -1713.35966879342 -1718.67305793131 -1718.64513830444 -1718.62458804549 -1718.62280170832 -1721.84861948225 -1721.98303559697 -1723.19011030375 -1723.72758250798 -1723.97856446194 -1724.10898547291 -1724.23678920431 -1726.67303032941 -1727.17488982347 -1727.57625319884 -1727.78767441064 -1727.81421512629 -1727.81469301 -1727.8151102012 -1727.81621032196 -1727.84709140295 -1729.86198031812
UNC27783294 -1712.62558027839 -1712.62544006421 -1712.62737025019 -1712.64214354886 -1712.64408177444 -1712.6435007214 -1712.64331413044 -1712.63591868568 -1712.63964305536 -1712.65552067996 -1712.65565196229 -1712.65795805768 -1712.67403902387 -1712.67898148701 -1712.68114011135 -1712.68146310663 -1712.68202378277 -1712.6807072316 -1712.65466180268 -1713.29487251021 -1718.60749570018 -1718.58034206081 -1718.56007136589 -1718.5583203844 -1721.78370873521 -1721.91785187528 -1723.12052070204 -1723.65590747338 -1723.90592007624 -1724.03598021306 -1724.16342654695 -1726.60268296968 -1727.10726852862 -1727.52080666868 -1727.73880513874 -1727.77046231147 -1727.7709499021 -1727.77137556714 -1727.77247466126 -1727.8034147288 -1729.82109648236
