UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1754.0517721929 -1754.05222800711 -1754.03221255224 -1753.84939432301 -1753.81714841026 -1753.81484951169 -1753.81419157229 -1753.80207061633 -1753.79987641622 -1753.79176349006 -1753.79138744058 -1753.78477132073 -1753.36570213488 -1753.34738727315 -1753.33951876633 -1753.33842385191 -1753.33649217388 -1753.32228806738 -1753.33661880354 -1753.54511412525 -1758.78344700694 -1758.89406025837 -1758.91079300628 -1758.91425879711 -1761.67999907348 -1761.86812922968 -1763.79550680873 -1764.46855006434 -1764.77040000507 -1764.8211671145 -1764.87250138969 -1767.03927388547 -1769.48203292488 -1769.87399357804 -1770.11341857613 -1770.13085253314 -1770.13130964145 -1770.13170830162 -1770.1377976478 -1770.26735100782 -1776.72697212011
UNCHS044153 -1754.05278691642 -1754.0532437902 -1754.03321901168 -1753.85035544468 -1753.81811014633 -1753.8158115773 -1753.81515391088 -1753.80303443943 -1753.80083986678 -1753.79272566121 -1753.7923496272 -1753.78573377934 -1753.36659047178 -1753.34827651606 -1753.34040838911 -1753.33931354246 -1753.33738198473 -1753.32318277852 -1753.33752355907 -1753.5461669572 -1758.78493851367 -1758.89561506667 -1758.91235579463 -1758.9158229218 -1761.68160680288 -1761.86973874296 -1763.79711814946 -1764.47015890976 -1764.7720076552 -1764.82277371392 -1764.87410699107 -1767.04098607262 -1769.48375007986 -1769.87574656272 -1770.11519092584 -1770.13263983144 -1770.13309697954 -1770.13349567442 -1770.13958491876 -1770.26913637272 -1776.72873966747
UNCHS044154 -1754.03450434333 -1754.03495985029 -1754.0154021912 -1753.83659999682 -1753.80504110633 -1753.8027585844 -1753.80210135869 -1753.78998930521 -1753.78779733445 -1753.77968996638 -1753.77931421117 -1753.77270323911 -1753.35495356826 -1753.33664812043 -1753.32878356624 -1753.32768905523 -1753.32575811011 -1753.31151557515 -1753.325715763 -1753.53306548962 -1758.76559642914 -1758.8751409646 -1758.89173628879 -1758.89517930878 -1761.66102696683 -1761.84906470992 -1763.77598554358 -1764.44897139317 -1764.75080068139 -1764.80158982036 -1764.85294485203 -1767.01779565464 -1769.45948282203 -1769.85089125064 -1770.08999672399 -1770.10720943326 -1770.10766616926 -1770.10806450462 -1770.1141531549 -1770.24369522425 -1776.70066597172
JAX00436295 -1753.87555846927 -1753.8760266364 -1753.86037367226 -1753.71748286219 -1753.69236263694 -1753.69022265385 -1753.68956848681 -1753.67751536219 -1753.67534321478 -1753.6672868077 -1753.66691302589 -1753.66033655118 -1753.25347038937 -1753.235227965 -1753.22738980572 -1753.22629764877 -1753.22437101006 -1753.20980706599 -1753.22294165754 -1753.42218988946 -1758.61162313503 -1758.71344923342 -1758.72907541016 -1758.73235872632 -1761.50018481337 -1761.68736026962 -1763.60993565546 -1764.28225797572 -1764.58383486829 -1764.63474767589 -1764.68621889174 -1766.8370760089 -1769.26999145062 -1769.65729871875 -1769.89404616544 -1769.90965983475 -1769.91011363095 -1769.91050940129 -1769.91658742069 -1770.04593451711 -1776.48058116624
UNC27782039 -1753.84919561983 -1753.849671695 -1753.83464897625 -1753.69793527709 -1753.67399453419 -1753.67187892139 -1753.67122509029 -1753.65918046653 -1753.65701094333 -1753.6489609745 -1753.64858741628 -1753.64201484608 -1753.23665997399 -1753.21842546109 -1753.21059059608 -1753.20949870076 -1753.20757254343 -1753.19296808685 -1753.20596217208 -1753.40458423648 -1758.58942326317 -1758.69042338637 -1758.70594897007 -1758.70921597391 -1761.47769339046 -1761.66471600945 -1763.58648864174 -1764.25865883278 -1764.56017502752 -1764.61109063469 -1764.66256430754 -1766.81190276212 -1769.243467393 -1769.6303209406 -1769.86680837325 -1769.8822570211 -1769.88271047267 -1769.88310594223 -1769.88918095811 -1770.01846999161 -1776.44952616163
UNC27782319 -1753.84667484785 -1753.84715143977 -1753.83214536478 -1753.69558288051 -1753.67166859097 -1753.66955700632 -1753.66890476924 -1753.65687163879 -1753.65470131837 -1753.64664799219 -1753.64627462271 -1753.63970536087 -1753.234462679 -1753.21623599456 -1753.20840441852 -1753.20731300266 -1753.20538770359 -1753.1907892884 -1753.2037784965 -1753.40234198867 -1758.58692517497 -1758.68789392975 -1758.70341559262 -1758.70668196099 -1761.47525297357 -1761.66227333936 -1763.58402814948 -1764.25619665467 -1764.55771238064 -1764.60863148319 -1764.66010848308 -1766.80940366473 -1769.24069395704 -1769.62756601348 -1769.86405986208 -1769.87951894709 -1769.87997250003 -1769.88036805811 -1769.88644339817 -1770.0157402122 -1776.44643918739
UNC27782556 -1753.84588295586 -1753.84635984067 -1753.83135401625 -1753.69479302201 -1753.6708788292 -1753.66876888505 -1753.66811740706 -1753.65608819968 -1753.65391692614 -1753.64585987859 -1753.64548657502 -1753.63891846892 -1753.23370002269 -1753.21547657658 -1753.20764636282 -1753.2065551501 -1753.20463021535 -1753.19003480192 -1753.20302499563 -1753.40158708237 -1758.58615471837 -1758.68712917092 -1758.70265126012 -1758.70591770437 -1761.47452523605 -1761.66154514332 -1763.58328565443 -1764.25544940248 -1764.55696299633 -1764.60788282045 -1764.65936049193 -1766.80865758171 -1769.23983480112 -1769.62672931302 -1769.86323383345 -1769.87870303909 -1769.87915664971 -1769.87955225817 -1769.88562775722 -1770.01492838502 -1776.44550877246
UNCHS044157 -1753.76989470274 -1753.77037022674 -1753.75534366426 -1753.61869856529 -1753.59479234048 -1753.59267059351 -1753.59200845654 -1753.57590268136 -1753.57302163877 -1753.56215301944 -1753.5617569102 -1753.55478868201 -1753.14799559776 -1753.12940426316 -1753.12142126225 -1753.12030844594 -1753.11834572751 -1753.10298650234 -1753.11645961319 -1753.31708416508 -1758.5019643588 -1758.60651472614 -1758.62227272411 -1758.6255782281 -1761.38916631107 -1761.57485298092 -1763.48176983548 -1764.14878759162 -1764.44796770384 -1764.49820463005 -1764.54901639509 -1766.68952435809 -1769.11599349456 -1769.50713311895 -1769.74601176128 -1769.76322439198 -1769.76367991277 -1769.76407718949 -1769.77013476648 -1769.89912434672 -1776.34175399832
UNCHS044158 -1753.77174997426 -1753.77222407286 -1753.75719912453 -1753.62057352593 -1753.596671722 -1753.59454274352 -1753.59387712663 -1753.57749138367 -1753.57458291271 -1753.56357887039 -1753.56318187268 -1753.5561979116 -1753.14937466693 -1753.13077208913 -1753.12278438749 -1753.12167089033 -1753.11970695382 -1753.10432549771 -1753.1178006981 -1753.31858658027 -1758.50362762117 -1758.60824654658 -1758.62400871241 -1758.62731482571 -1761.39057833826 -1761.57617322862 -1763.48244773881 -1764.14927185874 -1764.44836626434 -1764.49857508813 -1764.54935965676 -1766.68957735363 -1769.11577950143 -1769.50689235115 -1769.74576314156 -1769.76300000353 -1769.76345532684 -1769.76385243132 -1769.76990585379 -1769.89881279378 -1776.34219153097
UNC27783294 -1753.78411767957 -1753.78458585969 -1753.76956569237 -1753.63299990974 -1753.6091119575 -1753.6069527239 -1753.60627307084 -1753.58914583266 -1753.58617397802 -1753.57479847114 -1753.57439905132 -1753.56737192884 -1753.16041950412 -1753.14178305031 -1753.1337808318 -1753.13266518603 -1753.13069735522 -1753.11525462338 -1753.12871620599 -1753.33017955137 -1758.51605177106 -1758.62077931091 -1758.63654617986 -1758.63985274724 -1761.40199122023 -1761.5872855007 -1763.49168814919 -1764.15797978611 -1764.45684153267 -1764.506965083 -1764.5576673112 -1766.69714072755 -1769.12260847293 -1769.5132995894 -1769.7519753683 -1769.76919686675 -1769.76965119511 -1769.77004743162 -1769.77608412975 -1769.9046549926 -1776.35046854321
JAX00436342 -1753.78428001348 -1753.78474820997 -1753.76972838537 -1753.63316526293 -1753.60927767713 -1753.60711860132 -1753.60643902686 -1753.58931455835 -1753.58634350202 -1753.5749704781 -1753.57457118686 -1753.56754627771 -1753.1606826857 -1753.14204864156 -1753.13404730067 -1753.13293176343 -1753.13096411523 -1753.1155229241 -1753.12898436104 -1753.33048406376 -1758.51638883946 -1758.62111441668 -1758.63688088024 -1758.64018740542 -1761.40248162834 -1761.58777697283 -1763.49218147686 -1764.15847408743 -1764.45733630518 -1764.50745859315 -1764.55815954201 -1766.69757252471 -1769.12297395783 -1769.51364974094 -1769.75232152578 -1769.76954165575 -1769.7699960043 -1769.77039225846 -1769.77642889388 -1769.9049985369 -1776.35079553296
UNCHS044159 -1753.78707797072 -1753.78754645035 -1753.7725326486 -1753.63601625894 -1753.61213510601 -1753.6099787782 -1753.60930057491 -1753.59222650489 -1753.58926971324 -1753.5779412961 -1753.57754430465 -1753.57055900173 -1753.16526087492 -1753.14667125469 -1753.13868625441 -1753.13757276211 -1753.13560856662 -1753.12019667154 -1753.13365618728 -1753.33578700002 -1758.52225645332 -1758.62695101512 -1758.64271110051 -1758.6460170055 -1761.41106790382 -1761.59638241088 -1763.50082264896 -1764.16713335429 -1764.46600429157 -1764.51610547921 -1764.56678497572 -1766.70514467901 -1769.12938099712 -1769.51978707522 -1769.75838731639 -1769.77558264284 -1769.7760373471 -1769.77643391203 -1769.78246943154 -1769.91101733633 -1776.35651856231
UNC27784624 -1753.48584737273 -1753.48629168807 -1753.47250492072 -1753.34600353963 -1753.32362139012 -1753.32157161463 -1753.32092376464 -1753.30430471096 -1753.301450025 -1753.29047266488 -1753.29012573622 -1753.28401311975 -1752.9596229513 -1752.94304070695 -1752.93589410946 -1752.93489028293 -1752.93311804392 -1752.91941595303 -1752.93211489841 -1753.12325678268 -1758.2513110158 -1758.34951057289 -1758.36468779517 -1758.36790609156 -1761.19788708902 -1761.38397781657 -1763.29093761572 -1763.9581010554 -1764.25735351244 -1764.30810669776 -1764.35938953112 -1766.46820501393 -1768.87002383988 -1769.25874060921 -1769.49666294627 -1769.51401581168 -1769.51447967613 -1769.51488424284 -1769.52091666141 -1769.6494397558 -1776.08102574102
UNCJPD006601 -1753.48523067764 -1753.48567600394 -1753.47189926528 -1753.34547819028 -1753.32310771753 -1753.32106508129 -1753.32042074639 -1753.30398994113 -1753.30117230341 -1753.29033027285 -1753.28998955501 -1753.28398485603 -1752.96335338841 -1752.94694199845 -1752.9398642898 -1752.93886985865 -1752.937113915 -1752.92355246949 -1752.936275822 -1753.12828171329 -1758.25687519935 -1758.35517451122 -1758.37037019196 -1758.37359244309 -1761.21030714669 -1761.39645139606 -1763.30350537356 -1763.97070575071 -1764.26997550915 -1764.32071852241 -1764.37198872726 -1766.47873661232 -1768.878377228 -1769.26664206009 -1769.50442432383 -1769.52172155136 -1769.52218629954 -1769.52259163817 -1769.52862313888 -1769.65712880156 -1776.08804145273
UNCHS044161 -1753.48485525229 -1753.48530099132 -1753.47152855863 -1753.34514198178 -1753.32277652893 -1753.32073683712 -1753.3200939574 -1753.30374498355 -1753.3009436084 -1753.29016118388 -1753.2898232229 -1753.28386646064 -1752.96487310359 -1752.94853997693 -1752.94149400639 -1752.9405039295 -1752.93875554796 -1752.92525954901 -1752.93799493245 -1753.13035656394 -1758.25916536973 -1758.35751639035 -1758.37272180839 -1758.37594605945 -1761.21563827234 -1761.40180673464 -1763.30890634694 -1763.97612405289 -1764.27540188022 -1764.32614282638 -1764.37740977742 -1766.48327935595 -1768.88197427359 -1769.27004150366 -1769.50775946699 -1769.52503059511 -1769.5254957267 -1769.52590140023 -1769.53193245905 -1769.66042960651 -1776.0910458957
