UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1743.34965631511 -1743.34962324665 -1743.33644424578 -1743.23431225886 -1743.22004885406 -1743.22100592727 -1743.22140981903 -1743.0217196718 -1743.00620737133 -1742.94888089241 -1742.94913293552 -1742.95343122849 -1743.05552965942 -1743.0766592953 -1743.08546533556 -1743.08675383615 -1743.08901062067 -1743.07669883792 -1743.0618443572 -1744.34712439695 -1749.19504624711 -1749.20108336397 -1749.19675568772 -1749.19864344022 -1753.65434456034 -1753.86730593954 -1756.09571319492 -1756.83002917364 -1757.15388927458 -1757.21197674626 -1757.26986357269 -1760.46611882016 -1764.62617622792 -1765.01237195731 -1765.20020787843 -1765.1956994428 -1765.19612521372 -1765.19649632688 -1765.19488699018 -1765.17149729261 -1766.75231866232
UNCHS044153 -1743.34958052334 -1743.34954730916 -1743.33636720341 -1743.2342110192 -1743.21994087101 -1743.22089785158 -1743.22130172252 -1743.02159862502 -1743.00608582081 -1742.94875809107 -1742.94901015618 -1742.95330883685 -1743.05539747984 -1743.0765281181 -1743.08533460082 -1743.08662317015 -1743.08888007617 -1743.07657100929 -1743.06171876281 -1744.34702588109 -1749.19499642442 -1749.20103680378 -1749.19670994588 -1749.19859782751 -1753.65430275333 -1753.867264585 -1756.09567098712 -1756.82998635408 -1757.1538461865 -1757.21193399005 -1757.26982112434 -1760.46607025046 -1764.62608408713 -1765.01228221209 -1765.20011843234 -1765.19561354512 -1765.19603931397 -1765.19641042537 -1765.19480103174 -1765.1714102473 -1766.75222615382
UNCHS044154 -1743.35447576299 -1743.35444076088 -1743.3412108165 -1743.23809280907 -1743.22356482487 -1743.22451725335 -1743.2249210565 -1743.02518721679 -1743.00967235048 -1742.95233766283 -1742.95258976146 -1742.95688903546 -1743.05872407099 -1743.07985525386 -1743.08866198828 -1743.089950648 -1743.09220775092 -1743.07993960253 -1743.06514062246 -1744.35113735586 -1749.20017051155 -1749.20621069917 -1749.20188606519 -1749.20377441212 -1753.65983686024 -1753.87277229583 -1756.10101671049 -1756.83529221875 -1757.15913528888 -1757.21721658004 -1757.27509731909 -1760.47124632576 -1764.63114657952 -1765.01734043897 -1765.20516852176 -1765.20065968449 -1765.20108540697 -1765.20145647784 -1765.19984607235 -1765.17643503159 -1766.75665791723
JAX00436295 -1743.39783459932 -1743.39779422685 -1743.38456829354 -1743.27631072997 -1743.25990857183 -1743.26082684067 -1743.26122969412 -1743.06109516031 -1743.04555557487 -1742.98813992335 -1742.98839250626 -1742.99270033679 -1743.09099850002 -1743.1121394963 -1743.12095070009 -1743.12224074796 -1743.1245008327 -1743.11285283207 -1743.09882652909 -1744.39370164791 -1749.26205463515 -1749.26868991662 -1749.26454562489 -1749.26646124559 -1753.72624605503 -1753.93898691709 -1756.16590085749 -1756.8997111642 -1757.22335429658 -1757.28124699784 -1757.33894521097 -1760.53179137206 -1764.695176318 -1765.08265736842 -1765.27113829163 -1765.26713117955 -1765.26755736418 -1765.2679288374 -1765.26630901176 -1765.24270550118 -1766.81977123609
UNC27782039 -1743.40521733126 -1743.40517819207 -1743.39204517703 -1743.28364352272 -1743.26701742967 -1743.26793133904 -1743.2683339533 -1743.06810252732 -1743.05255729903 -1742.99512357801 -1742.99537628513 -1742.99968630847 -1743.09709775334 -1743.11824154708 -1743.12705401742 -1743.1283444328 -1743.13060530113 -1743.11912011291 -1743.10529214861 -1744.40229383872 -1749.27614151913 -1749.2830183869 -1749.27894206524 -1749.28086773548 -1753.74140986765 -1753.95412650263 -1756.180838155 -1756.9145443557 -1757.2381420189 -1757.29597349213 -1757.35361263465 -1760.54536454765 -1764.71034596842 -1765.09834197176 -1765.28709598375 -1765.28329449141 -1765.28372094977 -1765.28409266163 -1765.28247112853 -1765.25883191375 -1766.83582574847
UNC27782319 -1743.40420368476 -1743.40416458618 -1743.391033284 -1743.28263148596 -1743.26600219167 -1743.26691607088 -1743.26731861422 -1743.06703294716 -1743.05148613712 -1742.9940494115 -1742.99430222946 -1742.99861420757 -1743.09600573327 -1743.11715475922 -1743.12596953872 -1743.12726030644 -1743.12952179277 -1743.11804498238 -1743.10422180233 -1744.4012444203 -1749.27516224437 -1749.28205266016 -1749.27797931645 -1749.27990545019 -1753.7404413191 -1753.95315891337 -1756.17986847249 -1756.91357319537 -1757.23717023982 -1757.29500309842 -1757.35264355985 -1760.54436484331 -1764.7090522093 -1765.09705528325 -1765.28580882806 -1765.28202534881 -1765.28245180357 -1765.28282351245 -1765.28120190777 -1765.25756154397 -1766.834570275
UNC27782556 -1743.40390823139 -1743.40386912091 -1743.39073777066 -1743.28233597333 -1743.2657067741 -1743.266620617 -1743.2670231519 -1743.06675420256 -1743.05120751879 -1742.99377017134 -1742.99402300416 -1742.99833524736 -1743.09572406324 -1743.11687428518 -1743.125689596 -1743.12698044455 -1743.12924206983 -1743.11776753192 -1743.10394424143 -1744.40096265404 -1749.27487468411 -1749.28176898794 -1749.27769621496 -1749.27962244435 -1753.74014848294 -1753.95286686347 -1756.17958244677 -1756.91328917481 -1757.23688711389 -1757.29472097367 -1757.35236240563 -1760.54407984776 -1764.70861811058 -1765.09661264898 -1765.28536010174 -1765.28158110645 -1765.28200755101 -1765.28237925107 -1765.28075758617 -1765.25711610811 -1766.83413304286
UNCHS044157 -1743.67052078025 -1743.67047172779 -1743.6572646551 -1743.54830596089 -1743.53160740946 -1743.53248760449 -1743.5329422297 -1743.40683349462 -1743.39493835665 -1743.34791359866 -1743.34813305966 -1743.35185889985 -1743.44829784593 -1743.46777705082 -1743.47586056982 -1743.47704138906 -1743.47910789635 -1743.46728979317 -1743.45230422317 -1744.75119407853 -1749.62888639733 -1749.6352882783 -1749.63083394885 -1749.63270462556 -1754.09135662212 -1754.30431737533 -1756.53979693185 -1757.27666828493 -1757.60168387748 -1757.6593696981 -1757.71688930945 -1760.9083538703 -1765.07766534027 -1765.45395479944 -1765.63716841726 -1765.62960381226 -1765.63002413094 -1765.63039049437 -1765.62873533483 -1765.60432477739 -1767.18307025812
UNCHS044158 -1743.69499753816 -1743.69494775863 -1743.68173545702 -1743.57273827852 -1743.55603492531 -1743.55691297928 -1743.55737160937 -1743.43764365741 -1743.42615783141 -1743.38041580735 -1743.3806330034 -1743.38431902504 -1743.48068707212 -1743.50002135157 -1743.50804153576 -1743.50921283151 -1743.5112624769 -1743.49936901182 -1743.48429709774 -1744.78321887684 -1749.66094140761 -1749.66723496782 -1749.66274248902 -1749.66460734004 -1754.12310430097 -1754.33606039691 -1756.57191871555 -1757.30894069194 -1757.63402482337 -1757.69167730712 -1757.74916624816 -1760.94025173244 -1765.10996935284 -1765.48521192204 -1765.66793776089 -1765.6600385647 -1765.66045836355 -1765.66082427423 -1765.65916739365 -1765.63471321501 -1767.21391893288
UNC27783294 -1743.77614298605 -1743.77609071083 -1743.76286277953 -1743.6537518392 -1743.6370346202 -1743.63790518403 -1743.63837780468 -1743.54177076942 -1743.53185704476 -1743.49115240543 -1743.49136188141 -1743.49491227756 -1743.5909813537 -1743.60977460248 -1743.61755887235 -1743.61869472241 -1743.62068162903 -1743.60851155384 -1743.59312092053 -1744.89216760454 -1749.77007021097 -1749.77595395494 -1749.77132041819 -1749.77316376929 -1754.2311346646 -1754.44409485023 -1756.68148666881 -1757.41910904156 -1757.74446678559 -1757.80199832729 -1757.85937633782 -1761.04895122705 -1765.22017740529 -1765.59152130509 -1765.77244428289 -1765.76330437113 -1765.76372223586 -1765.76408646172 -1765.76242465 -1765.73783760855 -1767.31875611823
