UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1709.18430859719 -1709.18312635119 -1709.1938415069 -1709.32980223202 -1709.36175395917 -1709.36225914414 -1709.36209280952 -1709.45840225744 -1709.4689735116 -1709.50897004567 -1709.50926399493 -1709.51441965826 -1709.45956437005 -1709.46213507676 -1709.46329320089 -1709.46347467515 -1709.4637946013 -1709.47644654561 -1709.47111306845 -1706.95208863828 -1708.00117463594 -1708.0749825285 -1708.13261987427 -1708.13969328393 -1707.45126954827 -1707.24595925595 -1707.508348146 -1707.83012198309 -1707.98996530125 -1707.99917063692 -1708.0112533173 -1708.78209520194 -1713.21317521919 -1713.40381402604 -1713.52345564786 -1713.53057848894 -1713.53095788435 -1713.53128904459 -1713.53034236438 -1713.51963052943 -1715.13997028559
UNCHS044153 -1709.18431595531 -1709.18313414445 -1709.19384565125 -1709.32974837393 -1709.36168514282 -1709.36218993581 -1709.3620235985 -1709.4583302792 -1709.46890119914 -1709.50889636284 -1709.50919029939 -1709.51434573827 -1709.45950653785 -1709.46207702824 -1709.46323505473 -1709.46341651245 -1709.46373641028 -1709.47638118373 -1709.47104677976 -1706.95199729726 -1708.00122094475 -1708.07498776543 -1708.1326068622 -1708.13967732626 -1707.45127500914 -1707.24596423148 -1707.50834700668 -1707.83011919881 -1707.98996173806 -1707.99916600533 -1708.01124761954 -1708.78199820068 -1713.21307733775 -1713.40371982191 -1713.52336303797 -1713.53048208833 -1713.5308614956 -1713.53119266618 -1713.53024599652 -1713.51953439066 -1715.13985634522
UNCHS044154 -1709.18475077365 -1709.18356546701 -1709.19433209747 -1709.33125105373 -1709.36349083108 -1709.36400275801 -1709.36383646905 -1709.46016159727 -1709.47073438381 -1709.51073722311 -1709.51103121617 -1709.51618765067 -1709.46114778983 -1709.46371902239 -1709.46487737069 -1709.46505889827 -1709.46537889907 -1709.4781229173 -1709.47280070542 -1706.95398425127 -1708.0012651431 -1708.07561011004 -1708.13347629476 -1708.14058604521 -1707.45183404642 -1707.24652725588 -1707.50898663233 -1707.83077987333 -1707.99063243366 -1707.99984913419 -1708.01194321883 -1708.78371157598 -1713.21494627945 -1713.40557775438 -1713.52522016907 -1713.53237978168 -1713.5327591035 -1713.53309019955 -1713.53214363884 -1713.52143439754 -1715.14193770144
JAX00436295 -1709.18488970257 -1709.18366392044 -1709.19463380976 -1709.33811144324 -1709.37271917119 -1709.37329191645 -1709.37312608722 -1709.46964663469 -1709.48023952931 -1709.5203245305 -1709.5206191007 -1709.52578570395 -1709.46865279091 -1709.47123207971 -1709.47239393444 -1709.47257621271 -1709.47289732995 -1709.48665262159 -1709.48145750433 -1706.96564769254 -1707.99397468829 -1708.0741215689 -1708.13447461415 -1708.14198211107 -1707.45032023542 -1707.24504247612 -1707.50817381038 -1707.83014966007 -1707.99009035158 -1707.99942903558 -1708.01164560321 -1708.79385662235 -1713.22662557251 -1713.41713255075 -1713.53676269681 -1713.54434639431 -1713.54472480669 -1713.54505510943 -1713.54410875862 -1713.53340551081 -1715.15531073571
UNC27782039 -1709.1841172204 -1709.1828824417 -1709.19382309763 -1709.33784552997 -1709.37277608283 -1709.37335846621 -1709.37319272192 -1709.46975352605 -1709.48035062433 -1709.52045270635 -1709.52074739124 -1709.52591601538 -1709.46835776242 -1709.47093874748 -1709.47210134279 -1709.47228377762 -1709.4726051295 -1709.48656127622 -1709.48139198177 -1706.96630293286 -1707.9910239174 -1708.07230881987 -1708.13315131401 -1708.14073756715 -1707.44862262159 -1707.24334838711 -1707.50659248079 -1707.82859852725 -1707.98855406399 -1707.99791614112 -1708.01015622524 -1708.79446280146 -1713.22753005967 -1713.41801007541 -1713.53763715844 -1713.54530767108 -1713.54568589487 -1713.54601603309 -1713.54506955021 -1713.53436400117 -1715.15646345243
UNC27782319 -1709.18436835317 -1709.18313325946 -1709.19407309003 -1709.33811223791 -1709.37305188776 -1709.373634555 -1709.37346881613 -1709.47002601208 -1709.48062248198 -1709.52072182139 -1709.52101646682 -1709.52618439351 -1709.46861916092 -1709.47119939615 -1709.47236164826 -1709.4725440317 -1709.47286528884 -1709.48682660402 -1709.48165783525 -1706.96659163392 -1707.99120128898 -1708.0725191785 -1708.13337622587 -1708.14096484091 -1707.44882569893 -1707.24355044869 -1707.50679457527 -1707.82880074795 -1707.98875640401 -1707.99811861984 -1708.01035887679 -1708.79469342678 -1713.227829546 -1713.4183209311 -1713.53795480328 -1713.5456263341 -1713.54600457153 -1713.54633472163 -1713.54538825877 -1713.53468328366 -1715.15674267604
UNC27782556 -1709.18451637895 -1709.18328128263 -1709.19422106893 -1709.3382598605 -1709.37319945812 -1709.37378212467 -1709.37361636258 -1709.47015254348 -1709.48074792288 -1709.5208439915 -1709.52113862342 -1709.52630631367 -1709.46874384396 -1709.47132381987 -1709.47248595482 -1709.47266832014 -1709.47298954416 -1709.4869500362 -1709.48178087173 -1706.96671384006 -1707.99132300755 -1708.07264117257 -1708.13349884591 -1708.14108756746 -1707.44894431673 -1707.24366827016 -1707.50691266795 -1707.828919612 -1707.9888756364 -1707.99823777399 -1708.01047796605 -1708.79479647471 -1713.22796479513 -1713.41846214246 -1713.53809934759 -1713.54577040268 -1713.54614864908 -1713.54647880701 -1713.54553237064 -1713.53482796807 -1715.15686644902
UNCHS044157 -1709.18819887317 -1709.18696195215 -1709.19789406605 -1709.34185734814 -1709.37678241775 -1709.37736291897 -1709.37717074513 -1709.45216782777 -1709.46190662137 -1709.49995693297 -1709.50025885723 -1709.50555903484 -1709.44811058683 -1709.45084995767 -1709.45208637385 -1709.45227996455 -1709.45262126797 -1709.46605247396 -1709.4605851863 -1706.94377755768 -1707.96829017971 -1708.05132859506 -1708.11328402823 -1708.1210474213 -1707.43028715012 -1707.22444951001 -1707.48906981388 -1707.81235920897 -1707.97292594641 -1707.98252408247 -1707.99500151566 -1708.78156276103 -1713.2192765377 -1713.41001124905 -1713.52975087727 -1713.53790312508 -1713.53828099244 -1713.53861081997 -1713.5376812565 -1713.52726506792 -1715.14982773202
UNCHS044158 -1709.18831878313 -1709.18708173272 -1709.1980133856 -1709.34197169617 -1709.3768957232 -1709.37747607419 -1709.37728178957 -1709.45047888907 -1709.46012834553 -1709.49794179916 -1709.49824422679 -1709.50355365758 -1709.44610772831 -1709.44886180044 -1709.45010506621 -1709.45029969716 -1709.4506428623 -1709.46404002068 -1709.45855297112 -1706.94164677741 -1707.96616217318 -1708.04933844963 -1708.11137632689 -1708.11915291158 -1707.42851453623 -1707.22264083841 -1707.48737115211 -1707.81075590696 -1707.97136830387 -1707.98098694964 -1707.99348485394 -1708.78014132367 -1713.21847861637 -1713.40924222727 -1713.52899465012 -1713.53719351461 -1713.53757133827 -1713.53790112763 -1713.53697318948 -1713.52658468319 -1715.14873818498
UNC27783294 -1709.18950284702 -1709.18826547767 -1709.19919610499 -1709.34314197811 -1709.37806314418 -1709.37864343063 -1709.37844191548 -1709.44471860234 -1709.45397662517 -1709.49066313907 -1709.4909661006 -1709.49628644702 -1709.43882192922 -1709.44161830409 -1709.44288160373 -1709.443079297 -1709.44342795254 -1709.45673156789 -1709.4511879283 -1706.93384421057 -1707.95817732857 -1708.04176514413 -1708.10404803364 -1708.11186373059 -1707.42169536903 -1707.21572052416 -1707.48077320063 -1707.80443690393 -1707.9651832353 -1707.97486725561 -1707.98743028105 -1708.77428844824 -1713.2149773071 -1713.40586055464 -1713.52566429144 -1713.53402141348 -1713.53439903208 -1713.53472864222 -1713.53380707716 -1713.52352947143 -1715.14365973159
