UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1775.75130973487 -1775.75008419891 -1775.73907333688 -1775.66673223685 -1775.65977601261 -1775.65916380702 -1775.65884648171 -1775.60139989248 -1775.59460691092 -1775.56758265957 -1775.56754351582 -1775.56685348637 -1775.58380867308 -1775.58297692396 -1775.58264333158 -1775.58259225278 -1775.58250023887 -1775.64181642801 -1775.67565077963 -1771.37850431286 -1770.53261270471 -1770.68418658723 -1770.70524232557 -1770.70923706826 -1772.98661779456 -1773.6185509518 -1777.38077770651 -1778.43913276691 -1778.89791072924 -1779.05167605558 -1779.20086294339 -1782.68988117338 -1785.97757146836 -1786.09593630459 -1786.17076620349 -1786.17378419406 -1786.17398913107 -1786.17416805274 -1786.16741015786 -1786.04072272551 -1785.41625341292
UNCHS044153 -1775.75184238538 -1775.75061711024 -1775.73960683057 -1775.66724167834 -1775.66027557353 -1775.65966326677 -1775.65934599525 -1775.60190746796 -1775.59511508723 -1775.5680931789 -1775.56805404515 -1775.56736419182 -1775.58429164292 -1775.58346025496 -1775.58312682055 -1775.58307577093 -1775.58298380543 -1775.64228249602 -1775.67610400434 -1771.37889139472 -1770.53308234344 -1770.68457743081 -1770.70562127927 -1770.7096141011 -1772.9869960025 -1773.61892620736 -1777.38113496501 -1778.43948788809 -1778.89826485198 -1779.05203101821 -1779.20121868401 -1782.69028274019 -1785.9780337479 -1786.09639882197 -1786.17122851453 -1786.1742422393 -1786.17444718907 -1786.17462612188 -1786.16786820972 -1786.04118037585 -1785.41672182773
UNCHS044154 -1775.75948477153 -1775.75826297567 -1775.74718099891 -1775.67363087724 -1775.66636319579 -1775.66574517292 -1775.66542804119 -1775.60801434229 -1775.60122399179 -1775.57421019161 -1775.57417107989 -1775.5734816151 -1775.59014786447 -1775.58931676846 -1775.58898346656 -1775.58893248676 -1775.58884059089 -1775.64793103996 -1775.68160531584 -1771.38367048924 -1770.53890138816 -1770.68943921807 -1770.71033337571 -1770.71430199657 -1772.99197902659 -1773.62386267136 -1777.38579371132 -1778.44411020595 -1778.9028707974 -1779.05664460856 -1779.2058392609 -1782.69560328399 -1785.98376468464 -1786.10209422741 -1786.17690287418 -1786.17986776163 -1786.18007275576 -1786.18025172721 -1786.17349337186 -1786.04679596595 -1785.42224948513
JAX00436295 -1775.82365292592 -1775.82248414437 -1775.81129615529 -1775.73132336387 -1775.72191902246 -1775.72125666293 -1775.72094101468 -1775.66378481353 -1775.65701463538 -1775.6300824387 -1775.63004356459 -1775.62935829165 -1775.64283861633 -1775.64201016466 -1775.64167810475 -1775.64162791698 -1775.64153676699 -1775.69814067497 -1775.73006168372 -1771.4229206725 -1770.58925789111 -1770.72893482264 -1770.74817652083 -1770.75187868381 -1773.03215349246 -1773.66358384246 -1777.4227934785 -1778.48078915011 -1778.93940291368 -1779.09327025191 -1779.24255092721 -1782.74029891221 -1786.03372398084 -1786.15167511937 -1786.22625790561 -1786.22866048616 -1786.22886604246 -1786.22904550382 -1786.22228407188 -1786.09551695088 -1785.47121461393
UNC27782039 -1775.8338655888 -1775.83271046941 -1775.8216120698 -1775.74140102153 -1775.73175040381 -1775.73108189247 -1775.73076655243 -1775.67366270662 -1775.66689646233 -1775.63998038338 -1775.63994155934 -1775.63925716998 -1775.65200201602 -1775.65117404136 -1775.65084221402 -1775.6507922002 -1775.6507012068 -1775.70673892038 -1775.73826158931 -1771.42892967371 -1770.59758628021 -1770.7348877505 -1770.7537761209 -1770.75742143487 -1773.0381359654 -1773.66947992661 -1777.42816735618 -1778.48610867068 -1778.94469696855 -1779.09858602084 -1779.24788676174 -1782.74739841184 -1786.04208980141 -1786.15996292864 -1786.23449888975 -1786.23677710788 -1786.23698279865 -1786.23716237721 -1786.23040060769 -1786.10362491315 -1785.47959307868
UNC27782319 -1775.83418487787 -1775.83303005252 -1775.82193245452 -1775.74171300252 -1775.73205788242 -1775.73138987847 -1775.73107483188 -1775.67402938526 -1775.66726777539 -1775.6403684621 -1775.64032969111 -1775.63964623499 -1775.65236273421 -1775.651536866 -1775.65120595375 -1775.65115608351 -1775.65106535229 -1775.70710026724 -1775.73861872925 -1771.42925876454 -1770.59794638005 -1770.73522116196 -1770.7541059691 -1770.75775069695 -1773.03839591949 -1773.66973815758 -1777.42841927579 -1778.48635937366 -1778.94494709094 -1779.09883689144 -1779.24813833819 -1782.74759672165 -1786.04236687437 -1786.16025385856 -1786.23479650981 -1786.23707329851 -1786.23727903941 -1786.23745866174 -1786.23069691656 -1786.10392173795 -1785.47988987569
UNC27782556 -1775.83431233954 -1775.83315756671 -1775.8220600464 -1775.7418408843 -1775.73218572639 -1775.73151800472 -1775.7312030928 -1775.67418864473 -1775.66742962858 -1775.6405395903 -1775.64050084119 -1775.63981776953 -1775.65252489922 -1775.65170001648 -1775.65136953147 -1775.6513197275 -1775.65122911834 -1775.70726383274 -1775.73878221105 -1771.42941822532 -1770.59810683937 -1770.735381365 -1770.75426594738 -1770.75791063334 -1773.03852260521 -1773.66986564932 -1777.42855458691 -1778.48649690794 -1778.94508554886 -1779.098975837 -1779.24827775496 -1782.74770463833 -1786.04250463556 -1786.16039907895 -1786.23494541455 -1786.23722219121 -1786.23742795589 -1786.23760759899 -1786.23084589416 -1786.10407154317 -1785.48003895581
UNCHS044157 -1775.93756834882 -1775.9364229041 -1775.92535724387 -1775.84531191828 -1775.83566246978 -1775.8350602834 -1775.83478123575 -1775.80160311812 -1775.79707496848 -1775.77771251634 -1775.77768188866 -1775.77714048512 -1775.79053466976 -1775.79001631867 -1775.78981842876 -1775.78978846404 -1775.789733976 -1775.84521696313 -1775.8765750609 -1771.56295853166 -1770.72952718919 -1770.86641154866 -1770.88506514436 -1770.88867361842 -1773.1733908957 -1773.80548860555 -1777.56905835452 -1778.62845538413 -1779.08765205829 -1779.24174538154 -1779.39124432704 -1782.88308851137 -1786.15983535203 -1786.27705461021 -1786.3512339872 -1786.35314995079 -1786.35335940261 -1786.35354226993 -1786.34680408962 -1786.22052935756 -1785.59480580321
UNCHS044158 -1775.94585748634 -1775.94471275749 -1775.93364980542 -1775.8536183872 -1775.84396908006 -1775.8433721912 -1775.84309632526 -1775.81253421411 -1775.80825657606 -1775.78975014858 -1775.78972072169 -1775.78920035102 -1775.80266267622 -1775.80218030888 -1775.80199814828 -1775.80197054643 -1775.80192030937 -1775.85742320373 -1775.88877454295 -1771.57485949002 -1770.74129663974 -1770.87815536405 -1770.89680202807 -1770.90040944342 -1773.18544649192 -1773.81758404005 -1777.5813664158 -1778.64082146669 -1779.1000422317 -1779.25414851849 -1779.40365998913 -1782.89475900648 -1786.16966463271 -1786.28679822241 -1786.36092806044 -1786.3627841818 -1786.36299396713 -1786.36317712608 -1786.35643993647 -1786.23018946004 -1785.60427117049
UNC27783294 -1775.97639662603 -1775.97525468936 -1775.96420344403 -1775.88423316008 -1775.87458485237 -1775.87400703525 -1775.87374271523 -1775.85264848169 -1775.84928420961 -1775.83392987545 -1775.83390574744 -1775.83347831175 -1775.84684956394 -1775.84652027158 -1775.84640538726 -1775.84638798143 -1775.84635602984 -1775.90207660634 -1775.93342223789 -1771.61838151366 -1770.78425806021 -1770.92103961632 -1770.93968766052 -1770.94329523995 -1773.2282966442 -1773.86050401086 -1777.62458610044 -1778.68409596068 -1779.14333718505 -1779.29747961165 -1779.44702590118 -1782.93477765132 -1786.20330038317 -1786.32013759197 -1786.39407534559 -1786.3956927181 -1786.39590390224 -1786.39608828434 -1786.3893535926 -1786.26317092742 -1785.63653548285
