UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1492.32412736119 -1492.32393965587 -1492.32204919821 -1492.30477976727 -1492.30167367029 -1492.30182853019 -1492.3018014874 -1492.15421849669 -1492.14136628698 -1492.09704049989 -1492.09677563246 -1492.09207060679 -1492.07806061144 -1492.06807189008 -1492.06348660229 -1492.06278461037 -1492.06153610469 -1492.05602562187 -1492.05229406029 -1491.92974952917 -1492.1500896301 -1492.11274898309 -1492.103276558 -1492.10033350494 -1490.05334547355 -1490.08280821193 -1490.25196960892 -1490.30746728425 -1490.33292688864 -1490.35266671481 -1490.37172767395 -1489.6777826023 -1490.08625950807 -1490.10218272127 -1490.12483856652 -1490.11879658975 -1490.11883102541 -1490.11886097729 -1490.11789977797 -1490.09927901024 -1490.50730800706
UNCHS044153 -1492.32332692747 -1492.32313908857 -1492.32124733802 -1492.30396727172 -1492.30085951096 -1492.30101437907 -1492.30098734003 -1492.15340456639 -1492.14055236515 -1492.09622658757 -1492.09596171857 -1492.09125666521 -1492.07724058802 -1492.06725179067 -1492.06266646923 -1492.06196447329 -1492.06071596294 -1492.0552063542 -1492.05147768543 -1491.92893769816 -1492.14930095479 -1492.11197202611 -1492.10250211779 -1492.09955946001 -1490.05257105231 -1490.08203360731 -1490.25119411244 -1490.30669108205 -1490.332150393 -1490.35188975259 -1490.3709502648 -1489.67699952506 -1490.08551035043 -1490.10143752385 -1490.12409551732 -1490.11805479242 -1490.11808923281 -1490.11811918884 -1490.11715799483 -1490.09853732904 -1490.5065919696
UNCHS044154 -1492.30139041588 -1492.30119900187 -1492.29926893028 -1492.28166521418 -1492.2785048569 -1492.27865950842 -1492.27863244202 -1492.13105280402 -1492.118200618 -1492.07387432077 -1492.0736093789 -1492.06890304647 -1492.05471943388 -1492.04472731623 -1492.04014054222 -1492.03943835648 -1492.03818957478 -1492.03270322338 -1492.02905397927 -1491.90663873415 -1492.12764447347 -1492.09063742336 -1492.0812367964 -1492.07830501527 -1490.03129698074 -1490.06075570249 -1490.22989915104 -1490.28537849569 -1490.31083050081 -1490.33055696024 -1490.34960512698 -1489.65553168431 -1490.06486776158 -1490.08089092696 -1490.10360038338 -1490.09759471708 -1490.09762924261 -1490.09765927295 -1490.09669824408 -1490.07808072033 -1490.48687947739
JAX00436295 -1492.05967095062 -1492.05944710141 -1492.05711554619 -1492.03598063743 -1492.03221424102 -1492.03236453172 -1492.03233719293 -1491.88481852984 -1491.87196892619 -1491.82764610047 -1491.82738056681 -1491.82266384442 -1491.80699826229 -1491.79697861519 -1491.79237979662 -1491.79167605223 -1491.79042508184 -1491.78513989391 -1491.7821953916 -1491.66082557674 -1491.88751302777 -1491.85339669648 -1491.84461876004 -1491.84178472889 -1489.79442506248 -1489.82384068902 -1489.99279465258 -1490.04810953142 -1490.07349352748 -1490.09310479807 -1490.11204278209 -1489.41687442089 -1489.83354969936 -1489.85043780263 -1489.87361270555 -1489.86792680472 -1489.86796209465 -1489.86799279226 -1489.86703317078 -1489.84844236832 -1490.26373587846
UNC27782039 -1492.00744551411 -1492.00721585752 -1492.00480040907 -1491.98289810238 -1491.97899348116 -1491.97914243688 -1491.97911504439 -1491.83161420033 -1491.81876557899 -1491.77444511996 -1491.77417949548 -1491.76946117839 -1491.75353898974 -1491.74351498411 -1491.7389142584 -1491.73821027084 -1491.73695896833 -1491.73170749477 -1491.72888529215 -1491.60768314648 -1491.83535157884 -1491.80174343668 -1491.7930750742 -1491.79025823964 -1489.74279867351 -1489.77220481522 -1489.94111743472 -1489.99640199843 -1490.02177349292 -1490.04136461142 -1490.06028332966 -1489.3649225906 -1489.78287406317 -1489.7999151064 -1489.82317267204 -1489.81754410485 -1489.81757952938 -1489.8176103445 -1489.8166509547 -1489.79806453768 -1490.21446161339
UNC27782319 -1492.00651224303 -1492.00628250783 -1492.00386567602 -1491.98195055039 -1491.97804358542 -1491.97819256997 -1491.97816520226 -1491.83066685803 -1491.81781841843 -1491.77349854364 -1491.77323292568 -1491.76851472269 -1491.75258823713 -1491.74256446522 -1491.73796383959 -1491.73725986784 -1491.73600859541 -1491.73075797332 -1491.72793782755 -1491.60673889516 -1491.83442342886 -1491.80082387802 -1491.79215733561 -1491.78934078893 -1489.7418820962 -1489.77128796999 -1489.94019925854 -1489.99548318792 -1490.02085442049 -1490.04044527131 -1490.05936373196 -1489.3639968772 -1489.78198972272 -1489.79903597021 -1489.82229647302 -1489.81666881913 -1489.81670425496 -1489.81673507994 -1489.81577569711 -1489.79718942231 -1490.21359264514
UNC27782556 -1492.00648199359 -1492.0062522609 -1492.00383541318 -1491.98192015076 -1491.97801316307 -1491.97816216837 -1491.97813480572 -1491.83063246547 -1491.8177837138 -1491.77346282392 -1491.77319720298 -1491.7684789484 -1491.75255221356 -1491.7425282714 -1491.73792757127 -1491.73722358831 -1491.73597229588 -1491.73072170153 -1491.72790127735 -1491.60670185851 -1491.83438625153 -1491.80078576216 -1491.79211902479 -1491.78930244851 -1489.74184402923 -1489.77125000791 -1489.94016208768 -1489.99544627581 -1490.02081763135 -1490.04040859506 -1490.05932716568 -1489.36395971207 -1489.78196283481 -1489.7990095602 -1489.82227047147 -1489.81664259572 -1489.81667803533 -1489.81670886362 -1489.81574948541 -1489.79716330194 -1490.21356054208
UNCHS044157 -1491.97699501794 -1491.97676382951 -1491.97434232782 -1491.95238691117 -1491.94847317818 -1491.94861756001 -1491.9485818336 -1491.79561330003 -1491.78231780165 -1491.73648178891 -1491.7362076388 -1491.73134062098 -1491.71535910037 -1491.70498426329 -1491.70023127841 -1491.69950432538 -1491.69821183521 -1491.69282281449 -1491.68957112298 -1491.56737983703 -1491.79423065553 -1491.75912395032 -1491.75015993062 -1491.74729667701 -1489.69862098343 -1489.7282225808 -1489.89846111496 -1489.95414598192 -1489.97970194523 -1489.99940551442 -1490.01843503304 -1489.32487992965 -1489.74272171293 -1489.75875283494 -1489.78158025984 -1489.77568934501 -1489.77572418224 -1489.7757544848 -1489.77479907359 -1489.75628726568 -1490.16906327387
UNCHS044158 -1491.97408628057 -1491.97385501006 -1491.97143317527 -1491.94947483099 -1491.94556059459 -1491.94570480796 -1491.94566857909 -1491.79233127795 -1491.7790021512 -1491.73304626344 -1491.73277154978 -1491.72789468462 -1491.71191159898 -1491.70151677488 -1491.69675511682 -1491.69602685582 -1491.69473201651 -1491.68933675997 -1491.68605804657 -1491.56379408063 -1491.79058331338 -1491.75538613673 -1491.74640435557 -1491.74353831104 -1489.69476739632 -1489.72438126183 -1489.89470349668 -1489.9504138505 -1489.97598158684 -1489.99569301181 -1490.01473024616 -1489.32130283462 -1489.73914182202 -1489.75511710097 -1489.77792106468 -1489.77201603884 -1489.77205084661 -1489.77208112347 -1489.77112595165 -1489.75261866164 -1490.16511124067
UNC27783294 -1491.96215432495 -1491.96192277493 -1491.95949970723 -1491.93753056118 -1491.93361447545 -1491.9337582287 -1491.93372027183 -1491.77907545107 -1491.76562570836 -1491.71923727302 -1491.71896075196 -1491.71405228938 -1491.69804568781 -1491.68759036816 -1491.68280244975 -1491.6820702319 -1491.68076827265 -1491.67536070231 -1491.67199074636 -1491.54947548924 -1491.77605518275 -1491.74055864385 -1491.73151823518 -1491.72864311667 -1489.67968790405 -1489.70934547299 -1489.87995997073 -1489.93575948075 -1489.96136841725 -1489.98110925466 -1490.00017529118 -1489.30727854696 -1489.72511992405 -1489.74090816953 -1489.76363267408 -1489.75767991975 -1489.75771463358 -1489.75774482849 -1489.75679050475 -1489.73829926756 -1490.14980978604
