UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1513.74734151616 -1513.74729226043 -1513.74805772688 -1513.75278107054 -1513.75314079239 -1513.75250792795 -1513.75221380759 -1513.78122655457 -1513.78053733971 -1513.7800233288 -1513.78038454179 -1513.78679412128 -1513.30111683703 -1513.31261187167 -1513.31800970295 -1513.31893581015 -1513.32057980308 -1513.32085468446 -1513.28279542661 -1512.8518144611 -1512.57432696042 -1512.30829429264 -1512.23115195262 -1512.21910974486 -1513.12483182471 -1513.03978265839 -1512.79467406875 -1512.76713837193 -1512.75788466593 -1512.75332122758 -1512.74931391323 -1513.53712009532 -1514.34456626097 -1514.45570088196 -1514.50826209259 -1514.50980382722 -1514.50989125277 -1514.50996768869 -1514.50876009074 -1514.48471425029 -1514.23595963472
UNCHS044153 -1513.74738946983 -1513.7473402128 -1513.74810566624 -1513.75282887875 -1513.75318857441 -1513.75255570905 -1513.7522615883 -1513.78127430055 -1513.78058508089 -1513.78007105423 -1513.78043226732 -1513.78684184849 -1513.30116415179 -1513.31265917865 -1513.31805700718 -1513.31898311407 -1513.32062710647 -1513.32090193849 -1513.28284272619 -1512.8518611704 -1512.57437336689 -1512.30834094939 -1512.23119867502 -1512.21915647802 -1513.12487961595 -1513.03983035692 -1512.79472127018 -1512.7671854738 -1512.75793172844 -1512.75336828631 -1512.74936096857 -1513.53716736189 -1514.34461516395 -1514.45574991711 -1514.50831119586 -1514.50985294079 -1514.50994036655 -1514.51001680263 -1514.5088092056 -1514.48476338361 -1514.23600930419
UNCHS044154 -1513.74817261766 -1513.7481233022 -1513.74888818875 -1513.75360567206 -1513.75396422061 -1513.75333131072 -1513.75303717112 -1513.78204883341 -1513.78135948267 -1513.78084505873 -1513.7812062772 -1513.78761596069 -1513.30192116436 -1513.31341598681 -1513.31881375189 -1513.31973985391 -1513.32138383815 -1513.3216568465 -1513.28360004025 -1512.85259677561 -1512.57509923524 -1512.30907844618 -1512.23193914635 -1512.21989743192 -1513.12566028952 -1513.04060738494 -1512.79547739703 -1512.76793731043 -1512.75868185823 -1512.75411842866 -1512.750111129 -1513.53793272851 -1514.34544709178 -1514.45658693003 -1514.50915076152 -1514.51069294431 -1514.5107803764 -1514.51085681802 -1514.50964925987 -1514.48560421746 -1514.23686952935
JAX00436295 -1513.73322804197 -1513.73317816015 -1513.73393790884 -1513.73860102409 -1513.73894821588 -1513.73831474639 -1513.73802036691 -1513.76701700662 -1513.76632593804 -1513.76580614231 -1513.76616740288 -1513.77257789559 -1513.28670509184 -1513.29819765671 -1513.30359468244 -1513.3045207209 -1513.30616459211 -1513.30641835964 -1513.26838393367 -1512.83717605087 -1512.55959044256 -1512.29367447101 -1512.21656318896 -1512.20452600912 -1513.11064790556 -1513.0255553778 -1512.7802028497 -1512.75261687254 -1512.74334310932 -1512.73877940427 -1512.73477190048 -1513.52268523121 -1514.33082207743 -1514.44201321116 -1514.49460317403 -1514.49615122394 -1514.49623871925 -1514.49631521611 -1514.49510795893 -1514.47106897267 -1514.22246247541
UNC27782039 -1513.72585170648 -1513.72580171578 -1513.72656054773 -1513.73121344056 -1513.7315584009 -1513.73092479828 -1513.73063036126 -1513.75962314413 -1513.75893165595 -1513.75841052352 -1513.75877179015 -1513.76518240168 -1513.27927294131 -1513.29076501643 -1513.29616187491 -1513.29708789787 -1513.2987317405 -1513.29898149685 -1513.2609511842 -1512.82970513493 -1512.55210386166 -1512.28620645669 -1512.2091003964 -1512.19706405941 -1513.10324975716 -1513.01814875693 -1512.77274947006 -1512.74515381209 -1512.73587617635 -1512.73131233871 -1512.7273047196 -1513.51522455395 -1514.32347650059 -1514.43467789198 -1514.48727315364 -1514.48882265503 -1514.48891016285 -1514.48898667063 -1514.48777945611 -1514.46374133382 -1514.21514753183
UNC27782319 -1513.72589253063 -1513.72584253853 -1513.7266013594 -1513.73125411394 -1513.73159904152 -1513.73096543708 -1513.73067099923 -1513.75966365672 -1513.75897215238 -1513.75845096509 -1513.7588122314 -1513.76522283756 -1513.27931279181 -1513.29080483741 -1513.29620168391 -1513.29712770522 -1513.2987715449 -1513.29902119543 -1513.26099090668 -1512.8297440058 -1512.55214227662 -1512.28624511145 -1512.20913912561 -1512.19710280097 -1513.10328997384 -1513.01818878956 -1512.77278865396 -1512.74519282998 -1512.73591512854 -1512.73135126306 -1512.72734361786 -1513.51526256671 -1514.3235165824 -1514.4347182103 -1514.48731360361 -1514.48886313333 -1514.48895064158 -1514.48902714973 -1514.48781993509 -1514.46378181073 -1514.21518816271
UNC27782556 -1513.72598652462 -1513.72593653184 -1513.72669534903 -1513.73134806474 -1513.73169298423 -1513.73105937831 -1513.7307649397 -1513.75975799816 -1513.75906652901 -1513.75854547593 -1513.75890674347 -1513.76531737154 -1513.27940720296 -1513.29089924398 -1513.29629608932 -1513.29722211048 -1513.29886594976 -1513.29911548079 -1513.26108494893 -1512.82983743176 -1512.55223497446 -1512.28633684735 -1512.20923066678 -1512.19719431256 -1513.10338229209 -1513.01828106584 -1512.77288088625 -1512.7452850777 -1512.73600738503 -1512.73144353433 -1512.727435904 -1513.51535567654 -1514.32360944897 -1514.43481100511 -1514.48740634781 -1514.48895584473 -1514.48904335298 -1514.48911986114 -1514.48791264736 -1514.46387453984 -1514.21528196646
UNCHS044157 -1513.61765304391 -1513.61760193143 -1513.618352845 -1513.62292902452 -1513.62325925895 -1513.6226236354 -1513.62232817614 -1513.65175551253 -1513.65110452334 -1513.65074133263 -1513.65110418353 -1513.65754296394 -1513.17152481205 -1513.1830189415 -1513.1884176369 -1513.18934396801 -1513.19098822309 -1513.19111322525 -1513.15283982243 -1512.7209880051 -1512.44270395996 -1512.17588319911 -1512.09858865149 -1512.08652386231 -1512.99331018977 -1512.90815713909 -1512.66262138108 -1512.63501984145 -1512.62574239278 -1512.62120087952 -1512.61721535766 -1513.40662899286 -1514.21459653185 -1514.32567854403 -1514.37819183422 -1514.37970101355 -1514.37978838749 -1514.37986477887 -1514.37865861778 -1514.35464078202 -1514.10725738449
UNCHS044158 -1513.5997387029 -1513.5996875042 -1513.600437773 -1513.60500771955 -1513.60533676033 -1513.60470099586 -1513.60440545926 -1513.63385838783 -1513.63320993904 -1513.6328571041 -1513.63322007367 -1513.63966096555 -1513.15363575882 -1513.1651300575 -1513.17052890034 -1513.17145525596 -1513.17309954528 -1513.1732146531 -1513.13492299998 -1512.70302277557 -1512.42468637985 -1512.15780247836 -1512.08049497646 -1512.06842825371 -1512.97525291275 -1512.89009477152 -1512.64454360381 -1512.61694059023 -1512.60766274428 -1512.60312244084 -1512.59913813909 -1513.38867683936 -1514.19662544249 -1514.3076985701 -1514.36020566654 -1514.36171209356 -1514.36179945501 -1514.36187583552 -1514.36066971772 -1514.33665268759 -1514.08936765413
UNC27783294 -1513.52257077971 -1513.52251927652 -1513.52326724393 -1513.52781494967 -1513.52813973246 -1513.52750347676 -1513.52720766511 -1513.55674482557 -1513.55610494489 -1513.5557874879 -1513.55615087286 -1513.56259915805 -1513.07654923028 -1513.08804402963 -1513.09344335475 -1513.09436979138 -1513.09601419277 -1513.0960940706 -1513.0577384856 -1512.62566961856 -1512.3471542456 -1512.08005525336 -1512.00270351346 -1511.99063021161 -1512.89758261547 -1512.81240493887 -1512.56679273424 -1512.53918320701 -1512.52990343703 -1512.52536680159 -1512.52138623831 -1513.31137508264 -1514.11925692988 -1514.23029816351 -1514.28278306449 -1514.28427983144 -1514.28436714641 -1514.28444348648 -1514.283237495 -1514.25922278047 -1514.01228637375
