UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1535.94449252092 -1535.94527609899 -1535.96598506519 -1536.13161843806 -1536.15644843152 -1536.15691947698 -1536.15697055653 -1536.17310366866 -1536.1708137553 -1536.15425474389 -1536.15411766031 -1536.15170739182 -1536.15073551743 -1536.14556788363 -1536.14328893218 -1536.14294228509 -1536.14232799869 -1536.13447362518 -1536.13141885418 -1535.85734363497 -1535.74225255664 -1535.73565493124 -1535.7398489067 -1535.74058997246 -1535.59722314286 -1535.50804153479 -1535.13569521314 -1535.06526113707 -1535.03789949382 -1535.02671069729 -1535.01631107635 -1535.53779224974 -1535.84250314286 -1535.84960275194 -1535.85402897559 -1535.85629963225 -1535.85631357168 -1535.85632577242 -1535.85668810429 -1535.86425355914 -1535.93264378909
UNCHS044153 -1535.94542149765 -1535.9462049339 -1535.96691018955 -1536.13250744361 -1536.15733045377 -1536.15780139198 -1536.15785247222 -1536.17398724373 -1536.17169748153 -1536.15513902341 -1536.15500194028 -1536.15259167969 -1536.15161859028 -1536.14645096509 -1536.14417201709 -1536.14382537094 -1536.14321108588 -1536.13535572541 -1536.13230062692 -1535.85821873361 -1535.74312928116 -1535.73652689219 -1535.74071917828 -1535.74145996994 -1535.59809580227 -1535.50891403172 -1535.13656733995 -1535.06613310969 -1535.03877140072 -1535.02758287829 -1535.0171835146 -1535.5386450847 -1535.84336410937 -1535.85046276982 -1535.85488841855 -1535.8571584048 -1535.85717234411 -1535.85718454475 -1535.85754688089 -1535.86511242241 -1535.9335057882
UNCHS044154 -1535.95279690037 -1535.95357886614 -1535.97424201583 -1536.13946206521 -1536.16421834432 -1536.1646882448 -1536.16473932693 -1536.18087781268 -1536.17858837885 -1536.16203087796 -1536.16189378441 -1536.15948334118 -1536.15850010943 -1536.15333203386 -1536.15105289032 -1536.15070621809 -1536.15009188379 -1536.14222804739 -1536.13917021455 -1535.86503550382 -1535.74996199173 -1535.74332026436 -1535.7474984954 -1535.74823701111 -1535.6049017915 -1535.51571918879 -1535.1433714851 -1535.072936399 -1535.04557431546 -1535.03438810865 -1535.02399091984 -1535.54530324306 -1535.85011665119 -1535.8572104769 -1535.86163319757 -1535.86389767151 -1535.86391161314 -1535.86392381579 -1535.86428618394 -1535.87185237342 -1535.94027723786
JAX00436295 -1536.01486714397 -1536.01563514286 -1536.03590578301 -1536.19748547217 -1536.22157162646 -1536.22203109881 -1536.22208220757 -1536.23828762788 -1536.2360042171 -1536.21946624229 -1536.21932905312 -1536.21691693572 -1536.21582681312 -1536.21065438641 -1536.20837335489 -1536.20802643433 -1536.20741162739 -1536.19945478238 -1536.19636627806 -1535.92163625896 -1535.80671666385 -1535.79964382359 -1535.80366918287 -1535.80438292044 -1535.66130793398 -1535.57211184394 -1535.19973366417 -1535.12928511872 -1535.10191728253 -1535.09075577904 -1535.08038179562 -1535.60009462067 -1535.90592471736 -1535.91296376567 -1535.91735347782 -1535.91955762445 -1535.91957159028 -1535.91958381403 -1535.919946519 -1535.92751956581 -1535.99624927321
UNC27782039 -1536.02490649384 -1536.02567186334 -1536.04587010124 -1536.20675270891 -1536.23070533777 -1536.23116273089 -1536.23121384643 -1536.24743832105 -1536.24515663623 -1536.2286244654 -1536.22848725897 -1536.22607483945 -1536.22496250312 -1536.21978924412 -1536.21750785171 -1536.21716088437 -1536.21654598764 -1536.20856910167 -1536.2054738724 -1535.93061283547 -1535.81572278713 -1535.8085572804 -1535.81254996732 -1535.81325840521 -1535.6702293402 -1535.58102957643 -1535.20864141803 -1535.1381892544 -1535.11081988876 -1535.09966358259 -1535.08929448208 -1535.60866949682 -1535.91471537633 -1535.92174231976 -1535.92612476745 -1535.92831595186 -1535.92832992271 -1535.92834215083 -1535.92870492581 -1535.93627940513 -1536.00506761855
UNC27782319 -1536.02566724323 -1536.02643259066 -1536.04663019234 -1536.20750710671 -1536.23145872795 -1536.2319161107 -1536.23196722883 -1536.24819698835 -1536.24591576465 -1536.22938536649 -1536.22924816665 -1536.22683586204 -1536.22572316064 -1536.22055015495 -1536.21826887098 -1536.21792192011 -1536.21730705277 -1536.20933031923 -1536.20623515374 -1535.93137379305 -1535.81648438383 -1535.80931865582 -1535.81331118774 -1535.81401959987 -1535.67099133701 -1535.58179169405 -1535.2094041096 -1535.13895205066 -1535.11158272539 -1535.1004264852 -1535.09005744554 -1535.6094212058 -1535.91545267016 -1535.92247777561 -1535.92685910741 -1535.92905022262 -1535.92906419149 -1535.92907641789 -1535.92943919298 -1535.93701367448 -1536.00580137465
UNC27782556 -1536.02608431554 -1536.02684966315 -1536.04704727645 -1536.20792426813 -1536.23187589712 -1536.23233328251 -1536.23238440279 -1536.24861794468 -1536.24633701252 -1536.22980767068 -1536.22967047469 -1536.22725823687 -1536.22614544924 -1536.22097260374 -1536.21869138839 -1536.21834444788 -1536.217729599 -1536.20975312955 -1536.20665806612 -1535.93179703776 -1535.81690787774 -1535.80974233707 -1535.81373484444 -1535.81444325196 -1535.67141507106 -1535.58221561153 -1535.20982862767 -1535.13937666937 -1535.11200737963 -1535.10085117894 -1535.0904821752 -1535.60984195073 -1535.91586616324 -1535.92289037293 -1535.92727115207 -1535.92946222494 -1535.92947619284 -1535.92948841841 -1535.92985119429 -1535.93742569383 -1536.00621060752
UNCHS044157 -1536.17749544608 -1536.17826043072 -1536.19845019053 -1536.35921954893 -1536.38314419959 -1536.38360260826 -1536.38365563374 -1536.4031581256 -1536.40113213612 -1536.38545260592 -1536.38531655125 -1536.38292408963 -1536.38183399477 -1536.37670958364 -1536.37444922855 -1536.37410541286 -1536.37349609868 -1536.36567529992 -1536.36263971054 -1536.08794166145 -1535.97322252118 -1535.96603635274 -1535.96995379673 -1535.97064968206 -1535.82752096415 -1535.73847606627 -1535.36651976235 -1535.29613026442 -1535.26878082528 -1535.2576589183 -1535.24732140587 -1535.76782066786 -1536.07386205806 -1536.08079751481 -1536.08511774609 -1536.08725246101 -1536.0872664671 -1536.0872787266 -1536.08764225343 -1536.09523506387 -1536.16170115688
UNCHS044158 -1536.19232624905 -1536.19309120971 -1536.2132804157 -1536.37404120192 -1536.39796356536 -1536.39842205733 -1536.39847529113 -1536.41835350198 -1536.41635843037 -1536.40078582934 -1536.40064996768 -1536.39826086645 -1536.39717382357 -1536.39205567481 -1536.38979801515 -1536.389454603 -1536.38884600231 -1536.38104603026 -1536.37801808878 -1536.10334624093 -1535.98865086974 -1535.98146176245 -1535.98536952678 -1535.98606380065 -1535.84292914474 -1535.75390585397 -1535.38201152287 -1535.3116312601 -1535.28428482336 -1535.27316754465 -1535.26283428199 -1535.78345098223 -1536.08950633624 -1536.09643063048 -1536.10074304055 -1536.10287021982 -1536.10288422864 -1536.10289649059 -1536.10326009002 -1536.11085476371 -1536.17698045366
UNC27783294 -1536.2463205343 -1536.24708541411 -1536.26727293992 -1536.42800586153 -1536.45192055778 -1536.45237932144 -1536.45243328222 -1536.47366463839 -1536.47178183819 -1536.45660121304 -1536.45646613059 -1536.4540906021 -1536.4530155217 -1536.44792201041 -1536.44567494533 -1536.44533311997 -1536.44472732565 -1536.43700587467 -1536.43400641903 -1536.15943750028 -1536.04483454191 -1536.03763668922 -1536.04150942583 -1536.04219785959 -1535.89904482126 -1535.81010126492 -1535.43843600727 -1535.36808983809 -1535.34075447793 -1535.32965426924 -1535.3193366728 -1535.840268633 -1536.14637529479 -1536.15326060067 -1536.15754477938 -1536.15964484625 -1536.15965886936 -1536.15967114399 -1536.16003499642 -1536.16763620926 -1536.232459352
JAX00436342 -1536.24647570396 -1536.24724058384 -1536.26742811379 -1536.42816106323 -1536.45207576234 -1536.4525345263 -1536.45258849026 -1536.47382528182 -1536.47194294918 -1536.45676404801 -1536.45662897076 -1536.45425353195 -1536.45317837379 -1536.44808502436 -1536.44583802602 -1536.44549621062 -1536.44489043385 -1536.43716933039 -1536.43416999741 -1536.1596015116 -1536.04499893235 -1536.037801108 -1536.04167373173 -1536.04236214606 -1535.89920911613 -1535.81026579905 -1535.438601196 -1535.36825511732 -1535.34091978413 -1535.32981960377 -1535.31950203172 -1535.84042755698 -1536.14653270071 -1536.15341774952 -1536.15770170661 -1536.15980162015 -1536.15981564321 -1536.1598279178 -1536.16019177216 -1536.16779302797 -1536.23261260264
UNCHS044159 -1536.24917715842 -1536.24994203961 -1536.27012964518 -1536.43086311087 -1536.45477786577 -1536.45523663489 -1536.4552906547 -1536.47662309291 -1536.47474899335 -1536.45960046364 -1536.45946547931 -1536.45709164362 -1536.45601513785 -1536.4509246901 -1536.44867888992 -1536.44833725342 -1536.44773179174 -1536.44001685973 -1536.43701970372 -1536.16245888971 -1536.04786301487 -1536.0406657924 -1536.04453645321 -1536.04522452937 -1535.90207170259 -1535.81313260822 -1535.44147957788 -1535.37113510248 -1535.34380024832 -1535.33270058251 -1535.32238345469 -1535.84319503594 -1536.14927338832 -1536.15615390847 -1536.16043395548 -1536.16253116339 -1536.16254518566 -1536.1625574596 -1536.16292134769 -1536.17052335538 -1536.23528010644
UNC27784624 -1536.3359469214 -1536.33670730296 -1536.35678092867 -1536.51630698407 -1536.53996931776 -1536.54042336379 -1536.54047718498 -1536.56197437224 -1536.56011440174 -1536.54507185284 -1536.54493917887 -1536.5426055855 -1536.54065783719 -1536.53564129423 -1536.53342709037 -1536.53309041063 -1536.53249371822 -1536.52486737873 -1536.52189841817 -1536.24711815906 -1536.13279387347 -1536.12549244337 -1536.12929176386 -1536.12996787376 -1535.98689264202 -1535.89796672553 -1535.52631898488 -1535.45597309714 -1535.42863668527 -1535.41756055875 -1535.40726516846 -1535.92304168417 -1536.22917633236 -1536.2361247938 -1536.24041747702 -1536.24251234575 -1536.24252654163 -1536.2425389683 -1536.24290312199 -1536.25050976786 -1536.31524906911
UNCJPD006601 -1536.33975937641 -1536.34051974862 -1536.36059342793 -1536.52011955767 -1536.54378181693 -1536.54423584635 -1536.54428969672 -1536.56585566879 -1536.56400199973 -1536.54898560974 -1536.548853085 -1536.54652206869 -1536.54458038742 -1536.53956915237 -1536.53735715381 -1536.53702080333 -1536.53642469319 -1536.52880458161 -1536.52583768706 -1536.25106773404 -1536.13675606939 -1536.12945915376 -1536.13325844058 -1536.13393451981 -1535.99086581875 -1535.9019405994 -1535.53029431605 -1535.45994851149 -1535.43261207429 -1535.42153581648 -1535.41124026417 -1535.92671184612 -1536.23277935176 -1536.23972380549 -1536.24401185103 -1536.24610487523 -1536.24611907321 -1536.24613150182 -1536.24649568956 -1536.25410301193 -1536.31883356643
UNCHS044161 -1536.34137100474 -1536.34213137317 -1536.36220508567 -1536.52173134945 -1536.54539359707 -1536.5458476191 -1536.54590148227 -1536.56749773546 -1536.56564684247 -1536.55064198241 -1536.55050952584 -1536.54817968794 -1536.54624079011 -1536.54123199555 -1536.53902101435 -1536.53868481588 -1536.53808897462 -1536.53047171535 -1536.52750576784 -1536.25274042905 -1536.13843433809 -1536.13113962527 -1536.13493894651 -1536.13561502021 -1535.99254926974 -1535.90362438017 -1535.53197883151 -1535.46163308229 -1535.43429664152 -1535.42322035876 -1535.41292476617 -1535.92826127481 -1536.23429955407 -1536.24124227375 -1536.24552828427 -1536.24762047572 -1536.24763467469 -1536.2476471042 -1536.24801130665 -1536.25561892138 -1536.32034561591
UNCHS044162 -1536.34159550732 -1536.34235587612 -1536.36242961766 -1536.52195615646 -1536.54561845561 -1536.54607247749 -1536.54612634258 -1536.56772704465 -1536.56587656037 -1536.55087339338 -1536.55074094665 -1536.54841127887 -1536.54647292606 -1536.54146448573 -1536.53925365212 -1536.53891747567 -1536.53832167336 -1536.53070482327 -1536.52773901178 -1536.25297441655 -1536.13866910504 -1536.13137475562 -1536.13517410205 -1536.13585017825 -1535.99278485315 -1535.90386000555 -1535.53221455434 -1535.4618688122 -1535.43453237079 -1535.42345607915 -1535.41316047578 -1535.92847764981 -1536.23451149944 -1536.241453945 -1536.24573964706 -1536.24783171485 -1536.24784591393 -1536.24785834355 -1536.24822254814 -1536.25583020528 -1536.32055640293
UNC27785817 -1536.34197117846 -1536.34273154682 -1536.36280530841 -1536.52233200489 -1536.54599432698 -1536.54644834747 -1536.54650221615 -1536.56811086588 -1536.5662611101 -1536.55126095513 -1536.55112852615 -1536.54879916511 -1536.5468617911 -1536.5418539879 -1536.53964341989 -1536.53930728307 -1536.53871155084 -1536.53109545065 -1536.52812987369 -1536.25336647435 -1536.13906257214 -1536.13176874725 -1536.13556809755 -1536.13624417162 -1535.99317966877 -1535.90425491589 -1535.53260969382 -1535.46226397403 -1535.43492753481 -1535.42385123571 -1535.41355562092 -1535.9288378934 -1536.23486333403 -1536.24180519796 -1536.24609029695 -1536.24818213234 -1536.24819633145 -1536.24820876112 -1536.24857296956 -1536.25618070367 -1536.32090597288
