UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1516.56120891952 -1516.56081786029 -1516.56156376384 -1516.57473055124 -1516.57844718455 -1516.57898078832 -1516.57930855954 -1516.68661772133 -1516.68607143076 -1516.67738327842 -1516.67746101038 -1516.6788083532 -1516.62533509694 -1516.62607130105 -1516.62633701842 -1516.6263886665 -1516.62647318137 -1516.67713280233 -1516.67219165167 -1516.08203793128 -1515.86877043396 -1515.84928250855 -1515.83046982004 -1515.82721729794 -1515.64647456436 -1515.68977005463 -1515.90144357697 -1515.95873373342 -1515.98409521064 -1515.99438257584 -1516.00432770326 -1515.7303001873 -1516.22658075347 -1516.26230486989 -1516.2880466396 -1516.30020246721 -1516.30044909194 -1516.30066468485 -1516.30281901399 -1516.3465106497 -1517.61497662413
UNCHS044153 -1516.56171446731 -1516.56132340251 -1516.56206890257 -1516.57523155187 -1516.5789473452 -1516.57948093325 -1516.57980870496 -1516.687119155 -1516.6865729461 -1516.6778850672 -1516.67796279878 -1516.67931013491 -1516.6258353356 -1516.62657149783 -1516.62683719722 -1516.62688884287 -1516.62697335326 -1516.67763266081 -1516.67269105203 -1516.08253724436 -1515.86927151732 -1515.84978215365 -1515.83096901284 -1515.82771642002 -1515.64697362348 -1515.69026903764 -1515.90194220966 -1515.95923228776 -1515.98459373055 -1515.99488102394 -1516.00482608359 -1515.73079775832 -1516.22708081073 -1516.2628046136 -1516.28854619618 -1516.30070174406 -1516.30094836866 -1516.30116396146 -1516.30331828615 -1516.34700983368 -1517.61547628562
UNCHS044154 -1516.5619767289 -1516.56158533033 -1516.56231581992 -1516.57534277705 -1516.57903447825 -1516.57956772028 -1516.57989550133 -1516.68720682916 -1516.68666077908 -1516.67797343402 -1516.67805116851 -1516.67939855575 -1516.62594988709 -1516.62668624968 -1516.62695203538 -1516.62700368892 -1516.62708821544 -1516.67774969956 -1516.67281436498 -1516.08269959626 -1515.86944797896 -1515.84997871194 -1515.83117117169 -1515.82791944313 -1515.64718140091 -1515.69047459036 -1515.90213439783 -1515.95942155685 -1515.98478182392 -1515.99506925614 -1516.00501443433 -1515.73099249605 -1516.22723816466 -1516.26296143286 -1516.28870296765 -1516.30085933785 -1516.30110596654 -1516.30132156291 -1516.30347585445 -1516.34716674319 -1517.61556795218
JAX00436295 -1516.5866063225 -1516.58621353033 -1516.58680414505 -1516.59851735155 -1516.60196526664 -1516.6024945844 -1516.6028225128 -1516.71017150218 -1516.70962887418 -1516.70095342681 -1516.7010311659 -1516.70237863474 -1516.6489765302 -1516.64971271993 -1516.64997842612 -1516.65003005526 -1516.65011454005 -1516.70075178193 -1516.69581354629 -1516.10588174139 -1515.89281253354 -1515.87332520544 -1515.85451083119 -1515.851257968 -1515.67057859371 -1515.71384653567 -1515.92537296151 -1515.98263288339 -1516.00798196614 -1516.01826418867 -1516.02820437636 -1515.75411702054 -1516.25013322401 -1516.28582057252 -1516.31154256085 -1516.3236854059 -1516.32393206577 -1516.32414768939 -1516.32630150711 -1516.36998302021 -1517.63793809852
UNC27782039 -1516.59574666395 -1516.5953539744 -1516.5959189546 -1516.60738122702 -1516.6107804867 -1516.61130894064 -1516.61163690869 -1516.71899896826 -1516.71845737464 -1516.70978555876 -1516.70986329404 -1516.71121069585 -1516.65777629674 -1516.65851203054 -1516.65877753834 -1516.65882914259 -1516.65891357976 -1516.70953711721 -1516.70458560741 -1516.11464996905 -1515.90162494426 -1515.88209166233 -1515.86326377401 -1515.86000879402 -1515.67934321418 -1515.72260557034 -1515.93410560515 -1515.99136050452 -1516.01670748049 -1516.02698739237 -1516.03692539457 -1515.76280004607 -1516.25879871049 -1516.29447303096 -1516.32018745973 -1516.33232341812 -1516.3325700823 -1516.33278570969 -1516.33493940592 -1516.378618521 -1517.64652503044
UNC27782319 -1516.59629064873 -1516.59589795601 -1516.59646249306 -1516.6079205315 -1516.61131899074 -1516.61184740823 -1516.61217536957 -1516.71954269002 -1516.71900151261 -1516.71033112719 -1516.71040885949 -1516.71175620898 -1516.65832019617 -1516.65905572507 -1516.65932114495 -1516.65937273627 -1516.65945715039 -1516.71008026699 -1516.70512855694 -1516.11519337019 -1515.90216882064 -1515.88263453074 -1515.86380643319 -1515.86055142062 -1515.67988645478 -1515.72314865234 -1515.93464796126 -1515.99190271416 -1516.01724962867 -1516.02752940825 -1516.03746728493 -1515.76334527533 -1516.25934933483 -1516.29502411943 -1516.32073885296 -1516.33287465298 -1516.33312131606 -1516.33333694249 -1516.33549064121 -1516.37916980624 -1517.64707748321
UNC27782556 -1516.59626319596 -1516.59587050062 -1516.5964350391 -1516.6078931064 -1516.61129157415 -1516.61181998183 -1516.61214793894 -1516.71951522541 -1516.7189739986 -1516.71030333071 -1516.71038105968 -1516.7117283506 -1516.65829168684 -1516.65902716557 -1516.65929256412 -1516.65934415237 -1516.65942856103 -1516.7100514162 -1516.70509979495 -1516.11516498288 -1515.90214069027 -1515.88260621402 -1515.86377814557 -1515.86052313607 -1515.67985820072 -1515.72312040074 -1515.93461996277 -1515.99187485215 -1516.01722182803 -1516.02750162036 -1516.03743950937 -1515.76331977867 -1516.25932761323 -1516.2950028422 -1516.32071783672 -1516.33285366967 -1516.33310033218 -1516.3333159581 -1516.33546965726 -1516.3791488298 -1517.64705355064
UNCHS044157 -1516.52016166647 -1516.51976728541 -1516.52033542729 -1516.53184316638 -1516.53525410874 -1516.53577829813 -1516.53610352341 -1516.64198763931 -1516.64127296408 -1516.63187400525 -1516.63194950063 -1516.63325736603 -1516.57977280468 -1516.58054661721 -1516.58082876274 -1516.58088290284 -1516.58097184436 -1516.63142448553 -1516.62659516709 -1516.03698446606 -1515.82421660019 -1515.80463839832 -1515.78586855931 -1515.78262096372 -1515.60199480265 -1515.64526359337 -1515.85700504932 -1515.91439491777 -1515.9398031262 -1515.95013616052 -1515.96012472539 -1515.68801387745 -1516.18509463709 -1516.22098812982 -1516.24681558537 -1516.25903592969 -1516.259281864 -1516.25949685251 -1516.26164883783 -1516.30529220489 -1517.57078449587
UNCHS044158 -1516.51736038787 -1516.51696585881 -1516.5175343589 -1516.52904641597 -1516.53245835538 -1516.53298207079 -1516.53330720919 -1516.63929996244 -1516.63858841723 -1516.62919030437 -1516.62926568524 -1516.63057152573 -1516.57707965415 -1516.57785420041 -1516.57813668032 -1516.57819087328 -1516.57827990888 -1516.62872143495 -1516.62389800478 -1516.03430570615 -1515.82154605507 -1515.80196205943 -1515.78319466606 -1515.7799473576 -1515.59932218332 -1515.64259056756 -1515.85433842304 -1515.91173391502 -1515.9371447148 -1515.94747969554 -1515.95747011137 -1515.68551815755 -1516.18269683364 -1516.21860475449 -1516.24443986972 -1516.25666321869 -1516.25690908569 -1516.25712401528 -1516.25927602519 -1516.30291980813 -1517.56831448715
UNC27783294 -1516.50373315332 -1516.50333804734 -1516.50390792069 -1516.51543654986 -1516.51885231869 -1516.51937412769 -1516.51969898408 -1516.62621695569 -1516.6255257894 -1516.6161633607 -1516.61623848694 -1516.61753980924 -1516.56408912891 -1516.56486921514 -1516.56515415747 -1516.56520871687 -1516.5652984007 -1516.61570752895 -1516.6109052521 -1516.02138596112 -1515.80865640201 -1515.78906404247 -1515.77030679165 -1515.76706072854 -1515.58643061054 -1515.62969762613 -1515.84146360389 -1515.89887645617 -1515.92429526009 -1515.93463747951 -1515.94463476491 -1515.67336318493 -1516.1709010145 -1516.20686110587 -1516.23272219553 -1516.24495395882 -1516.24519953918 -1516.24541421789 -1516.24756642672 -1516.29121389066 -1517.55629935036
