UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1519.78520501553 -1519.78564987767 -1519.79365603396 -1519.86921826622 -1519.8833398179 -1519.8819203737 -1519.88114074144 -1519.65517989788 -1519.63401182085 -1519.56203720121 -1519.56190033907 -1519.55951654467 -1519.4893190211 -1519.48718928774 -1519.48638869327 -1519.48628290177 -1519.48605412443 -1519.4855407943 -1519.44203509168 -1519.32872936468 -1519.64672911849 -1519.48888332369 -1519.4817908842 -1519.48080323024 -1519.58037692629 -1519.62565161785 -1519.95559602457 -1520.04445267926 -1520.08200729169 -1520.09260895647 -1520.1029317179 -1521.66570052293 -1521.83339277275 -1521.83006317012 -1521.82667283863 -1521.82467725458 -1521.82463020622 -1521.82458881261 -1521.8259262601 -1521.85340496962 -1522.79982354353
UNCHS044153 -1519.78513383564 -1519.78557869434 -1519.79358478022 -1519.8691464241 -1519.88326788115 -1519.88184844737 -1519.88106882062 -1519.65510820975 -1519.63394015392 -1519.56196560704 -1519.56182874591 -1519.55944496924 -1519.48924725443 -1519.48711755498 -1519.48631697513 -1519.48621118585 -1519.48598241265 -1519.48546911857 -1519.44196343971 -1519.32865740585 -1519.64665686543 -1519.48881116967 -1519.4817187543 -1519.48073110433 -1519.58030478173 -1519.62557948974 -1519.95552406556 -1520.04438076335 -1520.08193539358 -1520.09253707567 -1520.10285985359 -1521.66562651773 -1521.83331947202 -1521.8299900489 -1521.82659979579 -1521.82460419287 -1521.82455714399 -1521.82451574993 -1521.82585319723 -1521.85333190296 -1522.79975028877
UNCHS044154 -1519.7856873581 -1519.78613202926 -1519.79413409766 -1519.86966042869 -1519.8837758074 -1519.88235626594 -1519.88157663165 -1519.6556139826 -1519.63444579055 -1519.56247075878 -1519.56233389729 -1519.559950114 -1519.48975176426 -1519.48762199361 -1519.48682138256 -1519.48671558895 -1519.48648680926 -1519.48597378963 -1519.442469676 -1519.32915848193 -1519.64714508638 -1519.48930225488 -1519.48220987027 -1519.48122221629 -1519.58079635223 -1519.62607154408 -1519.9560186539 -1520.04487581283 -1520.08243063896 -1520.09303217866 -1520.10335481497 -1521.66610743285 -1521.83379353269 -1521.83046327229 -1521.82707263973 -1521.82507656689 -1521.82502952055 -1521.82498812872 -1521.82632559516 -1521.85380467415 -1522.80021874022
JAX00436295 -1519.7912081239 -1519.79165083283 -1519.79961498651 -1519.87479647294 -1519.88885004619 -1519.88742951935 -1519.88664984229 -1519.66067353138 -1519.63950457412 -1519.56752661266 -1519.56738975353 -1519.56500600673 -1519.49481455071 -1519.49268422445 -1519.49188336244 -1519.49177753303 -1519.49154870657 -1519.49103884601 -1519.44755697494 -1519.33419689451 -1519.65202800186 -1519.49422647263 -1519.48713345244 -1519.48614556867 -1519.5857276777 -1519.63100691773 -1519.96097586779 -1520.04983659842 -1520.08739299467 -1520.09799172599 -1520.10831160976 -1521.67078035372 -1521.83834220299 -1521.83500037928 -1521.83160435133 -1521.82960231186 -1521.82955528828 -1521.8295139164 -1521.83085157794 -1521.85833445186 -1522.80465509935
UNC27782039 -1519.79230270972 -1519.79274501211 -1519.80070207273 -1519.87581667597 -1519.8898577777 -1519.88843707308 -1519.88765739392 -1519.66167967427 -1519.64051068097 -1519.56853251037 -1519.56839565287 -1519.56601193349 -1519.49582440766 -1519.49369400188 -1519.49289310208 -1519.49278726706 -1519.49255843488 -1519.4920492829 -1519.44857310637 -1519.33520384374 -1519.65299885127 -1519.49520798319 -1519.48811465544 -1519.48712668953 -1519.58671103623 -1519.63199092743 -1519.96196353943 -1520.05082477849 -1520.08838141143 -1520.09897931711 -1520.1092983956 -1521.67168297752 -1521.8392093852 -1521.83586465064 -1521.8324672428 -1521.83046377305 -1521.83041675346 -1521.8303753851 -1521.83171308609 -1521.85919672554 -1522.80548910249
UNC27782319 -1519.7920435316 -1519.79248584141 -1519.80044282989 -1519.87555663243 -1519.8895975605 -1519.88817692641 -1519.8873972821 -1519.66142198632 -1519.64025317243 -1519.56827558423 -1519.56813873286 -1519.56575512122 -1519.4955670194 -1519.49343681942 -1519.4926360076 -1519.4925301859 -1519.49230137855 -1519.49179251609 -1519.44831665691 -1519.33494686949 -1519.65274116535 -1519.49495172689 -1519.4878585789 -1519.48687064143 -1519.58645482137 -1519.63173478454 -1519.96170822747 -1520.0505696686 -1520.08812638639 -1520.09872435994 -1520.1090435026 -1521.67140018597 -1521.83892786698 -1521.8355839836 -1521.83218693652 -1521.8301833347 -1521.83013631075 -1521.83009493858 -1521.8314326361 -1521.85891620635 -1522.80520720555
UNC27782556 -1519.79217576854 -1519.79261808511 -1519.80057509298 -1519.87568902426 -1519.88972996537 -1519.88830936513 -1519.88752973789 -1519.66155743227 -1519.64038887671 -1519.56841227584 -1519.56827542969 -1519.56589190995 -1519.49570364196 -1519.49357354328 -1519.49277277476 -1519.49266695957 -1519.49243816443 -1519.49192944946 -1519.44845376418 -1519.33508396023 -1519.65287820194 -1519.49508974621 -1519.48799672863 -1519.4870088121 -1519.58659317775 -1519.63187321525 -1519.96184718848 -1520.05070874967 -1520.08826551663 -1520.09886351398 -1520.10918267922 -1521.67152702164 -1521.83905614262 -1521.8357127676 -1521.8323159456 -1521.83031228067 -1521.83026525471 -1521.83022388076 -1521.83156157873 -1521.85904515742 -1522.80533451675
UNCHS044157 -1520.38091647224 -1520.38135992173 -1520.38932749389 -1520.46452550096 -1520.47857894865 -1520.47716135178 -1520.47638292677 -1520.25254230873 -1520.23150928154 -1520.16010078786 -1520.15996609358 -1520.15762069399 -1520.08759128116 -1520.08547905284 -1520.08468631743 -1520.08458170885 -1520.08435522753 -1520.08389887134 -1520.04048499684 -1519.92691394875 -1520.24436199366 -1520.08732084107 -1520.0803515186 -1520.07938407246 -1520.17950765398 -1520.22478753907 -1520.55457643888 -1520.64337252946 -1520.68090009063 -1520.6915015387 -1520.70182403789 -1522.25426418729 -1522.42007823012 -1522.41687980278 -1522.41355194298 -1522.41157891696 -1522.4115307798 -1522.41148843106 -1522.41283071403 -1522.44040686557 -1523.38554510936
UNCHS044158 -1520.41858416007 -1520.41902772566 -1520.4269964403 -1520.50220408416 -1520.5162590981 -1520.51484187641 -1520.51406358502 -1520.29039710901 -1520.26937516107 -1520.19801175051 -1520.19787720881 -1520.19553451505 -1520.12551214118 -1520.12340234159 -1520.12261069189 -1520.12250624839 -1520.12228007387 -1520.12182803208 -1520.07841764545 -1519.96482562955 -1520.2822470074 -1520.12526359657 -1520.11830490836 -1520.11733922543 -1520.21749650277 -1520.26277612229 -1520.59254675739 -1520.68133677754 -1520.71886165095 -1520.72946411178 -1520.73978758649 -1522.2913373992 -1522.4570047273 -1522.4538206838 -1522.45049930371 -1522.44852942791 -1522.4484811898 -1522.44843875249 -1522.44978141142 -1522.47736518612 -1523.42243133536
UNC27783294 -1520.54976035295 -1520.55020439084 -1520.55817830489 -1520.63343229489 -1520.64749541113 -1520.64607947926 -1520.64530155403 -1520.42227485058 -1520.40129235834 -1520.33009100681 -1520.32995699905 -1520.32762380685 -1520.25761540938 -1520.25551699228 -1520.25473050957 -1520.25462685583 -1520.25440212978 -1520.25396841346 -1520.21056265391 -1520.09686617058 -1520.4141677493 -1520.25737891365 -1520.25046057997 -1520.24950165134 -1520.3497454125 -1520.3950205431 -1520.72469598035 -1520.81345614677 -1520.85096790606 -1520.86157607391 -1520.87190506345 -1522.4201008548 -1522.58519636719 -1522.58207569971 -1522.57878138317 -1522.57682598457 -1522.57677732067 -1522.57673450985 -1522.57807855111 -1522.60569049085 -1523.55042172183
