UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1521.81828027059 -1521.81757231472 -1521.78458772247 -1521.61634211762 -1521.61421825971 -1521.61399719926 -1521.61360058291 -1521.61024685044 -1521.61263177116 -1521.62719436525 -1521.62717619264 -1521.62685422297 -1521.39353076369 -1521.39631312846 -1521.39756630082 -1521.39779670564 -1521.39816574422 -1521.38793949248 -1521.36727228735 -1521.3216624007 -1521.30135038983 -1521.44747576099 -1521.45455440517 -1521.45605635763 -1521.52250588766 -1521.47569021559 -1521.33729447833 -1521.32269131581 -1521.31721389587 -1521.32497813457 -1521.33261396063 -1521.68644080584 -1522.27671163265 -1522.27907187817 -1522.28100946466 -1522.2820096923 -1522.28211105457 -1522.28219952207 -1522.28170153188 -1522.27228854761 -1521.24592018696
UNCHS044153 -1521.81973890502 -1521.81903082712 -1521.78604401895 -1521.61777614729 -1521.6156478589 -1521.61542672769 -1521.61503010688 -1521.61167752323 -1521.61406254264 -1521.62862548307 -1521.62860731023 -1521.62828533642 -1521.39496192704 -1521.39774426779 -1521.39899743011 -1521.39922783344 -1521.39959686918 -1521.38937052569 -1521.36870332625 -1521.32309346954 -1521.30278143421 -1521.44890669085 -1521.45598529662 -1521.45748724297 -1521.52393712793 -1521.47712148109 -1521.33872584688 -1521.32412271437 -1521.31864530672 -1521.3264095295 -1521.33404534022 -1521.68787385906 -1522.27814462792 -1522.28050460044 -1522.28244205467 -1522.28344227642 -1522.28354363755 -1522.28363210407 -1522.28313411474 -1522.27372114585 -1521.24735255089
UNCHS044154 -1521.76020560568 -1521.75949501933 -1521.72641505379 -1521.55732527448 -1521.55505543182 -1521.5548318714 -1521.55443522487 -1521.55108079364 -1521.55346546417 -1521.56802685707 -1521.56800867413 -1521.56768652353 -1521.33431113892 -1521.33709314658 -1521.33834616817 -1521.33857655597 -1521.33894555387 -1521.32871004179 -1521.30803686075 -1521.26237891566 -1521.24204161512 -1521.38826017492 -1521.39535235757 -1521.39685670968 -1521.46330797066 -1521.41649305194 -1521.27809860329 -1521.26349837032 -1521.25802216746 -1521.26579166654 -1521.27343262282 -1521.62756238037 -1522.2178433421 -1522.22020135592 -1522.22213853758 -1522.22314063051 -1522.22324199339 -1522.22333046144 -1522.22283245032 -1522.21341908135 -1521.18697477981
JAX00436295 -1521.31201653935 -1521.31128176655 -1521.27731246867 -1521.10007680466 -1521.09633820683 -1521.09608947215 -1521.09569262194 -1521.0923297397 -1521.09471201569 -1521.10926189431 -1521.10924363282 -1521.10892010614 -1520.87517390943 -1520.87795292684 -1520.87920467729 -1520.87943491562 -1520.87980357883 -1520.86949651611 -1520.84878180859 -1520.8027913813 -1520.78227558307 -1520.92912492741 -1520.93630708472 -1520.93782743604 -1521.00432380368 -1520.95751586231 -1520.81913473613 -1520.80455637525 -1520.79908922643 -1520.80689512804 -1520.8145715629 -1521.17071774128 -1521.761045441 -1521.76338958674 -1521.76532477421 -1521.76633892373 -1521.76644030914 -1521.7665287969 -1521.76603064254 -1521.75661460405 -1520.72965710629
UNC27782039 -1521.25163697781 -1521.25089758681 -1521.21676027171 -1521.03792470939 -1521.0338847387 -1521.03363084396 -1521.03323396364 -1521.02987136113 -1521.0322533753 -1521.04680174148 -1521.04678346875 -1521.04645974497 -1520.81266881538 -1520.8154473051 -1520.81669882954 -1520.81692903932 -1520.81729764459 -1520.80698029551 -1520.78626089308 -1520.74023323907 -1520.71969628111 -1520.86661204314 -1520.8738031447 -1520.87532510317 -1520.94183648728 -1520.8950298701 -1520.7566516634 -1520.74207626126 -1520.73661032849 -1520.74442028134 -1520.75210065833 -1521.10845378539 -1521.6987799013 -1521.70112238783 -1521.70305731036 -1521.70407255227 -1521.70417394309 -1521.7042624356 -1521.70376426727 -1521.69434795719 -1520.6673358533
UNC27782319 -1521.25189082688 -1521.25115136025 -1521.21701106938 -1521.0381477489 -1521.03410266646 -1521.03384862595 -1521.03345172144 -1521.03009224968 -1521.03247450149 -1521.0470237184 -1521.04700544317 -1521.04668167538 -1520.81288991338 -1520.81566825718 -1520.8169197201 -1520.81714992072 -1520.81751850862 -1520.80720080846 -1520.78648129399 -1520.74045268406 -1520.71991518883 -1520.86683258586 -1520.87402392522 -1520.87554592637 -1520.94205710159 -1520.89525054786 -1520.75687248511 -1520.74229714967 -1520.73683124389 -1520.74464121745 -1520.75232161645 -1521.10869448846 -1521.69901991299 -1521.70136085144 -1521.70329505047 -1521.70431033356 -1521.70441171784 -1521.70450020463 -1521.70400203597 -1521.6945857128 -1520.66757143371
UNC27782556 -1521.25285651325 -1521.25211704224 -1521.2179767689 -1521.03911360742 -1521.03506855328 -1521.03481448603 -1521.03441756586 -1521.03105470078 -1521.03343658642 -1521.04798452447 -1521.0479662467 -1521.04764243443 -1520.81385080025 -1520.81662908544 -1520.81788052404 -1520.81811072104 -1520.8184793021 -1520.8081615025 -1520.78744201227 -1520.74141336171 -1520.72087574136 -1520.86779262052 -1520.87498388879 -1520.87650587774 -1520.94301685684 -1520.89621040598 -1520.75783256932 -1520.74325725183 -1520.73779135136 -1520.7456012888 -1520.75328165255 -1521.10966136458 -1521.699986392 -1521.70232663836 -1521.70426049464 -1521.70527577215 -1521.70537715323 -1521.70546563722 -1521.70496746803 -1521.69555113169 -1520.66853617717
UNCHS044157 -1521.36768141036 -1521.36694216673 -1521.33280837236 -1521.15399676065 -1521.14995936736 -1521.14970324601 -1521.14930152343 -1521.14008961 -1521.14185583168 -1521.1542177761 -1521.1541977072 -1521.15384247071 -1520.92004923859 -1520.92281487841 -1520.92406103895 -1520.9242904761 -1520.92465775283 -1520.91429154601 -1520.89358970473 -1520.84753362341 -1520.82689249643 -1520.97337910275 -1520.98050757538 -1520.98201870057 -1521.04853679154 -1521.00180519218 -1520.86359141553 -1520.84903240403 -1520.84357162337 -1520.85138356574 -1520.85906506473 -1521.21581672577 -1521.80605061235 -1521.80839842147 -1521.81032552242 -1521.8113324181 -1521.81143367642 -1521.81152205315 -1521.81102328834 -1521.80159563735 -1520.77442704474
UNCHS044158 -1521.38798385974 -1521.38724464977 -1521.3531114803 -1521.1743046627 -1521.1702679388 -1521.17001164637 -1521.16960946846 -1521.15980592515 -1521.16150643724 -1521.17363228238 -1521.17361203272 -1521.17325362254 -1520.93945808052 -1520.942221306 -1520.94346643211 -1520.94369571656 -1520.9440627262 -1520.93369093453 -1520.91299014298 -1520.86693057593 -1520.8462791588 -1520.99272673424 -1520.99984947206 -1521.00135961085 -1521.06787898955 -1521.02115388386 -1520.88295462331 -1520.86839714532 -1520.86293686009 -1520.87074896437 -1520.87843055122 -1521.23521329787 -1521.82541786517 -1521.82776590489 -1521.82969240647 -1521.83069873286 -1521.83079998046 -1521.83088834781 -1521.83038953794 -1521.82096102593 -1520.79378002489
UNC27783294 -1521.47005112722 -1521.46931205082 -1521.43518101248 -1521.256390414 -1521.25235592208 -1521.25209919343 -1521.2516955243 -1521.23990355392 -1521.24137803441 -1521.25268581093 -1521.25266493068 -1521.25229544307 -1521.01849553278 -1521.02124967866 -1521.02249089993 -1521.02271960506 -1521.02308559957 -1521.01269354636 -1520.99199538845 -1520.94592168733 -1520.92523211516 -1521.07153933668 -1521.07864141794 -1521.08014801212 -1521.14667392468 -1521.09997120589 -1520.9618218809 -1520.94726967634 -1520.94181109214 -1520.94962356538 -1520.95730527303 -1521.31419210687 -1521.90426326954 -1521.90661150037 -1521.90853604064 -1521.90954071296 -1521.90964192702 -1521.9097302651 -1521.90923131378 -1521.89980009247 -1520.87256556109
JAX00436342 -1521.47001975862 -1521.46928068273 -1521.43514964589 -1521.25635903597 -1521.25232453668 -1521.25206780943 -1521.25166414422 -1521.23987572317 -1521.24135043987 -1521.25265889943 -1521.25263801791 -1521.25226850726 -1521.01846660296 -1521.02122058933 -1521.02246173913 -1521.02269043358 -1521.02305640903 -1521.01266420952 -1520.99196598297 -1520.94589221429 -1520.92520261083 -1521.07150986413 -1521.07861193663 -1521.08011852913 -1521.14664543477 -1521.09994265255 -1520.96179316991 -1520.94724095055 -1520.94178236165 -1520.94959479946 -1520.95727647365 -1521.31416525884 -1521.90423659638 -1521.90658460038 -1521.90850909995 -1521.90951379595 -1521.90961501096 -1521.90970334987 -1521.90920439973 -1521.89977320083 -1520.87253893818
UNCHS044159 -1521.46942983535 -1521.4686907683 -1521.43455975792 -1521.25576894682 -1521.25173431779 -1521.25147761499 -1521.25107401844 -1521.23934783042 -1521.24082669099 -1521.25214714313 -1521.2521262401 -1521.25175633952 -1521.01791957588 -1521.02067078664 -1521.02191069221 -1521.02213920102 -1521.02250484441 -1521.01211010104 -1520.9914106805 -1520.94533575433 -1520.9246456322 -1521.0709534985 -1521.07805542767 -1521.07956199247 -1521.1461062842 -1521.09940238622 -1520.96125013342 -1520.94669765451 -1520.94123898317 -1520.94905080584 -1520.95673189874 -1521.3136549152 -1521.90372931667 -1521.90607335873 -1521.90799714296 -1521.90900225464 -1521.90910348624 -1521.90919183969 -1521.90869291042 -1521.89926210682 -1520.8720326455
UNC27784624 -1521.91087794668 -1521.910139869 -1521.87606102889 -1521.69748986573 -1521.69344036074 -1521.69318239417 -1521.69277835211 -1521.68102037955 -1521.6824944831 -1521.69382061504 -1521.69380015378 -1521.69343810017 -1521.45508815202 -1521.45783491546 -1521.45907302613 -1521.45930226753 -1521.45966923838 -1521.44930410766 -1521.42862358955 -1521.38265590633 -1521.36202866056 -1521.50819276397 -1521.5152828855 -1521.51678716962 -1521.5832169087 -1521.53651638387 -1521.39838387036 -1521.38382964506 -1521.37837024759 -1521.38617272592 -1521.39384469189 -1521.75002067981 -1522.34009286328 -1522.34245979947 -1522.3443901746 -1522.34539569575 -1522.34549685225 -1522.34558513993 -1522.3450862227 -1522.33565569874 -1521.30884967854
UNCJPD006601 -1521.90928215377 -1521.90854409951 -1521.87446559855 -1521.69589529005 -1521.69184546413 -1521.69158752512 -1521.69118358226 -1521.67952147768 -1521.68100206897 -1521.69234665979 -1521.69232615146 -1521.69196324686 -1521.45351029604 -1521.45625124941 -1521.45748675529 -1521.45771561437 -1521.4580819021 -1521.44771113989 -1521.42702849902 -1521.38105866892 -1521.3604294194 -1521.50658779036 -1521.5136766626 -1521.51518071997 -1521.58164786364 -1521.53494602973 -1521.39680968634 -1521.38225500956 -1521.37679545332 -1521.38459652679 -1521.39226715111 -1521.74851546777 -1522.33859597402 -1522.34095497386 -1522.34288395698 -1522.34389025575 -1522.34399144939 -1522.3440797696 -1522.34358089497 -1522.33415118473 -1521.30735310211
UNCHS044161 -1521.908389035 -1521.90765099116 -1521.87357263661 -1521.69500269511 -1521.69095272988 -1521.69069480433 -1521.69029090502 -1521.67867017615 -1521.68015356638 -1521.69150612115 -1521.69148559427 -1521.69112235327 -1521.45262493268 -1521.45536342211 -1521.45659782183 -1521.45682651858 -1521.4571925162 -1521.44681936142 -1521.42613582486 -1521.38016513 -1521.35953507735 -1521.50569105547 -1521.51277940452 -1521.51428336646 -1521.58076674886 -1521.53406434381 -1521.39592633149 -1521.38137145912 -1521.37591183417 -1521.38371231476 -1521.39138237246 -1521.7476617606 -1522.33774589039 -1522.34010151903 -1522.34202991064 -1522.34303654715 -1522.34313775704 -1522.34322609149 -1522.34272723556 -1522.33329788274 -1521.30650349515
