UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1524.7595911494 -1524.75664619643 -1524.71794079416 -1524.55357754194 -1524.56403654598 -1524.56423710591 -1524.5634561802 -1523.83011687229 -1523.77458912159 -1523.61074270308 -1523.61097391618 -1523.61499379564 -1524.4988919652 -1524.50779756857 -1524.51159305708 -1524.51198344392 -1524.51266863325 -1524.5148627282 -1524.597298448 -1524.78018833506 -1525.00682461866 -1525.64157330979 -1525.72217151426 -1525.73608013427 -1526.34911935373 -1526.36298337139 -1526.49249086028 -1526.53148820953 -1526.54813098595 -1526.56549994525 -1526.58226299391 -1527.59772590203 -1527.48125811807 -1527.47853579483 -1527.46768355729 -1527.46562441596 -1527.46575900041 -1527.46587673695 -1527.47062487375 -1527.56572853853 -1528.90968773287
UNCHS044153 -1524.76048578812 -1524.75754009844 -1524.71882218585 -1524.55433546893 -1524.56477052966 -1524.56497072385 -1524.56418976857 -1523.83085027166 -1523.77532245612 -1523.61147575658 -1523.61170696548 -1523.61572677085 -1524.4996233894 -1524.50852883386 -1524.51232425421 -1524.51271463097 -1524.51339980182 -1524.51559372347 -1524.598029472 -1524.78091883229 -1525.00755458051 -1525.64230488776 -1525.72290349995 -1525.73681218617 -1526.34985147108 -1526.36371547084 -1526.49322251167 -1526.53221976497 -1526.54886250106 -1526.566231551 -1526.58299468627 -1527.59846452463 -1527.48199637037 -1527.47927344836 -1527.46842093958 -1527.46636201094 -1527.46649659149 -1527.46661432464 -1527.47136244381 -1527.5664657486 -1528.91042568208
UNCHS044154 -1524.75016309721 -1524.74720412942 -1524.70797837289 -1524.53874009104 -1524.5483048332 -1524.54849085629 -1524.54770999715 -1523.81431843394 -1523.75878436821 -1523.59491537723 -1523.5951465498 -1523.59916571584 -1524.48340291015 -1524.49230805622 -1524.49610331325 -1524.49649358244 -1524.49717857393 -1524.49935620264 -1524.58183897277 -1524.76469240478 -1524.99133941593 -1525.62662405407 -1525.7073060295 -1525.72122856991 -1526.33433060943 -1526.34819051736 -1526.47768147282 -1526.51667780495 -1526.53332026389 -1526.55070078203 -1526.56747510371 -1527.58332687786 -1527.46701752056 -1527.4642934292 -1527.45343981802 -1527.45138442978 -1527.4515189916 -1527.4516367084 -1527.45638479704 -1527.55148730059 -1528.89567971799
JAX00436295 -1524.78182146303 -1524.77875097445 -1524.73496217246 -1524.5211435563 -1524.52215184987 -1524.52219487127 -1524.52141463785 -1523.78747110276 -1523.73187764973 -1523.56780126531 -1523.56803225181 -1523.57204815002 -1524.45711460459 -1524.46601762937 -1524.46981175897 -1524.47020161156 -1524.47088588948 -1524.47292794445 -1524.55557507147 -1524.73822916633 -1524.96484735042 -1525.60219477544 -1525.68320786094 -1525.69718547771 -1526.31080401046 -1526.32461666019 -1526.45386296422 -1526.49282894616 -1526.50945926464 -1526.52689716344 -1526.54372709606 -1527.56105479969 -1527.4453195387 -1527.44261176599 -1527.43176564633 -1527.42974441327 -1527.42987878769 -1527.42999634086 -1527.43474307017 -1527.52981709128 -1528.87473643601
UNC27782039 -1524.81415690491 -1524.81106855244 -1524.76648017742 -1524.54444369414 -1524.54379386678 -1524.54380845314 -1524.5430282783 -1523.80896930072 -1523.75336468315 -1523.58925020734 -1523.58948119127 -1523.59349704732 -1524.47822923438 -1524.48713200241 -1524.49092600507 -1524.49131590251 -1524.49200024782 -1524.49402090801 -1524.57664139483 -1524.75928710305 -1524.98587167877 -1525.62299152633 -1525.7039726668 -1525.71794499356 -1526.33164436165 -1526.3454464294 -1526.47462807997 -1526.51358395342 -1526.53021005147 -1526.54764819959 -1526.56447823393 -1527.58164337567 -1527.46582473455 -1527.46312564851 -1527.45228459945 -1527.45026988521 -1527.45040422243 -1527.45052174311 -1527.45526799892 -1527.55033241239 -1528.89508561339
UNC27782319 -1524.81512331308 -1524.81203468814 -1524.76743258876 -1524.54525536713 -1524.54457719879 -1524.54459089293 -1524.54381054265 -1523.80974049168 -1523.75413459315 -1523.59001527178 -1523.59024622948 -1523.59426162557 -1524.47898001506 -1524.48788197494 -1524.49167563624 -1524.49206548513 -1524.49274974027 -1524.49476911619 -1524.57738901478 -1524.7600342649 -1524.98661796826 -1525.62373290632 -1525.70471335895 -1525.71868556857 -1526.33238165654 -1526.34618346653 -1526.47536333767 -1526.51431883671 -1526.53094477932 -1526.54838260603 -1526.56521233319 -1527.58239490305 -1527.46657034417 -1527.46386612333 -1527.45302251027 -1527.45100794024 -1527.45114225781 -1527.45125976133 -1527.45600599593 -1527.55106995634 -1528.8958198988
UNC27782556 -1524.81597667013 -1524.81288801156 -1524.76828597064 -1524.54610899987 -1524.54543081616 -1524.54544432088 -1524.54466388641 -1523.81059986185 -1523.75499454504 -1523.59087777959 -1523.59110875806 -1523.59512451954 -1524.47983868305 -1524.48874057696 -1524.49253421645 -1524.49292406286 -1524.49360831145 -1524.49562759499 -1524.57824677611 -1524.76089019156 -1524.98747140886 -1525.6245791946 -1525.70555874688 -1525.71953080548 -1526.33322427417 -1526.34702606438 -1526.47620478719 -1526.5151598029 -1526.5317855347 -1526.54922326324 -1526.56605289239 -1527.58324405223 -1527.46741864699 -1527.46471226442 -1527.4538674021 -1527.45185279161 -1527.45198710082 -1527.45210459703 -1527.45685085785 -1527.55191532984 -1528.89666486574
UNCHS044157 -1525.34674425083 -1525.34365315549 -1525.2990640198 -1525.07687287708 -1525.07616408519 -1525.07616283992 -1525.07537188879 -1524.34351901719 -1524.28824501864 -1524.12608428222 -1524.12634992864 -1524.13097527236 -1525.01568468404 -1525.02496587256 -1525.02892733836 -1525.02934236032 -1525.03007078284 -1525.03243204081 -1525.11434872364 -1525.29489396559 -1525.51862977139 -1526.14821996434 -1526.22825183946 -1526.24206658339 -1526.85525299894 -1526.86902719212 -1526.99695531667 -1527.03537069175 -1527.0517596428 -1527.06925768017 -1527.0861387817 -1528.10243264959 -1527.98820088979 -1527.98580249336 -1527.97489849769 -1527.972798057 -1527.9729333441 -1527.9730516943 -1527.97783868981 -1528.07371965716 -1529.41596419729
UNCHS044158 -1525.38464075069 -1525.38154952725 -1525.33696137722 -1525.11476600754 -1525.11405364534 -1525.11405095911 -1525.11325800927 -1524.38034586397 -1524.32499501503 -1524.16263361536 -1524.16290191921 -1524.16757404497 -1525.05227710995 -1525.06159559934 -1525.06557358902 -1525.06599109576 -1525.0667238737 -1525.06911565403 -1525.15096193898 -1525.33129644547 -1525.55474373212 -1526.1835644512 -1526.26349789713 -1526.27729628847 -1526.89040685353 -1526.90417766618 -1527.03197578262 -1527.07033486328 -1527.08669913909 -1527.10420251351 -1527.12108808256 -1528.13728299889 -1528.02318243742 -1528.02081309721 -1528.00990174256 -1528.00779297188 -1528.00792835204 -1528.00804678349 -1528.01283769195 -1528.10879723653 -1529.45067919069
UNC27783294 -1525.51083584822 -1525.50774423329 -1525.46315999047 -1525.24095209038 -1525.24022723134 -1525.2402194847 -1525.23941862429 -1524.50191046827 -1524.44621572388 -1524.28288776582 -1524.28316519101 -1524.28799795757 -1525.17272488789 -1525.18217814854 -1525.18621587897 -1525.18664236582 -1525.18739087724 -1525.18989129097 -1525.27147460818 -1525.45102361216 -1525.67339545843 -1526.29934918808 -1526.37891510557 -1526.39265246096 -1527.00548353385 -1527.01924151659 -1527.14655595831 -1527.18470509155 -1527.20097736489 -1527.2184978383 -1527.23539741684 -1528.25123206934 -1528.13758839924 -1528.13531861641 -1528.12437828704 -1528.12223956804 -1528.12237528916 -1528.12249401834 -1528.12729901522 -1528.22354159739 -1529.56388317682
