UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1539.7718608648 -1539.77295227311 -1539.82974277641 -1540.44169905534 -1540.57157030701 -1540.57195252806 -1540.57105944976 -1540.51174513299 -1540.50201798783 -1540.46201008305 -1540.4623989644 -1540.46912718442 -1540.33274277881 -1540.34843808832 -1540.35506871604 -1540.3560515407 -1540.35783353451 -1540.29895295996 -1540.25112086437 -1540.13118944329 -1540.05283647515 -1540.23336535911 -1540.32787710816 -1540.34379134205 -1540.30493317389 -1540.43570513653 -1541.0254859377 -1541.18021635662 -1541.24401269708 -1541.28670857439 -1541.32771684686 -1543.34218759382 -1543.75756389487 -1543.85688473629 -1543.9245450266 -1543.96717039964 -1543.96722640689 -1543.96727518128 -1543.96737854118 -1543.96999077526 -1544.53516757765
UNCHS044153 -1539.77069852301 -1539.77179018968 -1539.82858772508 -1540.440601483 -1540.57048165564 -1540.57086408997 -1540.56997105329 -1540.5106632584 -1540.50093661264 -1540.46093058392 -1540.46131947706 -1540.46804790428 -1540.3316577936 -1540.3473535561 -1540.35398437944 -1540.35496723487 -1540.35674928226 -1540.29786662661 -1540.25003347137 -1540.13010158973 -1540.05174588378 -1540.23226024872 -1540.3267695074 -1540.34268331956 -1540.30381603872 -1540.43458686617 -1541.02436100068 -1541.17909052178 -1541.2428865045 -1541.28558282528 -1541.32659150838 -1543.34104591797 -1543.75641668662 -1543.85574180905 -1543.92340411307 -1543.966031159 -1543.96608716951 -1543.96613594674 -1543.96623928541 -1543.96885109234 -1544.53402925632
UNCHS044154 -1539.7771747927 -1539.77827393318 -1539.83528194268 -1540.44905580548 -1540.57921857148 -1540.57960681289 -1540.57871444075 -1540.51945710514 -1540.50973356704 -1540.4697418296 -1540.47013081936 -1540.47686092134 -1540.34026719778 -1540.35596856296 -1540.36260173477 -1540.36358498583 -1540.36536768714 -1540.30642622964 -1540.25856500319 -1540.13863649843 -1540.06024644536 -1540.24049438605 -1540.33496326324 -1540.35087026511 -1540.31188220313 -1540.44263369298 -1541.03230770706 -1541.18702979282 -1541.25082322617 -1541.29352753004 -1541.33454365479 -1543.3484857368 -1543.76381888832 -1543.8632009361 -1543.93089253196 -1543.97354649803 -1543.97360254437 -1543.973651353 -1543.97375448507 -1543.9763621784 -1544.54157657837
JAX00436295 -1540.19095212431 -1540.19212262667 -1540.25120312366 -1540.88303939134 -1541.01627183878 -1541.01671932875 -1541.01583207535 -1540.95718404035 -1540.94751125419 -1540.90773791904 -1540.90812666142 -1540.91485215567 -1540.77696811831 -1540.79267431339 -1540.79930850086 -1540.80029212721 -1540.80207504343 -1540.74288012253 -1540.69480165932 -1540.57448590001 -1540.49561335547 -1540.67470060235 -1540.76912349005 -1540.78502200357 -1540.74465941541 -1540.87524118787 -1541.4641483513 -1541.61878492065 -1541.68254637291 -1541.72529632162 -1541.76635590748 -1543.7757005524 -1544.19104804241 -1544.29073814665 -1544.358599201 -1544.40144102607 -1544.40149717291 -1544.40154607044 -1544.40164627893 -1544.40419505298 -1544.96848399607
UNC27782039 -1540.34051168544 -1540.34169573172 -1540.40118233676 -1541.03670337723 -1541.1705944385 -1541.17105395257 -1541.17016742027 -1541.1116605217 -1541.10200161153 -1541.06228620625 -1541.06267466479 -1541.06939511431 -1540.93139918928 -1540.94709644145 -1540.95372648503 -1540.9547094933 -1540.95649122916 -1540.89731088493 -1540.84920162046 -1540.7287274823 -1540.64973219538 -1540.82888020353 -1540.92336327631 -1540.93927165273 -1540.89860457215 -1541.02915730269 -1541.6179579188 -1541.77257541123 -1541.83632928334 -1541.87908169515 -1541.92014393499 -1543.92867905008 -1544.34410581621 -1544.44380642265 -1544.51167715125 -1544.55454044858 -1544.55459656547 -1544.55464543705 -1544.55474489981 -1544.55727854901 -1545.12113544967
UNC27782319 -1540.34081349047 -1540.34199780541 -1540.40149166852 -1541.03707818361 -1541.17098086753 -1541.17144077122 -1541.17055433356 -1541.11205284621 -1541.10239445801 -1541.06268121073 -1541.06306965759 -1541.06978989929 -1540.9317892686 -1540.94748611483 -1540.9541159673 -1540.9550989475 -1540.95688063356 -1540.89770119002 -1540.84959237837 -1540.72911689413 -1540.65012074177 -1540.8292731793 -1540.92375745786 -1540.93966602377 -1540.8989892112 -1541.02954066603 -1541.61833505129 -1541.77295100765 -1541.83670425344 -1541.87945663943 -1541.92051885605 -1543.92899934867 -1544.34442353091 -1544.44412505315 -1544.51199630956 -1544.55485984771 -1544.55491596913 -1544.55496484468 -1544.55506430855 -1544.55759797653 -1545.12144683506
UNC27782556 -1540.33946945227 -1540.34065379353 -1540.40014798087 -1541.03573694894 -1541.16963996721 -1541.17009995949 -1541.16921356505 -1541.1107181391 -1541.10106034733 -1541.06134932384 -1541.06173776733 -1541.06845794954 -1540.93045587442 -1540.94615257438 -1540.95278235879 -1540.95376532909 -1540.95554699851 -1540.89636812301 -1540.84826002498 -1540.72778578983 -1540.64879056716 -1540.82794379048 -1540.92242787746 -1540.93833640399 -1540.89765588877 -1541.02820664158 -1541.61699732534 -1541.77161230107 -1541.83536514246 -1541.87811740109 -1541.91917949251 -1543.92763911258 -1544.34306088432 -1544.44276311992 -1544.510634751 -1544.55349836992 -1544.55355449427 -1544.55360337239 -1544.55370284162 -1544.5562366168 -1545.1200824434
UNCHS044157 -1540.19897617216 -1540.20016279189 -1540.25966450591 -1540.89555396121 -1541.02956015274 -1541.03001959268 -1541.02913740083 -1540.97636002469 -1540.96731719616 -1540.92987129699 -1540.93025567861 -1540.93690478942 -1540.79889046268 -1540.81441060738 -1540.82096343152 -1540.82193482997 -1540.82369647584 -1540.76521721382 -1540.7175871948 -1540.59792551441 -1540.51960231165 -1540.69903191853 -1540.79337990856 -1540.80926132628 -1540.76721810744 -1540.89731215307 -1541.48409310926 -1541.63810050815 -1541.70159972407 -1541.74413167959 -1541.78498218338 -1543.78970004323 -1544.20489119344 -1544.30466073873 -1544.37265676537 -1544.41557656661 -1544.41563321879 -1544.41568255728 -1544.41578283427 -1544.41833349574 -1544.97751367585
UNCHS044158 -1540.1821886349 -1540.18337538015 -1540.24287642499 -1540.87878129188 -1541.01279481823 -1541.01325427495 -1541.01237241583 -1540.96002973922 -1540.95103638519 -1540.91377182004 -1540.91415600524 -1540.92080168808 -1540.78279732453 -1540.79830928642 -1540.80485857418 -1540.80582944017 -1540.80759017863 -1540.74915556449 -1540.70155201848 -1540.58193450673 -1540.50365378813 -1540.68310681782 -1540.77745305328 -1540.79333386911 -1540.75117550398 -1540.88123663537 -1541.46787562188 -1541.62184175894 -1541.68532385665 -1541.72784153702 -1541.76867838576 -1543.77319300289 -1544.18838102977 -1544.28815064019 -1544.35614950079 -1544.39906706483 -1544.39912376134 -1544.39917313853 -1544.39927351326 -1544.4018261596 -1544.96071376432
UNC27783294 -1540.12982750291 -1540.13101468945 -1540.19051466033 -1540.82648812754 -1540.9605306144 -1540.9609901774 -1540.96010951323 -1540.90935064043 -1540.90053924665 -1540.86394570901 -1540.86432910515 -1540.87096100296 -1540.73297715603 -1540.74845655458 -1540.75499173773 -1540.75596048166 -1540.75771759246 -1540.69944327481 -1540.651931831 -1540.53246165353 -1540.45432208457 -1540.63383582062 -1540.728171965 -1540.74405000989 -1540.70148105092 -1540.83142331042 -1541.41754684802 -1541.57136253323 -1541.63478213036 -1541.67724729689 -1541.71803390649 -1543.72179080781 -1544.13695153116 -1544.23672613956 -1544.30474058237 -1544.34765463107 -1544.34771148817 -1544.34776100552 -1544.34786170285 -1544.35042092671 -1544.90832227647
