UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1518.93144926299 -1518.93266242393 -1518.87473345077 -1518.55591864 -1518.54309551786 -1518.54090597409 -1518.54029220618 -1518.40696126323 -1518.39489471954 -1518.34762946706 -1518.34783697371 -1518.35149835557 -1517.69619997346 -1517.70858291126 -1517.71426262162 -1517.71523989128 -1517.71700741131 -1517.75156461547 -1517.60461909422 -1517.31282099131 -1517.03283425995 -1516.55343021889 -1516.5721860044 -1516.57626843619 -1517.45740524415 -1517.47952147481 -1517.74338965066 -1517.8076049298 -1517.83556804325 -1517.81863879612 -1517.80309516627 -1519.23633736199 -1519.35767249424 -1519.35483695385 -1519.35654123025 -1519.32872576636 -1519.3292696517 -1519.32974521539 -1519.32926801231 -1519.32029050311 -1519.67772761458
UNCHS044153 -1518.92997185936 -1518.93118450087 -1518.87324442009 -1518.55433950518 -1518.54150274456 -1518.53931289729 -1518.5386990662 -1518.40536688926 -1518.39330018949 -1518.34603435041 -1518.34624185455 -1518.34990319281 -1517.69458575579 -1517.70696861892 -1517.71264830256 -1517.71362557086 -1517.71539308317 -1517.74995138158 -1517.60300039544 -1517.31119550043 -1517.03120187313 -1516.55179558996 -1516.57055505214 -1516.57463812134 -1517.45577517842 -1517.47789158024 -1517.74176174324 -1517.80597679389 -1517.83393982256 -1517.8170101407 -1517.80146612554 -1519.23472444981 -1519.35604129092 -1519.35320077964 -1519.35490292288 -1519.3270866057 -1519.32763047651 -1519.3281060275 -1519.32762881961 -1519.31865119205 -1519.67608651198
UNCHS044154 -1518.88930007066 -1518.89050441604 -1518.83216951871 -1518.50977321708 -1518.49633930052 -1518.49413898772 -1518.49352526794 -1518.36016609028 -1518.3480964983 -1518.30082159622 -1518.30102913633 -1518.30469111094 -1517.64892165528 -1517.66130686918 -1517.66698760605 -1517.66796509508 -1517.66973293802 -1517.70430410689 -1517.55722376947 -1517.26525460643 -1516.98509552969 -1516.50562955771 -1516.52447018838 -1516.52856739157 -1517.40976336131 -1517.43187733836 -1517.69576882064 -1517.75997588684 -1517.78793585589 -1517.77099698612 -1517.75544488235 -1519.18908543526 -1519.3100513129 -1519.30715529549 -1519.30883510508 -1519.28100652919 -1519.28155038095 -1519.28202591536 -1519.28154861247 -1519.27256896881 -1519.6299460555
JAX00436295 -1518.58074494265 -1518.58186198672 -1518.51974644961 -1518.16244673103 -1518.14271596602 -1518.14040656934 -1518.13979389405 -1518.00627424954 -1517.99418616125 -1517.9468561742 -1517.94706403393 -1517.95073163643 -1517.29157396068 -1517.30397981627 -1517.3096696985 -1517.31064904557 -1517.31241973357 -1517.34703944728 -1517.1990423666 -1516.90593382191 -1516.62463331686 -1516.14470938568 -1516.16411997235 -1516.16831649667 -1517.05007916627 -1517.07215661344 -1517.33608441077 -1517.40021640236 -1517.42814700095 -1517.41114921028 -1517.39554562175 -1518.83171268981 -1518.95009275539 -1518.94675786768 -1518.94825168609 -1518.92031181095 -1518.92085541405 -1518.92133073175 -1518.9208523511 -1518.91185004048 -1519.26872737831
UNC27782039 -1518.53857483504 -1518.53967379856 -1518.47684378891 -1518.11264842628 -1518.09160969962 -1518.08927787297 -1518.08866539037 -1517.95513514403 -1517.94304540732 -1517.89571137871 -1517.89591929401 -1517.89958786938 -1517.23997780243 -1517.25238719116 -1517.25807861618 -1517.25905826377 -1517.26082942613 -1517.29544327062 -1517.1473374037 -1516.85409986285 -1516.57267073555 -1516.09268081626 -1516.11215710601 -1516.11636510345 -1516.99823573259 -1517.02030354777 -1517.28420420144 -1517.34832223705 -1517.37624725176 -1517.35924414922 -1517.34363603279 -1518.78005101165 -1518.8980956388 -1518.89469599736 -1518.89616001001 -1518.8682000888 -1518.86874363093 -1518.86921889546 -1518.86874027645 -1518.85973298728 -1519.21652625686
UNC27782319 -1518.54216985368 -1518.54326843933 -1518.48042683187 -1518.11611542873 -1518.09505386662 -1518.09272091382 -1518.09210808171 -1517.95857661452 -1517.94648657505 -1517.89915121378 -1517.89935911103 -1517.90302736931 -1517.24340925282 -1517.25581795085 -1517.26150909318 -1517.26248870011 -1517.26425977379 -1517.29887254102 -1517.15076610899 -1516.85752769008 -1516.57609767803 -1516.09610669815 -1516.11558325949 -1516.11979130443 -1517.00166012623 -1517.02372778717 -1517.28762667218 -1517.35174411457 -1517.37966888419 -1517.36266535113 -1517.34705682335 -1518.78345211175 -1518.90147209384 -1518.89805862798 -1518.89951648749 -1518.87155512466 -1518.87209858885 -1518.87257378526 -1518.87209516358 -1518.86308772509 -1519.21987037842
UNC27782556 -1518.54359685705 -1518.54469537286 -1518.48185376306 -1518.11754189758 -1518.0964801579 -1518.09414686291 -1518.09353386003 -1517.95999775505 -1517.94790711297 -1517.90056950225 -1517.90077738733 -1517.90444543169 -1517.24482599422 -1517.25723421318 -1517.26292515492 -1517.26390473209 -1517.26567574562 -1517.30028800741 -1517.15218161877 -1516.85894302429 -1516.57751286912 -1516.09752139774 -1516.11699784891 -1516.12120587449 -1517.00307268574 -1517.025140327 -1517.28903871957 -1517.35315601477 -1517.38108072523 -1517.36407694855 -1517.34846818693 -1518.78485315626 -1518.90286411183 -1518.89944481553 -1518.90090014501 -1518.872938302 -1518.87348173067 -1518.87395689605 -1518.87347827384 -1518.86447078302 -1519.22125227288
UNCHS044157 -1517.9282520654 -1517.92935080271 -1517.86646550909 -1517.50173325641 -1517.48059137165 -1517.47825606641 -1517.4776379749 -1517.34075176876 -1517.32821479855 -1517.27943120536 -1517.2796348788 -1517.28322856312 -1516.62355263541 -1516.63579543028 -1516.64141304096 -1516.64238149076 -1516.64413277733 -1516.67853361438 -1516.53030604117 -1516.23682935535 -1515.95519009697 -1515.47489786268 -1515.49436972126 -1515.49857710214 -1516.3802597754 -1516.40223077471 -1516.66578231937 -1516.72984619938 -1516.75775068674 -1516.74066027619 -1516.72496953184 -1518.15859342577 -1518.2771470194 -1518.2741590133 -1518.27588825321 -1518.248038689 -1518.24858198156 -1518.24905702673 -1518.24857687204 -1518.23954123314 -1518.60019385274
UNCHS044158 -1517.8610078878 -1517.86210667671 -1517.79921622903 -1517.43443690348 -1517.4132865538 -1517.41095103567 -1517.41033223998 -1517.27284010608 -1517.26023020752 -1517.21120315736 -1517.211406403 -1517.2149925404 -1516.55530304423 -1516.56752899519 -1516.57313917297 -1516.57410649758 -1516.57585579066 -1516.61023369469 -1516.46198660745 -1516.1684746551 -1515.88680628983 -1515.4064827547 -1515.42595870302 -1515.43016679726 -1516.3118254074 -1516.33378569929 -1516.59730417438 -1516.66136506286 -1516.68926862398 -1516.67216879093 -1516.65646917703 -1518.08985706718 -1518.20848390501 -1518.20553647185 -1518.20729106174 -1518.17945181582 -1518.17999511915 -1518.18047017364 -1518.17998986544 -1518.1709513806 -1518.53201411659
UNC27783294 -1517.63260691307 -1517.63370596608 -1517.57079809964 -1517.20586003995 -1517.18468122082 -1517.18234496692 -1517.18172351421 -1517.04172616736 -1517.02882154498 -1516.97879072069 -1516.97899237502 -1516.982550459 -1516.32287724922 -1516.33503983739 -1516.3406221059 -1516.34158519796 -1516.34332698745 -1516.37761999681 -1516.22929976806 -1515.9356545334 -1515.65387459004 -1515.17342664863 -1515.19291669077 -1515.19712724707 -1516.07863955357 -1516.10056309483 -1516.36397335147 -1516.42802602141 -1516.45592730827 -1516.4387939113 -1516.42306272215 -1517.85554135944 -1517.97440305529 -1517.97158371922 -1517.97341953589 -1517.94561352286 -1517.94615684484 -1517.9466319153 -1517.94615109606 -1517.93710309389 -1518.29953466301
