UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1487.19427109962 -1487.19601881511 -1487.17668094863 -1487.19683852821 -1487.24221506861 -1487.24279359989 -1487.24300531548 -1487.46502266123 -1487.490660649 -1487.59463704189 -1487.59449846467 -1487.59198010727 -1487.50107793905 -1487.49743862209 -1487.49558640652 -1487.49530352146 -1487.49474861619 -1487.48989905228 -1487.458528386 -1487.59415572519 -1487.78700127877 -1487.99534480067 -1488.07676272294 -1488.09047310213 -1488.13823273746 -1488.05929049999 -1487.80377205931 -1487.77496088573 -1487.76520214764 -1487.78728726911 -1487.80873243973 -1488.02687427482 -1488.21360399714 -1488.19711607552 -1488.20101399068 -1488.20773786114 -1488.20806497659 -1488.20835142272 -1488.21132425836 -1488.27088320574 -1487.47316259858
UNCHS044153 -1487.19474843763 -1487.19649561609 -1487.17714944539 -1487.19722810709 -1487.24258990142 -1487.24316815911 -1487.24337983017 -1487.4653962306 -1487.49103410035 -1487.59501004597 -1487.5948714644 -1487.59235303062 -1487.50144905376 -1487.49780961205 -1487.4959573452 -1487.49567445272 -1487.49511953315 -1487.49026997904 -1487.45889919818 -1487.59452587178 -1487.78737034464 -1487.99571608196 -1488.07713488009 -1488.09084540327 -1488.13860448896 -1488.05966218851 -1487.80414288894 -1487.77533150793 -1487.76557268419 -1487.78765803691 -1487.80910342943 -1488.02725026289 -1488.21397885486 -1488.19748904831 -1488.2013861137 -1488.20810982571 -1488.20843693625 -1488.20872337809 -1488.21169620092 -1488.27125489078 -1487.47353841595
UNCHS044154 -1487.21300306043 -1487.21474146384 -1487.19506603752 -1487.21198538533 -1487.25675074613 -1487.25731888986 -1487.25753062995 -1487.47952710967 -1487.50516275087 -1487.60913093135 -1487.6089923517 -1487.60647394499 -1487.51551623939 -1487.51187768356 -1487.51002577558 -1487.50974294423 -1487.50918812652 -1487.50433209704 -1487.47295734538 -1487.6085571276 -1487.80136649352 -1488.00976979218 -1488.09120799292 -1488.10492172614 -1488.15270181566 -1488.07375000942 -1487.81818171903 -1487.78936065941 -1487.77959783792 -1487.80168826182 -1487.82313853331 -1488.04131893879 -1488.22808010541 -1488.21157954252 -1488.21547100902 -1488.22219261466 -1488.22251969369 -1488.22280610801 -1488.22577878681 -1488.28533460729 -1487.48761172211
JAX00436295 -1487.48049086204 -1487.48214692549 -1487.4596002425 -1487.44777540655 -1487.48687502954 -1487.4873476633 -1487.4875599185 -1487.70937451785 -1487.73499087196 -1487.83888941658 -1487.83875068221 -1487.83622949911 -1487.74494967793 -1487.74131039227 -1487.73945792027 -1487.73917507348 -1487.73862019336 -1487.73368674553 -1487.70231253312 -1487.83842761036 -1488.03174579172 -1488.23949617399 -1488.32079507541 -1488.33448519219 -1488.38252067655 -1488.30349484626 -1488.04748515768 -1488.01857118827 -1488.00876934903 -1488.03083051615 -1488.05225187366 -1488.26975391919 -1488.45533620224 -1488.4386833026 -1488.44248487306 -1488.44912997667 -1488.44945667656 -1488.44974275959 -1488.45271355752 -1488.51223141526 -1487.71399389402
UNC27782039 -1487.54995645855 -1487.55159728522 -1487.52856459459 -1487.51161088786 -1487.54964886536 -1487.55010371869 -1487.5503160414 -1487.77209792957 -1487.79771104006 -1487.90159732908 -1487.90145853032 -1487.89893620632 -1487.80763453203 -1487.80399324345 -1487.80213985483 -1487.80185688347 -1487.80130178136 -1487.79635061625 -1487.76498434663 -1487.90135391032 -1488.09494016123 -1488.30232362727 -1488.3835304339 -1488.39720509089 -1488.44530003217 -1488.36626361791 -1488.11017591406 -1488.08124427647 -1488.071434888 -1488.09347475334 -1488.11487531659 -1488.33204677938 -1488.51710420228 -1488.50041256027 -1488.50418982265 -1488.51080910888 -1488.51113572125 -1488.51142172778 -1488.51439206748 -1488.57390060393 -1487.77547379926
UNC27782319 -1487.55207531684 -1487.55371585949 -1487.53067519841 -1487.51363596198 -1487.55165597677 -1487.55210999616 -1487.55232207612 -1487.77409814174 -1487.799710581 -1487.90359441007 -1487.90345557847 -1487.90093267742 -1487.80962804234 -1487.80598561523 -1487.8041317455 -1487.80384870258 -1487.80329346722 -1487.79834072242 -1487.76697439791 -1487.9033483946 -1488.09693954157 -1488.3043140743 -1488.3855187815 -1488.39919308641 -1488.44728835311 -1488.36825172818 -1488.11216131312 -1488.08322897982 -1488.07341929963 -1488.09545828539 -1488.11685799931 -1488.33403270356 -1488.51905793182 -1488.50235752414 -1488.50613105095 -1488.51274992604 -1488.51307651603 -1488.513362503 -1488.51633283093 -1488.57584112227 -1487.77740572758
UNC27782556 -1487.55234171699 -1487.55398221511 -1487.53094161898 -1487.51390287686 -1487.55192295885 -1487.55237673626 -1487.55258869821 -1487.77435806302 -1487.79996973369 -1487.90385080222 -1487.90371195371 -1487.90118875595 -1487.80988285937 -1487.80623983473 -1487.80438571228 -1487.80410263162 -1487.80354732639 -1487.7985939374 -1487.76722749808 -1487.90360126954 -1488.09719226804 -1488.30456596042 -1488.38577056116 -1488.3994448478 -1488.44753949159 -1488.36850281369 -1488.11241156045 -1488.08347900005 -1488.07366922644 -1488.09570798158 -1488.11710747522 -1488.33428635859 -1488.51930134997 -1488.50259711375 -1488.50636907924 -1488.51298794427 -1488.51331452472 -1488.51360050336 -1488.51657083122 -1488.5760791188 -1487.7776417665
UNCHS044157 -1487.43282235677 -1487.43446317094 -1487.41139858682 -1487.39417709535 -1487.43217202332 -1487.43262580788 -1487.43283371721 -1487.65001434952 -1487.67506519555 -1487.77697302645 -1487.7768310272 -1487.77425265663 -1487.68297457483 -1487.67920039155 -1487.67728951411 -1487.67699788585 -1487.6764274645 -1487.67133336172 -1487.63998182024 -1487.7762631565 -1487.9697459724 -1488.17712041275 -1488.25831143771 -1488.27198298762 -1488.31982284447 -1488.24072155883 -1487.98428484038 -1487.95525694921 -1487.94540687452 -1487.96739000055 -1487.98873667171 -1488.20471114673 -1488.39037607524 -1488.37365940845 -1488.37744656301 -1488.38403435425 -1488.38436178607 -1488.38464851032 -1488.38762185881 -1488.44719086558 -1487.64838100587
UNCHS044158 -1487.42127840098 -1487.42291925535 -1487.39985190088 -1487.38260884947 -1487.42060069496 -1487.42105443922 -1487.42126184546 -1487.63786676132 -1487.66284807933 -1487.76450976743 -1487.76436741569 -1487.7617828712 -1487.67050657863 -1487.66671731938 -1487.66479991967 -1487.66450730932 -1487.66393515246 -1487.65882493273 -1487.62747565109 -1487.76374406781 -1487.95720896562 -1488.16456811837 -1488.24575399476 -1488.25942463617 -1488.30723281223 -1488.22812611007 -1487.97165598742 -1487.94261704266 -1487.93276220724 -1487.95473826128 -1487.97607819127 -1488.19190747757 -1488.37764876187 -1488.36093111611 -1488.36471998475 -1488.37130450399 -1488.37163202322 -1488.37191882402 -1488.37489247938 -1488.43446767245 -1487.63563148779
UNC27783294 -1487.38287126508 -1487.38451229549 -1487.36143545671 -1487.34411978963 -1487.38210155023 -1487.38255516703 -1487.38276074528 -1487.59723664502 -1487.6219610916 -1487.72271095538 -1487.7225675076 -1487.71996375193 -1487.62869709859 -1487.62486038067 -1487.62292242005 -1487.62262670987 -1487.62204907406 -1487.61688773759 -1487.58554805018 -1487.72177336553 -1487.91517632935 -1488.1224861021 -1488.20365528126 -1488.2173229535 -1488.26502093503 -1488.18589651594 -1487.92931381733 -1487.90023663208 -1487.89036529182 -1487.91231775353 -1487.93363516765 -1488.14896497071 -1488.33500173423 -1488.31828550151 -1488.32208172177 -1488.32865617046 -1488.32898402425 -1488.3292711181 -1488.33224572983 -1488.39184015674 -1487.5929019984
