UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1521.40752649599 -1521.39782943547 -1521.17976819832 -1519.52811246026 -1519.30299836783 -1519.29794262892 -1519.29681532599 -1519.26904609637 -1519.27099597622 -1519.28247463842 -1519.28240045298 -1519.28111890152 -1519.90673157092 -1519.90552792796 -1519.90514996535 -1519.90495601686 -1519.90466176217 -1519.90114275435 -1520.14118945283 -1520.95333139141 -1521.99149067906 -1524.09998734313 -1524.48135848806 -1524.543692456 -1524.78670126319 -1524.72968873597 -1524.56886180715 -1524.55105318977 -1524.5453454146 -1524.54181734294 -1524.53973191716 -1525.18630269932 -1525.06684658062 -1525.06023895941 -1525.0587753616 -1525.06946385463 -1525.06971622861 -1525.06993735534 -1525.07213697182 -1525.11680938606 -1523.50485754185
UNCHS044153 -1521.40900076242 -1521.39930288663 -1521.18122895058 -1519.52943747618 -1519.30429503627 -1519.29923873331 -1519.29811133325 -1519.27034297427 -1519.27229293704 -1519.28377190381 -1519.28369770529 -1519.28241592435 -1519.90802358953 -1519.90681947871 -1519.90644131939 -1519.90624734232 -1519.90595303429 -1519.90243355252 -1520.14248001666 -1520.95461974777 -1521.99277712913 -1524.1012726096 -1524.48264387652 -1524.54497786072 -1524.7879857283 -1524.73097319385 -1524.57014546604 -1524.55233666158 -1524.54662880754 -1524.54310073824 -1524.54101531459 -1525.18759769307 -1525.06814067016 -1525.06153011455 -1525.06006525648 -1525.07075362079 -1525.07100598307 -1525.07122709958 -1525.07342670612 -1525.11809890958 -1523.506149818
UNCHS044154 -1521.33560795052 -1521.32589074663 -1521.10713347844 -1519.44905801989 -1519.22278607719 -1519.2177116138 -1519.21658429991 -1519.18880296279 -1519.19075160328 -1519.20222597798 -1519.20215178718 -1519.20087013866 -1519.82685051421 -1519.82564803467 -1519.82527054276 -1519.82507655821 -1519.82478227298 -1519.82123995942 -1520.06140469692 -1520.87421151006 -1521.91339076776 -1524.02348450703 -1524.40516652315 -1524.46755175424 -1524.71057963242 -1524.65355295649 -1524.49268509343 -1524.474865935 -1524.46915402762 -1524.46563486679 -1524.46355902722 -1525.11179419832 -1524.9927256814 -1524.98619979866 -1524.98478552247 -1524.99553061002 -1524.99578302457 -1524.99600418679 -1524.99820384517 -1525.04287710363 -1523.43120003214
JAX00436295 -1520.76337032937 -1520.75348161527 -1520.52837824579 -1518.8095598417 -1518.57185556883 -1518.56659360402 -1518.56546720333 -1518.53759111457 -1518.53952884538 -1518.55096624808 -1518.55089212142 -1518.54961157412 -1519.17795218238 -1519.1767620388 -1519.17638956083 -1519.17619561068 -1519.17590162971 -1519.17219495843 -1519.41320227641 -1520.23066413869 -1521.27706817947 -1523.39861246667 -1523.78253891331 -1523.84529416398 -1524.08853382542 -1524.03138841769 -1523.87013573248 -1523.85222281747 -1523.84647366822 -1523.84302745598 -1523.84102894154 -1524.50124328671 -1524.3848919208 -1524.37895182517 -1524.3778901817 -1524.38903801101 -1524.38929073155 -1524.38951216143 -1524.39171169979 -1524.4363825005 -1522.82670301433
UNC27782039 -1520.68123883413 -1520.67132041086 -1520.44505642081 -1518.71462786721 -1518.47463443729 -1518.46933421812 -1518.46820800679 -1518.44031993076 -1518.44225594783 -1518.45368775697 -1518.45361364031 -1518.45233326444 -1519.08087678058 -1519.07968830047 -1519.07931648994 -1519.07912256716 -1519.0788286602 -1519.07510182085 -1519.31621019839 -1520.13420339533 -1521.1814571891 -1523.30439049548 -1523.68859405073 -1523.75139495286 -1523.99467882875 -1523.93751425782 -1523.77618834217 -1523.75825873654 -1523.75250284216 -1523.74906794742 -1523.74708115537 -1524.4087866763 -1524.29274554156 -1524.28687069999 -1524.28584907621 -1524.29704466931 -1524.29729740811 -1524.297518854 -1524.29971824484 -1524.34438603761 -1522.73496145772
UNC27782319 -1520.68123990735 -1520.67132085077 -1520.44503586775 -1518.71440095245 -1518.47436751976 -1518.46906546304 -1518.46793872091 -1518.44004901006 -1518.44198478248 -1518.45341560199 -1518.45334141133 -1518.45205973765 -1519.08059184017 -1519.07940068937 -1519.07902775525 -1519.0788336655 -1519.07853944836 -1519.07480935658 -1519.31591948334 -1520.13392483733 -1521.1811972504 -1523.30415699034 -1523.6883660474 -1523.7511678536 -1523.99444633194 -1523.93728139566 -1523.77595203336 -1523.75802147197 -1523.75226518419 -1523.74882951146 -1523.74684200144 -1524.40862149326 -1524.29258480222 -1524.28669716083 -1524.2856704651 -1524.29686717605 -1524.29711985765 -1524.29734125354 -1524.29954064832 -1524.34420847215 -1522.73478369263
UNC27782556 -1520.68188381653 -1520.67196466575 -1520.44567992814 -1518.71504704077 -1518.47501392596 -1518.46971132922 -1518.46858432785 -1518.44068864338 -1518.44262364795 -1518.45405164563 -1518.45397742013 -1518.45269513568 -1519.08121920178 -1519.0800267923 -1519.0796533314 -1519.07945916434 -1519.07916480296 -1519.0754333001 -1519.31654257049 -1520.13454613433 -1521.1818157332 -1523.30476550015 -1523.6889728254 -1523.75177434452 -1523.99504954922 -1523.93788479531 -1523.77655476344 -1523.75862381744 -1523.75286735837 -1523.74943121932 -1523.74744326017 -1524.40924171344 -1524.29320399657 -1524.28730868794 -1524.28627858504 -1524.29747477985 -1524.29772743356 -1524.29794880508 -1524.30014821132 -1524.34481624562 -1522.73539333687
UNCHS044157 -1520.24368626026 -1520.23376735864 -1520.00747432129 -1518.27674767422 -1518.0366938442 -1518.03137557313 -1518.03023752848 -1517.99438487069 -1517.99532722343 -1518.0031240822 -1518.00304908425 -1518.0017535719 -1518.63024298889 -1518.62901068213 -1518.62862212931 -1518.62842578566 -1518.62812733268 -1518.62426370599 -1518.86499397086 -1519.68211119647 -1520.72805907773 -1522.84584266633 -1523.22909283614 -1523.29173612446 -1523.53451208217 -1523.47746552412 -1523.31632173901 -1523.29830816191 -1523.29250892293 -1523.28905212124 -1523.28704055696 -1523.94575886276 -1523.82965382037 -1523.82301324978 -1523.82151947315 -1523.83229544348 -1523.83254827491 -1523.83276980409 -1523.83497656651 -1523.87979556736 -1522.27313161628
UNCHS044158 -1520.20377394517 -1520.19385508107 -1519.9675592885 -1518.23680787821 -1517.99674967667 -1517.99143012661 -1517.99029101979 -1517.95351328616 -1517.95434120299 -1517.96171980208 -1517.96164467544 -1517.96034692608 -1518.58882369974 -1518.58758504243 -1518.58719389349 -1518.58699716669 -1518.58669802098 -1518.58282228803 -1518.82353432104 -1519.64061170944 -1520.68649561312 -1522.80399013164 -1523.18718737291 -1523.24982187452 -1523.49255716804 -1523.43551493589 -1523.27436944838 -1523.25634725012 -1523.25054392291 -1523.24708326405 -1523.24506779799 -1523.90350758367 -1523.78739902147 -1523.78070660622 -1523.77918071438 -1523.78992753002 -1523.79018038997 -1523.79040194428 -1523.79260916334 -1523.83743760015 -1522.23085993959
UNC27783294 -1520.06319485876 -1520.05327628545 -1519.82697181047 -1518.09614573021 -1517.85607507108 -1517.85075131597 -1517.84960858185 -1517.80941377981 -1517.80981997582 -1517.81564812458 -1517.81557247853 -1517.81426566423 -1518.44284703415 -1518.44158241417 -1518.44118043908 -1518.44098207109 -1518.44067996734 -1518.43675891012 -1518.67740942269 -1519.4943564939 -1520.54003495138 -1522.65660407675 -1523.03963537246 -1523.10224234433 -1523.34489348711 -1523.28786455761 -1523.12671117643 -1523.10866047288 -1523.10284370756 -1523.09936772337 -1523.09733692835 -1523.75491689926 -1523.63881441301 -1523.6319606228 -1523.63033620916 -1523.64099413192 -1523.641247148 -1523.64146883951 -1523.6436773385 -1523.68853234654 -1522.0821634075
