UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1850.01543202567 -1849.99830227644 -1849.4200442837 -1846.66883307196 -1846.7066134403 -1846.70687125679 -1846.7052491253 -1846.37878227802 -1846.41369131463 -1846.64577457488 -1846.64527587847 -1846.63655134658 -1846.05902483776 -1846.058192756 -1846.05793731225 -1846.05782016219 -1846.05739205454 -1846.01305157888 -1845.39717619363 -1845.00124247909 -1845.41403337106 -1849.56408089801 -1850.37749255534 -1850.51649700476 -1850.37364187742 -1850.54661010775 -1851.69748140973 -1852.16918424149 -1852.38447942 -1852.57764126263 -1852.77091113732 -1857.90024132306 -1862.06758085491 -1862.0632042197 -1862.08644371372 -1862.06457743385 -1862.06429382118 -1862.06404379169 -1862.0529106956 -1861.84078508635 -1866.83943861295
UNCHS044153 -1850.02516167346 -1850.00797059256 -1849.42869300432 -1846.66739870398 -1846.70339317936 -1846.70361767644 -1846.70198983461 -1846.37554411602 -1846.41045522104 -1846.6425462925 -1846.64204682728 -1846.63330881046 -1846.05565683728 -1846.05479868247 -1846.05453226043 -1846.05441343332 -1846.05398217719 -1846.00955514207 -1845.39360219573 -1844.99730468045 -1845.40987613745 -1849.56087279377 -1850.37448034951 -1850.51351746448 -1850.37067042592 -1850.54363895202 -1851.6944656582 -1852.16616818424 -1852.38146338839 -1852.57463251468 -1852.76791053853 -1857.89840140123 -1862.06602283133 -1862.06143896075 -1862.08458829864 -1862.06270778993 -1862.0624237141 -1862.06217328026 -1862.05103945746 -1861.83889886895 -1866.83740262042
UNCHS044154 -1850.3420639628 -1850.32387757238 -1849.70570772983 -1846.55741704742 -1846.52447259105 -1846.52356479247 -1846.52194002439 -1846.19457492683 -1846.22939477169 -1846.4612268916 -1846.46072746091 -1846.45198989473 -1845.87143115042 -1845.87064582889 -1845.87040990091 -1845.87029433339 -1845.86986763199 -1845.82303511511 -1845.20439976795 -1844.79440409481 -1845.19962936321 -1849.3894544707 -1850.21055011724 -1850.35083772119 -1850.20965189006 -1850.38210503814 -1851.53008127403 -1852.0016433473 -1852.21689148607 -1852.41050409381 -1852.60425282399 -1857.75187110586 -1861.9360785973 -1861.92938975212 -1861.95158884423 -1861.92938846389 -1861.92910163874 -1861.92884880456 -1861.91769905826 -1861.70524109786 -1866.69280164298
JAX00436295 -1855.86980748706 -1855.84460700469 -1854.94451719047 -1848.44566149235 -1847.70904108713 -1847.6962578736 -1847.69467272442 -1847.36009142987 -1847.39405169446 -1847.62321106262 -1847.62271213597 -1847.61398153229 -1846.98450225656 -1846.98418070906 -1846.98413619991 -1846.9840524458 -1846.9836770545 -1846.92864038102 -1846.30240683768 -1845.85276661989 -1846.23585830882 -1850.54938100089 -1851.39452534839 -1851.53877867453 -1851.43384745217 -1851.60188445792 -1852.72456388163 -1853.19236267535 -1853.40605932833 -1853.60189098122 -1853.79788152995 -1858.99128561675 -1863.20087349616 -1863.18441875293 -1863.20174348162 -1863.17715069285 -1863.17684764551 -1863.17658065892 -1863.16530994519 -1862.95037981464 -1867.87739282997
UNC27782039 -1857.35580166012 -1857.32988465904 -1856.39905750915 -1849.40179801131 -1848.53657068973 -1848.52155162758 -1848.51997569207 -1848.18441569214 -1848.21822285992 -1848.44685552076 -1848.44635677973 -1848.43762901312 -1847.79502434581 -1847.79473627621 -1847.79470469181 -1847.79462676246 -1847.79426219154 -1847.74103815347 -1847.11727573445 -1846.67988856944 -1847.06859357493 -1851.35151784609 -1852.19085707768 -1852.33412258059 -1852.2400973586 -1852.40744118694 -1853.52594027519 -1853.99254074163 -1854.2057214967 -1854.40151976232 -1854.59743086695 -1859.77346497791 -1863.95922035217 -1863.94320093593 -1863.96052923373 -1863.93563890747 -1863.93533499469 -1863.93506725666 -1863.92378099794 -1863.70851739447 -1868.63328566088
UNC27782319 -1857.38313031207 -1857.35719777632 -1856.4259263554 -1849.42081412006 -1848.55347125374 -1848.53834803414 -1848.53674160161 -1848.20096372018 -1848.23474761653 -1848.46329910065 -1848.46279613531 -1848.45399425551 -1847.81074580792 -1847.8103045794 -1847.81020830216 -1847.81012078663 -1847.80973840309 -1847.75639424348 -1847.13265644969 -1846.69548205045 -1847.08426672341 -1851.36636181201 -1852.20555556775 -1852.34879641021 -1852.25494017689 -1852.42227463307 -1853.54060971552 -1854.00716154754 -1854.22032194634 -1854.4160606999 -1854.61191414968 -1859.79077398252 -1863.97536469018 -1863.95855528248 -1863.97555030208 -1863.95065099526 -1863.95034497674 -1863.95007540001 -1863.93878813503 -1863.72350238346 -1868.64840847825
UNC27782556 -1857.38304868195 -1857.35711065836 -1856.42584640583 -1849.42079922633 -1848.55346724537 -1848.53831350856 -1848.5366922382 -1848.20033564255 -1848.23405215526 -1848.46236723532 -1848.46186218 -1848.45302363363 -1847.80958680866 -1847.8090673608 -1847.80893798762 -1847.80884552504 -1847.80845398512 -1847.75502529507 -1847.13127620007 -1846.69407614803 -1847.08282369703 -1851.36475519627 -1852.20392118624 -1852.34715727527 -1852.25327700838 -1852.42061006363 -1853.53887587153 -1854.00540587624 -1854.21855688209 -1854.41426519464 -1854.61008949398 -1859.79038314279 -1863.97467664093 -1863.95750147189 -1863.97434446901 -1863.94944528462 -1863.9491382815 -1863.94886784499 -1863.93757989374 -1863.72227994041 -1868.64718404878
UNCHS044157 -1856.83183730858 -1856.805932869 -1855.87361638484 -1848.85790027548 -1847.98850381314 -1847.97305665681 -1847.97077205844 -1846.89719379228 -1846.84393507011 -1846.76691485148 -1846.76625997707 -1846.7547904674 -1846.1157511357 -1846.10656669068 -1846.1026838986 -1846.10202437998 -1846.10063188649 -1846.03217941713 -1845.4117483013 -1844.96930581477 -1845.33781588594 -1849.52754589117 -1850.34615796978 -1850.48588534492 -1850.3784231994 -1850.54094252975 -1851.62301646129 -1852.07771700387 -1852.28552286546 -1852.47645073212 -1852.66755357484 -1857.76708517256 -1861.98145171796 -1861.97759523431 -1862.00130751377 -1861.97967663571 -1861.97937089399 -1861.97910153795 -1861.96744832257 -1861.74516899972 -1866.54911489174
UNCHS044158 -1856.86326992595 -1856.83736853997 -1855.90487944553 -1848.88756040547 -1848.01788309664 -1848.00240621985 -1848.00004158488 -1846.83085440984 -1846.76630266577 -1846.64921248014 -1846.64853821896 -1846.63672819602 -1845.99760311909 -1845.98748575816 -1845.98319872172 -1845.98247825631 -1845.98097820968 -1845.91115949406 -1845.29108179459 -1844.84850611683 -1845.21603364664 -1849.40162239381 -1850.21931911243 -1850.35888933792 -1850.25001106616 -1850.41210431141 -1851.49151712202 -1851.94540931924 -1852.15285846336 -1852.34342536801 -1852.53417650562 -1857.62803519441 -1861.84475283147 -1861.84171549785 -1861.86584928597 -1861.84442172508 -1861.84411597477 -1861.84384660927 -1861.83216629833 -1861.6093648527 -1866.40572097205
UNC27783294 -1857.12507602571 -1857.09918830561 -1856.16610665368 -1849.14339193644 -1848.2727916325 -1848.25721659359 -1848.25457023937 -1846.74040273607 -1846.63465544305 -1846.36991047717 -1846.36916637488 -1846.3561291432 -1845.71872954277 -1845.70537952993 -1845.69969057349 -1845.69875832108 -1845.69688442581 -1845.62239677585 -1845.00337199127 -1844.56008664949 -1844.92417873011 -1849.0972473353 -1849.91238104945 -1850.05151250966 -1849.93729211661 -1850.09800805596 -1851.16906605804 -1851.6204409222 -1851.82678544584 -1852.01618210106 -1852.20579618073 -1857.28177338187 -1861.50363130896 -1861.50260171072 -1861.52780094176 -1861.50689848393 -1861.5065924964 -1861.50632291722 -1861.49456140372 -1861.27018773088 -1866.03442436238
