UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1838.06248363832 -1838.05122946774 -1837.6910599797 -1836.79350470093 -1837.12111776069 -1837.12106764416 -1837.11754472179 -1837.2187354873 -1837.29931380444 -1837.70493448345 -1837.70476220928 -1837.70186387732 -1837.62850374685 -1837.62868947837 -1837.62929932368 -1837.62925541135 -1837.62880033136 -1837.62434323041 -1837.06340753572 -1836.52647009992 -1836.88866511802 -1840.40355315583 -1841.07157587296 -1841.18425879416 -1841.89183063028 -1841.69675374437 -1841.74151253873 -1841.97525552902 -1842.09572395239 -1842.01810798508 -1841.9532469202 -1842.36941541542 -1843.53284118618 -1843.69268512158 -1843.7851127228 -1843.80129408492 -1843.80176043896 -1843.80216932311 -1843.79249949736 -1843.60764996786 -1853.11818223694
UNCHS044153 -1838.06000959234 -1838.048697247 -1837.68751666811 -1836.78089876206 -1837.10709090954 -1837.10701364526 -1837.10348540185 -1837.20471822204 -1837.2853010814 -1837.69093855786 -1837.69076545964 -1837.68785266364 -1837.61450139752 -1837.61465907097 -1837.61525705676 -1837.61521129228 -1837.61475270399 -1837.61008678508 -1837.04900913254 -1836.51200953666 -1836.87425240199 -1840.39032684613 -1841.05858069813 -1841.17130257518 -1841.8788900436 -1841.68380291386 -1841.72846343342 -1841.96220812608 -1842.08267764066 -1842.00504694377 -1841.94017365938 -1842.35735870408 -1843.52104329404 -1843.68080697241 -1843.77321039911 -1843.78945208762 -1843.78991802422 -1843.79032654396 -1843.78065616786 -1843.59579533014 -1853.10607148291
UNCHS044154 -1838.03009760365 -1838.01779098896 -1837.61881451442 -1836.36555340807 -1836.63584181356 -1836.63486226328 -1836.63133568491 -1836.73227395293 -1836.8128139515 -1837.21833652614 -1837.21816233627 -1837.21523028034 -1837.14334612832 -1837.14354706744 -1837.14416302123 -1837.14411740007 -1837.14365638501 -1837.13276087649 -1836.56709359031 -1836.02807163307 -1836.39213044275 -1839.95000898326 -1840.6261335665 -1840.74018133035 -1841.44883106228 -1841.25292822144 -1841.29280186768 -1841.52637970338 -1841.64679522284 -1841.56891200883 -1841.50385916264 -1841.93405751273 -1843.11391950124 -1843.27637179162 -1843.37038640416 -1843.3887701495 -1843.38923613127 -1843.38964469211 -1843.37996063625 -1843.19482878638 -1852.69055442736
JAX00436295 -1840.26372141681 -1840.24352107873 -1839.53961165942 -1834.98964871198 -1834.62447744578 -1834.61292366031 -1834.60941969739 -1834.7059089439 -1834.78588924797 -1835.18972227904 -1835.18954107034 -1835.18648499342 -1835.09817563819 -1835.09862571852 -1835.09934251584 -1835.09930306233 -1835.09883911709 -1835.05593596996 -1834.46772729206 -1833.92378558712 -1834.30608363649 -1838.0819694209 -1838.7989907409 -1838.9199104514 -1839.66009601833 -1839.45928980348 -1839.46844672768 -1839.69985473333 -1839.81941234134 -1839.74093270846 -1839.67561330648 -1840.18113777566 -1841.43233968712 -1841.60774825034 -1841.7097234571 -1841.73908234193 -1841.73954538419 -1841.73995138858 -1841.73015417748 -1841.54273679012 -1850.94352361121
UNC27782039 -1841.15336380711 -1841.13213687569 -1840.38755872254 -1835.28495645391 -1834.79108479324 -1834.77732679903 -1834.77382821745 -1834.86916250421 -1834.94900944335 -1835.35240956727 -1835.3522278637 -1835.34916297909 -1835.25124599142 -1835.25170291809 -1835.25242149049 -1835.25238409309 -1835.25192380181 -1835.20922064916 -1834.62145402098 -1834.0791865187 -1834.46308352835 -1838.23785013671 -1838.95461211827 -1839.07548369569 -1839.82590376479 -1839.62480012902 -1839.63142975235 -1839.86231928728 -1839.98164759831 -1839.90343326707 -1839.83836015929 -1840.34554018496 -1841.59067797812 -1841.76564473824 -1841.86740310512 -1841.89664504905 -1841.89710668798 -1841.89751146769 -1841.88769730866 -1841.69992716172 -1851.09203396997
UNC27782319 -1841.17248910641 -1841.15124171112 -1840.40604303121 -1835.29453303602 -1834.79850809306 -1834.78465023402 -1834.78112312765 -1834.87628177136 -1834.95610589642 -1835.35942356982 -1835.35923748167 -1835.35609565469 -1835.25763704908 -1835.25793403538 -1835.25858497696 -1835.25853750937 -1835.25805854596 -1835.21521405832 -1834.62744117914 -1834.08514386933 -1834.46898638335 -1838.24342759934 -1838.9601369882 -1839.0809996665 -1839.83162169951 -1839.63051842889 -1839.63704079532 -1839.86789825588 -1839.98721302713 -1839.90894132308 -1839.84381337702 -1840.35405240107 -1841.59772500391 -1841.7718115517 -1841.87317371762 -1841.90240106424 -1841.90286037283 -1841.90326311756 -1841.89344801494 -1841.70565724549 -1851.09794841424
UNC27782556 -1841.17273099158 -1841.15147832826 -1840.40628170173 -1835.29479592672 -1834.79877619331 -1834.78488988083 -1834.78134892123 -1834.87586328842 -1834.95560901707 -1835.35864596342 -1835.35845767836 -1835.35527729152 -1835.25665533586 -1835.25687206551 -1835.25748900634 -1835.25743645092 -1835.25694807888 -1835.21404358234 -1834.62625816326 -1834.08395290436 -1834.46781242717 -1838.24233885044 -1838.9590650526 -1839.07993035309 -1839.83056324662 -1839.62946227754 -1839.63597337329 -1839.86682715931 -1839.98614080461 -1839.90783945342 -1839.84268349038 -1840.35437932168 -1841.59743571979 -1841.7711172853 -1841.87229780821 -1841.90152218977 -1841.90198041327 -1841.90238221047 -1841.89256671268 -1841.7047673408 -1851.09748156945
UNCHS044157 -1840.52174581014 -1840.5005212733 -1839.75438042518 -1834.63421146597 -1834.13669227873 -1834.12269958303 -1834.1185026188 -1833.36048531885 -1833.33991401562 -1833.38584878352 -1833.38545586615 -1833.37867326409 -1833.28256583021 -1833.27569194519 -1833.2732180348 -1833.27269867612 -1833.27138442071 -1833.24298181564 -1832.65776793761 -1832.13901404703 -1832.57351327888 -1836.51055529875 -1837.25400911941 -1837.37916247197 -1838.13517635324 -1837.93291799808 -1837.95604841011 -1838.19259763298 -1838.31467529295 -1838.23556258296 -1838.169797083 -1838.68402679345 -1839.91033604838 -1840.08505654513 -1840.18671083364 -1840.21602854127 -1840.21648323094 -1840.21688194125 -1840.20699096316 -1840.01768032314 -1849.73614250231
UNCHS044158 -1840.53813226432 -1840.51691207914 -1839.77068390532 -1834.64966223301 -1834.15198474471 -1834.13797954467 -1834.13370529405 -1833.2732744603 -1833.24047721975 -1833.24241116691 -1833.2419929393 -1833.23476486267 -1833.13835020197 -1833.13061788752 -1833.12777002455 -1833.12719432054 -1833.12578049279 -1833.09823511638 -1832.51328161777 -1831.99661529925 -1832.43548860646 -1836.38719452076 -1837.13323051061 -1837.25880380351 -1838.01535148277 -1837.81296329147 -1837.83760720614 -1838.07468686485 -1838.19702541535 -1838.11780358805 -1838.05195026856 -1838.56630598436 -1839.79195024629 -1839.96711706526 -1840.0690414535 -1840.09860643866 -1840.09906116164 -1840.09945990134 -1840.08956526451 -1839.90017346189 -1849.64620150818
UNC27783294 -1840.75884432755 -1840.73764317846 -1839.99118511242 -1834.8677458545 -1834.36958263719 -1834.35554140588 -1834.35099443756 -1833.1244255549 -1833.04767111735 -1832.89007337704 -1832.88956061414 -1832.88066844916 -1832.78455021983 -1832.77367622279 -1832.7694590988 -1832.76867696451 -1832.76689836846 -1832.7417902977 -1832.15751251635 -1831.64736159823 -1832.10027912201 -1836.10042347364 -1836.85524845101 -1836.9822576146 -1837.73991188492 -1837.53711646248 -1837.56722869932 -1837.80619159593 -1837.92945448232 -1837.849811274 -1837.78361247071 -1838.29709068979 -1839.5217120223 -1839.69916678246 -1839.80251758507 -1839.83351308976 -1839.83396863624 -1839.83436809572 -1839.82447126282 -1839.63499079367 -1849.46160365437
