UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1829.35902481624 -1829.34040905727 -1828.7727139424 -1826.33087706189 -1826.46404524585 -1826.47324907195 -1826.47663240478 -1829.00617195232 -1829.39018187637 -1830.90111949936 -1830.90215404729 -1830.92041873516 -1833.09882753152 -1833.14329560136 -1833.16270542336 -1833.16507698214 -1833.16882954199 -1833.20950902389 -1832.63783303582 -1832.11798785313 -1832.50251694726 -1836.52050814456 -1837.54369788352 -1837.71616552487 -1839.74177847927 -1839.9431369984 -1841.83702345737 -1842.49564322559 -1842.78820335524 -1842.91765805018 -1843.05020134664 -1844.90561500628 -1846.13224353682 -1846.16831874677 -1846.19695710246 -1846.19712979801 -1846.19788732227 -1846.19855099545 -1846.20992321925 -1846.44420177183 -1860.51015396632
UNCHS044153 -1829.36792123184 -1829.34923692075 -1828.78042737579 -1826.32766775668 -1826.45893244839 -1826.46810008523 -1826.47147668859 -1829.00105669579 -1829.38507160414 -1830.89603106016 -1830.89706470862 -1830.91531362635 -1833.09391488252 -1833.13835275634 -1833.15774986811 -1833.16011942975 -1833.16386823427 -1833.20452634966 -1832.63279364853 -1832.11299524101 -1832.49770972603 -1836.516717948 -1837.54014063629 -1837.71264648185 -1839.73826004602 -1839.9396186103 -1841.83344093079 -1842.49205190324 -1842.78460872054 -1842.91407086568 -1843.04662243918 -1844.90273668696 -1846.12945122247 -1846.16532602771 -1846.19387613859 -1846.19404174644 -1846.1947987391 -1846.19546194821 -1846.20683347678 -1846.4410976286 -1860.50690221468
UNCHS044154 -1829.61868023601 -1829.59889830158 -1828.98641085877 -1826.10796904056 -1826.16558206722 -1826.1735583817 -1826.17694239047 -1828.70487856798 -1829.08871646946 -1830.59912779011 -1830.6001621056 -1830.61842254233 -1832.8083934923 -1832.8529548475 -1832.87240325954 -1832.87477622387 -1832.87852912099 -1832.91956255313 -1832.3459371962 -1831.82892396789 -1832.22250728418 -1836.2887085865 -1837.32216344955 -1837.49632036546 -1839.52365063065 -1839.72446708067 -1841.61482769184 -1842.27298772566 -1842.5653736596 -1842.69532263193 -1842.82838927838 -1844.6850585978 -1845.92091791241 -1845.95488677868 -1845.982490601 -1845.98236253894 -1845.98311655283 -1845.98377716311 -1845.9951394782 -1846.229217315 -1860.27609233465
JAX00436295 -1834.829552984 -1834.80202574024 -1833.8667051806 -1827.21650659991 -1826.49728760355 -1826.49224753922 -1826.49569859311 -1829.0088492885 -1829.39104780228 -1830.89639119548 -1830.89742815398 -1830.91573312718 -1833.10494538296 -1833.15014600857 -1833.16985340755 -1833.17225595846 -1833.17605156991 -1833.21703427799 -1832.63671559844 -1832.13280139061 -1832.56418850931 -1836.80521012775 -1837.87643510541 -1838.05674628719 -1840.1145491106 -1840.3095675344 -1842.16557718504 -1842.81745554879 -1843.10728349818 -1843.23985710772 -1843.37559060176 -1845.22151655117 -1846.47201886062 -1846.49711378762 -1846.52021333792 -1846.518746551 -1846.51948013955 -1846.52012293198 -1846.53134986197 -1846.76267485173 -1860.71463098153
UNC27782039 -1836.31430078389 -1836.28599414963 -1835.3144026215 -1828.09010580756 -1827.2250304639 -1827.21745629248 -1827.22091847571 -1829.73158880927 -1830.11350215563 -1831.61796492369 -1831.61900162688 -1831.63730177855 -1833.80330841839 -1833.84850704722 -1833.86821099834 -1833.87061815816 -1833.87442208114 -1833.91479437311 -1833.33570962012 -1832.83119328246 -1833.2584179421 -1837.47118107237 -1838.53669124911 -1838.71603925954 -1840.78235909794 -1840.97619174939 -1842.82567583581 -1843.47599243331 -1843.76515855606 -1843.8977638291 -1844.03348809896 -1845.87303756683 -1847.11003501609 -1847.13549759853 -1847.15871775576 -1847.1572849768 -1847.15801648906 -1847.15865747088 -1847.1698497518 -1847.40046852909 -1861.3527118192
UNC27782319 -1836.32950009609 -1836.30117520068 -1835.32903710624 -1828.09554029468 -1827.22804581743 -1827.22034872914 -1827.22377428356 -1829.73424502172 -1830.11614366107 -1831.62056970569 -1831.62160130493 -1831.63981197943 -1833.80496944763 -1833.84998378789 -1833.86961004577 -1833.87200569415 -1833.87578821097 -1833.91595659684 -1833.33685832723 -1832.83225438705 -1833.25931619968 -1837.47134158022 -1838.53671765412 -1838.7160431933 -1840.78254489749 -1840.97635609103 -1842.82558956108 -1843.47584240201 -1843.76498215093 -1843.89751960317 -1844.03317875807 -1845.87576505456 -1847.11191532596 -1847.13649965352 -1847.15934767556 -1847.15791867399 -1847.15864764735 -1847.15928641217 -1847.17047883264 -1847.4010987768 -1861.35396449576
UNC27782556 -1836.32279497931 -1836.29446333245 -1835.3223292194 -1828.08888357188 -1827.22140090677 -1827.21366718758 -1827.21707489826 -1829.72686121975 -1830.10869104843 -1831.61289119276 -1831.61392031561 -1831.63208758529 -1833.79705856112 -1833.84198280541 -1833.86157110332 -1833.86396107863 -1833.86773307154 -1833.90780812175 -1833.32869172365 -1832.82405474444 -1833.25108372629 -1837.46302782631 -1838.5283937174 -1838.70771743669 -1840.77421546056 -1840.96802471024 -1842.81717528036 -1843.46740480349 -1843.7565348063 -1843.88903971121 -1844.02466794011 -1845.86870135218 -1847.10459564311 -1847.12877387687 -1847.15145008713 -1847.15002428738 -1847.15075209551 -1847.15138984284 -1847.1625827336 -1847.39321176022 -1861.34651811507
UNCHS044157 -1834.13726592627 -1834.10898078288 -1833.13543359887 -1825.88735675579 -1825.0169859974 -1825.00896712716 -1825.01156147452 -1826.59779769053 -1826.87946152074 -1828.04193579284 -1828.04282020372 -1828.05845961511 -1830.22815713566 -1830.26702504898 -1830.28404894996 -1830.28605595719 -1830.28915535312 -1830.3234614091 -1829.7472312612 -1829.24600800763 -1829.67338574307 -1833.86598899939 -1834.92528299534 -1835.10348409382 -1837.15012558567 -1837.33986490054 -1839.15987925997 -1839.80114457128 -1840.0863337394 -1840.21641988835 -1840.34968504954 -1842.14033739832 -1843.3998236013 -1843.436991245 -1843.46549006949 -1843.4668183523 -1843.46756372259 -1843.46821681013 -1843.47958260951 -1843.71407650802 -1857.82357966952
UNCHS044158 -1833.96326568914 -1833.93498377117 -1832.96123287962 -1825.71117327751 -1824.84043619584 -1824.83238227571 -1824.83487995962 -1826.30555779123 -1826.5740877721 -1827.69088148395 -1827.69174454318 -1827.70701001871 -1829.87685986749 -1829.91492720544 -1829.93160869419 -1829.9335643748 -1829.93657344992 -1829.97006655862 -1829.39413025188 -1828.8936154251 -1829.32196452496 -1833.51705372037 -1834.57677413702 -1834.75503804621 -1836.79967889507 -1836.98896985034 -1838.80696284355 -1839.44773919778 -1839.73272730824 -1839.86259617669 -1839.9956563966 -1841.7822917793 -1843.04438969929 -1843.08253982831 -1843.11148686858 -1843.11301584461 -1843.11376276437 -1843.11441720567 -1843.12578915208 -1843.36043497968 -1857.49317213906
UNC27783294 -1833.48491207392 -1833.4566436213 -1832.48224618769 -1825.22586520018 -1824.35395296596 -1824.34577322923 -1824.34792550642 -1825.39991870826 -1825.61990788822 -1826.56569510947 -1826.56647574535 -1826.58029640854 -1828.7522988882 -1828.78733314484 -1828.8027128157 -1828.80447290363 -1828.80713747433 -1828.83751723058 -1828.26238910948 -1827.76405412205 -1828.19573246191 -1832.40087946882 -1833.46262281856 -1833.64119914544 -1835.67791758296 -1835.86570236914 -1837.67768411867 -1838.31712278756 -1838.60157872218 -1838.73067823899 -1838.86301743967 -1840.63603685801 -1841.90630605012 -1841.94722951915 -1841.97746279784 -1841.97954816689 -1841.98029995823 -1841.9809586556 -1841.99233586819 -1842.22717111684 -1856.43198487609
