UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1808.93848197507 -1808.91869749212 -1808.41151549755 -1806.77294720135 -1807.09298810539 -1807.10165484183 -1807.09965880595 -1804.96912960524 -1804.81244690067 -1804.44588484179 -1804.44596842407 -1804.44747911345 -1804.57239136638 -1804.58220384833 -1804.58637219895 -1804.58661709362 -1804.58657669924 -1804.58630356639 -1803.62813916954 -1802.51408046307 -1802.37865271412 -1805.79709112946 -1806.72572796496 -1806.88358411858 -1805.51902477841 -1805.18637220965 -1804.93504597151 -1805.1298822685 -1805.23495704283 -1805.22432373913 -1805.22560199901 -1811.46415706597 -1813.852500385 -1814.01660421951 -1814.10816105584 -1814.11392221205 -1814.11295246736 -1814.11210660803 -1814.09781905677 -1813.81631185244 -1828.34266258543
UNCHS044153 -1808.94350238739 -1808.92364134387 -1808.41519839617 -1806.76477255114 -1807.08286141879 -1807.09149212867 -1807.08948920854 -1804.95902601277 -1804.80234965487 -1804.43581510865 -1804.43589775787 -1804.43739208722 -1804.56223065769 -1804.57201122089 -1804.57616610711 -1804.57640890456 -1804.57636455103 -1804.5760783732 -1803.61779845788 -1802.50382575605 -1802.3687804977 -1805.78857361872 -1806.71751845145 -1806.87542548397 -1805.51076577918 -1805.17811021636 -1804.92672794593 -1805.12155293397 -1805.22662345049 -1805.21599543798 -1805.2172805945 -1811.45750661035 -1813.84618840985 -1814.01009646029 -1814.10156243502 -1814.10731957812 -1814.10634923422 -1814.10550285168 -1814.09121410956 -1813.80968242872 -1828.33574297133
UNCHS044154 -1809.02082133364 -1808.99970951138 -1808.44185409054 -1806.32842225312 -1806.57074075164 -1806.57816427171 -1806.57616710138 -1804.44370963545 -1804.28679320934 -1803.91950384226 -1803.91958541786 -1803.9210610049 -1804.04786852697 -1804.05776795904 -1804.06197324278 -1804.06221925816 -1804.06217754446 -1804.06286266272 -1803.10034262788 -1801.99209258226 -1801.87536089896 -1805.35624538467 -1806.2981677991 -1806.45822346664 -1805.09373627577 -1804.76039768507 -1804.50598671501 -1804.70021178749 -1804.80505385792 -1804.79472618681 -1804.79637462951 -1811.06217444424 -1813.47000367633 -1813.63198931414 -1813.72235471031 -1813.72770022965 -1813.72672520173 -1813.72587472965 -1813.71156371889 -1813.42958088281 -1827.92943237088
JAX00436295 -1812.95430340818 -1812.92406367188 -1811.98544200875 -1805.58047088488 -1804.97253759806 -1804.9658368248 -1804.96389977711 -1802.81149821451 -1802.65223218395 -1802.27747465979 -1802.27755352134 -1802.27898131438 -1802.36044923455 -1802.37106898571 -1802.37557692276 -1802.37585727296 -1802.37585989686 -1802.38047327445 -1801.39877093594 -1800.31759594463 -1800.29266917744 -1804.06889142827 -1805.07442217418 -1805.24495622919 -1803.91173089316 -1803.57241504193 -1803.28666233318 -1803.47412037913 -1803.57622638474 -1803.56840975355 -1803.57279795088 -1809.9447669692 -1812.42734494272 -1812.5803645855 -1812.66568833313 -1812.66994615915 -1812.66894200226 -1812.66806610713 -1812.65356313901 -1812.36767141669 -1826.71319047124
UNC27782039 -1814.27396660253 -1814.2427476664 -1813.25820733301 -1806.16747018437 -1805.39145824571 -1805.38185380426 -1805.37992846186 -1803.22374643778 -1803.06404619008 -1802.68789046771 -1802.68797053338 -1802.6894191955 -1802.74897830598 -1802.75963433272 -1802.76415656398 -1802.7644437364 -1802.76445824772 -1802.76881364354 -1801.78821676356 -1800.70541154064 -1800.67692262481 -1804.44217437828 -1805.44581358607 -1805.6160165617 -1804.29472989362 -1803.95443067185 -1803.66236940538 -1803.84838074244 -1803.94987301681 -1803.9424161921 -1803.94712499127 -1810.30703864721 -1812.77859126459 -1812.93188389156 -1813.01735846674 -1813.02190383703 -1813.02089754342 -1813.02001978623 -1813.00548636074 -1812.71897007085 -1827.05598921244
UNC27782319 -1814.29204075552 -1814.26080133971 -1813.27556205024 -1806.17376889549 -1805.39494877536 -1805.38521308361 -1805.38325035688 -1803.22677586333 -1803.06704459033 -1802.69079829114 -1802.69087353407 -1802.69223764111 -1802.75062621173 -1802.76110183401 -1802.76554793376 -1802.76582393382 -1802.76581764301 -1802.76998062591 -1801.78938304206 -1800.70650205615 -1800.67786550598 -1804.44263989081 -1805.44620454773 -1805.61639486809 -1804.29517831118 -1803.95486018079 -1803.66254846255 -1803.84849530609 -1803.94996075162 -1803.9424505264 -1803.9471080878 -1810.31176775626 -1812.78265365105 -1812.9350513574 -1813.02013091731 -1813.02468537616 -1813.02367634968 -1813.02279620559 -1813.0082609966 -1812.72170737215 -1827.05931702712
UNC27782556 -1814.29134379657 -1814.26009757069 -1813.27486461628 -1806.17313753588 -1805.39433023263 -1805.38455721534 -1805.38257617925 -1803.22520226043 -1803.06536752072 -1802.68876447376 -1802.68883737532 -1802.69016042355 -1802.74819777771 -1802.75858398403 -1802.76299228359 -1802.76326268146 -1802.76324599913 -1802.76731849334 -1801.78671567878 -1800.70382091242 -1800.67515070072 -1804.43975561805 -1805.44329209293 -1805.61347756326 -1804.2921661344 -1803.95184949147 -1803.65945557421 -1803.84537425263 -1803.94682755594 -1803.93928902737 -1803.94391948025 -1810.31089868236 -1812.78158229485 -1812.9335661662 -1813.01846300969 -1813.02302087441 -1813.02201058714 -1813.02112934183 -1813.00659319733 -1812.72002050519 -1827.05765424372
UNCHS044157 -1817.11074505951 -1817.07952230204 -1816.09234636313 -1808.97164191894 -1808.18933326451 -1808.17926203936 -1808.17642161937 -1804.93389290021 -1804.64168577335 -1803.79331576061 -1803.79323980439 -1803.79194797807 -1803.85915092649 -1803.86254634485 -1803.86390491133 -1803.86371381145 -1803.862890662 -1803.86157500054 -1802.89615664532 -1801.8296894916 -1801.79806313045 -1805.47228494404 -1806.45285243516 -1806.61906024192 -1805.27221488987 -1804.93168185677 -1804.60987145399 -1804.7821404173 -1804.87734355854 -1804.86743859023 -1804.86955563052 -1811.16491405672 -1813.65081537792 -1813.81315023303 -1813.90292113044 -1813.90891705332 -1813.9079102987 -1813.90703213502 -1813.89216889673 -1813.59931252606 -1827.42104757035
UNCHS044158 -1817.53618952852 -1817.50496688564 -1816.51755238938 -1809.39461460122 -1808.61191417877 -1808.60180784632 -1808.59887765679 -1805.23848934126 -1804.93100582782 -1804.02662609757 -1804.02652289511 -1804.024752949 -1804.09198418917 -1804.09437945369 -1804.09530395493 -1804.09504750687 -1804.09410970222 -1804.09189326636 -1803.12771786252 -1802.06290597759 -1802.0317809993 -1805.7020713316 -1806.6815782271 -1806.84759926842 -1805.49772929361 -1805.15690581772 -1804.83210643851 -1805.00325657878 -1805.09796314858 -1805.08772679158 -1805.08951365189 -1811.37785239739 -1813.866285841 -1814.02908255387 -1814.11906651665 -1814.12508168732 -1814.12407482784 -1814.1231965729 -1814.10831488603 -1813.81509172636 -1827.5881811572
UNC27783294 -1819.17556612872 -1819.14434501317 -1818.15616551787 -1811.02618743441 -1810.24227688822 -1810.23204921082 -1810.22881755055 -1806.4700175524 -1806.10961491878 -1805.00819940212 -1805.00799118821 -1805.00437879363 -1805.07514946899 -1805.07383979551 -1805.07315828399 -1805.07265942389 -1805.07129600286 -1805.06570362533 -1804.10542790567 -1803.04558503315 -1803.01547473315 -1806.67180875474 -1807.64793637847 -1807.81336583662 -1806.45211057371 -1806.11028854847 -1805.7755663205 -1805.94302427619 -1806.0360966512 -1806.02461916733 -1806.02517865582 -1812.29091278954 -1814.78989067152 -1814.95349243125 -1815.04386090789 -1815.0497899071 -1815.0487819681 -1815.04790277261 -1815.03297551024 -1814.73882122353 -1828.32500822814
