UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1766.13783496824 -1766.12866575163 -1765.77492660116 -1766.2550644548 -1767.06934609951 -1767.0694553791 -1767.06205624071 -1766.91517527725 -1767.01031048412 -1767.59714596727 -1767.59645012118 -1767.58426190314 -1767.41518928266 -1767.40860273941 -1767.40615325916 -1767.40550213984 -1767.40413374246 -1767.39058739279 -1767.27556210923 -1767.77953604663 -1769.33573457597 -1775.55303502843 -1776.74581323073 -1776.94156393347 -1777.47987686927 -1777.91678251351 -1780.54060848489 -1781.32404628194 -1781.6659868505 -1781.83789398132 -1782.00985643569 -1787.87296723302 -1786.68640680204 -1786.6317406516 -1786.65161507785 -1786.63465795754 -1786.63474656806 -1786.6348250173 -1786.64021279419 -1786.75487356188 -1791.06874677133
UNCHS044153 -1766.13762741586 -1766.12836034648 -1765.77295014121 -1766.23867188564 -1767.05089366214 -1767.05096562937 -1767.04355891203 -1766.89674152401 -1766.99188022975 -1767.57872819223 -1767.57803141957 -1767.56582694648 -1767.39683315995 -1767.39021511266 -1767.3877523739 -1767.3870991079 -1767.38572669588 -1767.37214403079 -1767.25711278105 -1767.76120202456 -1769.31781490204 -1775.53774143422 -1776.7310191783 -1776.92685159274 -1777.46514711273 -1777.90206993512 -1780.52596291398 -1781.30941170478 -1781.65135733246 -1781.82327485202 -1781.99524954508 -1787.85990125193 -1786.67290331983 -1786.61786420495 -1786.63756399351 -1786.62054101425 -1786.62062899039 -1786.62070688574 -1786.6260939986 -1786.74074086754 -1791.0543282055
UNCHS044154 -1766.30896749007 -1766.29806085519 -1765.87975710386 -1765.7814717033 -1766.50877165184 -1766.50748847907 -1766.50008590703 -1766.35263958634 -1766.44766284859 -1767.03420605394 -1767.03351019878 -1767.02132167686 -1766.85561413186 -1766.84915791193 -1766.84676382066 -1766.84611570885 -1766.84475146361 -1766.83076640049 -1766.71592031673 -1767.22432187604 -1768.79533463088 -1775.10252123616 -1776.31188396095 -1776.51034521741 -1777.05077633373 -1777.48768219844 -1780.11218888251 -1780.89577447713 -1781.23779802946 -1781.41027706313 -1781.58286303595 -1787.46932244641 -1786.27132235621 -1786.21001699057 -1786.22655003437 -1786.20749892335 -1786.20758076431 -1786.20765330347 -1786.21302856859 -1786.32743077942 -1790.62437079946
JAX00436295 -1771.62588472278 -1771.60259854211 -1770.70733065791 -1765.3043036155 -1765.02125053426 -1765.00325597833 -1764.99591263453 -1764.83511985234 -1764.92843935841 -1765.5096665361 -1765.50897318183 -1765.49682595082 -1765.29299585458 -1765.28761585814 -1765.28567469295 -1765.28507959278 -1765.28380310953 -1765.26406639353 -1765.14982034918 -1765.68105022978 -1767.32675830343 -1774.03800519023 -1775.32133166472 -1775.53183349487 -1776.12193614131 -1776.55590439831 -1779.16591883933 -1779.94667992267 -1780.28760109647 -1780.46337493889 -1780.63942852313 -1786.61929380099 -1785.35474280101 -1785.26361456579 -1785.26487835345 -1785.2362493419 -1785.23629603335 -1785.23633788926 -1785.24157131118 -1785.35304986631 -1789.54875728636
UNC27782039 -1773.26363422115 -1773.23893829271 -1772.28936635309 -1766.04766758436 -1765.55955888252 -1765.5380572565 -1765.53072842726 -1765.36597162225 -1765.45885873914 -1766.03862008935 -1766.03792593182 -1766.02576389611 -1765.79982982212 -1765.79453222785 -1765.79262458507 -1765.79203955344 -1765.79078052158 -1765.76988919801 -1765.65546618194 -1766.18587119474 -1767.82781313309 -1774.51446636233 -1775.79314051725 -1776.002866659 -1776.60810679315 -1777.0409233903 -1779.64377114637 -1780.4231349578 -1780.76346021296 -1780.939358027 -1781.11549957856 -1787.08472621641 -1785.81413101198 -1785.72389472715 -1785.72545556323 -1785.69700066869 -1785.69704580055 -1785.6970862961 -1785.70228814016 -1785.81311713766 -1790.00192302238
UNC27782319 -1773.30075264722 -1773.27603067034 -1772.32568551347 -1766.0707965646 -1765.57927837248 -1765.55762761062 -1765.55025795682 -1765.38504990314 -1765.47787894994 -1766.05743060006 -1766.05673094744 -1766.04447242234 -1765.81751453044 -1765.81201862394 -1765.810027121 -1765.80942969986 -1765.80814764631 -1765.78702744143 -1765.67256681437 -1766.20286596027 -1767.8445845735 -1774.53016321748 -1775.80864812701 -1776.01834296301 -1776.6238082887 -1777.05660121309 -1779.6591888571 -1780.43849068943 -1780.77878997627 -1780.95461424621 -1781.13068483012 -1787.10364954193 -1785.83229310324 -1785.74109102419 -1785.74224445387 -1785.71379223853 -1785.71383489586 -1785.71387323034 -1785.71907436719 -1785.82988753701 -1790.01880393736
UNC27782556 -1773.30348151698 -1773.278752117 -1772.32841380242 -1766.0735884268 -1765.58208082362 -1765.56038916089 -1765.55299949777 -1765.38670292199 -1765.47940617298 -1766.0585188532 -1766.05781631035 -1766.04550702456 -1765.81827606507 -1765.81267745415 -1765.81064242703 -1765.81003851009 -1765.80874444933 -1765.78751738628 -1765.67304089315 -1766.20330423567 -1767.84497340037 -1774.53036267833 -1775.80881318632 -1776.01850217629 -1776.62392784704 -1777.05671632175 -1779.65921435241 -1780.43848688139 -1780.77877355114 -1780.95455893673 -1781.13059229398 -1787.10537613462 -1785.83367216642 -1785.74202478695 -1785.74299422737 -1785.71454970697 -1785.71459121888 -1785.71462855302 -1785.71982958176 -1785.8306404136 -1790.01965759565
UNCHS044157 -1773.67822414383 -1773.65345359433 -1772.69962075958 -1766.41722509095 -1765.92209920255 -1765.90002397609 -1765.89168885142 -1764.57525959583 -1764.52426497693 -1764.59622417751 -1764.59512107105 -1764.57575205869 -1764.35424903172 -1764.33655247004 -1764.32927793108 -1764.32788589337 -1764.32519737612 -1764.29108271665 -1764.18051156313 -1764.72087889527 -1766.3745538432 -1773.06373071395 -1774.33634143014 -1774.5449070126 -1775.13239154508 -1775.56003308496 -1778.13132743688 -1778.90030112908 -1779.23601254093 -1779.4072920351 -1779.57895495203 -1785.52499008938 -1784.25463326045 -1784.18689682853 -1784.2017244572 -1784.18284090547 -1784.18289265819 -1784.18293896125 -1784.18803893487 -1784.29720908191 -1788.37332163744
UNCHS044158 -1773.79736239086 -1773.77259022524 -1772.81840443009 -1766.53318164885 -1766.03767348421 -1766.01557031596 -1766.00714152602 -1764.5662326303 -1764.49858401116 -1764.50992935374 -1764.50878920917 -1764.48876716317 -1764.26709841038 -1764.24814509748 -1764.24032625811 -1764.23885233677 -1764.23601902339 -1764.20058404293 -1764.0904488256 -1764.63228994525 -1766.2883810391 -1772.9842973664 -1774.25782030748 -1774.4665262802 -1775.05223303154 -1775.47956083769 -1778.04972559876 -1778.81846526492 -1779.15408299251 -1779.32512339926 -1779.4965626089 -1785.44429618835 -1784.17577383547 -1784.10904897738 -1784.12446033239 -1784.10591872921 -1784.10597064849 -1784.1060171002 -1784.1110998631 -1784.21993988768 -1788.28622627717
UNC27783294 -1774.30335410432 -1774.27858129768 -1773.32318899559 -1767.02854094964 -1766.53181825293 -1766.50963812905 -1766.5009002185 -1764.63580160283 -1764.50991548836 -1764.30583652359 -1764.30458661876 -1764.28262792243 -1764.06550093648 -1764.04255373902 -1764.03300557769 -1764.03126974437 -1764.02797315008 -1763.98833047451 -1763.87952352999 -1764.42660988263 -1766.09212212474 -1772.81796948991 -1774.09628742287 -1774.30575378539 -1774.88707287267 -1775.31370198104 -1777.88272269453 -1778.65162655163 -1778.98735676416 -1779.15789068842 -1779.3288718062 -1785.2963109169 -1784.03808108879 -1783.97263421865 -1783.98883294019 -1783.97053561638 -1783.97058651965 -1783.9706320989 -1783.97564337088 -1784.08306454828 -1788.10575826315
