UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1770.36242371994 -1770.36742047187 -1770.17225401336 -1771.62638904479 -1772.51519692549 -1772.53652722071 -1772.53911757601 -1772.11002174838 -1772.14431998882 -1772.40831183302 -1772.40872686634 -1772.41594599678 -1773.10649064346 -1773.13134436677 -1773.14172622407 -1773.14287171093 -1773.1451319274 -1773.16261209215 -1772.73696069829 -1772.55761378115 -1773.40591442496 -1778.5574309313 -1779.38955044254 -1779.5307155685 -1780.51804289212 -1780.67266690984 -1782.14758266765 -1782.70555410102 -1782.95894480341 -1783.09402202198 -1783.23205620408 -1788.5291532014 -1790.58446545828 -1791.04759531568 -1791.28012122778 -1791.28139911884 -1791.28235822381 -1791.28319635133 -1791.28089475525 -1791.24142188919 -1800.45206219988
UNCHS044153 -1770.35300162693 -1770.35791807714 -1770.1613286762 -1771.60382302586 -1772.4910887984 -1772.51239001021 -1772.51497407165 -1772.08589846622 -1772.12020087942 -1772.38421143767 -1772.3846254629 -1772.39182692349 -1773.08268179774 -1773.10750396341 -1773.11787254088 -1773.11901585019 -1773.1212720104 -1773.13867278019 -1772.71293320774 -1772.53384565625 -1773.38267586286 -1778.53658318418 -1779.36912063058 -1779.51035527531 -1780.49771705178 -1780.65235097152 -1782.1273362326 -1782.68532430305 -1782.93872243116 -1783.07380081515 -1783.21183872822 -1788.51015590505 -1790.56562090489 -1791.02853557592 -1791.26095970036 -1791.26222541966 -1791.26318396287 -1791.2640215999 -1791.26171959232 -1791.22223810319 -1800.43219452679
UNCHS044154 -1770.3421539165 -1770.34566337505 -1770.09621840009 -1771.08376899758 -1771.90583022506 -1771.92608440543 -1771.92867181126 -1771.4995544177 -1771.53383718687 -1771.79780636933 -1771.79821783676 -1771.805374606 -1772.50643945502 -1772.53133155978 -1772.54173008553 -1772.54287217025 -1772.54512512213 -1772.56110455177 -1772.1329929262 -1771.96235819561 -1772.82792746471 -1778.05542403403 -1778.90054698442 -1779.04387145535 -1780.03331609285 -1780.18780599657 -1781.66346155286 -1782.22166682549 -1782.47517183658 -1782.61054546055 -1782.74894104129 -1788.04961913313 -1790.10971149432 -1790.57043428047 -1790.80177215414 -1790.80268447244 -1790.80364018346 -1790.80447534797 -1790.80216193471 -1790.76245297477 -1799.94019345415
JAX00436295 -1773.39892787008 -1773.39074142516 -1772.71368831907 -1769.21599777203 -1769.22506385285 -1769.23186185341 -1769.23447624829 -1768.80209779553 -1768.83593265578 -1769.09857741579 -1769.09897256254 -1769.10584368869 -1769.82828869395 -1769.85342767722 -1769.86393011599 -1769.86506297519 -1769.86729426894 -1769.8744949427 -1769.43515782738 -1769.31462471537 -1770.28056680812 -1775.90265600372 -1776.81476656504 -1776.96919496639 -1778.00536783019 -1778.15848842695 -1779.63197442947 -1780.18983985245 -1780.4432470469 -1780.58069597665 -1780.72145205835 -1786.04649491385 -1788.11816968596 -1788.56722260712 -1788.79282736796 -1788.79213062722 -1788.79306849031 -1788.79388807453 -1788.79147420738 -1788.74971708826 -1797.74080702223
UNC27782039 -1774.5432309663 -1774.53343657844 -1773.80067675219 -1769.54173809264 -1769.37738265358 -1769.38123020353 -1769.38384815955 -1768.95026513447 -1768.98396350589 -1769.24616885307 -1769.24656293136 -1769.25341520836 -1769.96270727796 -1769.98779342822 -1769.99827254892 -1769.9994042029 -1770.00163343335 -1770.00850092048 -1769.56958576059 -1769.45028361668 -1770.41786982342 -1776.04064819707 -1776.95268782201 -1777.10710035261 -1778.157368426 -1778.31021078209 -1779.78124615397 -1780.33853043892 -1780.59167914474 -1780.72932927641 -1780.8702690134 -1786.19762120697 -1788.26205221537 -1788.71074371653 -1788.93611369479 -1788.93528309271 -1788.93621941626 -1788.93703765673 -1788.9346074896 -1788.89250795885 -1797.87474852825
UNC27782319 -1774.55697365703 -1774.54714968917 -1773.81355410162 -1769.5423936484 -1769.37512093673 -1769.37884364125 -1769.38142740368 -1768.94738422964 -1768.98103926224 -1769.243109545 -1769.24349857904 -1769.25026243342 -1769.95879416835 -1769.98369719742 -1769.99409918298 -1769.99521939496 -1769.99742743754 -1770.0041106138 -1769.56518183729 -1769.44581471927 -1770.41330178106 -1776.03568197123 -1776.94766027236 -1777.10206256276 -1778.15261686453 -1778.30546178883 -1779.77639367509 -1780.33364838836 -1780.58678465468 -1780.72437214748 -1780.86525219786 -1786.19837182055 -1788.26253343357 -1788.71044155761 -1788.93545004954 -1788.93461624678 -1788.93554997472 -1788.93636594841 -1788.93393504862 -1788.89181868747 -1797.87542163644
UNC27782556 -1774.5528574111 -1774.54302706041 -1773.80943049832 -1769.53827402459 -1769.37100472096 -1769.37469328998 -1769.37726038315 -1768.94228473069 -1768.97583068341 -1769.23751870167 -1769.23790522257 -1769.24462501873 -1769.95294659845 -1769.97775856316 -1769.98812211847 -1769.98923658981 -1769.99143402902 -1769.99802703925 -1769.55908182572 -1769.43970198922 -1770.40719737129 -1776.02962768234 -1776.94161530122 -1777.09601901331 -1778.14659091943 -1778.29944163757 -1779.77036323967 -1780.32761374666 -1780.58074836684 -1780.71830660613 -1780.85915904853 -1786.19499629853 -1788.25909090567 -1788.70663887786 -1788.93148073143 -1788.9306465897 -1788.93157910436 -1788.93239401846 -1788.92996277157 -1788.88783875528 -1797.87223375272
UNCHS044157 -1774.98768483103 -1774.97786556482 -1774.24365299195 -1769.96627865793 -1769.79782623182 -1769.80111847766 -1769.80281266393 -1768.31048020316 -1768.21418728053 -1768.00985605051 -1768.01000990832 -1768.01264119007 -1768.72784771894 -1768.74388266194 -1768.75043452425 -1768.75097271426 -1768.75214793138 -1768.7521973944 -1768.31366578776 -1768.2070536663 -1769.20552269724 -1774.91792997434 -1775.84075486125 -1775.99683225396 -1777.05369927733 -1777.20733968374 -1778.68752027408 -1779.24802957986 -1779.50257373644 -1779.64064722139 -1779.78203580724 -1785.10122810918 -1787.13282782393 -1787.58654113753 -1787.81358761124 -1787.81309867611 -1787.81402387372 -1787.81483237302 -1787.81225075274 -1787.76727673367 -1796.91843764038
UNCHS044158 -1775.13242345656 -1775.12260534807 -1774.38831560999 -1770.11017780455 -1769.94158325297 -1769.94483097563 -1769.94642784827 -1768.33423825478 -1768.22281817564 -1767.96314004998 -1767.96325982497 -1767.96529253854 -1768.68011540555 -1768.69481654754 -1768.7007902772 -1768.7012414073 -1768.702262177 -1768.70127320374 -1768.26267177138 -1768.15751631479 -1769.15989172214 -1774.88619627105 -1775.81116670076 -1775.96759373945 -1777.02530058527 -1777.17905305251 -1778.66111220643 -1779.22242624757 -1779.47733755512 -1779.61542381862 -1779.75684012962 -1785.07688415088 -1787.10652837974 -1787.55971963449 -1787.78656507768 -1787.78603332475 -1787.78695707974 -1787.78776431816 -1787.78517067741 -1787.73995004997 -1796.91141829641
UNC27783294 -1775.82232208581 -1775.81250935669 -1775.07803713838 -1770.7978496925 -1770.62882076734 -1770.6319136395 -1770.6331694244 -1768.60576505555 -1768.44142796978 -1767.98581472441 -1767.98580706569 -1767.9856016102 -1768.70116075107 -1768.71085734284 -1768.7146620193 -1768.71478650109 -1768.71522737013 -1768.71027951853 -1768.27107026074 -1768.17032013152 -1769.18577614729 -1774.96131254208 -1775.89420711714 -1776.05193445553 -1777.11113408982 -1777.26534560385 -1778.75486842971 -1779.31936166071 -1779.57572672163 -1779.71377814453 -1779.85522268774 -1785.17631028991 -1787.20041767113 -1787.65029067672 -1787.87582644913 -1787.87503719577 -1787.87595489707 -1787.8767568459 -1787.87412695419 -1787.82813126129 -1797.0563951863
