UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1791.8978126397 -1791.87799370765 -1791.28076330925 -1788.97694334787 -1789.21123929346 -1789.2349436868 -1789.24182243781 -1787.98688029359 -1787.88719884723 -1787.68482818665 -1787.68528711584 -1787.69337152021 -1790.35022154226 -1790.3921125615 -1790.41011921246 -1790.41211852895 -1790.41548384205 -1790.4417187503 -1789.94097892846 -1789.7410313915 -1790.66709978831 -1796.78018818984 -1798.1559439854 -1798.38718681191 -1802.62482888061 -1802.87184687579 -1804.80865880876 -1805.50273340994 -1805.80884398671 -1806.11975193607 -1806.42553210495 -1814.75850845625 -1819.10158319345 -1819.39773328985 -1819.54225546872 -1819.54884290636 -1819.54990178869 -1819.55082660265 -1819.54539517344 -1819.44303998709 -1827.39213732628
UNCHS044153 -1791.90259438943 -1791.88269521211 -1791.28409094555 -1788.96712780076 -1789.19926374298 -1789.22292877166 -1789.22980049835 -1787.97500004472 -1787.87533188509 -1787.67301468532 -1787.67347276342 -1787.68154227113 -1790.33886480513 -1790.38072856492 -1790.39872379726 -1790.40072122577 -1790.40408297852 -1790.43032390684 -1789.9295359953 -1789.72933811416 -1790.65549277048 -1796.77049809378 -1798.14663506371 -1798.37794018609 -1802.61573701978 -1802.86276677712 -1804.79962218133 -1805.49370916712 -1805.79982518453 -1806.11075883044 -1806.41656528877 -1814.75090472239 -1819.0946295754 -1819.39065814292 -1819.53513049324 -1819.54173343326 -1819.54279201867 -1819.54371657351 -1819.53828454677 -1819.4359171375 -1827.38494489633
UNCHS044154 -1792.1700093192 -1792.14878304344 -1791.49841946564 -1788.68080755713 -1788.82976938504 -1788.85211905055 -1788.85899815071 -1787.6023651898 -1787.50253345395 -1787.29973416564 -1787.3001926865 -1787.30827008106 -1789.98411250949 -1790.02614207381 -1790.04420777649 -1790.04620928967 -1790.04957608884 -1790.07736767901 -1789.57524085503 -1789.36634412615 -1790.29684438896 -1796.48502718872 -1797.87533662918 -1798.10895781281 -1802.34981263515 -1802.59674749413 -1804.53389926459 -1805.22813956995 -1805.534331597 -1805.84643073822 -1806.15341402164 -1814.50159638563 -1818.870619586 -1819.16697407564 -1819.3116983606 -1819.31903523007 -1819.32009308231 -1819.32101699757 -1819.31557209543 -1819.21294169281 -1827.14166699885
JAX00436295 -1797.7138132725 -1797.68376717596 -1796.66509205888 -1789.40027135967 -1788.63467929619 -1788.64184942531 -1788.64878916605 -1787.37864136447 -1787.2774322121 -1787.07047055723 -1787.07093016165 -1787.0790263989 -1789.7850035181 -1789.82788922485 -1789.84631634609 -1789.84835285472 -1789.85177221558 -1789.88551351966 -1789.3792328311 -1789.13709605773 -1790.08902255568 -1796.57813460751 -1798.02545623897 -1798.26832058492 -1802.55364599849 -1802.79843985864 -1804.7250979899 -1805.41710513827 -1805.72237796755 -1806.03980696542 -1806.35209683659 -1814.75775886744 -1819.20811549361 -1819.50468363173 -1819.64987189214 -1819.65992981194 -1819.66098054763 -1819.66189825565 -1819.65634599008 -1819.55149861677 -1827.37912234345
UNC27782039 -1799.26907154684 -1799.23831070731 -1798.18315967488 -1790.26172122355 -1789.32178437841 -1789.32591909635 -1789.33286728744 -1788.06118131922 -1787.9597674946 -1787.75216084552 -1787.75262007191 -1787.76070937198 -1790.4402838739 -1790.48316066626 -1790.50158303333 -1790.50362478784 -1790.50705428281 -1790.54018110949 -1790.03503432002 -1789.79735722359 -1790.74659923701 -1797.20142186944 -1798.64170252919 -1798.88339008283 -1803.17995787405 -1803.42409085837 -1805.3459210621 -1806.03673029143 -1806.34148353977 -1806.65860718931 -1806.97055842393 -1815.36900473295 -1819.79850744849 -1820.09444169748 -1820.23923239868 -1820.24877852935 -1820.24982784699 -1820.25074431823 -1820.24517604876 -1820.13999280502 -1827.96856487896
UNC27782319 -1799.27782349397 -1799.24704555901 -1798.19136026559 -1790.25947969296 -1789.31665489477 -1789.32065329101 -1789.32756297408 -1788.05630236776 -1787.95491639125 -1787.74743595436 -1787.74789060832 -1787.75589984844 -1790.43476573008 -1790.4774699772 -1790.49581976258 -1790.49785072962 -1790.5012602284 -1790.53419358095 -1790.02904519989 -1789.79143256966 -1790.74061537176 -1797.19470020423 -1798.63484057165 -1798.87650490323 -1803.17376710903 -1803.41789317448 -1805.33955232614 -1806.03031807224 -1806.33505325172 -1806.65210578425 -1806.96398880043 -1815.36709494278 -1819.7962703367 -1820.09148082214 -1820.23595779512 -1820.24547859077 -1820.24652634955 -1820.24744146004 -1820.24187211182 -1820.13666692357 -1827.96664914135
UNC27782556 -1799.26934549112 -1799.23856021976 -1798.18287218305 -1790.25099106863 -1789.30817148464 -1789.31213111414 -1789.31902265333 -1788.04785540838 -1787.9464402302 -1787.73885587847 -1787.73930859652 -1787.74728389559 -1790.42606009687 -1790.46867719718 -1790.4869902454 -1790.48901568704 -1790.49241499071 -1790.52526494207 -1790.02011452172 -1789.78245995572 -1790.73156066516 -1797.18531503213 -1798.62539138797 -1798.8670450553 -1803.16451700397 -1803.40863962376 -1805.33018166032 -1806.02090244617 -1806.32561781764 -1806.64263251423 -1806.95447918927 -1815.35965244204 -1819.7888734146 -1820.08375812952 -1820.22809121341 -1820.23759556909 -1820.23864261906 -1820.23955711078 -1820.23398712207 -1820.1287697568 -1827.95888629853
UNCHS044157 -1800.33482252113 -1800.30419326459 -1799.24869678412 -1791.31405371304 -1790.36974107443 -1790.37377171865 -1790.38019701525 -1788.54021239001 -1788.35823539265 -1787.87134827906 -1787.87212029296 -1787.88567071915 -1790.55756433215 -1790.5909740473 -1790.60530800161 -1790.6067336973 -1790.60909874209 -1790.64276533886 -1790.15658356585 -1789.89860306947 -1790.75056712556 -1796.7630225998 -1798.11190246009 -1798.33838660288 -1802.60120965133 -1802.83588097897 -1804.65279896701 -1805.29865182867 -1805.58319717971 -1805.88892864625 -1806.18936997592 -1814.40011726308 -1818.82192752469 -1819.12922485927 -1819.27494499364 -1819.27520569329 -1819.27627529314 -1819.27720946055 -1819.27127491481 -1819.15957480662 -1826.28862049166
UNCHS044158 -1800.6045657074 -1800.57394531499 -1799.51836703754 -1791.58269956277 -1790.63815118191 -1790.6421639529 -1790.64848221711 -1788.69050757758 -1788.49491650456 -1787.96108437364 -1787.96187033449 -1787.97566677549 -1790.64662760101 -1790.67890158638 -1790.69274536233 -1790.69409731453 -1790.69633413795 -1790.72970330322 -1790.24526568047 -1789.98588637798 -1790.83029497997 -1796.80946574483 -1798.15161092205 -1798.37697999478 -1802.63670387012 -1802.87059244367 -1804.67937428669 -1805.32175904758 -1805.60475326546 -1805.90955871533 -1806.20907024975 -1814.40683260718 -1818.82750933164 -1819.13573519731 -1819.28160776586 -1819.28136281707 -1819.28243416191 -1819.2833698521 -1819.27740173193 -1819.16508563049 -1826.23225000776
UNC27783294 -1801.72446810623 -1801.69387668648 -1800.63804662891 -1792.69919921361 -1791.75391283873 -1791.75784772974 -1791.7637678415 -1789.36574974347 -1789.11933608376 -1788.40824225482 -1788.40906073617 -1788.42343577077 -1791.09603084813 -1791.12422929543 -1791.13631327019 -1791.13739952417 -1791.13917385725 -1791.17140611623 -1790.69290157922 -1790.42816894859 -1791.2455597612 -1797.10871260649 -1798.4277445869 -1798.649297158 -1802.90082274292 -1803.13209695 -1804.91331871295 -1805.54389122978 -1805.82160703347 -1806.12312157391 -1806.41933653671 -1814.5776028034 -1818.99316986473 -1819.30396194744 -1819.45027883184 -1819.44857754008 -1819.44965489675 -1819.45059583446 -1819.4445123241 -1819.3300595228 -1826.16698280504
