UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1800.98447447772 -1800.95400822986 -1800.36957467085 -1798.45161870539 -1798.80502468995 -1798.81426415842 -1798.81190797579 -1797.52598547087 -1797.46592132833 -1797.36175349784 -1797.36120763444 -1797.35181421823 -1800.00990516215 -1800.00584912619 -1800.00457671486 -1800.00354451366 -1800.00135070591 -1799.95981342825 -1799.14704117482 -1798.33746186425 -1798.62959075336 -1803.20203246592 -1804.41922077464 -1804.62248608456 -1804.92771037266 -1804.86825772211 -1806.21432982649 -1806.80910188373 -1807.07699643502 -1807.15462848503 -1807.23947201587 -1812.67466926466 -1813.584062726 -1813.64270136719 -1813.69879471546 -1813.70078822457 -1813.70253461404 -1813.70406360515 -1813.70409223522 -1813.71465341627 -1822.83507214906
UNCHS044153 -1801.00292741331 -1800.97237743462 -1800.38650636583 -1798.45446619243 -1798.80548718301 -1798.81468291603 -1798.81231903506 -1797.52646566689 -1797.46640672214 -1797.36225771226 -1797.36171066856 -1797.35229655911 -1800.01055435763 -1800.00645874296 -1800.00516963238 -1800.00413481159 -1800.00193611409 -1799.96029271166 -1799.1474149552 -1798.33762911698 -1798.62978513804 -1803.20339335898 -1804.42083730174 -1804.62414455632 -1804.9294484024 -1804.86999811727 -1806.21602514077 -1806.81079951288 -1807.07869516285 -1807.15633447859 -1807.24118635636 -1812.67843633773 -1813.58786562669 -1813.6462320978 -1813.70220331068 -1813.70418035934 -1813.70592594905 -1813.70745424183 -1813.70748222183 -1813.71802944769 -1822.83824796416
UNCHS044154 -1801.09176410173 -1801.05975205395 -1800.4171769271 -1797.95458872574 -1798.22067925144 -1798.22855152513 -1798.22619120422 -1796.9391414871 -1796.87891827925 -1796.77424679556 -1796.77369925052 -1796.76427659051 -1799.44278959788 -1799.43885273732 -1799.43763143141 -1799.43659852262 -1799.43440066612 -1799.38885415448 -1798.57042977089 -1797.74981289948 -1798.04538075278 -1802.6905880011 -1803.92317862448 -1804.12898635071 -1804.43594301019 -1804.37585305456 -1805.71818082195 -1806.31304356391 -1806.58099531799 -1806.65944759387 -1806.74516128993 -1812.23112828905 -1813.15292828024 -1813.20763242388 -1813.26175380929 -1813.26280458396 -1813.2645466345 -1813.26607184003 -1813.26608670843 -1813.2763713557 -1822.36811057183
JAX00436295 -1805.34658199546 -1805.30457349601 -1804.23396542111 -1796.84401736627 -1796.13296774167 -1796.12475446757 -1796.12243336669 -1794.82431929058 -1794.76266788626 -1794.65352839652 -1794.65297823098 -1794.64351001175 -1797.36933531679 -1797.3663228022 -1797.36549554346 -1797.36448975787 -1797.36232677935 -1797.29624286248 -1796.45148538095 -1795.580128226 -1795.89962344237 -1800.90243726602 -1802.21014941475 -1802.42831983047 -1802.78562715238 -1802.72093793503 -1804.03323125961 -1804.62588245671 -1804.89297070478 -1804.9763639768 -1805.06718946155 -1810.79244119352 -1811.75894236763 -1811.79549384798 -1811.84042865542 -1811.83712104275 -1811.83883993697 -1811.84034494387 -1811.84022596864 -1811.8477774787 -1820.77741890101
UNC27782039 -1806.75260808922 -1806.7097211252 -1805.59052736055 -1797.42448348795 -1796.51825845783 -1796.50666868485 -1796.50435546453 -1795.20434406215 -1795.14246840678 -1795.03264330131 -1795.03209323516 -1795.02262642134 -1797.72498459924 -1797.72200285731 -1797.7211884579 -1797.72018928406 -1797.71803811682 -1797.65215263742 -1796.80843657818 -1795.93848492042 -1796.25689055219 -1801.24963291537 -1802.55516429778 -1802.77296311085 -1803.14668442508 -1803.08146031614 -1804.38927356612 -1804.98086880325 -1805.24750034587 -1805.33115677079 -1805.42221062256 -1811.13954349098 -1812.09613146445 -1812.13280041857 -1812.17771614972 -1812.1743780134 -1812.17609473465 -1812.17759784611 -1812.17745290227 -1812.18446396369 -1821.10728158117
UNC27782319 -1806.78101783041 -1806.73811017639 -1805.61814871582 -1797.43939664492 -1796.52989380641 -1796.51815534972 -1796.51580055732 -1795.21563559126 -1795.15373084467 -1795.04379364865 -1795.04323730622 -1795.03366041186 -1797.73497316021 -1797.73176653468 -1797.73085711426 -1797.72984383687 -1797.7276665188 -1797.66155022975 -1796.81781386022 -1795.94781752687 -1796.26612556061 -1801.25843722613 -1802.56389959892 -1802.78168686136 -1803.1556508169 -1803.090420234 -1804.39803888054 -1804.98958058037 -1805.25618968181 -1805.33976884241 -1805.43074886774 -1811.15423931892 -1812.10994022585 -1812.14542043094 -1812.18982271581 -1812.18647648426 -1812.1881891676 -1812.18968875226 -1812.18954292371 -1812.19653239894 -1821.12009591131
UNC27782556 -1806.78539239644 -1806.74247712023 -1805.62252034634 -1797.44381831112 -1796.53432525651 -1796.52254526631 -1796.5201703166 -1795.21916638735 -1795.15715398191 -1795.04683054047 -1795.04627106834 -1795.03663927519 -1797.73766521445 -1797.7343467499 -1797.73338999395 -1797.73236964349 -1797.73017924678 -1797.66394737608 -1796.82019342632 -1795.95016521933 -1796.26843765754 -1801.26061053977 -1802.56604729556 -1802.78383010133 -1803.15776308741 -1803.09253414658 -1804.40008216639 -1804.99160036645 -1805.25819937743 -1805.34173896737 -1805.43268124197 -1811.15909630485 -1812.11444317729 -1812.14937294797 -1812.19353870195 -1812.19019177685 -1812.19190257513 -1812.1934005133 -1812.19325429462 -1812.20023460171 -1821.12412895878
UNCHS044157 -1808.98628947312 -1808.94344984435 -1807.8223759325 -1799.63219744324 -1798.72048118511 -1798.70860246068 -1798.70556689352 -1796.45268480462 -1796.26292280143 -1795.69025090342 -1795.68943346812 -1795.67527261416 -1798.39253987058 -1798.38071615985 -1798.37607732948 -1798.37449996022 -1798.3713252811 -1798.30299533767 -1797.45918928371 -1796.6030575804 -1796.95321956042 -1802.04134740455 -1803.35929737919 -1803.57892787744 -1803.94242434967 -1803.87568373558 -1805.18588381118 -1805.77853079195 -1806.04563851257 -1806.12780813647 -1806.21748760617 -1811.95643296572 -1812.88691765727 -1812.92126074536 -1812.96510293597 -1812.96211675348 -1812.96380368888 -1812.96528074355 -1812.96492250072 -1812.96776294793 -1821.94878804859
UNCHS044158 -1809.31337927352 -1809.27054801061 -1808.14938203885 -1799.9581127585 -1799.04615582712 -1799.03426539416 -1799.03115689168 -1796.67219101456 -1796.46791087267 -1795.84170568405 -1795.84085954419 -1795.82619481304 -1798.54375042689 -1798.53090070699 -1798.52581846168 -1798.52417432536 -1798.52088190776 -1798.45204939226 -1797.60831506823 -1796.75344381664 -1797.10645664441 -1802.2045713966 -1803.52423375867 -1803.74413550483 -1804.1068218254 -1804.03987276624 -1805.3505422705 -1805.94344312644 -1806.21067421382 -1806.29269744157 -1806.38224641273 -1812.12298074878 -1813.05216871542 -1813.08595587434 -1813.12950572295 -1813.12638248446 -1813.12806713962 -1813.12954219958 -1813.12916569887 -1813.13163325217 -1822.11382280206
UNC27783294 -1810.66225384055 -1810.61945742316 -1809.49809992044 -1801.30409733764 -1800.39145413211 -1800.37953657282 -1800.37618608182 -1797.65932564526 -1797.40495567672 -1796.5911400178 -1796.59019286989 -1796.57375595625 -1799.29426245248 -1799.27774110463 -1799.27107377636 -1799.26919125036 -1799.26547862832 -1799.19504638691 -1798.3511471608 -1797.50030285782 -1797.86354563747 -1803.00093182401 -1804.32798073947 -1804.54907200177 -1804.90774416316 -1804.84015175991 -1806.15459009175 -1806.74911401999 -1807.01711152518 -1807.09868049461 -1807.18784032758 -1812.93313450765 -1813.85828235853 -1813.88885204336 -1813.93070017764 -1813.92670303645 -1813.928378372 -1813.92984527946 -1813.92940694814 -1813.93057498988 -1822.90602706773
