UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1760.83609024376 -1760.82289108076 -1760.58682103076 -1762.20032275394 -1763.21779577091 -1763.25257927668 -1763.25898397992 -1763.91933531885 -1764.09103122187 -1764.85688119713 -1764.85746527108 -1764.86769253097 -1767.43794472657 -1767.44574173619 -1767.44871093888 -1767.4485283916 -1767.44854405326 -1767.36978287719 -1767.04853520059 -1767.13941233246 -1768.34537512307 -1773.88956604521 -1775.27766062521 -1775.50349442053 -1776.91270119908 -1776.89609435756 -1777.26220979982 -1777.61080492407 -1777.77985569096 -1777.84658523928 -1777.9198784811 -1781.80487854527 -1784.1938045506 -1784.50027106427 -1784.68664727682 -1784.64697684437 -1784.64772026138 -1784.64837011378 -1784.64401103898 -1784.5676289181 -1794.53045139838
UNCHS044153 -1760.83455729024 -1760.82126178682 -1760.58354302176 -1762.18302579402 -1763.19853776692 -1763.23328811331 -1763.2396861242 -1763.9000887408 -1764.07179172719 -1764.83767208452 -1764.83825531988 -1764.84846788904 -1767.41943140511 -1767.42720157463 -1767.43015955383 -1767.42997509581 -1767.42998716145 -1767.35091970058 -1767.02953839706 -1767.12047307611 -1768.32669544094 -1773.87285919685 -1775.26139194873 -1775.48729731726 -1776.89649158509 -1776.87987221592 -1777.24585076217 -1777.59444836652 -1777.76350071817 -1777.83022479981 -1777.90351522373 -1781.78910879854 -1784.1780041408 -1784.48413702321 -1784.67035622581 -1784.630632373 -1784.6313753665 -1784.63202484935 -1784.62766489857 -1784.55126564659 -1794.51389256348
UNCHS044154 -1760.60628073487 -1760.59131211622 -1760.29017464227 -1761.35761377141 -1762.30069590087 -1762.33436537274 -1762.34077047712 -1762.99999704442 -1763.17159190793 -1763.93715381555 -1763.93774009729 -1763.9480057877 -1766.55294787903 -1766.56094423251 -1766.56399746969 -1766.56381699263 -1766.5638342455 -1766.47228757335 -1766.14539092677 -1766.2385131865 -1767.45569483407 -1773.08867451026 -1774.49602391345 -1774.72501016054 -1776.13298768054 -1776.11506998215 -1776.47307961325 -1776.82154966883 -1776.99057758402 -1777.05728343001 -1777.13066076679 -1781.00343359497 -1783.39584890165 -1783.69429475574 -1783.87669808227 -1783.8346366973 -1783.83537406448 -1783.83601863736 -1783.83163957334 -1783.75487557262 -1793.69830943049
JAX00436295 -1762.29233686337 -1762.26417047852 -1761.43321163067 -1757.02605238594 -1757.00016263128 -1757.01826508515 -1757.02473350121 -1757.67143779786 -1757.84175452674 -1758.60340845864 -1758.60400824947 -1758.61450785788 -1761.38574164294 -1761.39530325277 -1761.3990107781 -1761.39887178798 -1761.39895012165 -1761.23237808658 -1760.8736550306 -1760.98765382629 -1762.2898259436 -1768.44744886965 -1769.96804238291 -1770.21554480576 -1771.64126749587 -1771.61382926224 -1771.91298761193 -1772.25824695373 -1772.42607314827 -1772.49339721697 -1772.56797445311 -1776.37606786054 -1778.78301958535 -1779.03505686129 -1779.19456133187 -1779.13891656988 -1779.13961681974 -1779.14022900005 -1779.13566840703 -1779.05533094516 -1788.86113664208
UNC27782039 -1763.32147807781 -1763.29169375692 -1762.38906235681 -1757.01739960248 -1756.77470964916 -1756.78914183409 -1756.79562027485 -1757.43981684042 -1757.60985308539 -1758.37062234404 -1758.37122122339 -1758.38170430056 -1761.14694958796 -1761.15664956518 -1761.16041338207 -1761.16028236841 -1761.16037384151 -1760.99031060839 -1760.63036966888 -1760.74606870042 -1762.05315145245 -1768.23193649684 -1769.75720467779 -1770.00546593913 -1771.44058896095 -1771.41199331376 -1771.70385380386 -1772.04810635389 -1772.21550753362 -1772.28309308561 -1772.35794094933 -1776.1624711898 -1778.56341012092 -1778.81239307685 -1778.97029323873 -1778.91363464271 -1778.91433123817 -1778.91494022854 -1778.91034722924 -1778.82934855728 -1788.61863509131
UNC27782319 -1763.3237961864 -1763.29398303948 -1762.39021294231 -1757.00266134086 -1756.75629081292 -1756.77057841284 -1756.77702005874 -1757.42094594034 -1757.59096004745 -1758.35167871404 -1758.3522722972 -1758.36266254391 -1761.12737815985 -1761.13689339292 -1761.14057943608 -1761.1404367913 -1761.14050667556 -1760.97021730322 -1760.61024053477 -1760.72592743722 -1762.03304318541 -1768.21203571837 -1769.73736025666 -1769.98563053279 -1771.42101943007 -1771.39240674595 -1771.68404093063 -1772.02824670089 -1772.19562875473 -1772.26314644616 -1772.33793027449 -1776.14673503197 -1778.54707760166 -1778.79513208647 -1778.95263196794 -1778.89597702207 -1778.89667193629 -1778.89727945935 -1778.89268521192 -1778.81166216049 -1788.60145333406
UNC27782556 -1763.31600989982 -1763.28618992946 -1762.38242120516 -1756.99490235909 -1756.74854168236 -1756.76279247189 -1756.76921606657 -1757.41221760113 -1757.58213353029 -1758.34252715812 -1758.3431180312 -1758.35346079297 -1761.11800783371 -1761.12742619845 -1761.13107143412 -1761.13092268287 -1761.13098130631 -1760.9605885577 -1760.60059830383 -1760.71625615295 -1762.02332965758 -1768.20215239174 -1769.72743712711 -1769.97570058026 -1771.41111837975 -1771.38250481878 -1771.6740524792 -1772.01823179362 -1772.185602329 -1772.25308307369 -1772.32783168056 -1776.13859604762 -1778.53872808397 -1778.78641499296 -1778.94376025204 -1778.8871256589 -1778.88781984037 -1778.88842672392 -1778.8838318622 -1778.80279752275 -1788.5928261412
UNCHS044157 -1763.007510099 -1762.97773135911 -1762.07256250434 -1756.67062587998 -1756.42147729271 -1756.43529978067 -1756.44068867658 -1755.87936602998 -1755.91177608184 -1756.19529231955 -1756.19555854486 -1756.20021298282 -1758.96841285599 -1758.96573051904 -1758.96419196722 -1758.96326654886 -1758.96196074696 -1758.77350485719 -1758.41472249873 -1758.52757384718 -1759.8196124853 -1765.89120035994 -1767.38469905889 -1767.62754031972 -1769.0465642415 -1769.01386017259 -1769.26682252414 -1769.59912037729 -1769.76101396041 -1769.82485109887 -1769.895979644 -1773.6085176437 -1776.01517895308 -1776.30466272209 -1776.48188673042 -1776.43602053303 -1776.43673668502 -1776.4373627198 -1776.43243934697 -1776.34540786378 -1786.09984629556
UNCHS044158 -1763.08265382083 -1763.05287532406 -1762.14749513377 -1756.74358357593 -1756.49409400164 -1756.5078580156 -1756.5131266094 -1755.81031681575 -1755.82565577655 -1756.04837316961 -1756.04860556941 -1756.05266550575 -1758.82102724436 -1758.81713618618 -1758.81507525064 -1758.81407121211 -1758.81262695169 -1758.62331933378 -1758.26507675053 -1758.37939388801 -1759.67336599191 -1765.74830796275 -1767.24198774041 -1767.48484527905 -1768.90276253589 -1768.86971323443 -1769.12107875385 -1769.45296757113 -1769.61468802596 -1769.67829275975 -1769.7492007574 -1773.4580430609 -1775.86558952223 -1776.15666997617 -1776.33464409199 -1776.28918894394 -1776.28990561756 -1776.29053210609 -1776.28558092285 -1776.19801839217 -1785.9610895204
UNC27783294 -1763.53689951519 -1763.50712181089 -1762.60109504289 -1757.19105716798 -1756.94048855373 -1756.95403307968 -1756.95887766269 -1755.76208508776 -1755.71643198117 -1755.71876519831 -1755.71888416707 -1755.72094711569 -1758.49258983105 -1758.48458858827 -1758.48074191742 -1758.47946816506 -1758.4775479652 -1758.28592393742 -1757.92955400671 -1758.04950354941 -1759.35183648914 -1765.44707030124 -1766.94372245613 -1767.18702967838 -1768.60074274088 -1768.56663149459 -1768.81458251104 -1769.14572369925 -1769.30716063732 -1769.37002418454 -1769.44023834237 -1773.13909354952 -1775.54745413215 -1775.84042491693 -1776.0193394628 -1775.97441742496 -1775.97513340027 -1775.97575927374 -1775.97071804996 -1775.88140121027 -1785.66646140695
