UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1792.76286651618 -1792.75373131773 -1792.5466032203 -1793.73529206527 -1794.55712884627 -1794.57821014729 -1794.58067700539 -1795.64023340466 -1795.85211512457 -1796.75976834749 -1796.7607909449 -1796.77885792144 -1796.08654128491 -1796.12721467085 -1796.14482685465 -1796.14729673394 -1796.15163520288 -1796.20131165994 -1796.05210782071 -1796.39043494276 -1797.66662662775 -1803.8396440994 -1805.24900106408 -1805.48149418958 -1809.35112414387 -1809.18236843065 -1809.27981081776 -1809.55228970914 -1809.68872824443 -1809.77776362531 -1809.87189745426 -1817.02472949259 -1818.31306370028 -1818.57777259162 -1818.71378967899 -1818.71761959356 -1818.71748469668 -1818.7173661126 -1818.72213770092 -1818.82448850668 -1824.70040517186
UNCHS044153 -1792.75893204704 -1792.74972831983 -1792.54145623101 -1793.72043439931 -1794.54088504479 -1794.56194195443 -1794.56440363281 -1795.62398290259 -1795.8358687704 -1796.74354253548 -1796.74456438175 -1796.76261818356 -1796.07019059831 -1796.11083967825 -1796.12844160637 -1796.13090987121 -1796.1352453202 -1796.18482950101 -1796.0355893201 -1796.37439604106 -1797.65127044123 -1803.82606386199 -1805.23579745702 -1805.46835203593 -1809.33788742401 -1809.16912361668 -1809.26649573303 -1809.53897030992 -1809.67540758122 -1809.76445559066 -1809.85860328891 -1817.01247681942 -1818.30108509913 -1818.56577942645 -1818.70180171583 -1818.70570286797 -1818.70556767362 -1818.70544882988 -1818.71021989811 -1818.81256019605 -1824.68850289254
UNCHS044154 -1792.69264213224 -1792.68229747709 -1792.42982444462 -1793.22696090775 -1793.99159667852 -1794.01178778593 -1794.01425460145 -1795.07215473571 -1795.28384834767 -1796.19094402711 -1796.19196598876 -1796.21002189955 -1795.515642869 -1795.55639663772 -1795.57404310906 -1795.57651476202 -1795.58085503011 -1795.62805030204 -1795.47794248707 -1795.83524604363 -1797.13771172901 -1803.37893530983 -1804.80224133902 -1805.03701242774 -1808.906914656 -1808.73737795354 -1808.83103661481 -1809.10314066906 -1809.2394430217 -1809.32902662391 -1809.42375038724 -1816.58762970408 -1817.89086406908 -1818.16004602755 -1818.29860219771 -1818.30545240935 -1818.30531751244 -1818.30519892911 -1818.30996228594 -1818.41214918858 -1824.28026574225
JAX00436295 -1794.64336814093 -1794.62379337995 -1794.00105648661 -1790.99866622067 -1791.08002025448 -1791.08907332437 -1791.0915884018 -1792.13356858248 -1792.34347185065 -1793.24512273763 -1793.24614670776 -1793.26423752241 -1792.52192183357 -1792.56340613585 -1792.58136219319 -1792.58386836767 -1792.58826202756 -1792.62202183821 -1792.46776108866 -1792.93121142872 -1794.38579094734 -1801.00333431187 -1802.50392718735 -1802.75129574102 -1806.64453800966 -1806.46886174799 -1806.53058653461 -1806.79807065961 -1806.93254136069 -1807.02571750602 -1807.12422136192 -1814.34052621844 -1815.71854650222 -1816.01164616532 -1816.16400695512 -1816.18758557757 -1816.18744811989 -1816.18732730927 -1816.19198700941 -1816.29207839508 -1822.09735515418
UNC27782039 -1795.49102412876 -1795.47020949458 -1794.79493185456 -1791.12254751211 -1791.05695518614 -1791.06351628497 -1791.06603970858 -1792.10517826082 -1792.31476920354 -1793.21545558983 -1793.21648016383 -1793.23458126996 -1792.47717093484 -1792.51872491001 -1792.53671012138 -1792.53922288426 -1792.54362759798 -1792.5770908355 -1792.42292338011 -1792.88954343803 -1794.34932994163 -1800.97709636711 -1802.48001966347 -1802.72776095252 -1806.62942237359 -1806.45287408792 -1806.50940627411 -1806.77582204392 -1806.90984473344 -1807.00333504504 -1807.10214327334 -1814.31702448658 -1815.69317707387 -1815.98645451411 -1816.13899711431 -1816.16305058937 -1816.16291134065 -1816.16278896813 -1816.1674234681 -1816.26700049258 -1822.06272392802
UNC27782319 -1795.49813515905 -1795.47729811071 -1794.80119523081 -1791.11783526367 -1791.04975540997 -1791.05621114508 -1791.05870618574 -1792.09761273117 -1792.30718692485 -1793.20783935417 -1793.20885987303 -1793.22688980067 -1792.46864867663 -1792.51006135569 -1792.52798686585 -1792.53049083222 -1792.53487920352 -1792.56819831011 -1792.41401906464 -1792.88062852745 -1794.34040567252 -1800.9680977948 -1802.47102091152 -1802.71876189556 -1806.62036122391 -1806.44379669565 -1806.50013145585 -1806.7664987184 -1806.90050137013 -1806.9939495105 -1807.09271769579 -1814.3111428038 -1815.68648891524 -1815.97900796693 -1816.13119519468 -1816.15520686275 -1816.15506589503 -1816.15494202151 -1816.15957633305 -1816.2591492983 -1822.05490776667
UNC27782556 -1795.49289554914 -1795.47205327572 -1794.79595339239 -1791.11263321008 -1791.04456274704 -1791.05099011261 -1791.0534711964 -1792.09161961844 -1792.30111425426 -1793.20150293314 -1793.20252139427 -1793.2205151948 -1792.46202110991 -1792.50336289858 -1792.52125839278 -1792.52375790465 -1792.52813803695 -1792.56138473478 -1792.40719833783 -1792.87380148246 -1794.33356767815 -1800.96119961499 -1802.46411109987 -1802.71184990371 -1806.61332337818 -1806.43675745384 -1806.49302674246 -1806.75937444555 -1806.89336881988 -1806.98679411703 -1807.08554055327 -1814.30562678448 -1815.68064960835 -1815.97279325423 -1816.12480074546 -1816.14877476045 -1816.14863299282 -1816.14850842079 -1816.1531428385 -1816.25271825056 -1822.04863813496
UNCHS044157 -1794.33456425609 -1794.31376560817 -1793.63615087315 -1789.93627286459 -1789.86477032429 -1789.87088310449 -1789.8725292004 -1789.89142282281 -1789.98614794644 -1790.49331458934 -1790.49410463198 -1790.50807338963 -1789.75876844707 -1789.79353150027 -1789.8085523244 -1789.81061709854 -1789.81423436945 -1789.84010151521 -1789.69087730779 -1790.16423307603 -1791.62715974122 -1798.2274680733 -1799.71868942294 -1799.96432195694 -1803.84472957516 -1803.66458596534 -1803.6938100569 -1803.95140365531 -1804.08151778144 -1804.17234240242 -1804.2685086351 -1811.41731380651 -1812.80315867619 -1813.07177783536 -1813.20919684754 -1813.21521557085 -1813.21506839858 -1813.2149390834 -1813.21954748843 -1813.31901603545 -1819.19148074141
UNCHS044158 -1794.29415774249 -1794.27336232815 -1793.59556335282 -1789.89376926297 -1789.82188819755 -1789.82796235059 -1789.82950910829 -1789.72492707517 -1789.80515186776 -1790.2615751596 -1790.26233736959 -1790.27581610323 -1789.52670767475 -1789.56057964659 -1789.57521261011 -1789.57721892945 -1789.58073349951 -1789.60565400026 -1789.45704348059 -1789.93145986588 -1791.39536844789 -1797.9965148325 -1799.48756892037 -1799.73316311769 -1803.61142225689 -1803.43078081361 -1803.45737320166 -1803.71425440046 -1803.8440664427 -1803.93462092907 -1804.03052638808 -1811.1746108304 -1812.56207799779 -1812.82938520705 -1812.96597070347 -1812.97089368459 -1812.97074617916 -1812.97061657113 -1812.97521631945 -1813.07453858823 -1818.95284733292
UNC27783294 -1794.3070926105 -1794.2863085684 -1793.60790575336 -1789.89987606147 -1789.82677056778 -1789.83270747483 -1789.83390224321 -1789.29110621292 -1789.31879774373 -1789.58901551831 -1789.58967852184 -1789.60141108856 -1788.85558809639 -1788.88613332676 -1788.89931983133 -1788.90110778458 -1788.90423834016 -1788.92567943453 -1788.7790430935 -1789.25697004036 -1790.72444975499 -1797.3312215665 -1798.82260838067 -1799.06822685257 -1802.9377548988 -1802.75535522351 -1802.77341850237 -1803.02810235432 -1803.15699730798 -1803.24660370811 -1803.34160064148 -1810.47026704057 -1811.86266913126 -1812.12694245017 -1812.26157675819 -1812.26381320646 -1812.2636648915 -1812.26353457063 -1812.26809389772 -1812.36667816872 -1818.25303722378
