UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1947.05460361807 -1947.05404442475 -1947.04614144537 -1946.99371135884 -1946.9890621128 -1946.98910988993 -1946.98929882142 -1947.11881999243 -1947.11613304226 -1947.08998003959 -1947.08936855721 -1947.07837507453 -1947.03367620764 -1946.99984683665 -1946.98447542714 -1946.98213626751 -1946.97798174766 -1946.97796596636 -1946.97530624258 -1958.1998842227 -1981.23583665735 -1982.43254851888 -1982.6578724276 -1982.694905094 -1987.22020112324 -1986.61259284607 -1987.84629392378 -1988.92558517162 -1989.44432208135 -1989.44448413121 -1989.45483801363 -1994.8830025969 -2010.56181958514 -2010.99750808421 -2011.23110359917 -2011.23765119286 -2011.2379809257 -2011.23826795472 -2011.2432061231 -2011.36470114242 -2009.5443435525
UNCHS044153 -1947.05541263798 -1947.05485348496 -1947.04694669339 -1946.9943833837 -1946.98969861005 -1946.98974591709 -1946.98993488522 -1947.11947051121 -1947.11678463347 -1947.09063532053 -1947.09002390453 -1947.07903157951 -1947.03432069005 -1947.00049443448 -1946.98512435169 -1946.98278539152 -1946.97863122112 -1946.97859551722 -1946.97592825076 -1958.20078329864 -1981.23647741007 -1982.43344571673 -1982.65880449163 -1982.69584245921 -1987.2212590963 -1986.61366062108 -1987.84739014217 -1988.92668392612 -1989.44542167465 -1989.44558814838 -1989.4559462073 -1994.88417297752 -2010.5627030458 -2010.99834882149 -2011.23191650256 -2011.2384501985 -2011.23877984474 -2011.23906679815 -2011.24400479848 -2011.36549683254 -2009.54513900773
UNCHS044154 -1947.07559012687 -1947.07503964846 -1947.06689698717 -1947.00922953429 -1947.00332432466 -1947.00335067926 -1947.00353960792 -1947.13305821315 -1947.13037084618 -1947.10421545705 -1947.10360396624 -1947.09261032177 -1947.04776331108 -1947.01394689271 -1946.99858097101 -1946.99624263987 -1946.99208950817 -1946.99176308125 -1946.98897941308 -1958.2155940645 -1981.22393601774 -1982.4350717926 -1982.66258024083 -1982.6999526604 -1987.22795594246 -1986.6204053515 -1987.85455228198 -1988.93386277729 -1989.45261388423 -1989.45295461314 -1989.46348359887 -1994.89813933192 -2010.57288142984 -2011.00435986001 -2011.23530974057 -2011.2395352763 -2011.23986155564 -2011.24014556931 -2011.24507789758 -2011.36646466097 -2009.54649986336
JAX00436295 -1947.24919382324 -1947.24887949813 -1947.24321355822 -1947.17751789838 -1947.16430076735 -1947.16417187578 -1947.16435953768 -1947.2926255413 -1947.28986057718 -1947.26345430289 -1947.26283918929 -1947.25178230982 -1947.19912792848 -1947.16546463108 -1947.15016421287 -1947.14783643274 -1947.14369929378 -1947.13420438049 -1947.12810963696 -1958.44971340886 -1981.47762585672 -1982.71900834841 -1982.94916876288 -1982.98690297824 -1987.55289454003 -1986.94507728998 -1988.17261130949 -1989.24940151117 -1989.76703400459 -1989.76727708872 -1989.77769100593 -1995.20485018906 -2010.86973242799 -2011.30019920967 -2011.52808215971 -2011.52859439265 -2011.52891391698 -2011.52919202848 -2011.53406328062 -2011.6542204244 -2009.81147882674
UNC27782039 -1947.27453859227 -1947.27428474929 -1947.26967401564 -1947.21062981791 -1947.19755283946 -1947.19741558242 -1947.19760283614 -1947.32541161898 -1947.32261934657 -1947.29612764513 -1947.29551127172 -1947.28443243339 -1947.22907841751 -1947.19545450953 -1947.18017104706 -1947.17784605861 -1947.1737129638 -1947.16123912761 -1947.15410158504 -1958.50968749356 -1981.60622123901 -1982.82825401774 -1983.05477157525 -1983.0919207023 -1987.66736134082 -1987.05933916061 -1988.28336833075 -1989.35912096101 -1989.87628000612 -1989.87610268572 -1989.88609670566 -1995.29636581784 -2010.96565042137 -2011.40469722964 -2011.63699328 -2011.64098758589 -2011.64131164991 -2011.64159372349 -2011.64645291651 -2011.76634832943 -2009.91368249939
UNC27782319 -1947.27499981002 -1947.27474699606 -1947.27015310934 -1947.2112244813 -1947.19815266485 -1947.19801562643 -1947.19820313163 -1947.32615745701 -1947.32337569766 -1947.29691749518 -1947.29630148776 -1947.2852290211 -1947.22986391676 -1947.19625459852 -1947.1809773208 -1947.17865325593 -1947.17452178952 -1947.16201541183 -1947.1548663872 -1958.51101550889 -1981.60876167075 -1982.83045053307 -1983.05690452865 -1983.09404350184 -1987.66981054041 -1987.0617901469 -1988.28575236333 -1989.36148210983 -1989.87863067607 -1989.87844572103 -1989.88843196562 -1995.29815257967 -2010.96606689495 -2011.40524611936 -2011.63764500741 -2011.64179814091 -2011.64212211164 -2011.64240410393 -2011.64726326868 -2011.76715960096 -2009.91409411275
UNC27782556 -1947.27525468816 -1947.27500190919 -1947.27040794924 -1947.2114786629 -1947.19840675149 -1947.19826995208 -1947.19845777411 -1947.32664513504 -1947.32387294764 -1947.29743519335 -1947.29681935557 -1947.28574980537 -1947.23039923277 -1947.19679682343 -1947.18152244377 -1947.17919880854 -1947.17506810599 -1947.16257684705 -1947.1554328922 -1958.51160777132 -1981.60934668637 -1982.83100265302 -1983.05744994685 -1983.09458781928 -1987.67042062753 -1987.0624083615 -1988.28633810689 -1989.36204346054 -1989.87918011826 -1989.87899180565 -1989.88897454514 -1995.29856506824 -2010.96583810761 -2011.40504402086 -2011.63746753888 -2011.64167563827 -2011.64199953258 -2011.64228145823 -2011.64714048078 -2011.76703497267 -2009.91373939967
UNCHS044157 -1947.44687946373 -1947.44663226757 -1947.44184167542 -1947.38107012349 -1947.36770995396 -1947.36771080259 -1947.36815290842 -1947.87124634381 -1947.89681544226 -1947.9546194872 -1947.95423639687 -1947.9471746645 -1947.89548871073 -1947.86878771995 -1947.8564216934 -1947.85453145434 -1947.85116944846 -1947.83649970642 -1947.82830510614 -1959.2188528866 -1982.35214102631 -1983.60502110892 -1983.83519389364 -1983.87290055469 -1988.43274815049 -1987.82458934932 -1989.05471809753 -1990.13121157439 -1990.64819734317 -1990.6482857909 -1990.65845413953 -1995.98863765917 -2011.77982474426 -2012.1661494234 -2012.36441763475 -2012.33881381068 -2012.33909288767 -2012.3393356834 -2012.34383245646 -2012.45597733016 -2010.41921767262
UNCHS044158 -1947.44443082799 -1947.44418413015 -1947.43938099713 -1947.37849354574 -1947.36511562737 -1947.36512682515 -1947.36558183046 -1947.9010410007 -1947.9304575524 -1948.00176874506 -1948.00142806916 -1947.99510511139 -1947.9442204136 -1947.91862588693 -1947.90673081653 -1947.90491091417 -1947.90167411619 -1947.88642360816 -1947.87799002599 -1959.2709990118 -1982.4093748912 -1983.66947232071 -1983.90076253121 -1983.93864697807 -1988.49749436155 -1987.88891011661 -1989.12197848231 -1990.20018354161 -1990.7179423217 -1990.71833858586 -1990.72880467073 -1996.05351117467 -2011.86012557608 -2012.23452596555 -2012.42614010289 -2012.39507090804 -2012.39534168947 -2012.39557724191 -2012.4000427743 -2012.51146899167 -2010.45758123019
UNC27783294 -1947.41271466911 -1947.41246993679 -1947.40762705427 -1947.34637721753 -1947.33294504365 -1947.33298964985 -1947.33347591422 -1947.96846948175 -1948.01172089904 -1948.13490081588 -1948.1347409908 -1948.13157844879 -1948.08510025233 -1948.06422739209 -1948.05434809813 -1948.05282939951 -1948.05012884139 -1948.03256546698 -1948.02319798039 -1959.42503880459 -1982.5857068512 -1983.87760301784 -1984.11396787497 -1984.15266339646 -1988.71462621572 -1988.10416639825 -1989.35111410422 -1990.43758602934 -1990.95913475819 -1990.96101907758 -1990.97293225921 -1996.28346895006 -2012.14565862179 -2012.46995889893 -2012.63432417491 -2012.58109364523 -2012.58133130253 -2012.5815379335 -2012.58589800539 -2012.69483315786 -2010.58440177138
