UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1918.41893473595 -1918.41836188725 -1918.41275500568 -1918.37459963762 -1918.37092378825 -1918.37072846358 -1918.37058743612 -1918.23613365142 -1918.21565061607 -1918.13743865955 -1918.13734264349 -1918.13559114162 -1918.04138233109 -1918.04471682626 -1918.04603100386 -1918.04624268628 -1918.0465892107 -1918.04806986793 -1918.09357126245 -1917.85334143024 -1931.17528202435 -1932.13435652645 -1932.25078051639 -1932.26857725684 -1935.37349942438 -1934.8902580924 -1936.18369700896 -1937.26761477851 -1937.79067396426 -1937.85313982801 -1937.92184944491 -1942.77128986867 -1951.83478679095 -1952.7639679332 -1953.31638951725 -1953.27226821005 -1953.27400787466 -1953.27552744658 -1953.26942371099 -1953.17051665054 -1956.85597425398
UNCHS044153 -1918.41966218824 -1918.41909020448 -1918.41348814351 -1918.37529249039 -1918.37159660738 -1918.37140135291 -1918.3712606152 -1918.23684161761 -1918.21636073594 -1918.13815451731 -1918.13805854923 -1918.13630788834 -1918.04215241096 -1918.04548907619 -1918.04680419047 -1918.04701600702 -1918.0473627813 -1918.04884221308 -1918.09432258683 -1917.85430842096 -1931.17676382013 -1932.13578081535 -1932.25219267491 -1932.26998739777 -1935.37507297903 -1934.89183360526 -1936.18526423283 -1937.26917721068 -1937.79223413015 -1937.85469820064 -1937.92340593531 -1942.77295801463 -1951.83683450133 -1952.76612827887 -1953.31860835279 -1953.27450205782 -1953.27624176376 -1953.27776137136 -1953.27165733091 -1953.17274464753 -1956.85777070633
UNCHS044154 -1918.4271053926 -1918.42654190435 -1918.42083965383 -1918.38027508709 -1918.37600528814 -1918.37580023885 -1918.37565953916 -1918.24125882819 -1918.22078023784 -1918.14258228371 -1918.14248631429 -1918.14073562168 -1918.04641825067 -1918.04975712124 -1918.05107319205 -1918.05128520937 -1918.05163232489 -1918.05313130729 -1918.0986768066 -1917.85976841875 -1931.1712791359 -1932.13693752958 -1932.25403402239 -1932.27193485629 -1935.37836488299 -1934.89496606327 -1936.18763458421 -1937.2714435632 -1937.79446340218 -1937.85705460255 -1937.92588366509 -1942.77539404941 -1951.83113885534 -1952.7584025848 -1953.30978154632 -1953.2648981372 -1953.26663632306 -1953.26815460301 -1953.26204398019 -1953.16300804812 -1956.84844320278
JAX00436295 -1918.48999081472 -1918.48957822883 -1918.48484525703 -1918.43759697626 -1918.42935916637 -1918.42906657393 -1918.42892513905 -1918.29514109793 -1918.27470837069 -1918.19664408771 -1918.19654760226 -1918.19478777138 -1918.10729840421 -1918.11068287953 -1918.11201884077 -1918.11223311241 -1918.11258456223 -1918.11391674352 -1918.15754949965 -1917.94186064316 -1931.26918189977 -1932.24841149581 -1932.36619704629 -1932.3841952898 -1935.51417912992 -1935.0295830382 -1936.31324421956 -1937.39464571052 -1937.91664278513 -1937.97908373547 -1938.04775285744 -1942.89538591549 -1951.9238527105 -1952.84432583758 -1953.39170291319 -1953.34397079405 -1953.34570275392 -1953.34721559393 -1953.34104100511 -1953.24074291927 -1956.90529111726
UNC27782039 -1918.49910089202 -1918.49872429001 -1918.49443722193 -1918.44922549585 -1918.44078069864 -1918.44047704995 -1918.44033526064 -1918.30675758749 -1918.2863381337 -1918.208309011 -1918.20821232816 -1918.20644901843 -1918.12205273884 -1918.12545067101 -1918.12679251142 -1918.1270072411 -1918.12735967052 -1918.12858807396 -1918.17132106818 -1917.96246671214 -1931.32010306256 -1932.29020586204 -1932.40678534285 -1932.42459345775 -1935.56103185763 -1935.07630674682 -1936.35804767085 -1937.43871751054 -1937.96038844619 -1938.02249444199 -1938.09083736248 -1942.93781446597 -1951.97282159577 -1952.89493044957 -1953.44306040902 -1953.39584085437 -1953.39757356731 -1953.39908706416 -1953.39290110773 -1953.29236471832 -1956.94768595935
UNC27782319 -1918.4998216354 -1918.4994459306 -1918.49516268876 -1918.44995828349 -1918.44150706487 -1918.44120594212 -1918.44106573095 -1918.30768534879 -1918.28727934832 -1918.20928851914 -1918.209192094 -1918.20743329969 -1918.12293105127 -1918.12633812171 -1918.12768388498 -1918.12789921982 -1918.12825276467 -1918.12948901138 -1918.17222389341 -1917.96350106045 -1931.32151253599 -1932.29160174601 -1932.40817858941 -1932.42598626494 -1935.56291982729 -1935.07818518551 -1936.35990051019 -1937.44056978718 -1937.96224090266 -1938.02434703695 -1938.09269006692 -1942.94017859166 -1951.9764626666 -1952.89912190768 -1953.44755308891 -1953.40041237887 -1953.40214535054 -1953.40365907132 -1953.39747284218 -1953.29693416933 -1956.95029475435
UNC27782556 -1918.50018600422 -1918.49981057628 -1918.49552702634 -1918.45032002534 -1918.44186847826 -1918.44156890343 -1918.44142977488 -1918.30827441476 -1918.28787815327 -1918.2099077234 -1918.20981134884 -1918.20805344301 -1918.12348591727 -1918.12689637695 -1918.12824358092 -1918.12845914224 -1918.12881311083 -1918.13005267216 -1918.17279165882 -1917.96407658137 -1931.32207139255 -1932.29216847306 -1932.40874521886 -1932.42655283897 -1935.56367352881 -1935.07893858878 -1936.36063305076 -1937.44129150853 -1937.96295714167 -1938.02506189095 -1938.09340346841 -1942.94107530352 -1951.97790308109 -1952.90087121337 -1953.44946912542 -1953.40237758116 -1953.40411071621 -1953.4056245787 -1953.39943832881 -1953.29890147363 -1956.95144768234
UNCHS044157 -1918.41112557618 -1918.41079480106 -1918.4066021391 -1918.36210433593 -1918.35373567833 -1918.35365997769 -1918.35381469863 -1918.41465099495 -1918.40694500537 -1918.36200869104 -1918.36184660899 -1918.35893838294 -1918.27241233889 -1918.27424148794 -1918.2748919701 -1918.27500389089 -1918.27517868003 -1918.27520828312 -1918.31488194434 -1918.08234767656 -1931.40903727726 -1932.32979373767 -1932.43960053417 -1932.45632583752 -1935.59742936753 -1935.11473744622 -1936.36245495756 -1937.4239988638 -1937.93639491778 -1937.99419743639 -1938.05828602067 -1942.83521377559 -1951.80084860026 -1952.79124079572 -1953.37402617476 -1953.34510371956 -1953.34689414495 -1953.34845803004 -1953.34221717732 -1953.24143271009 -1956.95790604464
UNCHS044158 -1918.39230695098 -1918.3919800295 -1918.38779155809 -1918.34332173637 -1918.33495514118 -1918.33489884054 -1918.33507329632 -1918.41352971613 -1918.40770137506 -1918.36883110132 -1918.3686656317 -1918.36569820226 -1918.27912088806 -1918.28072429583 -1918.28127600224 -1918.28137320156 -1918.28152270029 -1918.28140806831 -1918.3205808417 -1918.08579740743 -1931.40897974103 -1932.32454584122 -1932.43370971038 -1932.45033330339 -1935.59137486541 -1935.10882281052 -1936.35321903238 -1937.41305973544 -1937.92465392259 -1937.9820756209 -1938.04579153785 -1942.81786593237 -1951.77570757301 -1952.77263306654 -1953.35883039982 -1953.33178225921 -1953.33357841724 -1953.33514730713 -1953.32889383436 -1953.22794437133 -1956.9482366495
UNC27783294 -1918.31704124899 -1918.31672686615 -1918.31254545639 -1918.26810707534 -1918.25973810779 -1918.2597455199 -1918.2599774676 -1918.39286776654 -1918.39378610308 -1918.37810665517 -1918.37793322939 -1918.37482779576 -1918.28800860917 -1918.2887744098 -1918.28896136166 -1918.28900427093 -1918.28906072016 -1918.28845484209 -1918.32566435748 -1918.08287909046 -1931.39316145364 -1932.2903345414 -1932.39729594976 -1932.41357207064 -1935.55456585667 -1935.07239775788 -1936.30486415077 -1937.35883633344 -1937.86769992895 -1937.92382701491 -1937.98627984469 -1942.74345137958 -1951.67366441524 -1952.69285247343 -1953.2908309499 -1953.27035129407 -1953.27216733825 -1953.27375358937 -1953.2674450707 -1953.16570081689 -1956.89741585943
JAX00436342 -1918.31688797562 -1918.31657363795 -1918.3123920621 -1918.26795229498 -1918.25958314752 -1918.25959083385 -1918.25982284301 -1918.39265638061 -1918.39357030014 -1918.37787452006 -1918.37770155459 -1918.37460419583 -1918.28761466385 -1918.28839410249 -1918.28858715539 -1918.28863101243 -1918.28868913412 -1918.28809863987 -1918.32531131727 -1918.08250109607 -1931.39282248338 -1932.2900297827 -1932.39699847058 -1932.41327570193 -1935.55482523568 -1935.07266337314 -1936.30511622412 -1937.3590808764 -1937.86794093492 -1937.92406896703 -1937.98652233035 -1942.74385006796 -1951.67400241886 -1952.69320316128 -1953.29120074572 -1953.27072749321 -1953.27254355689 -1953.27412982482 -1953.26782118329 -1953.16607478546 -1956.89768429005
UNCHS044159 -1918.31409864379 -1918.31378509865 -1918.30960062234 -1918.2651366823 -1918.25676440571 -1918.25677690394 -1918.25701000025 -1918.38886107237 -1918.38969938306 -1918.37372455609 -1918.3735595867 -1918.37060257835 -1918.28065345583 -1918.28166650743 -1918.28196434218 -1918.2820244936 -1918.28211137702 -1918.28178619348 -1918.31905248252 -1918.07575901263 -1931.38672528152 -1932.28453238279 -1932.39162943318 -1932.40792625686 -1935.55928940431 -1935.07723791713 -1936.3094584741 -1937.36329345048 -1937.87209263556 -1937.92824081316 -1937.99070690958 -1942.75089186929 -1951.67996751993 -1952.69937841189 -1953.29770419031 -1953.27733981399 -1953.2791562031 -1953.28074275128 -1953.27443195565 -1953.17264781883 -1956.9023784087
