UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1916.9138236751 -1916.91356978457 -1916.9089338275 -1916.79211819025 -1916.76016218153 -1916.75822374835 -1916.75820790133 -1917.11424868949 -1917.11558034462 -1917.08951711381 -1917.08941693171 -1917.08764666748 -1917.09339521852 -1917.0930645427 -1917.09292058672 -1917.09291060904 -1917.09288271188 -1917.0846314116 -1917.08149415302 -1924.78520269803 -1945.43971087395 -1946.22212127817 -1946.37264745809 -1946.3995135654 -1954.75185322317 -1954.65710571721 -1956.18771761803 -1957.21849071435 -1957.71454026009 -1957.92986457336 -1958.14399063998 -1965.26503585279 -1974.13754436049 -1974.748944552 -1975.10817579939 -1975.07510143436 -1975.0760110604 -1975.07680544433 -1975.06960100581 -1974.94879983829 -1981.91957155917
UNCHS044153 -1916.91400810637 -1916.91375437371 -1916.90914177705 -1916.79241208296 -1916.7604409096 -1916.75850270338 -1916.75848699265 -1917.11443764473 -1917.11576163284 -1917.08967325053 -1917.08957311043 -1917.08780357985 -1917.0935360424 -1917.09320744369 -1917.09306438835 -1917.09305455059 -1917.0930269061 -1917.08477640243 -1917.08163961281 -1924.78540345869 -1945.43917948495 -1946.22185332089 -1946.37242399235 -1946.39929725093 -1954.75178346507 -1954.65704552788 -1956.18769746931 -1957.21847764608 -1957.71453001478 -1957.92985681338 -1958.14398534215 -1965.26543574246 -1974.13811004224 -1974.74948821632 -1975.10870977417 -1975.07562315047 -1975.07653274201 -1975.07732709569 -1975.07012249867 -1974.94931837697 -1981.91994930202
UNCHS044154 -1916.93006334485 -1916.92981881439 -1916.92701244488 -1916.82128135589 -1916.78978623895 -1916.78785835312 -1916.78784353738 -1917.14404096045 -1917.14537759224 -1917.11931852949 -1917.11921866464 -1917.11745397143 -1917.1264725494 -1917.12616032915 -1917.12602433817 -1917.1260151055 -1917.12598876217 -1917.11776058746 -1917.11465894516 -1924.82859663531 -1945.47728540165 -1946.26461199845 -1946.4158556874 -1946.44283532729 -1954.7992973721 -1954.70452863544 -1956.23485525249 -1957.26553434708 -1957.76154239929 -1957.97686354879 -1958.1909884089 -1965.31523157346 -1974.18774237868 -1974.79875211568 -1975.15771840524 -1975.1244497913 -1975.12535889418 -1975.12615282136 -1975.11894341288 -1974.99804217999 -1981.9655842323
JAX00436295 -1916.96628361123 -1916.96610871547 -1916.97964431755 -1917.0280318482 -1917.01753136428 -1917.01601489866 -1917.01601143619 -1917.37601196686 -1917.37756635872 -1917.35205047971 -1917.35195477275 -1917.3502632053 -1917.41336060319 -1917.41329829437 -1917.41327009681 -1917.41326877409 -1917.41326034308 -1917.40630539404 -1917.40419823099 -1925.30050808606 -1946.21855818242 -1946.97567860921 -1947.12006202717 -1947.14593033617 -1955.55657787502 -1955.46101383788 -1956.97909524658 -1958.00579638238 -1958.49998703328 -1958.71478079692 -1958.92835046943 -1966.00057544262 -1974.83859029628 -1975.46261693326 -1975.82768080238 -1975.79800191996 -1975.79891764827 -1975.79971736089 -1975.79248593444 -1975.67104808602 -1982.6534806723
UNC27782039 -1916.95190773262 -1916.95172825872 -1916.96729158514 -1917.04582175371 -1917.04196176683 -1917.04057842611 -1917.04057746047 -1917.40152554863 -1917.40313741358 -1917.37776960175 -1917.37767492613 -1917.37600150564 -1917.45337908805 -1917.45338047523 -1917.45337974865 -1917.45338021714 -1917.45337599244 -1917.44688431012 -1917.4451177673 -1925.39146582055 -1946.42863178076 -1947.16440735416 -1947.30478050674 -1947.33000589016 -1955.75351267618 -1955.65772446191 -1957.17180438123 -1958.19714776909 -1958.69071405934 -1958.90530917223 -1959.11866558917 -1966.16465121895 -1974.99009659293 -1975.62018843435 -1975.98829703545 -1975.96051692373 -1975.9614364242 -1975.96223943035 -1975.95500957439 -1975.83356708101 -1982.828568034
UNC27782319 -1916.95129526415 -1916.9511160902 -1916.96671416673 -1917.0457950329 -1917.04206486858 -1917.04068647354 -1917.04068626031 -1917.40120238069 -1917.40277794317 -1917.37729042152 -1917.37719596881 -1917.37552644211 -1917.45308110458 -1917.45309407586 -1917.45309836443 -1917.45309955981 -1917.45309666896 -1917.44662447083 -1917.44486929233 -1925.39226721228 -1946.4319203445 -1947.16724972151 -1947.30754064272 -1947.33275289978 -1955.75680628167 -1955.66101318191 -1957.1749927074 -1958.20029970472 -1958.69384918479 -1958.90844089354 -1959.12179334892 -1966.16803571625 -1974.99355751178 -1975.62388712427 -1975.99213649367 -1975.96441056513 -1975.96533016578 -1975.9661332587 -1975.95890329803 -1975.83745883309 -1982.83255762744
UNC27782556 -1916.95134180316 -1916.95116276547 -1916.96676129332 -1917.04584874891 -1917.042120193 -1917.04074259316 -1917.04074290008 -1917.40141093938 -1917.40298458529 -1917.37746768716 -1917.37737331427 -1917.37570517515 -1917.45321411655 -1917.45323157866 -1917.45323780989 -1917.45323930597 -1917.45323695941 -1917.44676952966 -1917.44501634247 -1925.39243142865 -1946.43211931671 -1947.16742844647 -1947.30771535211 -1947.33292696696 -1955.75712935137 -1955.66133677994 -1957.17528826666 -1958.20057932713 -1958.69412087126 -1958.90871077393 -1959.12206127207 -1966.16865599381 -1974.99432058976 -1975.62473901852 -1975.99304151053 -1975.96533064125 -1975.96625027791 -1975.96705340194 -1975.95982351496 -1975.83838130825 -1982.83342020867
UNCHS044157 -1916.99586990718 -1916.99562079714 -1917.01139739361 -1917.092870713 -1917.08968396875 -1917.08797923978 -1917.08810684347 -1917.97100676767 -1918.01761641194 -1918.12351334714 -1918.12350532899 -1918.12334926391 -1918.20446964915 -1918.2028389442 -1918.20212738737 -1918.20202008528 -1918.20182454353 -1918.19278668695 -1918.19063984252 -1926.08934687181 -1947.05484472734 -1947.72788344814 -1947.85736402408 -1947.88083925434 -1956.29863162632 -1956.20325181809 -1957.66470738444 -1958.66212420778 -1959.14230282569 -1959.35207345834 -1959.56062377399 -1966.57656854609 -1975.38707723462 -1976.08463766932 -1976.48567841038 -1976.47556882312 -1976.47654138503 -1976.47739068972 -1976.4702207415 -1976.35090902431 -1983.37148422813
UNCHS044158 -1916.98433499406 -1916.98408013781 -1916.99986799127 -1917.08149435665 -1917.07834267979 -1917.07661098127 -1917.07673559371 -1918.00159837453 -1918.05415316292 -1918.18110740444 -1918.18112046669 -1918.18133645339 -1918.26330350463 -1918.26140955568 -1918.26058511702 -1918.26046068951 -1918.2602348168 -1918.25074990474 -1918.24855367587 -1926.14347460253 -1947.09973038366 -1947.76380818219 -1947.89183241852 -1947.91507673684 -1956.3317858233 -1956.23655011025 -1957.69143778873 -1958.68537808289 -1959.16392109303 -1959.37311533572 -1959.58109443391 -1966.59507244189 -1975.40207476614 -1976.108190824 -1976.51352998702 -1976.50586313542 -1976.50684269025 -1976.50769809794 -1976.50051854274 -1976.38114245143 -1983.40421587221
UNC27783294 -1916.92877358302 -1916.928500407 -1916.94431466801 -1917.02629986259 -1917.02323015579 -1917.02141162843 -1917.02150877762 -1918.06933282121 -1918.14286357942 -1918.34959498875 -1918.34969552985 -1918.35146095882 -1918.43662188388 -1918.43372676882 -1918.43247760728 -1918.43228892717 -1918.43194941465 -1918.4207638054 -1918.41842672015 -1926.3008204068 -1947.22255927948 -1947.85327471177 -1947.97595371343 -1947.99835296712 -1956.41106399067 -1956.31638702691 -1957.74670205651 -1958.72769813252 -1959.20018170985 -1959.40723465507 -1959.61309578128 -1966.6207031368 -1975.41353938235 -1976.15142052015 -1976.57295135678 -1976.57468525952 -1976.57569118728 -1976.57656961335 -1976.56933616078 -1976.44936798441 -1983.48116325902
