UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1908.85898991326 -1908.85946352601 -1908.83211481197 -1908.64323234611 -1908.62440439237 -1908.62337873282 -1908.62318014711 -1908.46187514685 -1908.44163104301 -1908.3696301112 -1908.36964084218 -1908.36980723124 -1908.27225612923 -1908.27508548604 -1908.27627793589 -1908.27646584344 -1908.27681671734 -1908.26805118274 -1908.31876854776 -1912.25760582015 -1929.30039291288 -1930.49274483272 -1930.66484070836 -1930.69680836137 -1942.15264466348 -1942.32476687259 -1946.23325701422 -1947.77976340092 -1948.47951194354 -1948.58374589364 -1948.69169821366 -1957.00079315305 -1966.97665536043 -1967.60827466599 -1967.97222832302 -1967.95990016538 -1967.96115045895 -1967.96224210379 -1967.94489166843 -1967.62245294345 -1968.75264517346
UNCHS044153 -1908.85896309093 -1908.85943639334 -1908.83207229276 -1908.64305030607 -1908.62421033499 -1908.6231845445 -1908.62298600924 -1908.4616742487 -1908.44142962235 -1908.36942666885 -1908.36943735813 -1908.36960301113 -1908.27203921002 -1908.27486671215 -1908.27605832715 -1908.27624610545 -1908.27659675517 -1908.26782307261 -1908.31856805685 -1912.25719167873 -1929.29883915836 -1930.49168616244 -1930.66385213163 -1930.69583071117 -1942.15150063958 -1942.32362689989 -1946.23215277138 -1947.7786680668 -1948.47842077409 -1948.58264942234 -1948.69059690706 -1957.00003778644 -1966.97522711922 -1967.60674915077 -1967.97065060087 -1967.95831587471 -1967.95956599728 -1967.96065749285 -1967.94330665415 -1967.62086066633 -1968.75084395628
UNCHS044154 -1908.86732980075 -1908.86778123453 -1908.84088227861 -1908.65022995798 -1908.63040339553 -1908.62936378973 -1908.62916527479 -1908.46777079771 -1908.44752036664 -1908.37549721977 -1908.37550783938 -1908.37567226076 -1908.27821924018 -1908.28104750678 -1908.28223952431 -1908.28242743798 -1908.28277824251 -1908.2740765946 -1908.32437553151 -1912.2669242317 -1929.30467330979 -1930.50214029903 -1930.67473339989 -1930.70677380942 -1942.16449976553 -1942.33654991166 -1946.24453150984 -1947.79090944678 -1948.49060497485 -1948.59478574274 -1948.70268745967 -1957.01146317511 -1966.98644533772 -1967.6181766669 -1967.9821528834 -1967.96985871552 -1967.97110890766 -1967.97220046389 -1967.95484770405 -1967.63236138936 -1968.76130094244
JAX00436295 -1908.88570161612 -1908.8860489251 -1908.8670995366 -1908.70149310659 -1908.6777586145 -1908.67668631023 -1908.67648832161 -1908.51396542958 -1908.49364180498 -1908.42136631608 -1908.42137608781 -1908.42152553415 -1908.32679053289 -1908.32962407051 -1908.33081926833 -1908.33100850227 -1908.33136041241 -1908.32394071941 -1908.36787447053 -1912.36664429658 -1929.50004552483 -1930.6839720364 -1930.85260144106 -1930.8839808673 -1942.36649691306 -1942.53772291117 -1946.43727556342 -1947.98135085583 -1948.68001936125 -1948.78450571911 -1948.89267337013 -1957.12794496611 -1967.10769679008 -1967.74606339833 -1968.11321406362 -1968.10276954434 -1968.10402522066 -1968.10512156526 -1968.08776229935 -1967.76510255961 -1968.89024531321
UNC27782039 -1908.87786304414 -1908.87820527316 -1908.86097402949 -1908.7060099621 -1908.68277860383 -1908.68172261526 -1908.68152479365 -1908.51873737881 -1908.49839757606 -1908.42606672067 -1908.42607630706 -1908.42622248234 -1908.33234847953 -1908.33518246871 -1908.33637805687 -1908.33656750687 -1908.33691949845 -1908.32984946397 -1908.37224917512 -1912.38472686387 -1929.56483642917 -1930.73346596086 -1930.89963559907 -1930.93062542361 -1942.41853033445 -1942.58959938771 -1946.4870164322 -1948.03047457409 -1948.72885900122 -1948.83356965629 -1948.94194145546 -1957.14958090038 -1967.13178100406 -1967.77235422951 -1968.14062055522 -1968.13084252673 -1968.13210024618 -1968.13319837484 -1968.11584060693 -1967.79319776795 -1968.91906909718
UNC27782319 -1908.87775567586 -1908.87809790482 -1908.86090439911 -1908.7062006588 -1908.68298923629 -1908.6819345355 -1908.68173703885 -1908.51894180012 -1908.49860162737 -1908.42626656201 -1908.42627592345 -1908.42641812551 -1908.33257810864 -1908.33540295217 -1908.33659442884 -1908.33678326138 -1908.33713414405 -1908.33006290079 -1908.37242084671 -1912.3851473092 -1929.56632156439 -1930.73452254801 -1930.90062405553 -1930.9316028644 -1942.41874802701 -1942.58981456041 -1946.48720408339 -1948.03065185379 -1948.72903128829 -1948.83374915842 -1948.94212773468 -1957.14744664039 -1967.12637262486 -1967.76670014056 -1968.1348325734 -1968.12510406003 -1968.1263611034 -1968.12745864189 -1968.11009954605 -1967.78743302279 -1968.912497963
UNC27782556 -1908.87785467081 -1908.87819695782 -1908.86100369076 -1908.70630230231 -1908.68309128736 -1908.68203691023 -1908.6818395989 -1908.51908483706 -1908.49874596697 -1908.42641010401 -1908.4264193611 -1908.42655971521 -1908.33272571443 -1908.33554649624 -1908.33673614305 -1908.33692469917 -1908.33727508956 -1908.33019912795 -1908.37255480086 -1912.38524908159 -1929.56635974969 -1930.73450031563 -1930.9005909214 -1930.9315678744 -1942.41828925404 -1942.58935499067 -1946.48670052765 -1948.03012526634 -1948.72849356038 -1948.83321137389 -1948.94158980526 -1957.14620696852 -1967.12357323109 -1967.76377198482 -1968.13183340712 -1968.12212358681 -1968.12338029388 -1968.1244775388 -1968.10711759514 -1967.78443583619 -1968.90918800928
UNCHS044157 -1908.79764174448 -1908.79797493218 -1908.78065287135 -1908.62507751846 -1908.6018044278 -1908.60075047407 -1908.60060091837 -1908.53023866216 -1908.51694224132 -1908.4636928943 -1908.46372924139 -1908.46433847234 -1908.37179757531 -1908.3756231664 -1908.37725462759 -1908.37750987736 -1908.37797820941 -1908.37197698734 -1908.4150416319 -1912.43693790554 -1929.60701421015 -1930.74830322605 -1930.90905730942 -1930.9391678663 -1942.39872971296 -1942.56974471615 -1946.43170523631 -1947.95722223065 -1948.64688247916 -1948.75097540271 -1948.85863435237 -1956.86712936229 -1966.89974069541 -1967.54551298945 -1967.91503298899 -1967.90614568596 -1967.90737599091 -1967.90845016548 -1967.89092690985 -1967.56494360051 -1968.78230363666
UNCHS044158 -1908.78800192469 -1908.78833424569 -1908.77100555178 -1908.61539050024 -1908.5921162542 -1908.59106189162 -1908.59091562059 -1908.52984819304 -1908.51755653788 -1908.46750495237 -1908.46754772049 -1908.46826949342 -1908.37589492587 -1908.37989412323 -1908.38160314827 -1908.38187014561 -1908.38235960988 -1908.3766254423 -1908.42006030232 -1912.44363844259 -1929.61530038504 -1930.75873121219 -1930.91971516408 -1930.94985980852 -1942.40760253695 -1942.5786722768 -1946.44115512195 -1947.96671030739 -1948.65636358993 -1948.76042834949 -1948.86805835485 -1956.85976850416 -1966.8971542076 -1967.54123581564 -1967.90988715546 -1967.90061327438 -1967.90184045238 -1967.90291189668 -1967.88538677009 -1967.55932684134 -1968.7835268186
UNC27783294 -1908.74926713197 -1908.74959609956 -1908.73224661102 -1908.57651404954 -1908.55323883878 -1908.55218001497 -1908.55204091217 -1908.52088351969 -1908.5122495026 -1908.47452206012 -1908.47459230089 -1908.47579718229 -1908.38387334505 -1908.38861082284 -1908.39065113331 -1908.39096836299 -1908.39154829135 -1908.38695628725 -1908.43193363686 -1912.46209966874 -1929.64211064585 -1930.7977343704 -1930.96028292722 -1930.99066906137 -1942.44858131735 -1942.61997251074 -1946.48815120228 -1948.01558219133 -1948.70603548403 -1948.81000602017 -1948.91754777339 -1956.85461885653 -1966.90697068236 -1967.54279355923 -1967.90749086022 -1967.89646057214 -1967.89767616307 -1967.89873749122 -1967.88121931185 -1967.55512837918 -1968.80039196483
