UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1523.80161115397 -1523.79141921655 -1523.50678081576 -1521.3307222883 -1521.02972526047 -1521.02353857757 -1521.02232984513 -1520.60459399469 -1520.56694159043 -1520.47674373871 -1520.47669809241 -1520.47590771293 -1520.43244676044 -1520.43088856896 -1520.43034504742 -1520.43021608831 -1520.42999731685 -1520.43060565253 -1520.57508777931 -1521.04342802311 -1521.74930893924 -1524.06944330809 -1524.39702894122 -1524.45108385524 -1524.00030123304 -1523.77093530515 -1523.33325633848 -1523.30340247547 -1523.29673574855 -1523.23068793756 -1523.17010748163 -1523.17063666703 -1522.56175630636 -1522.64721875757 -1522.69592631761 -1522.6942732821 -1522.69450520569 -1522.69470760896 -1522.69905984726 -1522.78733398788 -1523.70446902604
UNCHS044153 -1523.79975025679 -1523.78955302068 -1523.50482261386 -1521.32785588825 -1521.02668288424 -1521.02049322946 -1521.01928414243 -1520.60154757941 -1520.56389515935 -1520.47369721912 -1520.47365151891 -1520.47286019303 -1520.42939006876 -1520.4278301079 -1520.42728583547 -1520.42715676141 -1520.42693777552 -1520.42754191687 -1520.57202723317 -1521.04039687738 -1521.74632333997 -1524.06656484557 -1524.39416974169 -1524.44822787795 -1523.99744565235 -1523.76807970473 -1523.33039856568 -1523.30054452863 -1523.29387774079 -1523.22783034853 -1523.16725038994 -1523.16796761793 -1522.55906832993 -1522.64451830803 -1522.69322025861 -1522.69156830787 -1522.69180018717 -1522.69200255175 -1522.69635472509 -1522.78462749968 -1523.70178082778
UNCHS044154 -1523.82552094493 -1523.81523833894 -1523.52718108405 -1521.31642996941 -1521.00852741895 -1521.00222409256 -1521.00101531062 -1520.58317706723 -1520.54551288766 -1520.45527646972 -1520.4552306744 -1520.45443767445 -1520.41060350097 -1520.4090445307 -1520.40850061319 -1520.40837156946 -1520.40815258546 -1520.40870623112 -1520.55330187866 -1521.02247465107 -1521.72959927298 -1524.05261592951 -1524.38070173547 -1524.43484022342 -1523.98435443142 -1523.75494894383 -1523.31708192795 -1523.28719571958 -1523.28051585807 -1523.21448627806 -1523.15392559796 -1523.15725825953 -1522.5479390943 -1522.6333677585 -1522.68206071147 -1522.68043295136 -1522.68066467966 -1522.68086691241 -1522.68521790124 -1522.77346633447 -1523.690686122
JAX00436295 -1524.94770873949 -1524.93675596376 -1524.62149282171 -1522.11755576801 -1521.74798448673 -1521.7406262239 -1521.73942079396 -1521.32032432131 -1521.28251680391 -1521.19179243438 -1521.19174627594 -1521.19094685988 -1521.14185041357 -1521.14029130035 -1521.13974666625 -1521.13961832506 -1521.13940036675 -1521.13993222173 -1521.28484078318 -1521.75549676362 -1522.46506346834 -1524.79359356774 -1525.12276232584 -1525.17707938739 -1524.73064469887 -1524.50098966301 -1524.06153039157 -1524.03130181656 -1524.02447772758 -1523.9586138655 -1523.89821417527 -1523.90735155892 -1523.29539149606 -1523.38076529696 -1523.42943440523 -1523.42790609534 -1523.42813685023 -1523.42833823366 -1523.4326768319 -1523.52067272379 -1524.43482867805
UNC27782039 -1525.33648945146 -1525.32544137026 -1525.00603898407 -1522.45348152462 -1522.07294787081 -1522.06539926273 -1522.06419454932 -1521.64480213029 -1521.60696125007 -1521.51612028048 -1521.51607416493 -1521.51527549433 -1521.4648305413 -1521.46326942735 -1521.46272381416 -1521.46259568683 -1521.46237812244 -1521.46300262897 -1521.60782069513 -1522.07750734233 -1522.78571118341 -1525.11101817536 -1525.43967810963 -1525.49390922729 -1525.04848747942 -1524.81881163815 -1524.37909064357 -1524.34879026831 -1524.3419350034 -1524.27610126987 -1524.21572702019 -1524.22206115469 -1523.6098804199 -1523.69527613769 -1523.74395443181 -1523.74241920579 -1523.74264987276 -1523.74285117961 -1523.74718722014 -1523.83513137693 -1524.74795192271
UNC27782319 -1525.34760946744 -1525.33655984766 -1525.01709314604 -1522.46375429302 -1522.08304014486 -1522.07548410494 -1522.07427746933 -1521.65484940887 -1521.61700503999 -1521.52615086874 -1521.5261044744 -1521.52530091365 -1521.4747988428 -1521.47322785649 -1521.47267806228 -1521.47254931952 -1521.47233061453 -1521.47294705962 -1521.6177615169 -1522.08742275248 -1522.79559021232 -1525.12080911107 -1525.44945523478 -1525.50368402326 -1525.05827351052 -1524.82859758599 -1524.38886498996 -1524.35856117257 -1524.35170445224 -1524.28586754403 -1524.22549020067 -1524.23210157399 -1523.61985028287 -1523.70517997456 -1523.7538280386 -1523.75229264653 -1523.75252309819 -1523.75272421701 -1523.75706020232 -1523.84500302969 -1524.75775735619
UNC27782556 -1525.34899147509 -1525.33794151248 -1525.01847534714 -1522.46514121845 -1522.08442787536 -1522.0768699142 -1522.07566233945 -1521.65618546364 -1521.61833544885 -1521.52746074675 -1521.5274142216 -1521.52660836643 -1521.4760915747 -1521.47451579073 -1521.47396396519 -1521.47383491977 -1521.47361565517 -1521.47422703098 -1521.61904068266 -1522.08869983547 -1522.79686409041 -1525.12207248273 -1525.45071710914 -1525.5049456434 -1525.05953110879 -1524.82985559932 -1524.39011991784 -1524.35981498787 -1524.35295779096 -1524.28711928367 -1524.22674041331 -1524.23351457183 -1523.62123378955 -1523.70653258097 -1523.7551664761 -1523.75363103674 -1523.75386138823 -1523.75406241957 -1523.75839840461 -1523.84634113399 -1524.75907920935
UNCHS044157 -1525.22297342527 -1525.21191997391 -1524.89228051489 -1522.33748715041 -1521.9565381233 -1521.94895950371 -1521.94770958557 -1521.48741675354 -1521.44416574353 -1521.3337743066 -1521.33372869887 -1521.3329395601 -1521.28269782299 -1521.28087855077 -1521.28022429107 -1521.28007989201 -1521.27983429189 -1521.27999485456 -1521.42464465903 -1521.89368378116 -1522.60044793586 -1524.9190502869 -1525.24658722133 -1525.30062873282 -1524.85475330173 -1524.62540958033 -1524.1854566743 -1524.15483300587 -1524.14782003315 -1524.08205868595 -1524.02174451962 -1524.01773290134 -1523.4044530753 -1523.49026040825 -1523.53908368591 -1523.53741681019 -1523.53764837021 -1523.53785045899 -1523.54219549415 -1523.63032901237 -1524.53368300907
UNCHS044158 -1525.22220752386 -1525.21115385888 -1524.89149538324 -1522.33654068639 -1521.95556532705 -1521.947984926 -1521.94673013115 -1521.48118119962 -1521.43726138795 -1521.3244362664 -1521.32439004841 -1521.32359023316 -1521.27331099437 -1521.27145359345 -1521.27078301618 -1521.27063617538 -1521.27038632327 -1521.27049577427 -1521.41514277602 -1521.88416642733 -1522.59087535329 -1524.90914738866 -1525.23663185613 -1525.29066443493 -1524.84472019222 -1524.61538809136 -1524.17538509487 -1524.14473254084 -1524.13770618911 -1524.07194341272 -1524.01162739794 -1524.0065596645 -1523.39316596121 -1523.47901365827 -1523.52785293521 -1523.52617852974 -1523.52641018227 -1523.52661235204 -1523.53095758321 -1523.61909547627 -1524.52149207436
UNC27783294 -1525.21824353881 -1525.20718937034 -1524.88746541283 -1522.33196511246 -1521.95090296557 -1521.94331698027 -1521.94204498659 -1521.45776368987 -1521.41146342744 -1521.28992389622 -1521.28987498873 -1521.28902803089 -1521.23888997919 -1521.23688578192 -1521.2361521505 -1521.23599578872 -1521.23572931197 -1521.23564417437 -1521.38025023657 -1521.84916537688 -1522.5556278219 -1524.87265206634 -1525.19994878328 -1525.25394939802 -1524.80767881523 -1524.57839031894 -1524.13823356843 -1524.10748554732 -1524.10041479664 -1524.03464081498 -1523.97431247785 -1523.96570434853 -1523.35190740087 -1523.43787632106 -1523.48676732987 -1523.48507099006 -1523.48530297353 -1523.48550543313 -1523.48985085069 -1523.57799362788 -1524.47665030314
