UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1542.05598714298 -1542.04995367913 -1541.87124155308 -1540.36900015179 -1540.12679773598 -1540.12235953399 -1540.1212276173 -1539.19801669569 -1539.10588350915 -1538.79674090232 -1538.79626208469 -1538.78785396247 -1538.3403817728 -1538.32924571527 -1538.32449783605 -1538.32381374562 -1538.32251734786 -1538.37561760639 -1538.2739795786 -1538.14321299078 -1538.23631266829 -1539.37538177099 -1539.66305008727 -1539.71096060115 -1539.87537485734 -1539.8599595355 -1540.02165858596 -1540.11026303977 -1540.15415544588 -1540.14556240443 -1540.13995211521 -1540.73700906481 -1541.04405199788 -1541.10440916085 -1541.14377968875 -1541.15650323684 -1541.15644233581 -1541.15638924214 -1541.15869414614 -1541.20657620283 -1545.92050915885
UNCHS044153 -1542.05454395685 -1542.04850804124 -1541.86975360339 -1540.36708363576 -1540.12479596705 -1540.1203561612 -1540.11922399851 -1539.19601100853 -1539.10387772733 -1538.79473491322 -1538.79425605166 -1538.78584716001 -1538.33835662381 -1538.32721911985 -1538.32247062959 -1538.32178644786 -1538.32048987959 -1538.37358455134 -1538.27194223233 -1538.14118481803 -1538.23429683933 -1539.37341356524 -1539.66109405769 -1539.70900662009 -1539.87341805734 -1539.85800187509 -1540.01969379038 -1540.10829739741 -1540.15218947209 -1540.14359634881 -1540.13798606095 -1540.73518559411 -1541.04221399688 -1541.10255845762 -1541.14192259749 -1541.15464510532 -1541.1545841671 -1541.15453104096 -1541.15683589188 -1541.20471684292 -1545.91867160739
UNCHS044154 -1541.93808739573 -1541.93200491765 -1541.75149830374 -1540.23144599348 -1539.98576901469 -1539.98127253513 -1539.98014046839 -1539.05678728232 -1538.96463865484 -1538.65544549652 -1538.65496656246 -1538.64655640489 -1538.19848530373 -1538.18734939554 -1538.1826016007 -1538.18191749756 -1538.18062093515 -1538.23357345867 -1538.13177782613 -1538.00146153146 -1538.0951439344 -1539.2367237007 -1539.52497291539 -1539.57298132494 -1539.73741684279 -1539.7219237743 -1539.88325192911 -1539.97180602451 -1540.01567847788 -1540.00707552162 -1540.00145948731 -1540.60178644189 -1540.90852986422 -1540.96867737012 -1541.00792465112 -1541.02057133667 -1541.02051009008 -1541.02045669466 -1541.02276085068 -1541.07062771308 -1545.78518068023
JAX00436295 -1541.23785751271 -1541.23138779935 -1541.03579801564 -1539.35829043969 -1539.08034056401 -1539.07529726544 -1539.07416643483 -1538.14960020767 -1538.05731817145 -1537.74768896583 -1537.74720975509 -1537.73879477874 -1537.28542741851 -1537.27430519349 -1537.26956331338 -1537.26888028545 -1537.2675848135 -1537.31990527651 -1537.21729134952 -1537.09009815098 -1537.18781284216 -1538.34492896849 -1538.63681387283 -1538.68543355268 -1538.85140588854 -1538.83532948586 -1538.99380799924 -1539.08189050061 -1539.12557222261 -1539.1169475297 -1539.11133252902 -1539.73037165554 -1540.0348439138 -1540.09387696936 -1540.13245773629 -1540.14471199648 -1540.14464862666 -1540.14459337763 -1540.14688938433 -1540.19459089953 -1544.91117712972
UNC27782039 -1541.1890629258 -1541.18253273555 -1540.98446875425 -1539.27932887717 -1538.99536871403 -1538.99022209537 -1538.9890915592 -1538.06432189623 -1537.97201734946 -1537.66231491892 -1537.66183574053 -1537.65342133362 -1537.19910467862 -1537.18798467925 -1537.18324375061 -1537.18256098994 -1537.18126593132 -1537.23361570514 -1537.13097857601 -1537.00414928569 -1537.10232112432 -1538.26072404989 -1538.55292531261 -1538.60159774466 -1538.7681259839 -1538.75197004221 -1538.910036735 -1538.99803044282 -1539.04167546921 -1539.03306120433 -1539.02745761025 -1539.64774311002 -1539.95186000616 -1540.01083702887 -1540.0493822129 -1540.06162856274 -1540.06156495715 -1540.06150950239 -1540.06380366273 -1540.11146769618 -1544.82768046547
UNC27782319 -1541.18961923159 -1541.18308782309 -1540.98498216792 -1539.2793747494 -1538.99531247294 -1538.99016118447 -1538.98902931595 -1538.06423011796 -1537.97192267573 -1537.66221062438 -1537.66173123238 -1537.65331308353 -1537.1989486895 -1537.18782112357 -1537.1830769993 -1537.18239376603 -1537.18109783539 -1537.23344116776 -1537.13080349851 -1537.00397869704 -1537.10215625403 -1538.26057836728 -1538.55278493576 -1538.60145823796 -1538.76799632628 -1538.75183923705 -1538.90989110397 -1538.99788107612 -1539.04152456406 -1539.03290819139 -1539.02730262061 -1539.64796524922 -1539.9520097508 -1540.0109310364 -1540.04944968196 -1540.06169551965 -1540.06163174082 -1540.06157613476 -1540.06387024909 -1540.11153318706 -1544.82770321018
UNC27782556 -1541.19003049858 -1541.18349884855 -1540.98539335375 -1539.2797876878 -1538.99572578288 -1538.99057316771 -1538.98944063144 -1538.0645837895 -1537.97226992697 -1537.66253528121 -1537.66205578108 -1537.65363573778 -1537.19925738767 -1537.18812588444 -1537.18338009261 -1537.18269661104 -1537.1814002247 -1537.23374006812 -1537.13110241909 -1537.00427774701 -1537.1024560377 -1538.26088225157 -1538.55308994655 -1538.60176342563 -1538.76829944536 -1538.75214231845 -1538.91019033239 -1538.99817930322 -1539.04182239506 -1539.03320487999 -1539.02759823017 -1539.6484267821 -1539.95244138521 -1540.01133720394 -1540.04984382505 -1540.06208957924 -1540.06202572081 -1540.06197004525 -1540.06426414266 -1540.11192666831 -1544.82809770162
UNCHS044157 -1541.07376096714 -1541.06722765538 -1540.86895567233 -1539.16183797376 -1538.87750647748 -1538.87232510236 -1538.87113448512 -1537.87717999166 -1537.77689786809 -1537.43914266554 -1537.43864984688 -1537.42999622059 -1536.9765125712 -1536.96482344339 -1536.95983543318 -1536.95911529685 -1536.95775431962 -1537.00998771921 -1536.908020027 -1536.78303938422 -1536.88393602225 -1538.05056169212 -1538.34424657939 -1538.39315992743 -1538.55803527729 -1538.54145738877 -1538.69824451977 -1538.78601126837 -1538.82958071847 -1538.82078787905 -1538.81502071776 -1539.42540785978 -1539.72966001185 -1539.78882594688 -1539.82748050744 -1539.83973890196 -1539.83967465636 -1539.83961864234 -1539.8419028077 -1539.88936925616 -1544.61158092675
UNCHS044158 -1541.07680050463 -1541.07026698218 -1540.87197611961 -1539.16468828704 -1538.88032674053 -1538.87514250148 -1538.87394505399 -1537.87179932171 -1537.77057266719 -1537.42945610545 -1537.4289610666 -1537.42026850215 -1536.96679721237 -1536.95503843287 -1536.95002029382 -1536.9492956293 -1536.94792667334 -1537.00015347347 -1536.8982467335 -1536.77346161571 -1536.87467905209 -1538.04238873252 -1538.33628758497 -1538.38523606244 -1538.54994861729 -1538.53332640418 -1538.69002023071 -1538.77777791668 -1538.82134659932 -1538.81253241387 -1538.80674604023 -1539.41599911331 -1539.72030961489 -1539.77947614483 -1539.81812874945 -1539.83037326465 -1539.83030896095 -1539.83025289621 -1539.83253584772 -1539.87997763683 -1544.60280741664
UNC27783294 -1541.10701979643 -1541.10048559646 -1540.90212950431 -1539.19426073255 -1538.90979805544 -1538.90460458473 -1538.90338298039 -1537.87237431259 -1537.76780577827 -1537.41471769943 -1537.41421404672 -1537.40537044609 -1536.95209097587 -1536.94007810373 -1536.93495027057 -1536.9342090995 -1536.93281106041 -1536.98501654442 -1536.88329459446 -1536.7591555595 -1536.86148250273 -1538.03307827431 -1538.3277650423 -1538.3768431155 -1538.54099681697 -1538.52422923491 -1538.68066776516 -1538.76841399065 -1538.81198920922 -1538.8030972919 -1538.79724119458 -1539.40240341314 -1539.70693626524 -1539.76606421099 -1539.80468556697 -1539.81686164347 -1539.81679707835 -1539.81674078535 -1539.81901920083 -1539.86636812456 -1544.59056768961
