UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1560.58848160952 -1560.58267958847 -1560.52654523961 -1560.42082753051 -1560.48777340441 -1560.48960875156 -1560.48861120773 -1559.70362668333 -1559.63838266343 -1559.43648248812 -1559.43599429223 -1559.42756472936 -1559.06052167163 -1559.05194711373 -1559.04852368677 -1559.04807769528 -1559.04725085607 -1559.015302979 -1558.86210471244 -1558.61391711886 -1558.46169199103 -1558.58206291156 -1558.63240220921 -1558.64190370463 -1558.44605073754 -1558.50975314792 -1558.73498845583 -1558.81270280964 -1558.84823319977 -1558.88634849577 -1558.92407122418 -1559.56605055427 -1560.46966302446 -1560.49776857587 -1560.50940333378 -1560.49038715382 -1560.49051492686 -1560.49062662466 -1560.48833248108 -1560.44370858501 -1560.90290836046
UNCHS044153 -1560.59397611111 -1560.58817108077 -1560.53198271729 -1560.42572598808 -1560.49256636635 -1560.49439978655 -1560.49340199176 -1559.70842113564 -1559.64317746618 -1559.4412785578 -1559.44079032601 -1559.43236013488 -1559.06531392118 -1559.05673804285 -1559.05331406455 -1559.05286799153 -1559.0520410004 -1559.02009174362 -1558.86689390081 -1558.61870718286 -1558.46648277257 -1558.58684785378 -1558.63718629028 -1558.64668763614 -1558.45084164941 -1558.51454436877 -1558.73977956522 -1558.81749385752 -1558.85302421121 -1558.89113930582 -1558.92886183326 -1559.57087116313 -1560.47445894302 -1560.50255441519 -1560.51418465523 -1560.49516850185 -1560.49529625281 -1560.49540793132 -1560.49311376003 -1560.44848928932 -1560.90768739008
UNCHS044154 -1560.54411457417 -1560.53825132955 -1560.47992189877 -1560.35397555771 -1560.41728810294 -1560.41906446617 -1560.41806690018 -1559.63308684582 -1559.56783970133 -1559.36592852655 -1559.36544024065 -1559.35700907755 -1558.98929074546 -1558.98071487239 -1558.97729081369 -1558.97684480787 -1558.97601784997 -1558.94394071805 -1558.79056597317 -1558.54238907604 -1558.39029797833 -1558.51167851584 -1558.56226170892 -1558.57180553382 -1558.37609499603 -1558.43977937487 -1558.66488647136 -1558.74259130624 -1558.77811810792 -1558.81624179992 -1558.85397446941 -1559.49725692939 -1560.40243913713 -1560.43072817476 -1560.44246313474 -1560.42356806632 -1560.42369585081 -1560.42380755864 -1560.42151265139 -1560.3768726892 -1560.83596838047
JAX00436295 -1560.5747310475 -1560.5683748486 -1560.49060371458 -1560.17718725523 -1560.2050870583 -1560.20627551451 -1560.20527978755 -1559.4200760467 -1559.35478315717 -1559.15271153993 -1559.15222276833 -1559.14378295148 -1558.7720880405 -1558.76351215168 -1558.76008742573 -1558.75964186434 -1558.75881527094 -1558.72598415167 -1558.57180489467 -1558.32378618454 -1558.17245455061 -1558.29830803337 -1558.34999303035 -1558.35972812038 -1558.16584358086 -1558.22936588934 -1558.45344081437 -1558.53102957324 -1558.56650875652 -1558.60470017802 -1558.64250564491 -1559.29161561648 -1560.20320134339 -1560.23242797512 -1560.24467841081 -1560.22638589274 -1560.22651374612 -1560.22662551439 -1560.22432411564 -1560.17954893748 -1560.63721929515
UNC27782039 -1560.68304262457 -1560.67660720055 -1560.59541121403 -1560.24712179346 -1560.26806135647 -1560.26913133689 -1560.26813588284 -1559.48284287476 -1559.41753879614 -1559.21542807989 -1559.21493922296 -1559.20649790156 -1558.83455047265 -1558.82597453579 -1558.82254969098 -1558.82210417148 -1558.82127765319 -1558.78840069336 -1558.63424962565 -1558.38627400754 -1558.23497449544 -1558.3605999534 -1558.41223952232 -1558.42196675665 -1558.2285351959 -1558.29202959352 -1558.5159485894 -1558.5935101729 -1558.6289775713 -1558.66717872481 -1558.70499290796 -1559.35390593648 -1560.26489938718 -1560.29411761103 -1560.30636654389 -1560.28807485515 -1560.28820266963 -1560.28831440397 -1560.28601188855 -1560.24121376834 -1560.69851827388
UNC27782319 -1560.68593231231 -1560.67949534042 -1560.5982401669 -1560.24935495956 -1560.27017688865 -1560.27124184119 -1560.27024501538 -1559.48493837576 -1559.41963232243 -1559.21751401359 -1559.21702493481 -1559.20857972868 -1558.83661921211 -1558.82803537835 -1558.82460722329 -1558.82416121085 -1558.82333377596 -1558.79044713997 -1558.63629425772 -1558.38831603718 -1558.23701370987 -1558.36263175386 -1558.41427046653 -1558.42399757148 -1558.23057293903 -1558.29406686574 -1558.51797837329 -1558.59553806787 -1558.63100466964 -1558.66920249196 -1558.7070135135 -1559.35608244372 -1560.26700007584 -1560.29616449872 -1560.30838927362 -1560.29009854962 -1560.2902262464 -1560.29033787797 -1560.28803531253 -1560.243236127 -1560.70050134255
UNC27782556 -1560.68710334114 -1560.68066611652 -1560.5994111364 -1560.25052764386 -1560.27134986583 -1560.2724134408 -1560.27141594525 -1559.48607018751 -1559.42075879674 -1559.21862078812 -1559.21813160342 -1559.20968454214 -1558.83772135415 -1558.82913350405 -1558.82570366148 -1558.82525739685 -1558.82442949511 -1558.79153882449 -1558.63738524475 -1558.38940562845 -1558.23810190496 -1558.36371731727 -1558.41535575828 -1558.4250828222 -1558.23165804279 -1558.29515212031 -1558.51906220247 -1558.59662141135 -1558.63208781457 -1558.67028404963 -1558.70809356645 -1559.35723485619 -1560.26811769686 -1560.29725661342 -1560.30946987008 -1560.29117932131 -1560.29130696313 -1560.29141854671 -1560.28911596631 -1560.24431645577 -1560.70157066849
UNCHS044157 -1560.95524106721 -1560.94880382491 -1560.86749737356 -1560.5182078746 -1560.53897079031 -1560.54001957801 -1560.53898185641 -1559.70158643776 -1559.62949137132 -1559.40260130299 -1559.4021046685 -1559.39352703065 -1559.02171862969 -1559.01264874451 -1559.00901067233 -1559.00853302301 -1559.00764983629 -1558.97427994176 -1558.82021487319 -1558.57253044745 -1558.42160943373 -1558.54810542569 -1558.59990403677 -1558.60965691273 -1558.41629251979 -1558.47973233526 -1558.7033948389 -1558.78089238131 -1558.81633332947 -1558.85451011225 -1558.89230173841 -1559.53589961662 -1560.44705330887 -1560.4763180497 -1560.48855617763 -1560.47017448906 -1560.47030313968 -1560.4704156061 -1560.46811147509 -1560.42328021275 -1560.88170936613
UNCHS044158 -1561.00186485268 -1560.99542772032 -1560.91411638136 -1560.56478548591 -1560.58554165825 -1560.58658898052 -1560.58554676659 -1559.74214160426 -1559.66925843497 -1559.43947140632 -1559.43897380522 -1559.4303791555 -1559.05857164134 -1559.04944704422 -1559.04578521633 -1559.04530398487 -1559.04441448156 -1559.01098712106 -1558.85693246943 -1558.60928050743 -1558.4583974788 -1558.58496391487 -1558.63677504167 -1558.64652992328 -1558.45316928821 -1558.51660333619 -1558.74023835401 -1558.81772854415 -1558.85316639699 -1558.8913396086 -1558.92912784013 -1559.57218523463 -1560.48335782844 -1560.51265999608 -1560.52491512475 -1560.50654058308 -1560.50666933769 -1560.50678189509 -1560.5044776673 -1560.45964412038 -1560.91791309196
UNC27783294 -1561.18890382786 -1561.18246712316 -1561.10113884785 -1560.7516687945 -1560.77240327563 -1560.77344607333 -1560.77238842299 -1559.90821727543 -1559.83257506625 -1559.59259870418 -1559.59209774235 -1559.58344373824 -1559.21156666881 -1559.20224248302 -1559.19849351272 -1559.19799911837 -1559.19708638857 -1559.16344124453 -1559.00941386825 -1558.761853563 -1558.6110672193 -1558.73775657288 -1558.78959000637 -1558.79934830012 -1558.60596683653 -1558.66937920459 -1558.89290316314 -1558.97036207908 -1559.00578649598 -1559.04393832327 -1559.08170600423 -1559.72278058596 -1560.63400891036 -1560.6634576837 -1560.67579317964 -1560.65746748179 -1560.65759667775 -1560.65770962137 -1560.65540536431 -1560.61056958202 -1561.06781251433
