UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1525.21200918178 -1525.21087010905 -1525.2096280181 -1525.71126285736 -1525.90934519313 -1525.91611833753 -1525.91664437027 -1525.36396181286 -1525.34471994425 -1525.33084212809 -1525.33052698005 -1525.32523113393 -1525.58837159228 -1525.58159134769 -1525.57912929888 -1525.57872182822 -1525.5780694446 -1525.56144231234 -1525.53962858839 -1525.61240131315 -1525.8624723066 -1526.63693675931 -1526.86515084712 -1526.90227130059 -1526.31229163866 -1526.0520429242 -1525.05785848057 -1524.86840916681 -1524.79540456007 -1524.73559370459 -1524.68038284395 -1522.804275542 -1522.49692975117 -1522.65415272663 -1522.73216145778 -1522.74507204646 -1522.7453679695 -1522.74562598816 -1522.73890175391 -1522.60820752696 -1520.12765427896
UNCHS044153 -1525.20490246694 -1525.2037590268 -1525.2024450863 -1525.7035254588 -1525.90153212036 -1525.90830387049 -1525.90882954725 -1525.35616045498 -1525.3369197705 -1525.32304640039 -1525.32273121266 -1525.31743466666 -1525.58062788562 -1525.57384637542 -1525.57138378972 -1525.57097622434 -1525.57032366461 -1525.55369164488 -1525.53187617736 -1525.60464906696 -1525.8547156887 -1526.62933458594 -1526.85758768881 -1526.89471463373 -1526.30472739831 -1526.04447877917 -1525.0502993341 -1524.86084942028 -1524.78784461148 -1524.72803092625 -1524.67281754774 -1522.79682630388 -1522.48947565293 -1522.64666673746 -1522.72465951823 -1522.73756279029 -1522.73785867026 -1522.73811665131 -1522.73139233971 -1522.6006965624 -1520.12006998366
UNCHS044154 -1525.04251419442 -1525.04129436941 -1525.0372322177 -1525.51565400412 -1525.71020137734 -1525.71691951757 -1525.7174457335 -1525.16488703661 -1525.14565282261 -1525.13180236663 -1525.13148721978 -1525.12619136279 -1525.39073637398 -1525.38396345334 -1525.38150440747 -1525.38109701813 -1525.38044482062 -1525.36368813369 -1525.34183225642 -1525.41458528125 -1525.6645041615 -1526.44340127464 -1526.67272043874 -1526.71002489152 -1526.12004013127 -1525.85977063148 -1524.86564878159 -1524.67616703424 -1524.60315004868 -1524.54327632993 -1524.48801057723 -1522.61535367739 -1522.30845385199 -1522.46508345379 -1522.54276595979 -1522.5554580517 -1522.55575339087 -1522.55601089965 -1522.54928486746 -1522.41855480449 -1519.93577588048
JAX00436295 -1523.83565739794 -1523.83368989788 -1523.80198888031 -1524.03726851124 -1524.1911026675 -1524.19716865631 -1524.19770002545 -1523.64579255726 -1523.62658334355 -1523.61282354809 -1523.61250857654 -1523.60721556626 -1523.88072102751 -1523.87401416332 -1523.87158210021 -1523.87117632298 -1523.87052728439 -1523.8527057245 -1523.83053271515 -1523.90345727276 -1524.15285221167 -1524.96229697549 -1525.19924609181 -1525.23782157425 -1524.64880361074 -1524.3883582352 -1523.39442500086 -1523.20468204159 -1523.13156270046 -1523.07129596502 -1523.01569015633 -1521.16736962295 -1520.86341677635 -1521.01610624975 -1521.09161161769 -1521.10284339085 -1521.1031347545 -1521.10338879176 -1521.09664762859 -1520.96561422595 -1518.46661390975
UNC27782039 -1523.6776787841 -1523.67556856002 -1523.63844771956 -1523.82305857409 -1523.96774108398 -1523.97365693393 -1523.97418926814 -1523.42232230185 -1523.4031102983 -1523.38934145187 -1523.38902646925 -1523.38373322965 -1523.65811303819 -1523.65141526545 -1523.64898685377 -1523.64858136369 -1523.64793285467 -1523.62993742448 -1523.60771791245 -1523.68073497536 -1523.93016575381 -1524.74320770591 -1524.98106261601 -1525.01978914362 -1524.43114454486 -1524.17067028759 -1523.17669546111 -1522.98691197515 -1522.91377617397 -1522.85347196814 -1522.79783451076 -1520.95252308323 -1520.64879541348 -1520.80102661408 -1520.87627796193 -1520.88734373635 -1520.88763458742 -1520.88788817713 -1520.88114442702 -1520.75005875624 -1518.24886325125
UNC27782319 -1523.67465320396 -1523.67254039698 -1523.63532875472 -1523.81907536753 -1523.96359855636 -1523.96950737587 -1523.9700377121 -1523.41816296127 -1523.3989496663 -1523.38517781745 -1523.38486255887 -1523.37956446354 -1523.65395918476 -1523.64725177639 -1523.64481927132 -1523.64441315868 -1523.64376348751 -1523.62575480232 -1523.60353252011 -1523.67654572866 -1523.92597200666 -1524.73905162617 -1524.9769169168 -1525.01564514909 -1524.42698582689 -1524.16651029531 -1523.17252551732 -1522.98273926377 -1522.90960233443 -1522.84929260173 -1522.79364993699 -1520.94833228808 -1520.64445868159 -1520.79661674059 -1520.87183718897 -1520.88290191362 -1520.88319262071 -1520.88344608471 -1520.87670219799 -1520.74561374792 -1518.24432371551
UNC27782556 -1523.67372910336 -1523.67161591936 -1523.63440425714 -1523.81815139072 -1523.96267481676 -1523.96858163981 -1523.96911097939 -1523.41717414276 -1523.39795397811 -1523.38415930397 -1523.38384391474 -1523.37854352754 -1523.65294103258 -1523.64622852496 -1523.64379386422 -1523.64338742598 -1523.64273715091 -1523.62472298613 -1523.60249980057 -1523.67551025794 -1523.92493279115 -1524.73800320817 -1524.97586665854 -1525.0145945713 -1524.42592533175 -1524.16545039829 -1523.17146501246 -1522.98167812518 -1522.90854090622 -1522.84822906235 -1522.79258438211 -1520.94725005272 -1520.64331074875 -1520.79544017695 -1520.870649068 -1520.88171515059 -1520.88200579542 -1520.88225920506 -1520.87551524639 -1520.74442536677 -1518.2431049452
UNCHS044157 -1523.41377588648 -1523.41166713966 -1523.37437074296 -1523.55725408878 -1523.70160365213 -1523.70751126285 -1523.70796152123 -1523.06360193638 -1523.03446035685 -1522.98683345274 -1522.98650460082 -1522.98097789751 -1523.25493997179 -1523.24746780632 -1523.2447237974 -1523.24427168236 -1523.24354153161 -1523.22453272807 -1523.20268885291 -1523.27548291983 -1523.52288304353 -1524.32563578784 -1524.56081017766 -1524.59909108578 -1524.01157878487 -1523.75250683249 -1522.76317337965 -1522.57372964962 -1522.5006705315 -1522.44078458178 -1522.38552951737 -1520.54274873081 -1520.24224249226 -1520.39870099123 -1520.47600712517 -1520.48837625934 -1520.48866995166 -1520.48892602182 -1520.48213783724 -1520.35020400557 -1517.84326990416
UNCHS044158 -1523.39377456049 -1523.39166634469 -1523.35435879715 -1523.53713895885 -1523.68146976089 -1523.68737703341 -1523.687817708 -1523.03177716154 -1523.00133857444 -1522.94917910084 -1522.94884779707 -1522.94327888646 -1523.21718294491 -1523.20962204556 -1523.2068413108 -1523.2063837512 -1523.20564405185 -1523.1865214818 -1523.1647147829 -1523.23750871333 -1523.48474463035 -1524.28659718197 -1524.52153623445 -1524.55977807727 -1523.97235504908 -1523.71340786672 -1522.72449030373 -1522.53507583834 -1522.46202302252 -1522.40217345369 -1522.34695159637 -1520.50416768093 -1520.20398571981 -1520.36082875517 -1520.43832005253 -1520.45080354347 -1520.45109751468 -1520.45135382829 -1520.44456125804 -1520.31254338106 -1517.80481557363
UNC27783294 -1523.34611317997 -1523.34400705743 -1523.30666181184 -1523.48908810218 -1523.63335348834 -1523.63925920001 -1523.6396650995 -1522.94097420706 -1522.90576212425 -1522.83681806957 -1522.83647705138 -1522.83074032503 -1523.10452366312 -1523.09662840201 -1523.0937083602 -1523.0932300898 -1523.09245401856 -1523.07290173296 -1523.05120721418 -1523.12396152849 -1523.37055674654 -1524.16903153296 -1524.40310312114 -1524.44120107917 -1523.85402852076 -1523.59553534893 -1522.60813801822 -1522.4188323574 -1522.34580351448 -1522.28607626958 -1522.2309655708 -1520.38779728069 -1520.08874881566 -1520.24687284533 -1520.32498732292 -1520.33785533124 -1520.33815029701 -1520.33840747885 -1520.3315998672 -1520.19929367288 -1517.68843584268
JAX00436342 -1523.34600331813 -1523.34389713651 -1523.30655177702 -1523.48897738382 -1523.63324272431 -1523.63914811348 -1523.63955382054 -1522.94082439032 -1522.90560932445 -1522.8366553497 -1522.83631414847 -1522.83057421578 -1523.10434569248 -1523.09644300421 -1523.09351974521 -1523.09304099267 -1523.0922640631 -1523.07270395763 -1523.05100663884 -1523.12375543685 -1523.37034267848 -1524.16879393948 -1524.40286044639 -1524.44095758941 -1523.85379139537 -1523.59529939716 -1522.60790522799 -1522.418599491 -1522.34557055085 -1522.28584158806 -1522.23072925999 -1520.38755207591 -1520.08848963119 -1520.24660788324 -1520.3247221028 -1520.33759157374 -1520.33788653092 -1520.33814370525 -1520.33133603924 -1520.19902879443 -1517.68816242171
UNCHS044159 -1523.34409875552 -1523.34199153775 -1523.30464417022 -1523.4870577066 -1523.63132223471 -1523.63722196594 -1523.63762429779 -1522.93821784608 -1522.9029502442 -1522.83382143073 -1522.83347700994 -1522.82768067325 -1523.10124651135 -1523.09321321831 -1523.09023336825 -1523.08974613306 -1523.08895410183 -1523.06925638925 -1523.04750977923 -1523.12016155146 -1523.36660855931 -1524.16464617606 -1524.39862333459 -1524.43670614246 -1523.84964919867 -1523.59117773146 -1522.60383874219 -1522.41453160567 -1522.34150093339 -1522.2817416053 -1522.22660047438 -1520.3832642328 -1520.08395518673 -1520.2419707041 -1520.32008009693 -1520.33297515981 -1520.33326996604 -1520.33352700863 -1520.32671839021 -1520.19439274244 -1517.68337629061
