UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1560.51303364942 -1560.50243871625 -1560.2053849995 -1557.79319651504 -1557.42367311035 -1557.42204146278 -1557.42373635617 -1557.57894295002 -1557.60605131563 -1557.73287413806 -1557.73359296077 -1557.74628882752 -1556.59058403525 -1556.61002716351 -1556.61853390134 -1556.61999422527 -1556.62272071689 -1556.64957403965 -1556.3867153741 -1556.02228743388 -1555.89176468406 -1556.66676400131 -1556.94472185163 -1556.99345865353 -1557.58781301306 -1557.53495782071 -1557.59345636802 -1557.66909727825 -1557.70633978464 -1557.72441666767 -1557.74470605293 -1558.06787174354 -1557.65549774413 -1557.88407848303 -1557.99350458853 -1557.9859560541 -1557.98572777438 -1557.98552757881 -1557.98314675146 -1557.93723880242 -1556.90418077639
UNCHS044153 -1560.51403122257 -1560.50343242634 -1560.20631644891 -1557.79347604451 -1557.42381907867 -1557.42218505275 -1557.42387961504 -1557.57909388298 -1557.60620278016 -1557.73302754538 -1557.73374632344 -1557.74644140573 -1556.59070147041 -1556.61014293854 -1556.61864897279 -1556.62010919594 -1556.62283549847 -1556.64968664503 -1556.38682371254 -1556.02238634945 -1555.8918608698 -1556.66688940121 -1556.94485713289 -1556.99359559658 -1557.58795040835 -1557.53509445023 -1557.59358558091 -1557.66922509005 -1557.7064670266 -1557.72454468378 -1557.74483486282 -1558.06804969732 -1557.65565926629 -1557.88423405895 -1557.99365794057 -1557.98611086707 -1557.98588254501 -1557.98568231248 -1557.98330140022 -1557.93739167781 -1556.90431938303
UNCHS044154 -1560.58682760261 -1560.5761716782 -1560.2766909251 -1557.83873549507 -1557.46386854936 -1557.46214701246 -1557.46384241039 -1557.61897788781 -1557.64607503548 -1557.77286198298 -1557.77358068858 -1557.78627448667 -1556.62947662901 -1556.64891879348 -1556.65742499108 -1556.65888539468 -1556.66161192765 -1556.68847854547 -1556.42553319086 -1556.06093204166 -1555.93046349744 -1556.70660582168 -1556.98487949856 -1557.03366925978 -1557.62827727125 -1557.57535787457 -1557.63353421646 -1557.70910756785 -1557.74632250787 -1557.76442291543 -1557.78473633574 -1558.10784995256 -1557.69462262444 -1557.92320856443 -1558.03263783293 -1558.02511285877 -1558.02488439205 -1558.02468403333 -1558.02230160722 -1557.97636119638 -1556.94209039102
JAX00436295 -1561.86957082895 -1561.85850933007 -1561.5406986482 -1558.89352678321 -1558.47256614174 -1558.47005490595 -1558.47175740692 -1558.62655515111 -1558.65359171027 -1558.78019204596 -1558.78091079593 -1558.79360535907 -1557.63220147862 -1557.65165861982 -1557.66017014496 -1557.66163235081 -1557.66436163688 -1557.69149471882 -1557.42881064066 -1557.06445687234 -1556.9339175589 -1557.70940372873 -1557.98780732545 -1558.03661294369 -1558.63408210854 -1558.58071799262 -1558.63645095318 -1558.71144885919 -1558.74842332598 -1558.76667744687 -1558.78713375786 -1559.10779186468 -1558.69261134621 -1558.92154497876 -1559.03118713855 -1559.02396685329 -1559.02373769332 -1559.02353673144 -1559.02113945746 -1558.97489722375 -1557.93819991146
UNC27782039 -1562.23046142954 -1562.21935280448 -1561.89898767598 -1559.21901822486 -1558.79020145691 -1558.78755224179 -1558.78925590074 -1558.94407415023 -1558.97110976878 -1559.09771036526 -1559.09842927331 -1559.11112663014 -1557.94997813795 -1557.96943977998 -1557.97795306859 -1557.97941562797 -1557.98214554136 -1558.00935527002 -1557.74693446056 -1557.38300351335 -1557.25233568479 -1558.02541020892 -1558.30327215125 -1558.35198462885 -1558.95008431439 -1558.89666929579 -1558.95205724011 -1559.02695795039 -1559.06389053865 -1559.08216053934 -1559.10262754943 -1559.42252229926 -1559.00820557652 -1559.23725674539 -1559.34697356565 -1559.33983145677 -1559.33960230731 -1559.33940135515 -1559.33700119921 -1559.29070022514 -1558.25537502115
UNC27782319 -1562.23685019555 -1562.22574064921 -1561.90533571437 -1559.22483611501 -1558.79588943728 -1558.79323379673 -1558.79493559434 -1558.94974412129 -1558.97677858284 -1559.10337570062 -1559.10409435378 -1559.11678724055 -1557.95561610753 -1557.97506847707 -1557.98357784658 -1557.98503982367 -1557.98776865744 -1558.01497043349 -1557.75255363582 -1557.38862932914 -1557.25795685742 -1558.03097504156 -1558.3088245623 -1558.35753491869 -1558.9556479842 -1558.90223169124 -1558.95760423164 -1559.03250072079 -1559.06943153573 -1559.08769827174 -1559.10816209335 -1559.4282440661 -1559.01397581779 -1559.24298421935 -1559.35268353797 -1559.34554271865 -1559.34531335978 -1559.3451122247 -1559.34271201513 -1559.29640969046 -1558.26115125996
UNC27782556 -1562.23712337675 -1562.22601348607 -1561.90560882695 -1559.22511158335 -1558.79616528787 -1558.79350779331 -1558.79520870484 -1558.94999935151 -1558.97703106048 -1559.10361852575 -1559.1043370707 -1559.11702806019 -1557.95584310703 -1557.97529099299 -1557.98379846968 -1557.98526016472 -1557.9879884774 -1558.01518560932 -1557.75276840833 -1557.38884261371 -1557.25816740057 -1558.03117445683 -1558.30902197114 -1558.35773198899 -1558.95584500853 -1558.90242859343 -1558.95779559563 -1559.03269038475 -1559.06962046958 -1559.08788566472 -1559.10834801156 -1559.42852397423 -1559.01427064308 -1559.24325906655 -1559.35295003853 -1559.34580922331 -1559.34557976803 -1559.34537854873 -1559.34297833635 -1559.29667583867 -1558.26143446548
UNCHS044157 -1562.83874340578 -1562.82763482938 -1562.50715977066 -1559.82571887327 -1559.39653929956 -1559.39389084944 -1559.39558110393 -1559.52989429993 -1559.55380440825 -1559.66965239673 -1559.6703876633 -1559.68337343919 -1558.52325721063 -1558.54260518205 -1558.5510728232 -1558.55252826756 -1558.55524723465 -1558.58224085982 -1558.3207701076 -1557.95741702726 -1557.82554901599 -1558.58888264387 -1558.86443368945 -1558.91275080424 -1559.5104122815 -1559.45687002977 -1559.50965000592 -1559.58348065967 -1559.61992497158 -1559.63813554816 -1559.6585262964 -1559.97540134992 -1559.56194937399 -1559.79210020194 -1559.9023084084 -1559.89510688485 -1559.89488049533 -1559.894681956 -1559.89228075034 -1559.84596838895 -1558.80550542779
UNCHS044158 -1562.91389975854 -1562.9027912562 -1562.58230679128 -1559.90075374977 -1559.4715484685 -1559.4689000523 -1559.47058755735 -1559.60113482828 -1559.62455878381 -1559.73870736982 -1559.73944349334 -1559.75244441894 -1558.59239682972 -1558.61172296462 -1558.6201813969 -1558.62163543913 -1558.62435208398 -1558.65131510314 -1558.38994874555 -1558.02668088438 -1557.89473851046 -1558.65726514157 -1558.93261450347 -1558.98089699288 -1559.57844991964 -1559.52489054877 -1559.57740452434 -1559.65112973812 -1559.68752626651 -1559.70572539062 -1559.72610341499 -1560.04252073337 -1559.62916549751 -1559.85940807904 -1559.96965571982 -1559.96244877346 -1559.96222259787 -1559.96202424562 -1559.95962268937 -1559.91330387861 -1558.87216152798
UNC27783294 -1563.20452908336 -1563.19342092717 -1562.87290681464 -1560.19099873707 -1559.76171179966 -1559.75906231375 -1559.76073910387 -1559.87692906912 -1559.89853327037 -1560.00627200775 -1560.00701112663 -1560.02006500774 -1558.86047489341 -1558.8797209168 -1558.88814548977 -1558.88959433599 -1558.89230234128 -1558.91915008133 -1558.65815052035 -1558.29514858329 -1558.16286599451 -1558.92223022069 -1559.19680968797 -1559.24496025692 -1559.842052783 -1559.78844837724 -1559.84005037646 -1559.91339884908 -1559.94962379977 -1559.96778209962 -1559.98811439521 -1560.30282600471 -1559.88985089182 -1560.12040403356 -1560.23078011573 -1560.22355289609 -1560.22332744699 -1560.22312973019 -1560.22072693083 -1560.17438511402 -1559.13067054438
