UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1520.34810834662 -1520.3399037539 -1520.09622431129 -1518.32138088842 -1518.09790926487 -1518.0964055598 -1518.09724022787 -1518.45582708659 -1518.51255505015 -1518.73619869282 -1518.73664076957 -1518.74439320976 -1518.64356132442 -1518.6568882094 -1518.66263105288 -1518.66347518641 -1518.66490461492 -1518.74778078183 -1518.46209797584 -1517.96676647041 -1517.52722156327 -1517.08098977712 -1517.10840362984 -1517.11541165292 -1517.52447297226 -1517.604422691 -1518.28092175719 -1518.4490837712 -1518.52162545908 -1518.47781164154 -1518.43777624355 -1519.81454727116 -1520.0411821762 -1520.11549577981 -1520.14734350026 -1520.14455516239 -1520.14484269266 -1520.14509369054 -1520.14896331089 -1520.22835059096 -1522.3049726498
UNCHS044153 -1520.35342350271 -1520.34521607812 -1520.1014901315 -1518.32614940907 -1518.10257385147 -1518.1010683972 -1518.10190288248 -1518.46049196486 -1518.51722002072 -1518.74086392596 -1518.7413059685 -1518.74905780814 -1518.6482165827 -1518.66154212829 -1518.66728439905 -1518.66812844795 -1518.66955772157 -1518.75243140996 -1518.46674894103 -1517.97141874617 -1517.531873562 -1517.08563672817 -1517.11304988863 -1517.12005779246 -1517.5291280181 -1517.60907774047 -1518.28557464833 -1518.4537363202 -1518.52627785811 -1518.48246416491 -1518.44242887933 -1519.81924062243 -1520.04587012877 -1520.1201768344 -1520.15202151978 -1520.14923277456 -1520.1495202882 -1520.14977127157 -1520.15364086152 -1520.23302750866 -1522.3096467918
UNCHS044154 -1520.30444692676 -1520.29618477923 -1520.05037845418 -1518.25466085841 -1518.02716274653 -1518.02559140322 -1518.02642599179 -1518.38497551715 -1518.44169859746 -1518.66532617571 -1518.66576811225 -1518.67351808722 -1518.57251034098 -1518.58583468609 -1518.59157639681 -1518.5924203303 -1518.59384929731 -1518.67677320454 -1518.39087497566 -1517.89494014743 -1517.45497031742 -1517.00942088983 -1517.03708103464 -1517.04413196142 -1517.45337997436 -1517.5333355796 -1518.20987257327 -1518.37802327361 -1518.45056061234 -1518.40672066712 -1518.36666223364 -1519.74627007504 -1519.97326515547 -1520.04748367853 -1520.07928785601 -1520.07648656761 -1520.07677396747 -1520.07702485151 -1520.0808939894 -1520.16027154868 -1522.23644202906
JAX00436295 -1520.40485510011 -1520.39613611281 -1520.13245170597 -1518.1530363293 -1517.8884584805 -1517.88625671477 -1517.88709236752 -1518.2453512501 -1518.30203659127 -1518.52554438026 -1518.52598581565 -1518.53372696992 -1518.43053174312 -1518.44385053344 -1518.44958953838 -1518.45043322263 -1518.45186124057 -1518.53466003708 -1518.24780526308 -1517.74926547847 -1517.30738429226 -1516.86453845923 -1516.89324389794 -1516.90047734325 -1517.31183786174 -1517.39171917378 -1518.06781144737 -1518.23581689393 -1518.30829502451 -1518.26439146335 -1518.22427997977 -1519.61677106118 -1519.84444995005 -1519.91818715161 -1519.94975647423 -1519.94685804902 -1519.94714461481 -1519.94739477089 -1519.95125883435 -1520.03053261857 -1522.10358538909
UNC27782039 -1520.53862925685 -1520.52983797132 -1520.26320603092 -1518.25156473227 -1517.98011054844 -1517.97779031305 -1517.97862617987 -1518.33684779014 -1518.39352798247 -1518.61702045773 -1518.61746190199 -1518.62520321024 -1518.52147479088 -1518.53479370342 -1518.54053272165 -1518.54137653005 -1518.54280476698 -1518.62545845484 -1518.33864687264 -1517.84025812432 -1517.39844726343 -1516.95532356943 -1516.98395895273 -1516.99118037393 -1517.40302414899 -1517.4828650253 -1518.15870577008 -1518.32667555739 -1518.39913862392 -1518.35526086734 -1518.31517331593 -1519.70729099351 -1519.93452481812 -1520.00824427755 -1520.03979997462 -1520.03688768976 -1520.03717414878 -1520.03742421172 -1520.04128716311 -1520.12053790366 -1522.19323437956
UNC27782319 -1520.5393410763 -1520.53054850915 -1520.26386466118 -1518.2516639568 -1517.98009179845 -1517.97776731691 -1517.97860218891 -1518.33680881181 -1518.39348723984 -1518.61697329829 -1518.61741455341 -1518.62515254239 -1518.52140114692 -1518.5347131285 -1518.54044919122 -1518.54129255729 -1518.54271998154 -1518.62536404052 -1518.33855001072 -1517.84015717061 -1517.39834212467 -1516.95520941509 -1516.98384381785 -1516.99106509342 -1517.40292907712 -1517.48276942867 -1518.15860379532 -1518.32657227294 -1518.39903480569 -1518.35515475662 -1518.31506503031 -1519.70737649527 -1519.93459619761 -1520.00828054406 -1520.03982124909 -1520.03690860462 -1520.03719498054 -1520.03744497093 -1520.04130790546 -1520.12055824154 -1522.19325874228
UNC27782556 -1520.53923631594 -1520.53044357117 -1520.26375993893 -1518.25156117139 -1517.979989351 -1517.97766388391 -1517.97849827471 -1518.336686142 -1518.39336260679 -1518.61684213898 -1518.61728331996 -1518.6250200091 -1518.52126237235 -1518.53457133136 -1518.54030610995 -1518.54114928321 -1518.54257635352 -1518.62521796013 -1518.33840472037 -1517.84001283565 -1517.39819797519 -1516.95506188826 -1516.98369548147 -1516.99091661587 -1517.4027861203 -1517.48262640504 -1518.15845708505 -1518.32642428628 -1518.39888626839 -1518.35500528655 -1518.31491466366 -1519.70731791239 -1519.93453413965 -1520.00820348434 -1520.03973771988 -1520.03682513255 -1520.03711147146 -1520.03736142952 -1520.04122438128 -1520.12047504473 -1522.19317431049
UNCHS044157 -1520.5049911058 -1520.49620213009 -1520.22953127203 -1518.2173198917 -1517.94571835142 -1517.9433855464 -1517.94419376534 -1518.27611535356 -1518.33024301004 -1518.54547913314 -1518.54593246677 -1518.5538838932 -1518.45059438119 -1518.46411389486 -1518.46994333032 -1518.47080086063 -1518.47225457307 -1518.5560682893 -1518.27142383096 -1517.7763323723 -1517.33683369406 -1516.89450005002 -1516.92273725448 -1516.9298766603 -1517.34148528759 -1517.4211140584 -1518.09372439045 -1518.260497428 -1518.33243320947 -1518.28882110376 -1518.2489711218 -1519.6483322152 -1519.8763605163 -1519.95137053264 -1519.98335493581 -1519.98058828704 -1519.98087559202 -1519.9811263931 -1519.98500801061 -1520.06464250926 -1522.12873596146
UNCHS044158 -1520.50962915961 -1520.50084052137 -1520.23416757252 -1518.221928774 -1517.9503205399 -1517.94798664313 -1517.94879122929 -1518.2767747423 -1518.33049727324 -1518.54436149783 -1518.5448152289 -1518.55277374798 -1518.44950586279 -1518.46302933067 -1518.4688607408 -1518.46971858041 -1518.47117294124 -1518.55506810471 -1518.27060444322 -1517.77578819478 -1517.33648444155 -1516.89423677742 -1516.92244417378 -1516.92957729744 -1517.34114794415 -1517.42075614928 -1518.09308617794 -1518.25975670497 -1518.33164743575 -1518.28805456736 -1518.24822163206 -1519.64810104804 -1519.87620228844 -1519.95131536964 -1519.98333444155 -1519.98057916313 -1519.98086653666 -1519.98111739752 -1519.98500021343 -1520.06465952863 -1522.12784516455
UNC27783294 -1520.54652306281 -1520.5377357223 -1520.27105716482 -1518.25873635017 -1517.98710683357 -1517.98476880859 -1517.98555979812 -1518.29881771237 -1518.3510180982 -1518.55968983573 -1518.5601445585 -1518.56812092312 -1518.46498546164 -1518.47851846694 -1518.48435499265 -1518.48521364787 -1518.48666980759 -1518.5708536247 -1518.28703587663 -1517.79319938012 -1517.35458273706 -1516.91260886125 -1516.9407040521 -1516.94781373601 -1517.3591570475 -1517.43869091086 -1518.11001207067 -1518.27631278272 -1518.34804099702 -1518.30451528905 -1518.26474173418 -1519.66618692432 -1519.89455469024 -1519.97001616832 -1520.00215029903 -1519.99943346391 -1519.99972104727 -1519.99997209111 -1520.00385874246 -1520.08359757866 -1522.14302304179
