UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -1534.77987231401 -1534.77745032342 -1534.59483812517 -1533.33944177783 -1533.20119294131 -1533.19539857118 -1533.19366012482 -1532.6688871345 -1532.62474801865 -1532.49774857691 -1532.49789470952 -1532.50052798742 -1531.47640711895 -1531.4859744159 -1531.49058400916 -1531.4914262731 -1531.49281224336 -1531.50469625337 -1531.39596220469 -1531.28729724058 -1531.33392469006 -1532.19693308348 -1532.40997690026 -1532.4476471182 -1534.82333545767 -1534.75975114491 -1534.90381831694 -1535.00640879244 -1535.05347694475 -1535.06914128603 -1535.08603085605 -1536.73297309027 -1536.91743740216 -1536.78594677531 -1536.71396479686 -1536.64434307535 -1536.64386161839 -1536.64343980948 -1536.64385679963 -1536.65423389018 -1540.21152481464
UNCHS044153 -1534.7739773653 -1534.77155200643 -1534.58887450739 -1533.33289656102 -1533.19454759911 -1533.18875136411 -1533.18701264217 -1532.66224048696 -1532.6181017504 -1532.49110387354 -1532.49124996592 -1532.49388253975 -1531.4697173718 -1531.47928328521 -1531.48389229931 -1531.48473447897 -1531.48612028822 -1531.49800201674 -1531.38926302732 -1531.28062824287 -1531.32730007441 -1532.19040954026 -1532.40347678775 -1532.44115097066 -1534.8168406746 -1534.75325616238 -1534.8973231664 -1534.9999142661 -1535.04698271007 -1535.06264935708 -1535.07954126204 -1536.72674991999 -1536.91117816473 -1536.77965468988 -1536.70765661882 -1536.63802491217 -1536.63754341228 -1536.6371215659 -1536.63753853088 -1536.64791508361 -1540.20525661139
UNCHS044154 -1534.49735527676 -1534.49486990065 -1534.30964915279 -1533.03109436101 -1532.88887447444 -1532.88301136176 -1532.88127269472 -1532.35647814052 -1532.31233808102 -1532.18534377651 -1532.18548987037 -1532.18812250562 -1531.16238348516 -1531.17195559254 -1531.17656745005 -1531.17741012643 -1531.17879663429 -1531.19064506721 -1531.08173107041 -1530.97432946803 -1531.022788061 -1531.89001711131 -1532.10400755189 -1532.14183801492 -1534.51771980266 -1534.45409606361 -1534.59808815721 -1534.70069187099 -1534.7477670034 -1534.76352656981 -1534.78051249333 -1536.43554737296 -1536.61874133907 -1536.48634421837 -1536.41390111406 -1536.34391736701 -1536.34343522681 -1536.34301282101 -1536.34342943837 -1536.35379958505 -1539.91280196561
JAX00436295 -1532.24518344669 -1532.24209670232 -1532.03231584664 -1530.525215186 -1530.34146486083 -1530.33488610224 -1530.3331483825 -1529.80801353416 -1529.76384360661 -1529.63680997609 -1529.63695617991 -1529.63959096866 -1528.60082252336 -1528.61044922044 -1528.61508589275 -1528.61593307687 -1528.61732620823 -1528.62890176705 -1528.51870962962 -1528.42054579543 -1528.48259188375 -1529.38077660437 -1529.60174071047 -1529.64075161122 -1532.01915658492 -1531.95519548795 -1532.09831898508 -1532.20094608323 -1532.24804119743 -1532.26452304165 -1532.28223782019 -1533.99591475711 -1534.16972117478 -1534.03072089729 -1533.95490523919 -1533.88225248881 -1533.88176537935 -1533.88133863249 -1533.88175085084 -1533.89203579313 -1537.46290299935
UNC27782039 -1531.89876383365 -1531.89555890928 -1531.68112649433 -1530.12856907832 -1529.93609368143 -1529.92936483455 -1529.92762737499 -1529.40240258289 -1529.35822351427 -1529.2311675251 -1529.23131376887 -1529.23394927785 -1528.19312238323 -1528.20275839077 -1528.20739924321 -1528.2082472286 -1528.20964159743 -1528.22117509215 -1528.11082068356 -1528.01387202479 -1528.07774004234 -1528.98002083098 -1529.20191772229 -1529.24108651541 -1531.62010727954 -1531.55608963494 -1531.69901525159 -1531.80162703749 -1531.84871700397 -1531.86530155461 -1531.88311945142 -1533.60456218363 -1533.77704451238 -1533.63714603444 -1533.56086850067 -1533.48784901097 -1533.4873611912 -1533.48693382392 -1533.4873449923 -1533.49760896059 -1537.069888764
UNC27782319 -1531.8975783172 -1531.89437128973 -1531.67986070033 -1530.12653277277 -1529.93390814132 -1529.92717345546 -1529.92543453327 -1529.40019875957 -1529.3560191799 -1529.22896088911 -1529.2291069339 -1529.23173895217 -1528.19084581236 -1528.20047427168 -1528.20511193382 -1528.20595944947 -1528.20735294219 -1528.21887773638 -1528.10851991905 -1528.01158782199 -1528.07548088183 -1528.97781745576 -1529.19972833478 -1529.23889949236 -1531.61792070737 -1531.55390252753 -1531.69682042249 -1531.79943041985 -1531.84651966283 -1531.86310340597 -1531.88092061046 -1533.60282385654 -1533.77525529703 -1533.63528698319 -1533.55897790491 -1533.48594961165 -1533.48546163961 -1533.48503413943 -1533.48544527116 -1533.49570827371 -1537.06802583379
UNC27782556 -1531.89998812168 -1531.89678083352 -1531.68227069381 -1530.12894657208 -1529.93632255582 -1529.92958641675 -1529.92784680797 -1529.4025971935 -1529.35841583349 -1529.23135051673 -1529.2314964775 -1529.23412702283 -1528.19322000241 -1528.20284474238 -1528.20748083252 -1528.20832811492 -1528.20972117511 -1528.22124219891 -1528.110883983 -1528.01395098153 -1528.07784362737 -1528.98018260586 -1529.20209446704 -1529.24126578546 -1531.62028171808 -1531.55626354784 -1531.69918016781 -1531.80178992533 -1531.84887909095 -1531.86546173498 -1531.88327789897 -1533.60533903605 -1533.77775684581 -1533.6377613815 -1533.56144027126 -1533.48841000874 -1533.48792196889 -1533.48749440951 -1533.48790552177 -1533.49816802418 -1537.07050852784
UNCHS044157 -1532.25033388762 -1532.24713636141 -1532.03253683747 -1530.47842408687 -1530.28566453625 -1530.27895082905 -1530.27721235808 -1529.72969693845 -1529.6826467591 -1529.54492520357 -1529.54508310258 -1529.54792502182 -1528.50778897498 -1528.51739498094 -1528.52202828923 -1528.52287517373 -1528.5242676192 -1528.53588504413 -1528.42549297709 -1528.32918456963 -1528.39528630521 -1529.30840190042 -1529.53253740212 -1529.57208085117 -1531.95206772319 -1531.88769110639 -1532.03159435727 -1532.1348981498 -1532.18231188449 -1532.19899454161 -1532.21692174969 -1533.94911661225 -1534.12304306633 -1533.98096497242 -1533.90333518947 -1533.82921745267 -1533.82872856737 -1533.82830027557 -1533.82870158337 -1533.83875948848 -1537.44763453061
UNCHS044158 -1532.29327269581 -1532.2900760712 -1532.07546610718 -1530.52126029884 -1530.32848454556 -1530.32177317165 -1530.32003385418 -1529.76908734889 -1529.72164224062 -1529.58246777824 -1529.58262637016 -1529.58548068058 -1528.54534620636 -1528.55495057766 -1528.55958384424 -1528.56043074952 -1528.56182325355 -1528.57345242965 -1528.46305817623 -1528.36682125252 -1528.43315750935 -1529.34740400088 -1529.57177757087 -1529.61136089518 -1531.99146820066 -1531.92705229513 -1532.07104951626 -1532.17442380062 -1532.22187064103 -1532.23856546875 -1532.25650594725 -1533.98970436308 -1534.16383832558 -1534.02150983713 -1533.94372274484 -1533.8694708459 -1533.86898186792 -1533.86855349575 -1533.86895398464 -1533.87899430544 -1537.4911800587
UNC27783294 -1532.47585212322 -1532.4726589296 -1532.25801515117 -1530.70350687268 -1530.51067822351 -1530.50397645164 -1530.50223431256 -1529.93888843958 -1529.89004871577 -1529.745712546 -1529.74587357374 -1529.74877149308 -1528.70892215 -1528.71853053392 -1528.72316791754 -1528.72401550945 -1528.72540930832 -1528.73709158737 -1528.62667503759 -1528.53067122247 -1528.59783379782 -1529.51615536853 -1529.74139614597 -1529.78112467934 -1532.16124375078 -1532.09668799696 -1532.24106457335 -1532.34470566817 -1532.39227737656 -1532.40902032029 -1532.42701278965 -1534.1635088692 -1534.33835927183 -1534.1950194922 -1534.11660541803 -1534.04181690154 -1534.04132764369 -1534.04089902953 -1534.04129669676 -1534.05127551226 -1537.67465754896
