UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -2108.90818877091 -2108.91003004965 -2109.34254868005 -2121.74248421911 -2125.10738415697 -2125.15278827763 -2125.14708718992 -2127.97646149642 -2128.6137627156 -2131.36667216817 -2131.36689725043 -2131.37119785265 -2133.99761017608 -2134.03798254235 -2134.05673693247 -2134.05860009201 -2134.06129701055 -2133.96342098936 -2133.04176586563 -2133.33770814944 -2136.14580289679 -2147.83115946508 -2149.936408291 -2150.27994999621 -2152.00295164202 -2152.21388124042 -2153.98909437505 -2154.73049176221 -2155.08080277756 -2155.05098052413 -2155.04150099784 -2160.6794601675 -2163.49278389184 -2164.17732021726 -2164.53778095873 -2164.69530805586 -2164.6964615155 -2164.69747029 -2164.69982950569 -2164.76212156855 -2183.74959723161
UNCHS044153 -2108.89367575518 -2108.89522042723 -2109.32280218614 -2121.69459155031 -2125.05885644625 -2125.10423703798 -2125.09851318506 -2127.92809068376 -2128.56540242165 -2131.31835153193 -2131.31857357839 -2131.3228209222 -2133.95171543718 -2133.99199559211 -2134.01071125616 -2134.01256762139 -2134.01525171294 -2133.91798810178 -2132.99627476489 -2133.29186606815 -2136.10112691617 -2147.79727448895 -2149.90430734747 -2150.24813453045 -2151.97097407624 -2152.18197735777 -2153.95745300122 -2154.69886237388 -2155.04918169738 -2155.01926562047 -2155.00970581128 -2160.650002093 -2163.464864025 -2164.14812326934 -2164.50790640132 -2164.66501415882 -2164.66616588175 -2164.6671731399 -2164.66953123773 -2164.7318013854 -2183.71820328859
UNCHS044154 -2108.18170199697 -2108.17816811973 -2108.41516841146 -2119.66064727694 -2122.99359831404 -2123.03895307398 -2123.03323758717 -2125.86309868431 -2126.50024384544 -2129.25301681701 -2129.25323922806 -2129.25749349629 -2131.99301254781 -2132.03403408824 -2132.05307073327 -2132.05493561308 -2132.05762620385 -2131.9896543147 -2131.06767890164 -2131.35318218552 -2134.2148699928 -2146.34270227547 -2148.52049551506 -2148.87565826609 -2150.59534845138 -2150.80823942615 -2152.59313412909 -2153.33486047767 -2153.68545585847 -2153.65296482289 -2153.64130593915 -2159.30606754752 -2162.20416397658 -2162.85317212415 -2163.19317425489 -2163.33354191642 -2163.33466680608 -2163.33565063461 -2163.33799201518 -2163.39998064887 -2182.30944786154
JAX00436295 -2111.19666639747 -2111.15446489384 -2109.84965907163 -2105.92101377583 -2107.29845618722 -2107.31558619007 -2107.31000717813 -2110.12344954965 -2110.7574043584 -2113.50294823728 -2113.50316867201 -2113.50739012164 -2116.9444101346 -2116.99136355287 -2117.01294865462 -2117.01490797768 -2117.0177007616 -2117.15441918941 -2116.24048882031 -2116.56599807705 -2120.02666156568 -2135.38136117434 -2138.08804671633 -2138.5278435532 -2140.294137751 -2140.51984789233 -2142.36637172639 -2143.1040531311 -2143.45387195817 -2143.40526507403 -2143.38078995589 -2149.29674830151 -2152.84094087769 -2153.26805178442 -2153.48281714602 -2153.52124568096 -2153.52219137824 -2153.52301875912 -2153.52511061992 -2153.58237872698 -2171.92654069564
UNC27782039 -2113.32503489082 -2113.27943166045 -2111.82286579318 -2105.13480549807 -2105.87242797276 -2105.87905131277 -2105.87350527209 -2108.67964756831 -2109.31270784318 -2112.05572749896 -2112.05594639368 -2112.06014024318 -2115.51031313621 -2115.55779413416 -2115.57960019865 -2115.58157632846 -2115.58439304351 -2115.73392564807 -2114.82143744588 -2115.15607736227 -2118.67394669639 -2134.2806615941 -2137.03031600429 -2137.47701659105 -2139.26774804697 -2139.49342764798 -2141.33777732918 -2142.07311947022 -2142.42200263667 -2142.37265240732 -2142.34766011479 -2148.28759854419 -2151.88037690803 -2152.29057165949 -2152.49590617039 -2152.52707159125 -2152.52800072174 -2152.52881364184 -2152.53084315795 -2152.58685468051 -2170.86978959504
UNC27782319 -2113.37479614408 -2113.32912725605 -2111.87044950648 -2105.13859298248 -2105.86513920979 -2105.87130140679 -2105.86563063647 -2108.67052921737 -2109.30343028375 -2112.04589253315 -2112.04609422851 -2112.04998622823 -2115.49829129716 -2115.54516447469 -2115.56671372925 -2115.56865133544 -2115.57139646447 -2115.72043511748 -2114.80787381503 -2115.14244530234 -2118.66078667268 -2134.26985200308 -2137.01995032676 -2137.46672216696 -2139.25789939513 -2139.48357114712 -2141.32749784009 -2142.06269733453 -2142.4115219212 -2142.36194540066 -2142.33674035361 -2148.28690296489 -2151.87804311845 -2152.28552851742 -2152.48967474405 -2152.52073721409 -2152.52166009236 -2152.5224675527 -2152.52449528309 -2152.58046870793 -2170.86524258084
UNC27782556 -2113.37864453236 -2113.3329526867 -2111.87428550896 -2105.14257041202 -2105.86914676009 -2105.87518440118 -2105.86945290712 -2108.6713004931 -2109.30385650927 -2112.04517211402 -2112.04536538232 -2112.0491094842 -2115.49664993745 -2115.54322001388 -2115.5646411604 -2115.56655961149 -2115.56926927166 -2115.71795831799 -2114.8053265622 -2115.1398498766 -2118.65822616005 -2134.26723559041 -2137.01730608271 -2137.46407242871 -2139.25522846204 -2139.48090192658 -2141.32467345286 -2142.05982583997 -2142.40863060263 -2142.35895215182 -2142.33365026631 -2148.28852267419 -2151.87863072297 -2152.28506947021 -2152.48877319709 -2152.51987151629 -2152.52079164994 -2152.52159671349 -2152.52362404565 -2152.579589723 -2170.8665423123
UNCHS044157 -2113.07559692957 -2113.02995469128 -2111.56574152022 -2104.78459479411 -2105.50434096879 -2105.50964884333 -2105.50118460211 -2104.67350392518 -2104.87086421575 -2106.13956814803 -2106.13910231621 -2106.13126441972 -2109.60168765088 -2109.62258283137 -2109.63297774172 -2109.63323492373 -2109.6330018714 -2109.71181902043 -2108.77978910676 -2109.17464146006 -2112.86261245 -2128.83239389581 -2131.6091044584 -2132.05934553376 -2133.83257379855 -2134.05263085653 -2135.87950958979 -2136.61165710677 -2136.95904153803 -2136.90805810654 -2136.88161986814 -2142.86867968781 -2146.47745303131 -2147.00376642205 -2147.26438650375 -2147.33454700923 -2147.33554945204 -2147.33642638925 -2147.3383076963 -2147.39257598371 -2166.51539525124
UNCHS044158 -2113.30621085772 -2113.26058274607 -2111.79600651107 -2105.01084476968 -2105.7298309115 -2105.7350737289 -2105.72630680621 -2104.4748826017 -2104.61784500972 -2105.6941369108 -2105.69357790017 -2105.6841027354 -2109.15388283957 -2109.17134685586 -2109.18026391229 -2109.18029887046 -2109.17967347173 -2109.25258912815 -2108.3200858819 -2108.71952957286 -2112.41879360845 -2128.4163329059 -2131.19603398554 -2131.64671312406 -2133.4174855267 -2133.63676835439 -2135.46137523951 -2136.19325452455 -2136.54054680281 -2136.48924934507 -2136.46252770124 -2142.45067599954 -2146.06213025674 -2146.59649905337 -2146.86101382775 -2146.93379546035 -2146.93480394566 -2146.93568616056 -2146.93754225988 -2146.99138661083 -2166.17299156807
UNC27783294 -2114.5075331177 -2114.46197388539 -2112.99657420998 -2106.2008668742 -2106.91753561892 -2106.92261872683 -2106.91285067158 -2104.20772594699 -2104.15732405582 -2104.53136489882 -2104.53046783155 -2104.51505007701 -2107.99313445786 -2107.99768785498 -2108.0010238282 -2108.00021711608 -2107.99810524558 -2108.05075640082 -2107.11659027525 -2107.52861641938 -2111.26086000708 -2127.35233492838 -2130.14424028641 -2130.5967803915 -2132.35745854712 -2132.57409377546 -2134.39294047618 -2135.12500695923 -2135.4725182743 -2135.41977183029 -2135.39174297311 -2141.37882928702 -2144.99918899397 -2145.54876779585 -2145.82077918863 -2145.89820538228 -2145.8992271246 -2145.90012092254 -2145.901873022 -2145.95377905702 -2165.26130745042
