UNC27781681 UNCHS044153 UNCHS044154 JAX00436295 UNC27782039 UNC27782319 UNC27782556 UNCHS044157 UNCHS044158 UNC27783294 JAX00436342 UNCHS044159 UNC27784624 UNCJPD006601 UNCHS044161 UNCHS044162 UNC27785817 UNC27786598 JAX00436408 JAX00075133 UNC27787813 UNC27789455 UNCHS044163 UNCHS044164 JAX00436462 UNC27790128 UNC27790980 JAX00075148 JAX00075149 UNCJPD008530 UNC27791907 UNC27792423 UNCHS044166 UNC27792845 UNC27793027 UNC27793239 UNC27793465 UNCHS044167 UNCHS044168 UNC27794178 UNCHS044169
UNC27781681 -2125.17177747764 -2125.14806174598 -2125.05166788357 -2132.01517920386 -2134.45967875824 -2134.49616649011 -2134.4910900725 -2135.80983664552 -2136.22319020778 -2138.07690900096 -2138.07720085082 -2138.08250108167 -2139.15115387394 -2139.19621678182 -2139.216438526 -2139.21881278665 -2139.22225562539 -2139.24075971532 -2138.76601076487 -2139.78186707714 -2143.2926134543 -2154.61466788756 -2156.82236649855 -2157.17830038905 -2159.55587345415 -2160.15121913383 -2164.42975081934 -2165.80322454426 -2166.40621968583 -2166.70205899434 -2166.9987495996 -2179.32126256203 -2182.2429972723 -2182.50388845544 -2182.62161510232 -2182.61353465425 -2182.61486566364 -2182.61603155878 -2182.61874587111 -2182.68812619372 -2203.39689564482
UNCHS044153 -2125.17909403668 -2125.15511061241 -2125.05418197851 -2131.9856950393 -2134.42773800842 -2134.46416821044 -2134.45906709469 -2135.77802879368 -2136.19139703362 -2138.04516902104 -2138.04545699387 -2138.05068921553 -2139.1205458479 -2139.16549104551 -2139.18566322818 -2139.18802939849 -2139.19145702536 -2139.21005369795 -2138.73525938811 -2139.75119994317 -2143.26260894302 -2154.59272238233 -2156.80180429882 -2157.15795816893 -2159.53547335242 -2160.13087398614 -2164.40964720073 -2165.7831595295 -2166.38617269396 -2166.68201584718 -2166.97871631944 -2179.3025550755 -2182.22513278384 -2182.48561125632 -2182.60314221293 -2182.59508190413 -2182.59641156751 -2182.59757628754 -2182.60028929748 -2182.66964325976 -2203.37727347975
UNCHS044154 -2124.88049437834 -2124.85192907052 -2124.57720299535 -2130.30140509873 -2132.66046326683 -2132.69602841195 -2132.69093499592 -2134.00897412691 -2134.42213129164 -2136.27553092738 -2136.27581200184 -2136.28092369294 -2137.4159961116 -2137.46174299906 -2137.48226315574 -2137.48465170263 -2137.48810974438 -2137.51721505168 -2137.04272693218 -2138.06369995272 -2141.60845323348 -2153.30590904946 -2155.57781615931 -2155.94399911616 -2158.31900827156 -2158.91575046042 -2163.2054594802 -2164.58095039075 -2165.18489673802 -2165.48243013947 -2165.78101799824 -2178.0940058085 -2181.08177269756 -2181.34142715963 -2181.45792102693 -2181.45053961066 -2181.45186248265 -2181.45302127908 -2181.45571265813 -2181.52467400848 -2202.13767505294
JAX00436295 -2130.9080982861 -2130.85027375766 -2129.32147116961 -2121.02243779437 -2121.20046621436 -2121.20331510949 -2121.19835976872 -2122.49524616709 -2122.90534049121 -2124.75131860155 -2124.75155627832 -2124.75590885074 -2126.24327980852 -2126.29455303358 -2126.31745297039 -2126.32000618793 -2126.32369185804 -2126.41470270848 -2125.94812049408 -2127.08326389999 -2131.00705798728 -2145.17446820416 -2147.86473808949 -2148.29756095958 -2150.73261564985 -2151.33464390293 -2155.67168432586 -2157.05154361097 -2157.6579273843 -2157.96736749872 -2158.27905839167 -2170.56429139769 -2173.99092264915 -2174.25260365584 -2174.36916185721 -2174.3746775749 -2174.37595651965 -2174.37707701398 -2174.37948518108 -2174.44292802091 -2194.41409105487
UNC27782039 -2133.37007100439 -2133.31090751712 -2131.68912148702 -2121.16568978842 -2120.7476914272 -2120.74051044075 -2120.73559034788 -2122.02610038913 -2122.43545485413 -2124.27929465271 -2124.27953131684 -2124.28386583052 -2125.74599785295 -2125.79751890333 -2125.8205193979 -2125.8230853096 -2125.82678947369 -2125.91821818144 -2125.4522426871 -2126.59708489543 -2130.54402780654 -2144.81759988811 -2147.52612888251 -2147.96185278552 -2150.42539233354 -2151.0257696964 -2155.3525429718 -2156.72972040707 -2157.33498924744 -2157.64533168151 -2157.9579408805 -2170.23670285536 -2173.67220097077 -2173.93347522711 -2174.04992785844 -2174.05635944989 -2174.05763252845 -2174.0587479069 -2174.06109122058 -2174.12320725969 -2194.04130817463
UNC27782319 -2133.41790846621 -2133.35870291007 -2131.73569557658 -2121.17752123253 -2120.74942850755 -2120.74177982239 -2120.73672586999 -2122.02648812558 -2122.43573455509 -2124.27918134689 -2124.27939767889 -2124.28337559356 -2125.74324994788 -2125.79403969139 -2125.81673119178 -2125.81925089763 -2125.82286935521 -2125.91351946941 -2125.44740721779 -2126.59205316364 -2130.53889041066 -2144.81260501983 -2147.52120025539 -2147.95693434055 -2150.42114985993 -2151.02149112282 -2155.34766974347 -2156.72468958969 -2157.32989359014 -2157.63999366646 -2157.95237369947 -2170.23958942401 -2173.67250775885 -2173.93145889628 -2174.0468856256 -2174.05331927093 -2174.05458552212 -2174.05569493807 -2174.05803659292 -2174.1201159635 -2194.04170232897
UNC27782556 -2133.42090537285 -2133.36167521478 -2131.73867801024 -2121.18064124106 -2120.75257788355 -2120.74479534272 -2120.73967658463 -2122.0267737251 -2122.4356994505 -2124.27805991747 -2124.27826635844 -2124.28207079907 -2125.74121491826 -2125.79164938212 -2125.81419074064 -2125.81668796789 -2125.82026481474 -2125.9105366691 -2125.4443529626 -2126.5889079365 -2130.53569553526 -2144.80912009471 -2147.5176512148 -2147.95337404158 -2150.41764244042 -2151.01798214098 -2155.34395301939 -2156.72090600703 -2157.32608136345 -2157.63606215588 -2157.94832885216 -2170.23956080343 -2173.6711807712 -2173.92905989016 -2174.04400242324 -2174.05041764149 -2174.05168074343 -2174.05278740903 -2174.05512858876 -2174.11719879999 -2194.04102682526
UNCHS044157 -2134.32348403241 -2134.26440206759 -2132.63751586585 -2122.03741086114 -2121.60156790268 -2121.59337156951 -2121.585967765 -2119.65801865561 -2119.66260280206 -2120.10359609133 -2120.10314974869 -2120.09549198152 -2121.58607097817 -2121.61387535374 -2121.626625841 -2121.6276417782 -2121.62859141679 -2121.6800158312 -2121.21257858936 -2122.4385870495 -2126.55569178271 -2141.13186902437 -2143.85924956972 -2144.29718248028 -2146.73760874699 -2147.33428673582 -2151.64609030024 -2153.01671377078 -2153.61861268931 -2153.92785444698 -2154.23935098554 -2166.38406985548 -2169.63071231378 -2169.90014786832 -2170.01236408813 -2170.0092572895 -2170.01050197218 -2170.01159246289 -2170.01353195399 -2170.06914574206 -2190.61522511507
UNCHS044158 -2134.67752959318 -2134.61846950888 -2132.99133454926 -2122.38777395764 -2121.95112482284 -2121.94288343525 -2121.93521519151 -2119.62909313432 -2119.58403025553 -2119.84556344603 -2119.84502651912 -2119.83577656778 -2121.32639347766 -2121.35083061616 -2121.36212054954 -2121.36291620192 -2121.3634762344 -2121.41016874335 -2120.94295591345 -2122.17664411694 -2126.30997902611 -2140.924944962 -2143.65708618922 -2144.09573373002 -2146.53343044072 -2147.12968164271 -2151.44269331903 -2152.81426590667 -2153.41659528261 -2153.72570550159 -2154.03709930698 -2166.17346003368 -2169.40825271235 -2169.67820896893 -2169.79043228433 -2169.78711371355 -2169.78835633024 -2169.78944501054 -2169.79133236874 -2169.84596179525 -2190.45994279852
UNC27783294 -2136.37861159252 -2136.31964874906 -2134.69212801388 -2124.08059997026 -2123.64163576451 -2123.63328369477 -2123.62473082511 -2120.01743376142 -2119.79787961595 -2119.4131304172 -2119.41224782836 -2119.39691852872 -2120.89228376201 -2120.90354308007 -2120.90910521653 -2120.90903747435 -2120.90807055352 -2120.93678303354 -2120.46919486232 -2121.72761470831 -2125.91731710001 -2140.68469837816 -2143.43833536346 -2143.88029803606 -2146.30156480776 -2146.89681264989 -2151.22158275668 -2152.59977773628 -2153.20512722559 -2153.51374516321 -2153.82479556953 -2165.92821294237 -2169.13112278421 -2169.40101382164 -2169.51329537852 -2169.5103479452 -2169.51158062245 -2169.51266059889 -2169.51435125694 -2169.56504869249 -2190.36906103452
